"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","06","037",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.189814814815,404.724702380952,406.25,408.196721311475,400,408.704966486312,412.799762564306,412.857142857143,408.166666666667,412.068965517241,418.098510882016,417.626363854503,414.772727272727,406.032482598608,421.821305841924,441.944521749214,440.340909090909,448.984364020976,453.030303030303,450.819672131148,449.413937696741,457.676056338028,462.962962962963,466.942957510873,464.456140350877,466.161530143282,476.360995134042,485.937113758837,487.59762866022,498.529411764706,496.173469387755,498.392282958199,500.62893081761,503.003003003003,507.113821138211,507.113821138211,515.384615384615,519.53125,533.531451371317,529.411764705882,527.24358974359,527.24358974359,539.165418492069,538.541083554409,532.716466677934,535.38810483871,556.231142429204
"Cook","IL","Chicago","17","031",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.454212454212,228.756556061231,232.320788530466,226.001818181818,221.052631578947,219.908450704225,225,217.561961001816,208.25,195.380952380952,196.891191709845,193.673469387755,211,199.8,199.888888888889,199.8375,206.666666666667,196.111111111111,205.570291777188
"Harris","TX","Houston","48","201",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.331823638546,119.786096256684,121.929658145774,126.710154759597,127.411873840445,128.359972307507,135.802469135802,140.880503144654,137.434554973822,132.716049382716,142.020358868185,134.722222222222,151.076231609256,157.079646017699,154.653284671533,151.515151515152,161.40625,165.644171779141,165.801614763552,154.061684924361,167.064439140811,162.690689861913,166.666666666667,173.14354236987,168.193036736726,173.210161662818,175.442324737264,178.030303030303,178.063510617573,184.544001966568,188.356164383562,187.64277951516,185.361400462963,192.922374429224,195.169578622816,191.248311934796,191.216300297926,192.739408042119,196.102164293054,191.666666666667,199.474867811136,196.570828319492,189.302884615385,188.775510204082,179.999466764173,174.509803921569,174.180044002608
"San Diego","CA","San Diego","06","073",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.29648241206,348.561827956989,355.283307810107,370.433789954338,370.638081395349,370,364.583333333333,364.434523809524,361.696146990265,355.669793169793,367.84,353.418308227115,353.901996370236,347.902097902098,359.097871874829,369.045918367347,387.332664976116,375.628140703518,416.579861111111,399.888888888889,394.84126984127,405.805965343373,413.468606431853,433.070866141732,421.56862745098,424.257425742574,426.786263041496,437.375,443.213200927338,443.11377245509,457.700169039071,453.514739229025,451.732673267327,443.850267379679,433.823529411765,432.668110561056,444.757366855907,447.615606936416,457.902586106171,456.110154905336,457.717283597639,460.31746031746,459.605911330049,471.212121212121,482.094345605375
"Orange","CA","Los Angeles-Long Beach-Anaheim","06","059",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.619371282923,350,359.722222222222,359.722222222222,362.611607142857,362.554112554113,362.426035502959,357.698289269051,356.343746587649,349.711907810499,354.952095002154,363.230792316927,364.862175273156,376.344974044361,382.354105658794,392.809587217044,381.344698837966,377.46170678337,381.112339672711,376.666666666667,375.92,380.77731092437,378.076571079927,388.349514563107,391.960784313725,402.51677852349,403.571428571429,408.350733773269,411.249344613532,405.982905982906,407.894736842105,408.825438027255,408.951465201465,409.516779152606,408.163265306122,415.277777777778,410.554284470318,423.076923076923,436.413540713632,438.820301783265,438.227712137487,436.030341340076,432.142857142857
"Kings","NY","New York","36","047",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.676243959775,884.520884520884,842.636670761671,855.911814004218,874.769797421731,907.441016333938,915.492957746479,970.496894409938,971.35955831608,975,1000,993.556547619048,975,975,975,945.297504798465,899.664429530201
"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.857142857143,307.870682521683,300,303.030303030303,304.540023894863,307.982886014398,305.472833469166,311.640511753955,308.441558441558,318.317221418234,325.570776255708,325.655315057619,347.661188369153,351.681957186544,350.185928746861,351.936218678815,346.300493267564,342.105263157895,326.991676575505,320.553359683794,332.794370693303,335.801318695087,346.774193548387,347.421734155437,371.417032079391,372.155287817938,377.205882352941,373.506493506493,370.37037037037,375.763747454175,379.63653465459,375.720164609053,379.177377892031,373.512769933555,372.942897273424,373.891966759003,373.946421384094,375,374.817145529074,373.134328358209,371.99124726477,370.978094331028,372.70489568801,373.891001267427,375.404678872421,371.951219512195,372.603483858982
"Dallas","TX","Dallas-Fort Worth","48","113",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.802997858672,129.986302580417,136.986301369863,136.95652173913,143.232697122244,141.091658084449,143.79622021364,151.418229875535,148.380566801619,145.702306079665,143.159609120521,145.767928650793,142.856643356643,141.491903868771,141.742654508612,143.79622021364,139.360639360639,138.381533889849,137.730396782922,139.360639360639,141.904761904762,130.649137222679,141.059327531488,145.754245754246,141.085191351336,148.50136239782,153.58361774744,158.613852785251,162.837837837838,154.966864794698,162.353515625,167.19024628404,158.730158730159,155.208006279435,174.251571503405,173.652694610778,175.392875851231,174.488567990373,192.746913580247,198.692307692308,197.216838931955,198.601398601399,197.905532283692,195.633440045449,199.7002997003,197.63306373685,201.486199575372,197.359651726028,195.503587615788,200.455147302218,213.660003201904,207.385892116183,203.505548349906,212.810727363529,212.713936430318,203.821656050955
"Queens","NY","New York","36","081",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.857142857143,261.384615384615,262.857142857143,266.553287981859,281.25,277.111111111111,281.458333333333,294.282407407407,289.833333333333,293.333333333333,293.333333333333,298.974358974359,286.666666666667,292.857142857143,302.741228070175,310,324.985065710872,304.114392888665,308.443428571429,322.644230769231,322.961240310078,326.666666666667,336.021505376344,344.307432432432,358.745098039216,358.823529411765,382.352941176471,400,394.666666666667,396.018413826522,400,415,438.194444444444,437.5,457.463926333776,483.827493261456,485.851243152128,497.800546448087,482.009803921569,497.142857142857,483.961038961039,495.642701525054,522.92576419214,575.530181563249,512.63483642794,494.252873563218,484.285714285714
"Riverside","CA","Riverside","06","065",10,138.643955987201,134.974533106961,135.099337748344,134.04163487617,131.619937694704,132.181781639123,130.421686746988,131.964809384164,127.287180228357,127.702702702703,129.139072847682,127.702702702703,123.06338028169,114.72972972973,113.924050632911,113.636363636364,106.79117147708,107.806691449814,105.820105820106,105.827814569536,104.172876304024,101.369863013699,102.526002971768,100.381194409149,99.862258953168,105.820105820106,115.066225165563,109.429824561404,114.864864864865,121.590909090909,117.240350947683,119.5813771518,115.892756301658,115.894039735099,127.045482982983,127.446808510638,123.239436619718,130.568356374808,130.93339587242,134.421594391603,138.246895027455,142.124098932729,142.387732749179,145.253355813212,147.29699803886,149.794309485543,152.589134125637,162.657650614968,169.789227166276,173.553240740741,173.49537037037,176.784685283688,180.012040939193,177.163120567376,169.871794871795,169.761533628169,169.06706878248,167.168081494058,167.861142217245,167.861142217245,172.884615384615,174.35272902106,174.75,173.572228443449,175.626145387905,179.452054794521,183.211143695015,181.098482443043,181.569727019906,175.49715748937,183.201803833145,178.406279954863,180.142566191446,180.170575692964,188.778389867001,190.340136054422,186.182669789227,190.614453748288,193.343130440039,189.52380952381,187.130125713485,183.606557377049,181.663837011885,181.063897357724,180.296584573641,178.419839922387,180.390243902439,186.587436332767,187.353629976581,198.675496688742,197.687784014969,195.246179966044,198.796670071794
