"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Brown","WI","Green Bay","55","009",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142400,149900,149900,139900,138900,137900,137900,135000,134900,138900,139700,149900,149900,149900,149900,159900,159900,167900,159900,159900,159900,154500,166750,168500,163900,179000,164900,164900,164900,164900,164900,154900,159900,159900,167900,159900,164900,162400,169900,173450,169900,164950,164950
"Norfolk City","VA","Virginia Beach","51","710",116,185000,189900,180000,180000,179999.5,175000,180000,175700,175000,169999,160000,159950,162450,168000,159900,164000,175000,175450,172450,175450,183450,190000,185450,189000,183900,189950,185000,178500,175000,175000,174950,172943.5,170000,169900,165750,169950,179900,179900,179900,170000,170000,162450,167000,167000,165000,169900,179900,190000,182400,179900,180000,179450,179950,179000,179000,181000,175000,169950,167900,165000,169250,165450,175000,173000,172000,179000,175000,174900,174900,181500,175000,168450,168250,163000,169250,159450,159000,160000,168000,169900,171450,169000,165000,162200,179900,179900,179900,181000,179900,179900,179900,179900,180000
"Mahoning","OH","Youngstown","39","099",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79950,81000,82950,81000,84300,86000,85950,86000,85950,89000,79900,76450,78000,89000,85000,82000,87500,99000,99000
"Cumberland","PA","Harrisburg","42","041",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,129900,129900,135000,134900,129900,132500,129947.5,125497.5,124900,124200,124900,124900,119900,119900,124900,126900,128700,126900,138950,134900,134950,124900,126900,128200,124949.5,128500,122400,124900,114900,112900,116500,119900,124900,124900,124900,124900,122900,123900,124900,125000,129900,139900,135000,134900,129900
"Oneida","NY","Utica","36","065",119,59900,59900,59900,59900,62900,69900,69000,69000,68000,64900,68500,69900,69450,59900,62000,63950,63950,69000,69500,69700,69900,74900,78950,74900,72900,73900,72500,79900,79900,79900,79900,79900,79900,74900,74900,69900,69900,69900,69900,69900,69900,72450,69900,74900,72900,69900,74900,74500,79900,74500,69900,69900,69900,69900,64900,64900,65000,65000,65000,65000,69000,69900,69900,69900,69900,69000,70900,72900,79000,75900,72700,74950,74900,74950,77000,79900,79000,72750,73000,73000,74900,79950,79900,77900,77400,68900,79900,83000,86450,84900,84000,79000,79000
"Saratoga","NY","Albany","36","091",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205000,199900,212500,189700,199000,194500,199000,195000,197000,212400,199000,195000,190000,190000,197250,189000,199499.5,189900
"Niagara","NY","Buffalo","36","063",121,50000,51450,59000,55900,59900,57450,55900,56400,55000,58650,59900,59900,64900,62950,59900,59000,58250,55000,55500,55000,55000,55000,59900,54900,59900,55900,55900,54900,59450,55900,59200,59900,59900,59900,59900,59900,69900,77200,69900,71250,64000,64900,63900,59900,59950,59900,54900,59000,54900,59900,58900,59900,59900,59900,59900,59894,59900,59900,59900,58700,59900,60000,61999,59950,59900,64900,69900,69900,67450,64900,69450,60000,60000,55000,59250,58900,57200,55450,59950,59500,64900,59900,59900,59900,59500,59900,59900,60000,63900,63950,64900,69900,64900
"Yavapai","AZ","Prescott","04","025",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279450,285000,287500,285000,286000,299000,299900,299500,299500,292500,279900,280000,308887.5,293000
"Trumbull","OH","Youngstown","39","155",123,,85000,91944,97500,91944,79900,81700,89450,86250,89000,79900,79900,79900,72450,72450,75950,79900,77900,83900,93700,99450,89900,89900,89900,89900,95000,83700,76000,74950,75000,77000,89900,80750,74950,79900,79900,89900,84900,89900,88900,95450,95450,88900,85000,85900,82500,89900,87900,84950,86450,89900,84900,83700,84900,74900,71900,69700,69900,79900,77400,88900,82400,86400,76400,79250,79000,74500,74500,79900,75000,82500,87900,87900,94950,80000,79900,83500,90000,90000,83400,80900,79900,79900,79900,79900,76000,75000,66500,68000,78333,77400,89000,84900
"Jackson","OR","Medford","41","029",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319900,279000,275000,248150,289900,288450,253250,250000,254450,259000,247000,270000,283749.5,275000,299500
