"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Cook","IL","Chicago","17","031",1,,,,,,,,,,,,,1.04,1.02001272431714,1,1.00666227781435,1.14138438880707,1.14138438880707,1.16379310344828,1.11111111111111,1.08342361863489,0.999875,0.99975,1,1.0188542422045,1.07142857142857,1.04583333333333,1.07130900569133,1.09169251060493,1.0870628809753,1.09839203675345,1.0851443604581,1.00981873111782,0.966192000101135,0.957308248914617,0.966067048242028,0.94607464054534,0.946969696969697,1,1.12669003505258,1.1,1.09375,1,1.02798787135459,0.977551020408163,1,0.947589792060491,0.9375,0.912131346913956,0.9,0.939764492753623,1.08803165182987,1.19205298013245,1.0950462962963,1.15684037900875,1.09967159277504,1.01105251812923,1.04545454545455,1.04265569167943,1.03894584834692,0.985554393305439,1.07888576779026,1.143583227446,1.1656933708096,1.15589482310186,1.11853448275862,1.11853448275862,1.10758039816233,1.04761904761905,1.07548164815075,1.06263293733018,1.11769230769231,1.07746153846154,1.04761904761905,1.07619047619048,1.1902380952381,1.22335600907029,1.27777777777778,1.07759661835749,1.05987035471273,1.08486302712522,0.977039570102589,1.059375,1.059375,1.12,1.09163487353398,1.1175701816089,1.20833333333333,1.26039761240012,1.26039761240012,1.27054108216433,1.12359550561798
"Harris","TX","Houston","48","201",2,,,,,,,,,,,,,,,,0.683297315237961,0.710675793072609,0.663544106167057,0.653457566181342,0.699269623056688,0.691699604743083,0.629564341475699,0.722200452803901,0.678482414843534,0.64452930311648,0.731881091386621,0.738863268982411,0.680849810609493,0.687786577740725,0.682315223674253,0.682952456002101,0.669539594102621,0.663353917736222,0.663353917736222,0.653061224489796,0.642361111111111,0.6799566817507,0.660730607553812,0.709823963657013,0.735086231269437,0.712693794550279,0.725969251336898,0.681570338058888,0.668563834593991,0.656407828282828,0.691121725082531,0.696177224903572,0.66949341664807,0.668225860340795,0.66350015446401,0.6850050318685,0.766423357664234,0.7921345222369,0.812700570283916,0.792186880697582,0.762133074672793,0.718787515006002,0.697865353037767,0.736678200692041,0.750278396436526,0.753927077006142,0.76414373088685,0.767966360856269,0.77452500969368,0.803300043421624,0.825082508250825,0.804238045672565,0.76457682672913,0.762097645153871,0.764627659574468,0.767754318618042,0.779510022271715,0.828894806924101,0.829237638114812,0.828894806924101,0.777736131934033,0.762651382723191,0.829479096791359,0.781504395962227,0.79375580169441,0.77319587628866,0.709539205047601,0.739855990311597,0.745073444913949,0.737910113994209,0.759138012624622,0.780494865925004,0.770740409424296,0.78794581144595,0.762531787180019,0.77286389008158,0.793860809738026
"San Diego","CA","San Diego","06","073",3,,,,,,,,,,,,1.20390212209342,1.24749494404551,1.25107766566602,1.28307126392949,1.22754500861377,1.21789414234053,1.22571692876966,1.20339912280702,1.1479705352803,1.16419919246299,1.1783189316575,1.16329379517255,1.18451025056948,1.16431545262365,1.22075279755849,1.20253164556962,1.18999684123323,1.22863382258965,1.20191786380124,1.17854183927092,1.14215005694534,1.09359104781282,1.10702958769923,1.1436759004945,1.18806875631951,1.1697247706422,1.13819054114438,1.14180110113011,1.17704826038159,1.16731517509728,1.21730566538419,1.23318608833373,1.226826608506,1.18923570575639,1.19848902076813,1.21196852576924,1.22719734660033,1.21452313986193,1.21452313986193,1.21605188488042,1.26572138920096,1.28657032076137,1.29434324065197,1.24926543844082,1.25936912593985,1.24179664175167,1.24179664175167,1.2588411961869,1.29198966408269,1.26518773709944,1.26475548060708,1.27263827704356,1.29794200187091,1.315159767292,1.2519726459758,1.25818652345519,1.25490966221524,1.2656199935918,1.28785237953354,1.2744814278823,1.28834404318719,1.31161279039263,1.30326295585413,1.28862747238966,1.31748071979434,1.29880979629206,1.23429058937571,1.27288968289415,1.28407743974714,1.21852152721365,1.32485331987388,1.27689828124333,1.39921171171171,1.48482892188509,1.47394051342331,1.47022516520025,1.47962962962963,1.51445225748346,1.48397901067608,1.46808510638298,1.41677826005552
"Orange","CA","Los Angeles-Long Beach-Anaheim","06","059",4,1.58073929961089,1.53790897883858,1.53481510621558,1.56963021243116,1.55660377358491,1.49518133585974,1.44265388761724,1.47762193331511,1.44352197375198,1.42554913555586,1.45137880986938,1.38646701887605,1.41301272984441,1.43472022955524,1.40760251788984,1.38456313270965,1.38182217309266,1.38121546961326,1.40310333443381,1.39165383758667,1.38121546961326,1.34529147982063,1.39386698526483,1.36099023873927,1.35373749264273,1.36823319452707,1.41533474054865,1.41616314199396,1.40056022408964,1.40075973409307,1.42835545633966,1.44748815826609,1.37372965739922,1.36889460154242,1.36997819993771,1.37045717674128,1.42274925545412,1.43092966526962,1.46409652736904,1.42666072224699,1.4772695344137,1.46671084037164,1.43405600722674,1.42659917165209,1.3857845328565,1.40640992634362,1.42659917165209,1.43323253222983,1.4344262295082,1.41868512110727,1.44131777625257,1.45409223099294,1.47196993423113,1.42825917951464,1.4691090615632,1.48015765364292,1.48916967509025,1.47058823529412,1.484375,1.5220619422243,1.51588546703471,1.54557310800882,1.45594143687727,1.46005509641873,1.47119884692588,1.52631578947368,1.55430713921639,1.53429795283516,1.50519031141869,1.48411690246394,1.52531574775195,1.56306797528172,1.52970473141231,1.56071564522269,1.50078988941548,1.53353309505903,1.57681264701813,1.51737149573744,1.48916967509025,1.5,1.56666666666667,1.51582701738743,1.48721161454491,1.51605304357743,1.58949447621673,1.65431560592851,1.64490379134959,1.65847665847666,1.66574176840548,1.64294750158128,1.65058405281869,1.661918328585
"Dallas","TX","Dallas-Fort Worth","48","113",5,,,,,,,,,,,,,,,,0.578472446019981,0.524449108079748,0.547834518422754,0.5851755526658,0.544270042472657,0.546078431372549,0.542461653572765,0.533491404860699,0.52295177222545,0.547040043613568,0.612164096797879,0.601403274306716,0.586029067041725,0.56573275862069,0.573290393555485,0.550874423170018,0.562947799385875,0.543280871670702,0.544169505602793,0.516553649780614,0.527529761904762,0.553663622508654,0.610745835691114,0.610752625663683,0.559927214242047,0.593608037017465,0.570199652440812,0.56205035971223,0.632478632478632,0.629535316848491,0.635509555691996,0.606235565819861,0.59313458154007,0.582702701545208,0.582702701545208,0.586671542134802,0.641025641025641,0.616822429906542,0.636027903159622,0.650033646848933,0.655156864339105,0.656877897990726,0.677637947725073,0.669412976313079,0.669412976313079,0.668261562998405,0.691069540539037,0.695089581950896,0.699820140112426,0.617283950617284,0.717085919634107,0.717085919634107,0.684578061538305,0.723423233477259,0.714495340769434,0.726867085047256,0.739553823606073,0.804506774450299,0.746268656716418,0.736648250460405,0.691622236546652,0.736648250460405,0.736648250460405,0.683285131485702,0.717085919634107,0.698018694031411,0.642123287671233,0.651452858758362,0.682346109175377,0.700854700854701,0.731790333560245,0.74011238504919,0.727513227513228,0.768321513002364,0.778747176991999,0.79167457155505,0.789698349459306
"Riverside","CA","Riverside","06","065",6,,0.783527696793003,0.864982546279261,0.833804627249357,0.783868823712419,0.879541108986616,0.833616876488602,0.784929356357928,0.808845577211394,0.749870873347866,0.790369649805447,0.744597148703459,0.731304985337243,0.716855087358685,0.707873691401933,0.720863506449272,0.714900241714122,0.7011393514461,0.672603008902674,0.670391061452514,0.683176771989752,0.682385318910142,0.687345382078065,0.690515096824545,0.697717231222386,0.696112517717179,0.698324022346369,0.694976220708306,0.706245861840653,0.700380117230211,0.701202060675444,0.698812360823534,0.692562481180367,0.700686381291573,0.6900878293601,0.698120796330661,0.695046439628483,0.686232818110692,0.680580762250454,0.685698612961367,0.685980352026197,0.693256555482638,0.695410292072323,0.688530878404296,0.686074942682461,0.675864497271559,0.686920083807243,0.685899885364922,0.686920083807243,0.6900878293601,0.693708609271523,0.712446375710819,0.709219858156028,0.710585950145678,0.717516447368421,0.714467976524624,0.708940527766837,0.715291277555429,0.704047076039041,0.714371433861276,0.724742731562604,0.71689259645464,0.729251700680272,0.736143106719896,0.729815646098431,0.735895339329518,0.74425398207038,0.745959386655615,0.743392070484581,0.742949781912224,0.74090710631472,0.746091094493542,0.757904780706084,0.75823380383641,0.762066045723963,0.745959386655615,0.747028862478778,0.771428571428571,0.7487365100591,0.746686851594597,0.76336580122004,0.763903066940877,0.764759865402264,0.774971073661745,0.775134893145779,0.788433908045977,0.796389700026546,0.811864406779661,0.806590035768468,0.805523590333717,0.812407680945347,0.812607732085693
"San Bernardino","CA","Riverside","06","071",7,,,,,,,,,,,,0.79751910868453,0.79347149077966,0.781512605042017,0.743526379167973,0.705946239478686,0.749531542785759,0.710322957687306,0.721400216528329,0.730337078651685,0.720328878565789,0.665534018721988,0.677570093457944,0.678319853900339,0.794029082875603,0.788431288336217,0.691521542825422,0.645872715816005,0.670217846097872,0.717360114777618,0.688622754491018,0.683453237410072,0.708762886597938,0.697235066904777,0.722846722504951,0.703324808184143,0.677436872115123,0.671140939597315,0.732352427037893,0.732967032967033,0.682523163042079,0.637603795966785,0.707082105867836,0.66,0.674198410692206,0.636672325976231,0.636574074074074,0.682509278995931,0.697957639939486,0.718562874251497,0.718562874251497,0.741539840996648,0.716742663043102,0.717524796048407,0.693636696773081,0.71877814173929,0.682249335557782,0.676108180598526,0.665000470447662,0.690949323466464,0.629506059211536,0.681542720691066,0.748842137751962,0.731107448451525,0.794669072857402,0.785264813843734,0.779396665762629,0.752268362373828,0.728987993138937,0.766666666666667,0.757534618517513,0.766498155485722,0.733532934131736,0.823359471729261,0.833768949294302,0.77319587628866,0.764654558215458,0.804374896605658,0.785264813843734,0.790201501382853,0.815136116897844,0.805060379528465,0.813137755102041,0.817518248175182,0.832551594746717,0.879717384149969,0.89179548156956,0.878477306002928,0.901368361974504,0.890828335150854,0.894938138902857,0.893176134333691
"Clark","NV","Las Vegas","32","003",8,,,,,,0.615808823529412,0.615808823529412,0.633805844521383,0.661452810180276,0.660176766433099,0.664130548126702,0.642053307976591,0.634737449509521,0.650195058517555,0.657000453103761,0.64087061668682,0.643756050338819,0.651611486703773,0.66525229135269,0.636164564160308,0.634249471458774,0.636228478892054,0.65026075619296,0.645161290322581,0.637990109064489,0.636053366428793,0.632538982053545,0.624235941320293,0.624235941320293,0.620229599751784,0.619621342512909,0.622891347723562,0.611890360422831,0.609352636413707,0.614203454894434,0.616306027820711,0.605598498953179,0.617501345950697,0.621380846325167,0.619568027993677,0.613846153846154,0.620107505929867,0.621427291261723,0.619412842845442,0.613340188281174,0.619321502676385,0.619246941572615,0.623515439429929,0.621875,0.619066389181915,0.617890382626681,0.622581947310746,0.627097315436242,0.630987944859534,0.627047741414987,0.631000384024578,0.623162935752333,0.618598439544386,0.623227341850818,0.621669626998224,0.616365347404056,0.628362615293962,0.632942326490714,0.624748596979571,0.638226402418542,0.643208475217556,0.639762919112833,0.641711229946524,0.633567368772986,0.63390842011588,0.64567285908473,0.64437984496124,0.651322233104799,0.656414103525881,0.66201594427987,0.671785028790787,0.678066037735849,0.649196074358244,0.690752470021608,0.655172413793103,0.652749808208669,0.662384540426291,0.655455291222313,0.663795106407696,0.668002746530999,0.686560875724474,0.696425124321591,0.704349379120797,0.706379620816328,0.704473406128919,0.693541395752059,0.706250525544777
"King","WA","Seattle","53","033",9,,,,,,,,,,,,0.833333333333333,0.911458333333333,0.909097042314335,0.872767857142857,0.870535714285714,0.855697538281418,0.833333333333333,0.833333333333333,0.862422997946612,0.832386363636364,0.79532967032967,0.82815734989648,0.87378640776699,0.921409214092141,0.833990125469946,0.796218487394958,0.741869918699187,0.772727272727273,0.807365439093484,0.813608519691393,0.824380165289256,0.841269841269841,0.803317535545024,0.870827285921626,0.880952380952381,0.885369851911884,0.873239436619718,0.878378378378378,0.852272727272727,0.843283582089552,0.894608380868802,0.870574855252275,0.902347792785219,0.932475884244373,0.869565217391304,0.865073661516349,0.862777903811252,0.898058252427185,0.881997695137627,0.900353079639074,0.945497630331754,0.957627118644068,0.981639774027988,1.02836879432624,0.984154929577465,0.969162995594714,0.93446536687135,0.947080291970803,0.988235294117647,0.945238259192949,0.898058252427185,0.957627118644068,1.00943396226415,1.06666666666667,1.03321033210332,1.05309807624218,1.04172799829907,1.07219497240956,1.03950666982398,1.02678571428571,1.0362212132368,1.03519775678867,0.969306864860073,0.956521739130435,1.03504510252254,1.05527638190955,1.09489051094891,1.12245476181482,1.0334331797235,1.05701516793066,0.992926155969634,1.02852470158447,1.04634146341463,1.10157209530828,1.14909058144631,1.14805581323438,1.16700201207243,1.24700239808153,1.20906773703005,1.15027829313544,1.08829568788501
"Tarrant","TX","Dallas-Fort Worth","48","439",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.568489442338928,0.490172992188603,0.478439027496228,0.509683995922528,0.423504898573425,0.405783546945757,0.469304921359716,0.432973459289249,0.444219523166892,0.480559196155526,0.54019014693172,0.492798610831871,0.53109621902903,0.534616309363513,0.540988547317661,0.582832921229248,0.568489442338928,0.568489442338928,0.570468736062421,0.560081466395112,0.564959046565323,0.574438685780178,0.558127845152886,0.584706323474272,0.609912317594731,0.63083467677147,0.544627018001387,0.567054153671676,0.577898550724638,0.574814290767598,0.620227608527025,0.621504039776259,0.631143494456804,0.588673621460507,0.623525446579036,0.629407422854666,0.612406163571711,0.631469929674501,0.599332220367279,0.615953187557746,0.613136574074074,0.59044551798175,0.625534340267883,0.622696962977521,0.619822485207101,0.652898625558488,0.66852886405959,0.613527584809975,0.693018960307951,0.701754385964912,0.632092990436626,0.619822485207101,0.610793820196168,0.593597568538869,0.638191497600587,0.646754370114573,0.675377995339223,0.709437621202327,0.702175303902751,0.770417853751187,0.719282903366856,0.735113566605279
