"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","06","037",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.680423621004,310.883130695799,304.851102741924,307.818816532138,312.430870269156,322.222222222222,326.992722175449,330.249915934092,334.637682129784,333.051388289434,333.614864864865,333.656644034918,328.009809932557,316.666666666667,320.158102766798,333.524833209785,338.593030900723,345.786272806255,356.379187455453,357.142857142857,359.193175014602,360.083620207236,359.649122807018,362.079822808999,361.394557823129,360.474104612213,360.803366394684,367.847411444142,374.962680670114,378.787878787879,381.778968694857,386.306431822185,389.184397163121,388.333333333333,389.096454421914,389.61038961039,389.9837081079,386.590154032014,387.937791601866,389.590854392298,399.13821556823,405.495098611273,411.050531914894,407.589991877218,408.413525707496,409.998778337021,409.54415954416
"Cook","IL","Chicago","17","031",2,160.45871559633,162.543808883706,164.052247375328,164.141856392294,161.508372798968,159.599945126373,154.142027948088,152.149935195664,148.597422289613,146.576011006901,142.396313364055,134.172661870504,130.681818181818,129.640745186964,133.111407012872,135.697760207617,137.65541740675,137.317497451072,136.731777036684,135.62091503268,134.737437810412,131.456611570248,124.916666666667,117.101120878196,118.968306843057,121.402713649251,124.362651727358,126.760563380282,127.635992140822,125.195415248851,121.887101886688,120.283018867925,119.091347975236,118.712273641851,124.841719751941,122.244897959184,120.887096774194,125.186087427257,129.417206290472,134.22395273899,138.171924610381,141.298586572438,139.885106632959,139.03192584964,140.14906503587,138.787878787879,133.021390374332,131.821727414551,126.9869551097,133.575883575884,141.205289989084,146.576312576313,152.439024390244,155.155800044303,155.121951219512,153.885743695317,151.842851356825,150.199379707576,144.839113181505,137.377215524281,133.333333333333,140.425531914894,149.710574860575,153.242291304736,158.139534883721,160.308465824161,158.918495083135,157.594936708861,156.184909391052,155.776352555804,153.079710144928,148.809523809524,146.915650132239,151.460921159346,159.375,165.625,169.50852557673,169.848935635267,167.467948717949,164.347826086957,163.463298858885,161.727748691099,158.176337603617,153.795811518325,152.602739726027,160.144505101954,167.508031206976,171.885867029378,174.804098854732,177.092382477795,176.53125,174.621534616987,173.749119987877
"Harris","TX","Houston","48","201",3,74.4315397604221,75.3571428571429,75.5228505034857,75.6987577639752,75.5856895556838,75.1989100817439,74.1520407207738,74.1193755169562,74.8587076877214,74.2019323671498,74.4994106901838,73.6760994183269,73.0170496664196,72.9441778422107,73.1783804224515,72.8142076502732,73.1601397630013,73.1159663497945,72.5959678767778,72.1004810261892,71.1653615845233,71.3664596273292,70.6660583941606,70.6716715832498,70.7360226468507,70.7230567751982,71.6510903426791,72.5181598062954,72.9291666602095,73.3326666666667,73.1312548113934,73.0560045190455,73.0712664793603,72.9166666666667,74.9595075279879,75.4841208365608,75.8323057953144,78.3668457764649,79.5228628230616,80.6774679689003,81.4663023679417,82.212389380531,82.4305850684863,82.7549386011746,83.2638888888889,85.1415508079613,84.3373493975904,84.8922487437186,85.3260806688112,87.6434563120615,89.0680412371134,91.0337897396721,91.6870415647922,91.8328942416259,92.436974789916,93.7884378843788,94.8421048809887,95.4756100161344,96.7337031900139,98.8138030194105,101.175702155454,103.236623963828,104.079933388843,105.974440700931,104.25387982491,102.908711217184,105.23271734043,106.036759030545,106.924847641759,108.331132135985,108.070984505805,109.934745478417,110.961810466761,108.488064154038,109.592795614722,109.596224436287,109.944371727749,110.136103151862,109.585131353458,109.95670995671,109.471294193967,109.581497797357,108.705619412516,108.490566037736,109.028223220013,110.058086212168,111.046214968234,111.702918962401,111.772727272727,111.614830937243,111.235171165735,111.544271438531,112.662153579423
"Maricopa","AZ","Phoenix","04","013",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.789964258167,122.565138104694,122.965641952984,124.289772727273,125.222968845449,126.125937554509,125.860749808722,125.754527162978,124.934612031386,125,125.215889464594,126.36165577342,125.543077633351,124.739748602516,128.539685345251,131.113801452785,132.754870865428,134.146341463415,134.689762926064,134.353995519044,132.736425571427,133.851049252114,134.708344232278,136.275146009085,137.530562347188,137.888307926184,139.443947862668,142.413093587389,142.902460794856,143.225542365944,144.080120234353,143.553629469122,142.865510124393,142.761705519028,143.250137741047,144.152636295039,144.902954111556,145.059435364042,146.35525141327,147.89603960396,148.641486445324,149.477510222626,149.54257565095,148.818350070636,148.197674418605,148.923264002552,150.375
"San Diego","CA","San Diego","06","073",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.35534101526,269.241579106672,270.994639666468,274.329591610956,277.727272727273,281.968535699879,284.586858361629,286.926147704591,287.297418235468,287.19723183391,287.442396313364,286.713286713287,283.47594189836,280.061797437751,282.707387536112,286.855835240275,291.423766816143,294.424179260031,299.018182402391,296.024464831804,306.572562858403,308.312662414363,309.073730706858,307.75379696243,307.272878038545,308.581046316341,308.641975308642,314.378457776184,316.255364806867,317.60640428572,318.830675778284,320.519056170807,322.201750345463,321.73649058895,322.243346007605,322.677925211098,321.497740477728,323.50795898228,326.706057422969,327.075992033093,331.674129353234,335.071640070311,339.669603524229,337.488240827846,338.457529963523,339.510575720752,339.327599687256
"Orange","CA","Los Angeles-Long Beach-Anaheim","06","059",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.347621536853,303.465404430034,311.866353754941,320.572376607217,328.174682780775,336.546465658844,342.857142857143,347.858672376874,350.181024306611,351.895373634504,349.676165803109,350.890207715134,352.397458116696,353.697749196142,355.742821473159,359.103878973862,363.299418604651,365.016063797163,365.625,365.006097560976,364.166619439627,365.502340655384,363.849765258216,362.088535754824,359.942255434783,364.129244249726,368.809662327871,371.889934608215,372.637742879957,375.229357798165,376.794927092842,379.116117850953,382.619974059663,383.32268370607,382.848660773189,383.121328224777,386.439897378512,387.946197620279,390.625,392.949154222281,395.550061804697,396.987951807229,400,399.827518569131,399.191160646138,398.734604904632,400.129016312407,401.737163815194,403.34639768202,406.787330316742,407.632111178527,411.623284045121,412.701393110436,415.1981602658,414.802169751117,418.046004149861,420.634896772298,421.421428571429
"Kings","NY","New York","36","047",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.938335046249,373.263020833333,375.992063492063,369.243421052632,377.63413116674,385.477918935269,392.045454545455,393.342391304348,393.571861734384,394.635376116858,398.580082742317,401.540154015402,401.655745284673,404.400762578333,413.560191518468,416.454954415784,428.661616161616,436.93009118541,447.145061728395,454.028925619835,456.220238095238,459.210526315789,467.659574468085,482.643530505046,485.673701298701,488.069414316703,495.533286451008,487.108013937282,497.353609899735,501.767390002684,501.930501930502,500,502.169103292699,507.299296675192,516.011443337025,521.617315756148,528.680186755078,533.514492753623,535.443052559777,538.194444444444,544.207317073171,551.107239643825,556.1222186153,575.589403549234,575.068870523416,564.454417293233,572.436702238962
"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0030474532,130.314171122995,133.319859876044,140.338427947598,140.44631710362,139.076258625312,139.356843024948,138.341016753765,141.358869129047,142.244022072348,143.149284253579,144.230769230769,143.702864570295,146.25340599455,147.165810092767,150.898770104068,152.037333511218,150.309460654288,157.035175879397,159.698025551684,159.371015724607,153.499596332302,155.113705519187,163.182597844477,164.426189135941,166.425831725804,167.484642939131,171.725068643045,172.493072050673,177.120315581854,180.70516550215,180.995151906917,183.854358219934,185.483870967742,186.976956576889,187.142857142857,187.117476586909,189.825631706473,191.578004384753,192.209123526397,193.923966207203,194.378371808177,196.377502383222,198.237885462555,200.681818181818,202.90970570275,204.791344667697,204.982102811799,203.619909502262,204.379562043796
"Dallas","TX","Dallas-Fort Worth","48","113",9,80.5911798625405,81.2133072407045,83.3064925728015,84.3949044585987,84.005376344086,83.3910960360233,82.7074464557814,81.5502973257905,80.754681629351,79.8367794486215,77.8673113080849,75.5763688760807,73.5701906412478,72.7941176470588,73.5192596395851,73.9988392338944,76.0437375745527,76.1283015110403,74.3873978996499,72.8302970859664,71.2999930110251,70.4833141542002,68.2754561506769,65.5612244897959,66.2979351032448,67.9588607594937,67.7018633540373,67.6188786373314,68.6898959818807,70.7855503171821,70.6139105748758,69.1620146533651,68.8037529319781,70.1167666414303,79.2187340259046,78.9892582417583,77.9916753381894,79.3650793650794,84.1483809832162,86.4391469257386,88.0829015544041,88.1282399201254,88.4323640960809,87.9686009183002,88.3072739632903,88.2434054702962,87.6684767474241,87.6545403142001,85.6964010041802,85.9582276430828,89.8986692998542,93.4543454345435,95.6066945606695,93.1449502878074,94.0256834665267,94.9858313011103,95.3164661987497,95.2380952380952,93.3333333333333,95.3305429194369,95.5247317456163,100.86509715994,104.506246281975,106.554819569832,107.378854625551,107.868020304569,105.937234944869,106.441309555496,108.759011328527,110.762584358132,111.083444001771,110.078703861928,109.714003944773,112.71676300578,119.040843591946,123.187520102927,125,125.613405146619,125.745397977703,123.960612691466,126.050420168067,127.8928136419,127.892030848329,127.67094017094,129.259694477086,131.933563146349,135.790265835646,141.357027463651,144.200435318025,143.76997112264,140.268848626534,139.564367373507,140.625
"Queens","NY","New York","36","081",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.1796875,320.511904761905,321.107784431138,321.714285714286,326.032815593117,334.274607487923,344.572368421053,350.247941948762,352.272727272727,356.406401846453,355.927579365079,355.962138953942,353.303461517029,349.958333333333,351.30637254902,354.478303747535,356.521739130435,362.829607514147,373.684210526316,378.620689655172,384.424603174603,393.359594822735,397.250361794501,393.963956412406,391.891891891892,396.469068134986,398.404255319149,398.616999452954,407.03950845666,417.877906976744,428.823529411765,430.336145827144,436.125990675991,439.907407407407,441.051384640594,440.384875541126,427.132883456413,424.5,416.333333333333,418.526785714286,437.008480542755,448.258187365355,464.527027027027,467.96875,473.774509803922,472.085385878489,469.714830376595
