"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","06","037",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.140389372785,293.233082706767,278.500216731686,278.149386845039,279.60687960688,289.980224126566,300.777453838678,303.81569474442,306.947368421053,305.069537909376,303.987575497066,302.32441291337,298.315236420372,274.34228598692,284.280276108634,295.068581671568,304.301075268817,309.876218752256,320.89552238806,328.220097014702,328.054298642534,327.656431736574,328.266228430567,327.689787001638,325.296547398925,319.62782757149,320.993838486574,329.592018528416,329.675990315768,334.381454247046,342.463307240705,347.873104641093,345.596432552954,342.076830732293,342.787839586028,342.205323193916,341.02833158447,337.492406344921,342.049656629688,344.775985761603,350.101946203382,358.881220486742,364.534134821812,364.534134821812,368.419777986729,368.005995854374,368.397774846572
"Cook","IL","Chicago","17","031",2,198.452601352628,199.5,202.363689940423,206.811797752809,203.72312532774,205.40221547647,199.777777777778,197.24791768061,190.891920278411,191.70579029734,185.03937007874,175.175175175175,173.50748048569,172.830203136665,172.341284312799,182.515337423313,192.457913541892,193.421052631579,191.534713763703,188.2463690156,185.234578693758,180.957683741648,159.933333333333,145.772594752187,148.014151878656,153.381735711866,158.679425837321,163.362068965517,166.500123319768,161.559767939816,154.772937905468,149.910661476671,145.991808074898,148.694992412747,156.411350655419,148.760385337995,147.566114745325,159.563104157792,166.746183206107,172.666094134728,176.522485234602,178.855559206248,174.341060654176,168.156968639093,174.9507335231,175.202557691908,163.74269005848,165.156041221402,151.309314880743,168.168997242699,173.50024789291,186.349607662723,191.730769230769,192.255896353998,192.264957264957,188.494774116469,183.85425371887,186.225049352928,177.827180232877,166.666666666667,159.296290292585,172.589811547158,188.178125935858,189.969323860248,192.209134615385,192.810520316578,190.868181818182,187.475,184.538461538462,187.475,187.349836006951,176.84703433923,176.333333333333,181.747196207654,189.628482972136,195.542023400231,200.595392182242,201.875,193.476259689922,186.576621585884,188.928258410135,185.193570403327,182.933937823834,178.851995441921,182.523051802523,192.679627601314,198.678149312868,201.380897583429,201.625710498711,203.892788768347,201.451612903226,199.048031155344,199.414861920697
"Harris","TX","Houston","48","201",3,90.9792284866469,91.7874396135266,90.8367267005142,89.9858575469272,90.0511770726715,89.4321704413759,87.7492130115425,87.8885929909896,85.9904252705959,85.2370030709594,85.1988636363636,83.994708994709,82.864252619317,83.6908187287471,84.473049074819,85.2230747371412,86.5740005295208,86.0046911649726,84.8655995167623,82.6655256367856,82.5619834710744,83.1173443797161,81.6786079836233,82.0707070707071,80.9548973728765,81.5246861137831,84.6065873741994,86.1741492032714,87.0210394455737,89.4977690049754,88.7354307407003,85.6612396458155,85.6297269386143,85.1725424191421,86.4931846344486,87.4352964739488,87.6183988048223,92.9111055149836,93.5434357402471,94.0464664693424,94.9628146453089,97.8100393700787,98.3364918930301,97.3221814096494,98.6237375479785,100.505354123615,99.8492092681133,101.632538042457,102.509928987088,105.324104409063,106.286315187388,108.292079207921,108.024691358025,109.043326548415,108.870646318415,111.121551724138,113.453346196653,112.975,113.779069767442,113.118951612903,114.666515877728,114.59651642555,114.980295796862,115.91811155212,115.233997740624,114.801132721811,115.246352294354,114.69414893617,114.34802259887,116.393040921343,116.823365138469,117.376119257181,117.825574543312,115.263971205167,115.472215361818,116.865424144071,118.519984170954,116.670987814363,115.898426718189,116.507165147977,115.733395851721,115.151515151515,114.993100275989,113.435119047619,113.642755949616,113.702729235894,115.613209503781,116.091664568119,116.533065658951,115.72498298162,115.259876056966,114.38202247191,115.608777725342
"Maricopa","AZ","Phoenix","04","013",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.505872719737,147.058823529412,134.317108235777,127.298846765642,138.854898336414,134.153846153846,128.75234521576,127.264273504274,129.088607594937,130.273201948728,136.983892263005,135.508661905752,135.453819536865,134.492606846263,134.950396498545,138.582612759991
"San Diego","CA","San Diego","06","073",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.106566200215,268.727258997653,272.68687960688,281.38948185523,280.956272987331,288.870534792484,295.829698260493,291.462605548854,286.565795506648,288.325849903785,287.963830390865,288.785834738617,283.994807002688,274.403341288783,282.175032175032,292.750464684015,307.318652849741,304.90862389974,311.508257657742,301.940701911684,311.814859926918,312.3912370885,313.650402868974,313.768313604011,315.489464691873,320.126448893572,316.054430552693,322.444678609062,325.659472422062,325.726141078838,331.170662905501,328.178033941723,326.372968572106,326.26556669514,322.135298891916,320.817490494297,321.87802516941,331.260033136729,335.814324770341,330.331004378394,335.147069811188,341.75576558406,343.030690537084,335.684891389724,337.308730873087,337.308730873087,337.84799999278
"Orange","CA","Los Angeles-Long Beach-Anaheim","06","059",6,308.585693536674,307.813470554544,307.197191339965,304.466098254162,301.95681511471,298.886925250078,296.633663366337,298.646602699376,296.980621901758,288.620470438652,287.465501379945,281.337874021537,271.727642721166,270.801815431165,263.252148997135,260.262856493606,260.879190385832,256.367944486756,253.44057970017,250.501672240803,248.420221169036,251.072419883926,246.701746761744,237.828763290431,240.103588605253,237.828763290431,241.061810720698,243.621038006215,252.725856697819,257.012570323488,256.892838522722,259.336099585062,258.379888268156,259.218186858885,291.270162448551,290.639822685874,303.66692131398,317.237108144046,327.460967993755,331.001849321715,335.572519083969,338.465021507811,342.420765738668,339.470976075705,341.448638190064,341.282803664928,342.126140420468,343.96497811132,344.823176973818,346.090149584202,350.899630339754,352.333008411545,354.504120320393,354.853801169591,354.342484016605,355.120506910662,359.929402227495,358.283745693705,351.552204542818,349.379806084921,358.660950604733,360.021484957448,358.506006565861,359.105207455461,362.552343677923,368.871965730604,373.230373230373,377.928795297698,374.947381446104,373.767258382643,370.332164225294,373.928319582069,378.47533632287,374.712643678161,379.649172380603,384.412955465587,388.90092879257,388.397001723818,388.299848049975,382.177579469501,380.351521511018,375.363150910596,380.950476190476,386.753913811108,391.065158066936,394.702880601188,396.437343555513,397.478433974784,403.703703703704,401.911734650942,402.810174666109,403.863845446182,405.746720714156
"Kings","NY","New York","36","047",7,231.459810874704,235.426447574335,234.542549926338,229.465447173223,222,222.572665429808,226.818181818182,231.182258064516,232.965863453815,216.339743589744,213.066666666667,206.433653865796,198.099593495935,194.444444444444,190.906666666667,183.206666666667,184.814814814815,187.304565353346,197.674418604651,193.877551020408,199.666666666667,199.666666666667,199.666666666667,200,208.332916666667,215.6,209.374251497006,210.57037037037,214.814814814815,220.313949443414,216.804423309179,214.776632302405,215.448693676638,215.889949466592,247.967795381588,245.588235294118,257.201646090535,257.616487455197,259.134615384615,262.289562289562,263.795845175261,277.475232882513,279.359238356722,291.806397306397,293.138297590891,295.152582159624,299.666666666667,302.525252525253,304.694835680751,307.608695652174,311.687987329435,305.555555555556,314.695216898096,321.402483564646,329.528399939054,325,330.882352941176,344.202898550725,346.237947439985,353.75,360.630841121495,374.033029878618,360.416666666667,368.312881947813,405.039950829748,378.860231528771,383.659575226285,387.5,407.685702018034,420.526315789474,445.714285714286,447.005619131182,459.454559857653,454.545454545455,450,461.41975308642,452.674897119342,450,444.201640558024,459.604606836785,471.428571428571,480.769230769231,480.769230769231,487.80487804878,475.261417524582,488.59268794725,481.858974358974,479.166666666667,500,526.324740422485,518.874643874644,502.020262534281,507.462686567164
"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.953020134228,192.402972749794,214.659685863874,216.876971608833,218.119990284188,220.958941112912,214.884684684685,213.384578183272,199.083116262817,195.162866926161,189.690320645603,189.462044231919,190.312738367658,193.851967104536,199.751997795536,204.519951479796,211.989970366993,223.23670394887,241.32512587857,243.584350021035,217.495265151515,225.520602569783,233.87039386626,232.467841921736,237.013628283626,245.549738219895,249.307706839,248.114577409325,253.097345132743,263.018065887354,270.095277109823,280.984204131227,281.584837545126,283.6971004177,271.0027100271,250.847024847897,250.847024847897,257.299264460833,263.872135102533,271.24773960217,271.201291758871,279.572913739815,274.700807124965,277.544484507373,275.303312077385,284.165302782324,273.988066440897,267.050123253903,270.490092376259
"Dallas","TX","Dallas-Fort Worth","48","113",9,126.092869226923,125,127.77474470312,128.659652333028,123.409669211196,119.167550371156,126.444728380542,120.942826147135,111.708482676225,107.731305449937,100,93.1294418766047,93.1315483119907,98.9503767212263,96.9570405727924,101.543460601137,108.724335748792,96.5881642512077,93.7660994850906,89.8023034157704,96.4391691394659,93.7725440336672,88.9746153846154,86.8396445142296,92.0675374323033,99.0098619329389,105.312794718642,101.776354105999,105.94057182979,105.723189555877,107.205145590211,98.1273953910059,101.420701168614,97.7957156162682,108.924432081595,103.618096761408,101.093264948036,111.024033437827,124.950336241367,134.161501707302,132.034548850456,129.442426157005,125.393790264651,130.017584315867,137.60918971315,135.123880907766,135.10257245197,130.65851237643,128.424657534247,128.769868693849,138.687558175613,143.246816576773,140.540964308397,139.569892473118,137.003013190945,143.785734576529,136.761270201304,135.763157894737,137.607250086021,136.387434554974,136.387434554974,139.698211624441,157.701774148127,152.878554783161,154.635147315228,154.635147315228,153.588830584708,151.303820497271,147.886610373945,157.354702162983,154.159227985525,151.013065707252,147.886610373945,155.774755308929,164.457571953547,170.62486602358,179.549798258654,183.743169398907,188.78794945887,183.111380145278,183.742466558871,184.407098765432,182.199524496768,180.315552216379,179.962290023997,179.962290023997,188.536953242836,200.179870778807,215.149586250796,196.810666193714,180.033398106008,176.061097256858,179.34876186068
"Riverside","CA","Riverside","06","065",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.190495698484,138.42813247781,136.901300293693,139.385474860335,140.550242890012,140.215862047042,142.546836817812,144.62898473078,142.752442996743,143.641514845596,142.955730632349,143.196140853782,140.668967348022,138.307814674886,140.642754977486,143.889198245368,145.961725591956,144.471256443087,146.740373617995,147.508797502674,148.266500120188,147.40083731583,146.674023162319,147.400188190131,147.726381170317,147.072572736188,147.738468428124,151.076276535093,151.404494382022,153.679653679654,154.664288815144,153.809497547668,153.448275862069,153.448275862069,154.383920769007,155.621621621622,155.946166785825,155.606657266716,156.836195508587,156.934931506849,158.446937066314,159.447509804383,161.881878905908,162.894743083399,160.984885951458,161.862527716186,163.084755620149
