"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","06","037",1,,1.68302945301543,1.69753086419753,1.68816748079588,1.70511690557754,1.71503957783641,1.68897386870618,1.72555464256368,1.7455099979179,1.73076923076923,1.75951086956522,1.76813707619395,1.74665360757427,1.69494797460899,1.6839694616678,1.73076923076923,1.73076923076923,1.7200463321541,1.69704588309239,1.68539325842697,1.66666666666667,1.71897385386819,1.69777394504723,1.70296730192778,1.71996124031008,1.70683177117001,1.68681095979248,1.69509594882729,1.68489065606362,1.68993387215283,1.69811320754717,1.69952413324269,1.69223826714801,1.66555407209613,1.6537962978721,1.67696381288614,1.69590643274854,1.68918918918919,1.7027027027027,1.74181818181818,1.7245143803644,1.74520069808028,1.77514792899408,1.76363636363636,1.78571428571429,1.78571428571429,1.77383592017738,1.75953079178886,1.75342193777446,1.76946410515672,1.77083333333333,1.8236074270557,1.86183418200258,1.89972826086957,1.89732505726742,1.89845571095571,1.88116200578592,1.90641247833622,1.90449438202247,1.92739708835341,1.92665642076503,1.94227769110764,2.066391184573,2.08723398143235,2.07813798836243,2.11111075167247,2.10668563300142,2.12713124208342,2.11480362537764,2.10753432907733,2.16675695196822,2.17246509432876,2.17831813576494,2.20238095238095,2.19739292364991,2.13321956769056,2.12172660389978,2.16438204784487,2.1486643437863,2.22727272727273,2.1021021021021,2.20264317180617,2.08955223880597,2.20233998623537,2.28931297709924,2.34912899723648,2.38095238095238,2.35294117647059,2.3512132855545,2.3346705469981,2.34741784037559,2.34202149077017
"Harris","TX","Houston","48","201",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872093023255814,0.926971229731669,0.928571428571429,0.948607108549472,0.953557312252964,0.961927710843373,0.965587299109272,0.981611645740208,0.971891891891892,0.982785441988478,0.988909426987061,0.988909426987061,1.01805201150985,1.095947063689,1.22033898305085,1.28200972447326,1.2754303599374,1.31868131868132,1.27692307692308,1.31170662905501,1.3044925124792,1.27692307692308,1.27348827642945,1.25,1.31256973243795,1.2927054478301,1.30838996371033,1.31073446327684,1.30530973451327,1.3044925124792,1.28205128205128,1.30891210239036,1.29209083790133,1.28700128700129,1.29539118545351,1.34944980037005,1.34731441588159,1.344688750663,1.35527589545015,1.36080870917574,1.33484162895928,1.31904761904762,1.3,1.32090132090132,1.32192925967245,1.34343440967395,1.3840830449827,1.40095597554034,1.35384615384615,1.35895947657239,1.37054840893703,1.36508080155139,1.33520156314274,1.33053221288515,1.32304299889746,1.34739866329941,1.28085438125081,1.31856540084388,1.294516534867,1.30616509926855,1.32396094311496,1.3210336960337,1.30315500685871,1.28676470588235,1.30718954248366
"Maricopa","AZ","Phoenix","04","013",3,,0.943813131313131,0.943813131313131,0.945590776182881,0.954308849045691,0.960385837244573,0.99009900990099,0.995454545454545,0.99786223181373,1.0236020024346,1.00585533126294,0.976663475985234,0.947622779519331,0.944584382871537,0.978260869565217,0.975134312746636,0.959261746734092,0.934894204711278,0.9339876558363,0.925536554216117,0.923005565862709,0.930232558139535,0.946969696969697,0.931635388739946,0.935682243912058,0.943905070118662,0.920069882485095,0.909090909090909,0.90956340956341,0.915690520382209,0.912778904665314,0.91540404040404,0.927109974424552,0.933219987109276,0.938895332781,0.929516641396246,0.92539039907461,0.914522058823529,0.912122253958179,0.917037037037037,0.912408759124088,0.916666666666667,0.926967250505768,0.945754704322717,0.953360768175583,0.94384534116677,0.953360768175583,0.9375,0.93889653611902,0.926935659760087,0.926184564452721,0.967741935483871,0.964943631415924,0.973360655737705,0.971971066907776,0.971877584780811,0.960391363022942,0.967306384560439,0.985850926150611,0.997221941092596,1.03831378961785,1.04944916211511,1.07799619530755,1.07142857142857,1.0731319554849,1.06585460414206,1.08829178278225,1.09336147295332,1.09797297297297,1.06456043956044,1.11111111111111,1.12159050476298,1.12834978843441,1.1352885525071,1.14016154630203,1.07469102632993,1.07683982683983,1.08094768015795,1.06497463788766,1.04574827434278,1.05856726694915,1.10341448458341,1.02939648004435,1.10631408526713,1.12279293739968,1.14015572858732,1.16171003717472,1.15285395857731,1.15625,1.16231253417346,1.16338347726156,1.15473441108545
"San Diego","CA","San Diego","06","073",4,,2.19582850521437,2.4071609426735,2.21456692913386,2.07844460779463,2.12437234453457,2.04731574158326,2.00471698113208,1.99222546161322,1.95101381732179,1.9775907808029,1.73083613255074,1.72145328719723,1.69875424688562,1.69386157761455,1.69047619047619,1.68670875907718,1.65789473684211,1.66842112261542,1.65849358974359,1.63659969427597,1.63114754098361,1.65471594043023,1.66866028708134,1.67597765363128,1.67378024926266,1.60697842672981,1.60017301038062,1.625,1.61956018518519,1.6003879728419,1.6108545034642,1.58839779005525,1.60931873119234,1.60714285714286,1.60366361365529,1.6,1.63517441860465,1.6506968641115,1.65410700828937,1.66611111111111,1.68792198049512,1.69971334971335,1.74353205849269,1.72735997208166,1.7198275862069,1.77096292244804,1.76082171680117,1.75054704595186,1.7576517356059,1.75795053003534,1.77549819496271,1.79487179487179,1.83125774453048,1.86046511627907,1.86721991701245,1.83643155854753,1.85053380782918,1.83235046335299,1.85535850090458,1.88301282051282,1.84782608695652,1.87365177907423,1.84018965031021,1.86454212862369,1.88953488372093,1.89726091282179,1.89523428418987,1.89722357525572,1.90726577437859,1.91824563336149,1.93121693121693,1.96223316912972,1.99074074074074,1.99230769230769,1.94472876151484,1.9273441615107,1.90970277272091,1.95363016917293,1.953125,1.94275296329212,1.92329483547614,1.90960451977401,1.99230769230769,2.02702702702703,2.08725084618278,2.13732575882547,2.18383311603651,2.16262975778547,2.14285714285714,2.1970201347698,2.22612770943175
"Orange","CA","Los Angeles-Long Beach-Anaheim","06","059",5,1.73484000207117,1.66149068322981,1.66223995246984,1.64527956003666,1.64596273291925,1.66765932102442,1.63656884875847,1.64490861618799,1.64986251145738,1.64437211631317,1.66357738646895,1.64609053497942,1.62965376351661,1.63115619934111,1.64312617702448,1.65744900495135,1.67315175097276,1.68217609162491,1.68303859476761,1.66524244695298,1.66444740346205,1.66037735849057,1.66995198699908,1.66872682323857,1.68384879725086,1.68219461697723,1.67729082327983,1.68923493568043,1.68494715200758,1.70076045627376,1.69523936170213,1.68845315904139,1.70212765957447,1.69293636894337,1.70670368996593,1.68855534709193,1.7037037037037,1.70510607521697,1.71875,1.73210161662818,1.74835900296023,1.75968258015944,1.78031634446397,1.77887733865133,1.7937431471131,1.76864244741874,1.77668456625173,1.77619893428064,1.7685379996921,1.77353342428377,1.77629173464293,1.79591836734694,1.80555555555556,1.82186234817814,1.82156133828996,1.81749708674156,1.82394366197183,1.83333333333333,1.83333333333333,1.84682080924855,1.83318056828598,1.84210526315789,1.85876860092097,1.86449147833968,1.87827349453174,1.90677966101695,1.91082802547771,1.89497409518858,1.89317106152806,1.88821752265861,1.89447859376685,1.91277735271614,1.90839694656489,1.90736547285621,1.92948381814502,1.89917127071823,1.92358803986711,1.92307692307692,1.9144249281325,1.91818098134227,1.91954022988506,1.93418264120344,1.91929133858268,1.9564147576839,1.99619771863118,2.01726536473783,2.03804347826087,2.0399493697224,2.04143423559499,2.03158174431871,2.04500027775361,2.04470015890655
"Kings","NY","New York","36","047",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.46534653465347,3.46187175043328,3.58009708737864,3.4640522875817,3.5,3.45555555555556,3.44501486084842,3.42592592592593,3.43845252018134,3.38248048568951,3.4019991248701,3.25,3.07408807408807,3.13628421665696,3.31455399061033,3.25935583562702,3.2,3.09519926215773,3.13725490196078,3.4133416183716,3.36648814078041,3.39130434782609,3.42857142857143,3.36988523703659,3.18257956448911,3.125,3.19871794871795,3.13504823151125,3.22240527182867,3.1413612565445,3.21888412017167,3.24727668845316,3.44412320250337,3.42857142857143,3.22001733102253,3.29112962990472,3.33333333333333,2.9,3.33333333333333,3.56054131054131,3.58748573371215,3.51617440225035,3.61852723187128,3.66056572379368,3.68271954674221,3.61969111969112,3.42857142857143
"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",7,1.94117647058824,1.86068702290076,1.84049079754601,1.79749440832702,1.8348623853211,1.83333333333333,2.02923984657454,1.99588677464784,1.90217391304348,1.85605287332857,1.85139483017074,1.77360219981668,1.73333333333333,1.73461314959323,1.7573514739229,1.77831912302071,1.77600371656316,1.76470588235294,1.7702524749759,1.78571428571429,1.78875638841567,1.79287898909413,1.78837555886736,1.78349725429185,1.78571428571429,1.8058690744921,1.83649289099526,1.85406698564593,1.88189487345879,1.88261351052049,1.85886214442013,1.8560817084494,1.82529335071708,1.81570185704306,1.84397909002105,1.83908045977011,1.86170212765957,1.88229755178908,1.87646598905395,1.93181818181818,2.01229737283399,2.07171314741036,2.05696202531646,2.00471698113208,2.04342273307791,2.05007374631268,2.06015385347871,2.02020202020202,2.01550387596899,1.99530516431925,1.96061643835616,2.00566383697558,2.03296703296703,2.05,2.06185567010309,2.05751471833343,2.03025477707006,2.05580029368576,2.03665987780041,2.06766917293233,2.09687988838625,2.18253968253968,2.23658051689861,2.3213456691869,2.36406619385343,2.36127508854782,2.36486486486486,2.31441048034934,2.30627306273063,2.28716645489199,2.28452751817238,2.2951836635073,2.32344188775724,2.32280937898446,2.28013029315961,2.26470588235294,2.2883295194508,2.22953216374269,2.20694645441389,2.2459260944868,2.18934911242604,2.32712765957447,2.16688227684347,2.20426652047958,2.22689075630252,2.26608187134503,2.25176561877573,2.25255972696246,2.23985169879424,2.23021582733813,2.26086956521739,2.27272727272727
"Dallas","TX","Dallas-Fort Worth","48","113",8,,,,,,,,0.948379717785394,1.08108108108108,1.0738704163576,1.14942528735632,1.13202510017696,1.08108108108108,1.0601180891036,1.082910321489,1.08136990763975,1.099,1.08486017357763,1.04673807205453,1.0586917562724,1.04077253218884,1.02549589603283,1.03552859618717,1.04077253218884,1.09071009972446,1.08044382801664,1.00681510476952,0.992239467849224,1.03552859618717,1.04670294512049,1.045,1.1622031328954,1.1753506065583,1.19216886287122,1.17909218129289,1.15552325581395,1.15716812235831,1.22997711670481,1.175,1.20666915504301,1.23569794050343,1.29788427590716,1.26039275856676,1.19069264069264,1.2710692199515,1.27153404429861,1.25376128385155,1.20292618199595,1.20904836193448,1.19954988747187,1.20516246082797,1.21273883676312,1.2452351055791,1.25601557683948,1.24113475177305,1.25031605562579,1.24168538830888,1.23444033842264,1.22546306152864,1.25031605562579,1.21870286576169,1.23626373626374,1.28031135531136,1.29310344827586,1.27519052672198,1.29599306492005,1.29888268156425,1.30226896585898,1.28712871287129,1.30407867494824,1.28152150879424,1.32448979591837,1.33724651273252,1.33912841034934,1.33065061304072,1.32820512820513,1.2985810624828,1.29437869822485,1.32437215573909,1.30629370629371,1.31636363636364,1.3142174432497,1.32711621233859,1.38162808065721,1.41954458656789,1.4456106870229,1.43892339544513,1.45695364238411,1.45446100449163,1.45053897180763,1.41272095959596,1.41304347826087
"Queens","NY","New York","36","081",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57661614806867,2.32758620689655,2.33649789029536,2.38095238095238,2.38095238095238,2.35191637630662,2.37114418938307,2.3496671083411,2.38095238095238,2.4137475214805,2.42510699001427,2.42683920929285,2.45454545454545,2.49137931034483,2.42831449126413,2.44124685524943,2.47578040904198,2.47326203208556,2.51974603560362,2.51182055031435,2.51107828655835,2.62541028446389,2.52137376689806,2.57221048973482,2.625,2.578125,2.52605805187867,2.56281407035176,2.54772727272727,2.58376521340243,2.59433962264151,2.60111524163569,2.8,2.6064090219183,2.625,2.6,2.6199318555995,2.61209183274469,2.65914585012087,2.55051020408163,2.67737617135207,2.76679841897233,2.68240343347639,2.74285714285714,2.85714285714286,2.94198895027624,2.9303986260508,2.88888888888889,2.92134831460674
"San Bernardino","CA","Riverside","06","071",10,,,,,,,,1.14079628852185,1.10132158590308,1.10350076103501,1.13020444519851,1.10306505396958,1.10701897555883,1.09622411693057,1.11033519553073,1.13019480519481,1.16009280742459,1.13963853115686,1.14158163265306,1.13963853115686,1.12026100159229,1.10555555555556,1.11779879621668,1.10674381087056,1.09675645959318,1.09984738287183,1.07726597325409,1.04166666666667,1.04758961681088,1.04166666666667,1.04868913857678,1.0643501906257,1.06117353308365,1.05720983162853,1.04507605942899,1.0498687664042,1.04567969179967,1.04166666666667,1.05603979573869,1.06323447118075,1.04868913857678,1.04672241454108,1.08503890887792,1.0625,1.0748502994012,1.0656838316722,1.06150494268174,1.06150494268174,1.0806916426513,1.09195402298851,1.10441767068273,1.1040092969204,1.08049702863317,1.09272567629002,1.09073359073359,1.1032209687528,1.12221260177421,1.11072315332092,1.11755344864633,1.11111111111111,1.10294117647059,1.12232498354859,1.14493782201918,1.16564417177914,1.15758028379388,1.1498820754717,1.16206030150754,1.17021276595745,1.18510158013544,1.17924528301887,1.16711447646963,1.18470651588584,1.17924528301887,1.18108006448146,1.16687242798354,1.18016811955168,1.15911485774499,1.20279018317331,1.23299686095895,1.23520329387545,1.22663718806936,1.19791666666667,1.2,1.24870872498096,1.26474199349796,1.25786163522013,1.26297841281503,1.30071541361864,1.29554641381544,1.30674002751032,1.31588084795322,1.31843951700153
