"RegionID","RegionName","State","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
3101,"Los Angeles","CA",1,4.99208267355613,4.62311557788945,4.58333333333333,4.88897246249634,4.86223662884927,4.80952380952381,4.68227424749164,4.55235204855842,4.309969525468,4.39288639503185,4.28602045190129,4.16710073966038,4.16666666666666,4.16666666666666,4.3114605281787,4.52173913043479,4.32839592839593,4.25554551978141,4.28538864827901,4.23469387755102,4.04448938321537,4.000016000064,4.01644834886601,3.86100386100386,3.93151469218684,4.016,3.72670807453416,3.84689363339104,3.84578402224623,3.8793220496786,4.00734691419567,4.00801603206413,4,3.6697247706422,3.75469336670838,3.34883720930232,3.50125381016688,3.4589305350551,3.42007434944238,3.51493848857645,3.27263087398147,3.33333333333333,3.33370374486054,3.33333333333333,3.18746112802383,3.22606663926023,3.23624595469255,3.06122448979592,3.12891113892365,3.23076923076923,3.19471947194719,3.22580905307391,3.24429054872262,3.15151515151515,3.2293986636971,3.46020761245674,3.33889816360601,3.45244352903736,3.42465753424658,3.33704115684094,3.3367602916509,3.34448160535117,3.33333333333333,3.33555703802535,3.45174751854452,3.22632682690757,3.22997416020672,3.13765182186235,3.27710276796553,3.24850520609955,3.19572195431724,3.09769658459095,3.18339100346021,3.06122448979592,3.01003344481605,2.9126213592233,3.07692307692308,2.98531971054281,3.04248411163304,3.03031221306731,3.32805907172995,3.14012177231162,3.0771597997325,2.88404944084756,2.85795941697627
139,"Cook","IL",2,5.00125031257814,4.95238095238095,5,5.29100529100529,5.73065902578796,5.55709919422062,5.09337860780985,4.87804878048781,4.65332712889717,4.55056179775281,4.69250840281601,4.7316608447126,4.76417341591234,4.77611940298508,5.09554140127388,5.45454545454546,5.01672240802675,4.97617787188989,4.5662100456621,4.5631067961165,4.6296510632986,4.54545454545454,4.55993803123561,4.76417341591234,4.79365079365079,4.76568705321684,5.00001000002,5.66037735849056,5.0251256281407,4.90566037735849,4.76644423260247,4.43296016662327,4.35735818032338,4.28150021070375,4.38871473354232,4.18410041841004,4.20899854862119,4.19780070550729,4.76285714285715,6.0849682232661,5.40832882639265,5.17931675667121,4.65945568736915,4.01606425702812,3.75469336670838,3.62318840579711,3.77358490566038,3.84615384615384,3.85542168674698,4.0060091251329,4.29787234042553,4.98974709501026,4.71460567395141,4.54549586814426,3.84911470361817,3.57398141529665,3.4494653328734,3.4494653328734,3.5483870967742,3.45065562456867,3.57398141529665,3.4494653328734,3.64705882352941,4.13793103448276,3.67328198497029,3.57260668369288,3.57142857142857,3.23562773471321,3.18906605922551,3.12695434646654,3.07739652254193,3.19490158115521,3.15151515151515,3.2258064516129,3.17460317460317,3.68615060558188,3.33889816360601,2.98507462686567,2.95981059044478,2.95610630038817,2.99009541371555,2.94241277847835,2.91283241874208,3.00375469336671,2.94290759270159
1090,"Harris","TX",3,4.17014178482068,4.11522633744856,4.11240575736807,4.43478260869565,4.32014390917252,4.35640085607195,4.00641025641025,3.97893504973669,3.79626738404631,3.70370370370371,3.57142857142857,3.77777777777778,3.84763370527126,3.92712653797218,3.9647577092511,4.25531914893616,4.04040404040404,3.97419593042337,3.70384088299567,3.68166604685757,3.61494175927166,3.54744223201869,3.46324180690877,3.53982300884956,3.63702503389662,3.70370370370371,3.70370370370371,3.70679272945119,3.63636363636364,3.2520325203252,3.24724339287186,3.12695434646654,3.33750527939404,3.13995129645955,3.31130352351521,3.2972972972973,3.33333333333333,3.2258064516129,3.33444481493831,3.45605381812834,3.4712643678161,3.26264370535081,3.17198451619568,3.18076027928627,3.125,3.0778701138812,3.12581402254989,3.07739652254193,3.07692307692308,3.19664107397841,2.90788423413714,3.2258064516129,3.327102990152,3.07692307692308,3.03015610607452,3.22632682690757,2.9851191808833,3.13725490196078,2.98069613922785,3.03398058252428,3.09090909090909,3,3.03091533643161,3.11764705882352,3.07850179579271,3.07692307692308,3.03122158229766,2.92275574112735,2.94840294840295,2.86532951289399,2.82111851706964,2.92071197411004,2.85725947997878,2.92329118166909,2.86532951289399,2.89473684210526,2.91345353675451,2.87367243090306,2.77750771454903,2.77777777777778,2.70416441319632,2.73556231003039,2.69439885516109,2.77415597740063,2.8516322594471
2402,"Maricopa","AZ",4,5.13320337881742,5,5,5.26870389884089,5.14138817480719,5.00463392029658,5.0125313283208,4.83886576986354,4.76190476190477,4.69767441860465,4.54959053685169,4.35161009573543,4.07999999999999,4.04040404040404,4.00801603206413,4.16666666666666,4.01606425702812,3.70370370370371,3.51493848857645,3.52941176470588,3.23363186264514,3.03076230630034,3.01404734003983,3.03030303030303,3.00361635409032,2.95857988165681,2.86532951289399,3.03168113681287,3.06122448979592,2.91486880466472,2.9080898133401,2.77932184546971,2.56575552523083,2.50062515628907,2.39291696578129,2.33155412008647,2.32786885245901,2.37368599525263,2.35535037819222,2.3116249197174,2.4390243902439,2.35349493998588,2.29637361787675,2.22796425077726,2.17604180576193,2.14876033057851,2.09863614342271,2.00057159188339,2.06082432973189,2.0777218892057,2.17485863418878,2.13178344720599,2.24650880388585,2.23463687150838,2.12459218580078,2.03389830508475,2,1.9647966717118,1.9245283018868,1.89035916824196,1.92307692307693,2,1.91956563167232,1.96435067297199,1.96155355041192,2.00639720849084,2.00080032012805,1.92678227360308,1.90460619754046,1.81818181818182,1.7203414138898,1.79190101839315,1.7247326664367,1.76991150442478,1.72413793103449,1.53846153846153,1.77731218008904,1.8188432157148,1.89393939393939,1.8077986323294,1.77263969171484,1.66666666666667,1.58757881600802,1.58730158730159,1.60642570281124
2841,"San Diego","CA",5,4.5475216007276,4.20894400601278,4.24710424710425,4.51167728237792,4.16333333333333,4.23076923076923,4.05234348272323,3.84763370527126,3.69661266568483,3.85356454720617,3.75542747363281,3.70370370370371,3.81315538608198,3.84837420444472,3.84674565317741,3.84763370527126,3.84615384615384,3.584229390681,3.70411529239615,3.63636363636364,3.50877192982456,3.36842105263158,3.45095335154231,3.33333333333333,3.44827586206896,3.33889816360601,3.0690737833595,3.57200009144321,3.13628899835796,3.57142857142857,3.34168988447859,3.22613115538927,3.23624595469255,3.26209223847019,3.12744522691706,2.99532710280374,2.86123032904149,2.98283537304476,2.85795941697627,2.79131344211716,2.77147487844408,2.8989708653428,2.78551532033426,2.85714285714286,2.80446927374302,2.80558338900022,2.94550810014728,2.73684210526316,2.71002710027101,2.78551532033426,2.77777777777778,2.71816881258942,2.94551448898143,2.86532951289399,2.69662921348315,3.06962843295638,3.01932625283314,3.01985370950888,3.10396386476815,2.87103765361986,2.86182657316749,2.86123032904149,2.9416090601559,3.03198746778514,2.96845672218442,2.82539824932598,2.99065420560748,2.86532951289399,3.03039486323322,2.85795941697627,2.97269690528117,2.92943405162207,2.98730395817774,2.94668721109399,3.12630276189758,2.91747730220493,2.77777777777778,2.96296296296297,2.86123032904149,2.70284881053612,2.71281571562207,2.46494880684569,2.52167841326588,2.4390243902439,2.41343582419737
1286,"Orange","CA",6,4.11522633744856,3.68015414258189,3.49871239579058,4.03225806451613,3.67406329574391,3.63636363636364,3.70466421795311,3.57280557257136,3.49945917804277,3.51608993394339,3.59897172236504,3.50531597373474,3.51493848857645,3.48837209302325,3.52162276376955,3.77358490566038,3.6697247706422,3.44881102342556,3.5,3.37662337662338,3.31715675633645,3.13393467496804,3.24217787632421,3.19522828482829,3.01298953789324,3.03076223670253,3.11340206185567,3.15151515151515,3.02257069796017,3.34448160535117,3.34860313568617,3.31184707712825,3.25065387968614,3.23101777059773,3.03030303030303,2.82727144990815,2.78035217794254,2.75862068965518,2.5695931477516,2.66862461946417,2.71923986986099,2.73972602739726,2.50312891113892,2.66666666666666,2.59753754142781,2.55007891517773,2.61389310258969,2.51287850232441,2.55905511811023,2.45528455284553,2.50243380977063,2.56410256410257,2.56410256410257,2.67439919893191,2.63185598484051,2.6492180019151,2.5,2.62335431064438,2.48197351392295,2.40312427812428,2.44627011130679,2.47438690575946,2.48174692116678,2.4470227528522,2.53485424588086,2.35446531435625,2.66666666666666,2.5299708958726,2.6713966704869,2.5025025025025,2.53951527924131,2.32558139534884,2.45528455284553,2.37691001697793,2.2558030691924,2.16603617705887,2.51895361736896,2.50696378830083,2.43932186852055,2.53048475899714,2.54237288135594,2.37797246558198,2.33488372093024,2.26415094339623,2.27790432801822
581,"Kings","NY",7,4.69483568075117,4.24836601307189,5.06329113924051,4.1097699594046,4.43478260869565,5.2714871457134,4.42842935384012,4.11522633744856,4.00667779632721,4.80961923847696,4.82565923511264,4.87355920363255,4.91005291005291,5.07936507936508,4.10098264328642,4.76474260741245,4.88431876606684,4.95238095238095,4.06422054428189,4.21511627906976,4.44938820912124,4.53074433656958,3.55361464800589,4.5723245028459,4.44444444444444,4.37158469945356,4.27888668083045,4.61538461538461,4.38772676786376,4.55927051671733,5.6710775047259,4.26439232409381,4.5751633986928,4.5475216007276,5.2714871457134,4.48829613500272,4.27939189189189,4.78632902862167,4.56521739130434,4.9049049049049,5.04313882050258,4.49438202247191,4.00534045393859,4.35256228095103,4.77326968973747,4.4543429844098,4.16753490310481,4.70653377630122,5.07798097723095,4.47461502518613,5.26870389884089,4.44938820912124,4.49194526242855,4.68468468468468,4.80961923847696,3.84615384615384,4.34971726837755,3.95256916996047,3.7721324095458,5.0125313283208,5.00542424801717,4.76557668085295,4.27927927927928,4.16,4.84574111334675,3.3955857385399,4.07407407407407,4.54545454545454,3.92532355348469,3.75925925925926,4.27586206896552,3.57142857142857,4.00320256204964,4.44938820912124,4.64615384615384,4.16666666666666,3.84985563041386,3.46191739295187,4.17014178482068,3.78879621048296,4.84969939879759,4.9987263902352,4.19774694874837,4.03869496817678,4.54528099141999
2964,"Miami-Dade","FL",8,6.99968999896666,6.66666666666667,6.66666666666667,6.85435649202734,6.77966101694916,6.73333333333334,6.73150784223338,6.25,6.02185792349727,6.12244897959183,6.20998232896967,5.97716571036414,5.97954456450539,6.23878799110452,5.88928150765606,6.29752033008853,5.87004676347527,6.00000000000001,5.7844611528822,5.80645161290323,5.991452991453,5.54505939591514,5.71893590750926,5.4127298029737,5.52006168168093,5.42372881355933,5.43551446183025,5.88754834652962,5.38388756836591,5.88235294117647,5.00250125062531,5.23809523809524,5.18683091611057,5,5.45935870769064,5.09821229741432,5.00625782227785,5.00084611126623,5,5.23809523809524,5.28402507294328,4.76190476190477,4.54545454545454,4.49097512281873,4.35161009573543,4.4543429844098,4.25531914893616,4.335323603332,4.14332950941359,4.39388062917475,4,4.34782608695652,4.09044432050567,3.84615384615384,3.70507595405706,4.01396160558464,3.8942479456949,3.91774891774892,3.92233786413742,3.68277620396601,3.70370507544633,3.66666666666666,3.77777777777778,4.23191541183718,4.07450523864959,3.98512690827731,3.8756555944056,3.84615384615384,3.72031662269129,3.91480730223124,3.57142857142857,3.44827586206896,3.50877192982456,3.2409764603313,3.42139710292015,3.45423143350605,3.33342778045378,3.26923076923077,3.28767123287671,3.43347639484979,3.40501792114696,3.17482154857213,3.36735037068001,3.2,3.07739659540214
978,"Dallas","TX",9,4.36348104459175,4.36681222707423,4.25735725754689,4.71261495996478,4.57378026659387,4.44444444444444,4.16666666666666,4.00534045393859,3.92156862745098,3.84911470361817,3.84763370527126,3.92156862745098,3.93139672677193,4.06961542651705,4.07999999999999,4.76190476190477,4.1095890410959,3.96869759642259,3.92208475914715,3.84615384615384,3.55212355212355,3.33555703802535,3.49794238683128,3.57959661669899,3.40127016124634,3.63636363636364,3.45065562456867,3.84911470361817,3.84718967922433,3.50584307178631,3.23529411764706,3.17460317460317,3.26122408463088,3.22788896061975,3.22684737011939,3.2258064516129,3.33555703802535,3.33500092648183,3.33444481493831,3.50321658327377,3.45065562456867,3.33333333333333,3.13111545988258,3.13479623824452,3.07929176289453,3.22788896061975,3.12695434646654,3.09375030212405,3.12695434646654,3.06521739130434,3.24324324324324,3.33317222195371,3.14884369168261,3.51351351351351,3.29896907216495,3.44916791389316,3.33500092648183,3.33333333333333,3.22927879440258,3.30188679245284,3.1578947368421,3.17460317460317,3.33333333333333,3.00469483568075,3.07692307692308,3.33472300976113,3.2300240125859,3.07398146786292,3.04878048780488,3.00375469336671,2.89855072463768,2.88782477087362,2.94420784642444,3.07692307692308,2.85714285714286,2.63811303683901,2.77932184546971,2.74336283185841,2.7850228535373,2.77777777777778,2.97532379510015,2.78627679605192,2.69636576787807,2.85761912861786,2.77854959711031
1347,"Queens","NY",10,3.92589381752798,3.76953238525417,3.62173038229376,3.86621351717029,4.11585867787644,4.00734691419567,4.21705316071513,3.46158124751688,3.61881785283474,4.14185567010309,3.74834614271001,3.64298724954463,3.66046336953035,3.62332570579061,3.75009375234381,4.16547452047945,4.06669377795852,4.43556892297687,3.84045096912945,3.85356454720617,3.50877192982456,3.85109114249037,3.36842105263158,3.51493848857645,3.86100386100386,3.88489208633094,3.81818181818182,4.33540497193264,4.26439232409381,3.58607391182608,3.79575314740489,3.71825331100864,4.05146085029325,3.85449311697658,3.46020761245674,3.875,3.40136054421769,3.33333333333333,4.08997955010225,3.59723867017128,3.30234602310975,4.20872476157569,3.33889816360601,3.23529411764706,3.40136054421769,3.65135453474676,3.33598304186539,4.00801603206413,3.61883978905255,3.61469879518073,3.34448160535117,3.452849308536,3.08166409861325,3.65962862792336,3.07692307692308,3.41685649202733,4.03377797543666,3.64299933642999,3.70370370370371,3.51724137931034,3.43347639484979,3.63967242948134,3.31797235023041,3.89793611975693,3.33834169369228,3.37893946114249,3.5118552092005,4.00801603206413,3.15151515151515,3.49746742434518,3.41578327444052,3.22170859308432,3.73155109997216,3.64298724954463,3.52112676056338,3.4375,3.10679611650485,3.14070280267463,2.86298568507157,3.71146264254904,3.3955857385399,3.40909090909091,3.61881785283474,3.64298724954463,3.58620689655172
