"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Jackson","AL","Scottsboro","01","071",925,147700,142000,146950,140950,142450,139900,134500,139900,142000,141500,139900,139900,142900,139949.5,148900,139949.5,149900,149900,159900,159900,149900,145000,140000,139950,145000,159950,144900,144400,140000,135500,139900,139900,139900,139850,142000,139900,139900,141000,139900,141000,139900,139950,145900,139900,139900,147900,144900,144650,139900,146400,149900,159900,159400,149999.5,159900,149900,151500,150000,149900,149900,149900,150000,159000,159900,156950,159700,158400,151450,159400,149900,153500,154950,156000,154900,149900,154900,159900,159900,159900,163250,159900,160000,159900,159900,154400,160000,160000,175900,174900,170198,169900,170000,169900
"Darke","OH","Greenville","39","037",926,82950,88900,97700,99537,101200,99400,94900,95921,99900,99900,99900,94000,94600,94600,99500,99900,99900,109900,99900,99000,99900,89900,92900,84000,79900,79900,79900,80950,79900,82000,80700,84900,89900,84900,94900,94700,89900,89900,89900,91950,94600,94500,94900,95000,99000,98900,96450,96900,98000,97500,98450,99900,99250,98700,98700,99900,97500,98500,105000,106900,105900,99500,105000,112900,109800,104950,109000,109000,103950,99900,96450,94900,89900,90000,94900,103000,104900,103000,102950,109949.5,103000,99900,99900,98250,94400,94900,97500,99000,99900,110000,114950,118000,119900
"Russell","AL","Columbus","01","113",927,149900,150000,150000,149900,145000,148987.5,149000,145888,148900,144950,145000,140000,139900,145000,145495,144900,145000,139900,139900,139900,144700,154600,155579.5,157950,156900,154629.5,149900,149450,144900,145207.5,136450,143000,134900,144900,144900,147000,144900,143400,149432,149450,149900,149900,138112.5,137000,139900,141900,136200,140400,135400,135000,139500,139900,137764,135300,139900,139900,135600,134950,134648.5,134950,139900,140950,139500,139900,139900,139900,143900,144900,149900,147445,143000,144900,144500,142250,139900,129400,124900,126500,129900,126700,124900,123700,122500,120000,121000,129900,133200,132450,134900,130000,135000,130000,125213.5
"Knox","IL","Galesburg","17","095",928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109900,108450,102300,108500,95000,96000,95000,92000,96000,97700,109900,115000,115000,115000,115000,114950
"Wayne","PA",,"42","127",929,219900,209000,199900,209000,209000,199000,199900,199900,199900,199000,199000,199000,198750,199000,199000,194900,199000,185450,179950,181500,189000,185000,179888.5,175000,168250,169000,175000,175000,179000,179900,179000,179000,179000,176500,174000,169900,174000,175000,179000,179000,175000,174959.5,172500,169900,174000,169900,169000,169000,168500,169678,168500,173800,175000,179000,179999,182900,179000,175000,175000,172000,169000,165000,160000,165000,169000,169925,172000,169900,169925,169900,172000,169000,164900,164500,169000,169000,169950,174500,175000,175000,169949.5,169000,169000,164900,159900,165000,169900,169949.5,175000,179000,175000,174900,173000
"Coffee","TN","Tullahoma","47","031",930,148500,144900,146200,144900,140000,139900,139900,134900,139900,139900,135000,134900,129900,138950,139000,139950,149450,145000,147000,149900,147750,139900,137250,134900,133900,135000,134900,129950,128900,126500,125700,124900,127700,127150,139900,140325,139900,143000,143750,142500,144950,150000,159000,157900,159500,149900,149950,155950,149900,149900,155000,155000,152500,155000,149900,149900,149900,139900,144900,139900,149450,149900,144900,143500,144900,149900,159900,156900,155227.5,154900,151900,149900,149900,149900,152900,149900,159900,149900,159900,159900,159950,163500,169450,171500,175000,160000,169999,179900,169696.5,169900,185000,189900,179900
"Johnson","MO","Warrensburg","29","101",931,149000,148388.5,143500,143000,139900,139900,139900,142250,143250,143750,140750,139900,139900,139500,136500,139900,144900,144900,145000,143500,144900,139900,139700,135450,136900,137200,144975,149900,147500,149000,144925,144200,147950,143000,143500,139950,139500,139500,143700,144900,144000,139900,144700,144500,144500,144700,146250,144000,144000,146250,145950,148950,149500,149500,145000,142500,146500,144900,144900,141000,139900,145000,149900,149900,149900,149000,144900,144950,144900,144000,144900,139900,144900,145000,148750,148900,155000,158450,150000,149900,154450,149999,149250,149500,145900,152499.5,155900,163700,170000,175000,177450,169000,166750
"Van Zandt","TX",,"48","467",932,162250,156900,150000,149000,144900,149500,154750,155000,159250,159000,162450,165000,165000,164900,165000,159900,161900,160000,163675,160000,162450,159900,159950,160000,159900,159000,149900,149900,144900,144500,145950,149700,149900,149900,155000,149900,154900,155000,150000,155000,149900,149900,149000,149900,149900,147900,144900,145000,146450,149900,146450,149450,149900,148950,159450,159900,160000,162900,169500,157500,155000,159900,159947.5,169900,175250,174900,167000,169200,175000,175000,179900,178500,179900,192500,198700,199000,2e+05,195000,198000,199950,205000,2e+05,209700,219900,205000,190000,199900,220000,225000,225000,224900,219900,219900
"Lincoln","MO","St. Louis","29","113",933,159000,157890,154900,153450,149900,149900,149900,149900,149900,149900,149000,143900,139900,139900,139900,143900,147250,144900,140000,142950,139900,138000,130000,127450,129900,120000,122900,119900,120900,124250,125000,130000,133500,129900,139900,136900,133000,135000,139900,139900,139900,139900,140000,142700,144950,142500,142700,143900,139950,143500,143000,145900,156900,149900,149900,149900,149900,149900,151900,149900,144250,139900,134873,125000,128900,129846,127000,124900,127000,130000,129900,128450,125000,129900,134900,139900,139900,139900,136450,135950,139900,140000,139986,148900,148900,149900,151275,154900,157900,157900,154900,153900,155200
"Grady","OK","Oklahoma City","40","051",934,153950,154000,159000,159000,159900,159900,154900,141000,145900,149762.5,148500,146000,140000,139999,140000,139900,139900,139000,139900,139900,144500,139900,134900,135450,129900,130000,140700,127750,132250,125000,122850,125000,125000,125000,139900,134950,135000,135000,129900,134950,139450,135000,138500,133900,138750,145000,150000,138750,134500,134900,138000,143450,143450,149000,149900,155000,164500,160000,139250,137875,129900,139700,138000,137400,154950,150000,146750,156000,167900,175000,174900,170000,169950,174950,177195,175000,170155,177278,180000,176406.5,175000,175286,180349,184075,184456,179950,179900,177278,181332.5,175000,175000,174230,178585
