"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","06","037",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.130034696292,277.270924236414,274.477440163194,277.510188958874,280.103026400515,287.113080012253,294.117647058824,296.589274510704,299.218957089777,299.565217391304,299.164926931106,297.389966140541,293.260869565217,286.395925697087,291.026119402985,298.240100565682,300.452679190764,306.091676718938,315.601429138547,316.760949242521,317.622950819672,319.910514541387,318.471337579618,319.912026691378,319.379730971636,319.031531531532,319.560721147587,324.137931034483,329.526226734349,330.551033131457,333.708428927483,336.872192731727,338.616827298776,337.485648679679,336.134453781513,337.492824339839,337.5,334.340582998721,334.172591045574,334.919641662579,343.55512696882,348.297253171814,354.090389016018,352.376565550218,351.367001082985,353.267955943401,352.511559478773
"Cook","IL","Chicago","17","031",2,174.641148325359,176.741130091984,179.128097939683,180.317848410758,178.691219585392,177.489177489177,171.768759343704,169.255986460348,163.602664909251,164.41261773349,162.113022113022,155.134099616858,152.378980589436,152.225706218588,154.661016949153,158.443642198155,159.81039951617,158.558785688067,157.676130389064,155.202763491576,155.002720348205,152.372803105668,145.95041322314,138.815789473684,137.513227513228,142.698346286567,147.329650092081,150.358311435155,151.581722319859,148.12526974536,144.301011006524,140.53463377127,138.827187916482,136.562246464363,141.691143341415,137.188687209793,136.069757549979,142.619379246629,149.350649350649,153.390435403283,159.211717784519,162.991718426501,161.434874241335,158.357699805068,160.352895076526,158.680555555556,153.291702700375,152.8644356211,148.558648111332,154.969964715831,158.214130905938,164.739733880457,169.702440953924,169.98,167.508255421163,166.156536947967,164.658823529412,162.616602481814,159.459355539156,154.313549624223,148.378378378378,154.918881601657,162.725973702696,164.327269552518,168.018980848153,169.627439048379,167.815293833706,166.813645137773,166.149326585993,166.609523809524,165.111420535903,160.350852515188,157.309941520468,162.502138214164,171.325518485122,175.651935218227,179.437930016491,179.965156794425,178.082191780822,174.251742517425,173.035952063915,171.653300431832,168.309345660477,164.375971639646,164.739884393064,173.875875582436,178.220646380001,182.514803204458,186.274509803922,187.203270149088,184.517906336088,178.940027894003,177.796159699688
"Harris","TX","Houston","48","201",3,72.7333333333333,73.7477638640429,73.8232636536647,74.0506912442396,73.9107770472113,73.7825145249276,72.5081890500702,72.2128679230807,73.4042553191489,72.9971724787936,73.2743389119223,72.2138126773888,71.9462043571058,72.0242608036391,72.378074132877,72.0919747520289,72.7173517642779,73.4282907662082,73.3220106763454,72.6575121163166,70.2093397745572,70.3649887092422,70.0646258503401,70.0458937198068,70.2938517179024,70.6020854355869,71.4254522769807,71.9024396306478,72.657811317742,73.1356573297894,72.9264599848226,73.081328732898,73.1050069541029,72.8896103896104,74.3781453568738,75.1898267600442,75.8354565233394,78.4753363228699,79.4726656071494,80.1341211225997,80.7852538293683,81.5088449531738,81.4569536423841,81.5696649029982,82.2344322344322,84.2325581395349,83.5729391695133,84.5297051654217,84.9537861087511,87.3897505527667,88.2981132075472,89.7686256362795,90.3575733226195,90.2989949097531,91.2942475746843,92.6126731877975,94.1398028137809,94.2315290399052,95.7186826715913,96.9163793103448,99.1186191700331,100.821089023336,101.870112206732,103.014859506505,101.747199483312,100.428057092601,101.684646737679,102.230544581467,102.322817093568,103.594894301963,103.198193993131,105.265502520646,106.307072515667,103.073498569539,103.706864564007,103.428642466435,103.769497400347,103.819332566168,103.709126403123,103.875236294896,103.55863653061,103.436657681941,102.79892711572,103.215416063796,103.179622641509,104.357378249725,105.02515456419,105.563905223275,105.747545582048,105.596620908131,104.96024173028,105.113714632063,105.565545243619
"Maricopa","AZ","Phoenix","04","013",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.696769940672,117.967032967033,116.797521104148,119.124423963134,120.155763239875,121.022666666667,120.948491501062,121.008645533141,119.808884297521,120.843394178723,120.068100358423,120.085604051121,118.206523749225,118.799733720777,121.291666666667,122.722585080784,128.202007536217,130.228901467664,124.766166144738,125.836431226766,125.462005647988,126.897300651567,124.099935628877,126.265495867769,127.692307692308,126.42506725246,125.885529157667,134.834543370271,130.93080980453,135.732323232323,145.272380202551,142.874642711311,146.989680342311,140.872483221477,141.888304633543,145.734398782344,144.780949326491,138.124226125701,139.799331103679,144.431732385756,142.870662460568,144.168572361973,146.838288093503,145.970260223048,146.741154562384,146.249238269348,144.264194669757
"San Diego","CA","San Diego","06","073",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,254.279959718026,254.949406071271,257.689809108172,259.205426356589,260.650069156293,266.828380836871,270.601503759398,274.465904985282,274.451097804391,274.37106918239,274.011299435028,273.13136329774,270.150502181809,268.055982723668,268.212814625254,273.89986867433,277.777777777778,279.036544850498,282.054273051092,280.767430978007,288.739669421488,289.512824606215,292.349830013845,293.451429869031,292.250196695515,292.298614463985,292.825022062348,298.164678899083,298.558484349259,300.212144332583,302.141527001862,302.541347317467,303.680981595092,302.842332352734,303.119402728024,303.510207383164,302.293577981651,303.845499091014,307.872375166142,311.04199066874,318.493297587131,323.045267489712,321.782178217822,318.021108386772,316.447590001153,316.60764001895,316.216216216216
"Orange","CA","Los Angeles-Long Beach-Anaheim","06","059",6,298.431105047749,297.336587929928,295.194085027726,295.918367346939,293.56954180636,293.04415787417,292.673716012085,291.176470588235,287.336780436711,284.961139896373,278.867123923676,272.395680142461,262.507608879249,263.28121555986,256.026645576478,256.055363321799,257.75,253.186968838527,250,247.121951219512,243.936637347304,242.039618488628,239.999223662226,234.400088310854,229.661971697293,230.395366406447,232.292460015232,232.662179832704,242.507418397626,241.153670956437,243.457090687766,244.487996080353,246.41975308642,251.408755960121,287.526965910299,286.38189533239,291.283303480759,297.04545561784,307.779593318809,316.520467836257,322.813688212928,332.419733750979,335.898384779485,336.208697673067,336.834001073134,333.530410834104,335.44992743106,337.280701754386,340.078480326354,345.251798561151,345.769230769231,347.715830752044,350.191773207337,352.423216263092,350.941105039466,350.25474868567,351.378345984818,350.526698147475,349.720127296026,349.922543212734,351.079859367152,353.678253839935,355.452565827314,357.324655436447,358.132867533592,359.459685861573,362.232480260075,366.349754516649,366.412213740458,367.866509563718,366.173048806081,369.620253164557,370.661456979702,372.774267662263,373.976109215017,375.486381322957,376.372531668034,379.351265822785,379.064162754304,380.026745551276,379.87012987013,382.810833866496,384.640166534496,385.207851261775,387.301587301587,385.99423072319,388.472352389878,391.440023816106,394.275700934579,394.258179572535,396.11809732094,400.401411355714,401.858939311099
"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.300497203232,125.304234100429,126.164680390033,126.870930714412,127.586206896552,130.523464337512,135.75228485615,138.031330718584,143.896791266953,133.636338632488,134.628703347441,137.299771167048,146.167826759474,146.347429519071,146.784715750233,146.34009009009,142.584644730567,145.932258920287,146.359312111233,148.314227916386,148.412184057032,148.293736349085,152.95535345184,154.189393366937,156.331155599404,159.98875476125,158.460268418856,163.030646992054,164.389249460254,163.715142292876,157.005108915338,159.892131979695,166.478698879074,166.625262280918,167.615117014548,169.868238557559,171.664749782293,172.54820224983,181.113801452785,184.054753977063,183.820315913283,184.585205254123,184.603778930779,184.896039907588,187.22175886805,186.843254285973,189.78729097359,192.640692640693,191.645133505599,194.628536672233,194.805194805195,194.717236708432,196.211775445002,198.832848367281,201.451387048336,202.617463191248,203.562340966921,201.07166711504,202.311296199896
"Dallas","TX","Dallas-Fort Worth","48","113",8,85.9312549960032,86.0778443113772,88.6459721436264,89.4533745785335,89.6210310686241,88.8331814038286,87.5582118679476,85.3009944349586,83.3037929812123,82.4267061300102,80.8398950131234,78.1141039051604,76.9588455371459,76.9165004274722,76.8449198883993,76.5786049022933,78.2517077764676,78.7763995977204,77.3057306606186,75.7696862048549,71.6157205240175,71.5878127322269,70.6628202230473,68.1690692200306,68.6721864350808,70.7419126915992,71.7290493206549,72.4183088788843,74.2854285714286,75.5310339536246,74.8341232227488,73.097808652679,72.4001317225386,74.0169622205089,81.918958455237,81.7818040763856,80.7813893157817,82.046951383795,87.7437325905292,89.9781420765027,92.4420405435543,93.3973958092872,91.550673937581,91.9150285351934,92.5467312435398,92.2814545005556,91.6666666666667,93.5338293424347,92.0087803639134,92.2769093994877,96.4785335262904,100.851698544796,103.11429184489,100.249488752556,102.287509123721,106.813383611133,105.071453678663,107.528327529443,105.375064937936,107.332117293911,107.627692391941,114.213197969543,117.318117779656,119.500271591526,118.689460383499,117.00367950368,115.098310141609,112.65756302521,114.755174262966,118.242427565125,120.074644779577,120.235813774932,118.52191721818,123.097582811101,129.407635069557,134.788634788635,137.640449438202,136.594663278272,134.755394096541,130.761289114079,132.343137254902,134.350503919373,133.033560974868,132.391879964696,131.434261322908,133.176685486549,139.920579303901,145.34567229178,149.111675126904,147.494267790302,140.670995670996,139.522268334369,140.298507462687
"Riverside","CA","Riverside","06","065",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.020806241873,155.95952469365,156.577448747153,156.88679088702,157.885333553303,160.546875,162.384011420414,162.398471094123,160.746979128524,160.868325242718,159.449896663714,159.770928317754,159.333750423761,158.642684512019,159.666644479943,164.377055169894,166.036308623298,166.899912398584,167.567567567568,167.182213629773,168,167.511238250919,167.206040992449,168.894572908087,171.285813332246,172.128320110383,175,176.288578220977,175.981322654129,176.421751764218,176.648267498268,177.164028292354,176.975945017182,175.183768951471,175.389532560927,176.804812834225,178.260839355197,178.667262969589,182.070240295749,182.679587628866,183.796451288919,184.794372979965,186.332511797513,186.360229827629,186.733845823006,186.368200959044,187.654320987654
"San Bernardino","CA","Riverside","06","071",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.5,147.300256606613,147.015475313191,150.610147719974,154.427407165356,158.276125095347,160.7694142186,161.52362584378,162.294372294372,162.864840417885,162.658537507637,160.739024964544,159.658861096328,155.960648148148,163.369247349093,163.194491249491,163.742739014814,164.723692452005,167.43365424864,168.121915945942,169.300480925155,169.169169169169,169.222343921139,169.438589379814,168.029079736399,169.801780261636,168.946322067594,168.908819133034,172.837445233242,175.726689316723,176.771642220305,178.010471204188,182.65370256523,181.344945583941,179.317483377909,179.380664652568,180.085616674787,179.577464788732,178.518150174043,181.49639224767,184.246684069423,185.698365527489,187.265917602996,185.238095238095,184.920770001693,186.205468102734,189.712082262211
