"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Washington","OR","Portland","41","067",113,159500,162000,159975,159000,155000,155000,150000,144900,139900,132900,124450,119900,115000,113480,113460,113460,119000,119900,120000,117250,111900,109100,105000,105000,1e+05,99900,99900,104900,106000,105000,104900,109450,105000,110000,112000,118950,119950,139900,139900,136900,136000,130000,137000,139000,139000,140000,140950,144900,148250,151000,157500,155000,159900,168450,169000,168000,169250,169000,168698,165000,165000,169900,168000,169000,169000,175000,175000,175000,179900,182500,179950,179950,179950,189900,189900,2e+05,210000,219000,220000,217000,219900,219900,219900,219900,217000,218950,224950,214900,216504,235000,240000,236500,245900
"Lancaster","PA","Lancaster","42","071",114,180900,175000,169900,169900,169900,169900,166950,168400,166500,164900,159900,160950,163000,164900,159900,159900,162700,159990,159900,162200,161245,159900,157900,157900,155000,159500,159900,162900,159900,159900,159500,169900,169900,164900,169900,169900,178900,188200,188400,194900,199900,201950,214900,219017.5,219017.5,218135,219900,209850,209950,219900,219900,225750,229900,228250,224900,225000,229900,240510,239900,219900,229900,219900,238200,232400,199900,219900,234900,234500,230000,229900,239900,250000,239906,239900,238650,239900,239850,230000,229900,233900,237400,229900,229820,234900,237000,230900,239000,234900,234900,234900,234900,225000,234900
"Douglas","NE","Omaha","31","055",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,225000,225000,225000,218500,215000,199900,206000,205000,199900,199900,195000,222000,228400,216450,230950,232950,232950,241155.5,219750,220000,220000,226250,249000,233000,215000,235000,229000,222000,223500,222900,219950,222000,239950,244000,247000,270523,267500,267450,263000,260000,265000,278000,275000,274950,287000
"Utah","UT","Provo","49","049",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192999,177000,170000,161200,165000,163250,162500,165000,165999,164900,169900,169000,177950,175000,174999,175000,175000,174900,174900,174900,174900
"Kane","IL","Chicago","17","089",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121500,119900,114900,121945,130450,137500,139950,147000,147500,149900,154900,157900,150000,149900,150000,159900,157900,154999.5,159000,159900,159900,165000,167900,165000,165000,166340,167950,168900,167250,166245,165490,165000,165000,164950,164900,159900,163950,165450,167900,169900,169900,172240,174500,175000,175000,175000,174000
"Camden","NJ","Philadelphia","34","007",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000,129900,129900,128900,127081.5,126163,128500,129000,125000,130000,134900,134700,129900,130000,129000,126900,123127,120000,120000,114500,109900,118900,124900,126250,124950,123999,119900,119900,109950,110000,115000,99900,104990,115000,123900,124254,119000,124254,124254,124254,118000,119000,117900,107950,117950,119000,125000,127000,125000,110000,105000,119900,116380.5
"Ramsey","MN","Minneapolis-St Paul","27","123",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162400,162400,159450,159900,139900,139500,156250,159900,159900,159000,148000,137500,145000,149900,139950,129500,139000,140400,155450,157000,153900,149000,144900,139000,134900,134500,134500,125000,136000,148700,149900,162450,158000,143000,145000,155000,156000,145000,164900,160000,160000,174900,179900,179999.5,184500,175000,181950
"Passaic","NJ","New York","34","031",120,309900,309000,308000,309450,292900,299900,309250,299900,289000,289000,289000,275000,284450,260000,263950,257000,259000,254950,255000,254900,249950,254950,249000,259900,255000,264440,262500,259900,279900,269900,249999,254900,250000,250000,249954.5,249000,247000,269900,259900,269000,277000,269900,256500,255000,259000,259000,265000,249000,254900,239500,259900,259900,269000,279750,299000,279900,274900,269200,274900,259000,249900,257100,261682,284000,275000,289000,279450,272450,284900,279900,279450,268900,264950,265000,272400,278000,269900,269000,252499.5,251000,279000,285000,287000,272500,272400,272450,276225,265000,249900,249900,249400,237500,234900
"Chester","PA","Philadelphia","42","029",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215000,210000,209450,190000,196500,195450,192900,194900,199900,199900,199999,202500,200950,201900,215000,215000,215000,215000,215000,215000,217050,204450,219250,214950,199900,199500,201950,197500,202400,199500,189825,186000,192250,2e+05,199900,199950,199999,207450,205250,205500,212000,214950
"Lake","IN","Chicago","18","089",122,140450,144900,140000,139450,137000,135000,139000,135000,134900,134900,130950,129900,129200,129900,129900,129900,128000,124900,124950,126950,124950,124900,119900,119000,115750,117900,118200,109900,112900,117777,115000,113900,114950,117900,119900,118750,114900,114900,114900,114900,114900,114949.5,119900,119900,119900,119900,110250,109900,113900,115000,115000,118000,118500,119900,119900,114900,113600,109500,105000,109700,110000,116000,114900,115450,118489,121500,118900,115000,116200,119900,119850,119500,119800,112700,109950,117700,119000,119500,118750,112000,118450,118000,119500,111750,120000,119500,127500,127650,134900,129016,122900,134700,146825
