"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-09-30,"10025","NY","New York","New York","New York",0,3737,0.007006197790353,0.0171475231355471,0.00918174453146098,11590
2017-09-30,"60657","IL","Chicago","Cook","Chicago",1,2103,0.00190566936636494,0.00911708253358925,-0.00426136363636364,19955
2017-09-30,"10023","NY","New York","New York","New York",2,4163,0.0128953771289538,0.0402298850574713,0.044929718875502,16863
2017-09-30,"60614","IL","Chicago","Cook","Chicago",3,2320,-0.0021505376344086,-0.0012914334911752,-0.009816474605207,22779
2017-09-30,"79936","TX","El Paso","El Paso","El Paso",4,999,0.00200601805416249,0,-0.014792899408284,29177
2017-09-30,"10002","NY","New York","New York","New York",5,3745,0.0124357934576913,0.0333885209713024,0.00429069455618128,3802
2017-09-30,"60640","IL","Chicago","Cook","Chicago",6,1651,0,-0.00301932367149758,-0.00482218203737191,15051
2017-09-30,"10467","NY","New York","Bronx","New York",7,1757,0.00228180262407302,0.0132641291810842,0.0109321058688147,1043
2017-09-30,"77084","TX","Houston","Harris","Houston",8,1427,0.00140350877192982,0.00919377652050919,-0.00557491289198606,25525
2017-09-30,"94109","CA","San Francisco","San Francisco","San Francisco",9,4426,-0.00225428313796213,-0.00472228468630537,-0.0223105809586923,6444
2017-09-30,"75070","TX","Dallas-Fort Worth","Collin","McKinney",10,1939,0.000515995872033024,0.000515995872033024,0.0020671834625323,27381
2017-09-30,"11226","NY","New York","Kings","New York",11,2324,0.00475572849113705,0.000861326442721792,0.0296854231280461,2383
2017-09-30,"77494","TX","Houston","Fort Bend","Cinco Ranch",12,2231,0,-0.00268216361198033,-0.0304215558452847,26710
2017-09-30,"77449","TX","Houston","Harris","Cypress",13,1425,0.00281491907107671,0.0113555713271824,-0.00835073068893528,29511
2017-09-30,"11375","NY","New York","Queens","New York",14,2128,-0.00746268656716418,-0.0179972311952007,-0.0202578268876611,14260
2017-09-30,"10016","NY","New York","New York","New York",15,3769,0.0109978540772532,0.0261366730193302,-0.00396405919661734,12425
2017-09-30,"11235","NY","New York","Kings","New York",16,2261,0.00399644760213144,0.00266075388026608,0.0203068592057762,8672
2017-09-30,"60647","IL","Chicago","Cook","Chicago",17,2034,0.00394866732477789,0.0190380761523046,0.0527950310559006,11867
2017-09-30,"37211","TN","Nashville","Davidson","Nashville",18,1573,0.00191082802547771,0.0135309278350515,0.0507682030728123,18679
