"RegionName","City","State","Metro","CountyName","SizeRank","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"60657","Chicago","IL","Chicago","Cook",1,,,,,,,,,,,1.43398268398268,1.37987012987013,1.37362637362637,1.37837837837838,1.38888888888889,1.3833454773227,1.3887077294686,1.39642857142857,1.39285714285714,1.42695508681303,1.45,1.43398268398268,1.48729086229086,1.48648648648649,1.48809523809524,1.48648648648649,1.47242036099606,1.52777777777778,1.5,1.55,1.54220779220779,1.525,1.52916666666667,1.53137254901961,1.5,1.525,1.45454545454545,1.48809523809524,1.51175811870101,1.54220779220779,1.58529411764706,1.58227848101266,1.58659378596087,1.64187192118227,1.62234126984127,1.59,1.58333333333333,1.66301587301587,1.66333333333333,1.6969696969697,1.7,1.69105691056911,1.59966666666667,1.59234959349594,1.58536585365854,1.56,1.5596875,1.55882352941176,1.5843137254902,1.59375,1.51377523186034,1.64285714285714,1.6891005718548,1.71428571428571,1.69105691056911,1.63333333333333,1.58955792682927,1.57974683544304,1.57142857142857,1.57142857142857,1.58854166666667,1.6188856837091,1.58333333333333,1.6,1.6551724137931,1.809375,1.6969696969697,1.69409314090165,1.6304347826087,1.60714285714286,1.61111111111111,1.6,1.59365079365079,1.65,1.75863095238095,1.78214285714286,1.72222222222222,1.8,1.76923076923077,1.69271561771562,1.621875
"60614","Chicago","IL","Chicago","Cook",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59259259259259,1.77777777777778,1.73333333333333,1.80769230769231,1.8125,1.82142857142857,1.76602564102564,1.71428571428571,1.65,1.68846153846154,1.7,1.73363636363636,1.7475,1.72736928104575,1.82738095238095,1.82142857142857,1.8,1.78376623376623,1.8,1.6775641025641,1.66666666666667,1.71122994652406,1.68846153846154,1.71122994652406,1.68846153846154,1.88562091503268,1.8,1.87132352941176,1.79833333333333,1.778125,1.79285714285714,1.92833333333333,1.86666666666667,1.84183114035088,1.92993630573248,1.85032894736842,1.86016949152542,1.875,1.96602564102564,2,2,1.95833333333333,1.8,1.89444444444444,1.93333333333333,1.69230769230769,1.871875,1.93375,1.92592592592593,2,2.05,1.99666666666667,1.96428571428571,1.96547619047619,1.86333333333333
"79936","El Paso","TX","El Paso","El Paso",3,,,,,,,,,,,,,,,0.741608118657299,0.774877650897227,0.751510574018127,0.769769069279216,0.754962156904465,0.768320793081154,0.77987914838231,0.793923661759247,0.773014757554462,0.762873490146217,0.768292682926829,0.783066032431238,0.778691113176392,0.784077201447527,0.783245754225999,0.788781770376862,0.786308973172988,0.767857142857143,0.75821398483572,0.740055504162812,0.745413824349045,0.74719800747198,0.745975772628225,0.748683220466516,0.751861481699329,0.752212389380531,0.757575757575758,0.757575757575758,0.744558991981672,0.742569798646797,0.745682888540031,0.745712155108128,0.740452515296874,0.735430157261795,0.735932132894463,0.736434108527132,0.753217691285013,0.744558991981672,0.752508361204013,0.745682888540031,0.777777777777778,0.771998872964616,0.750441696113074,0.745,0.735430157261795,0.753918230891915,0.758293838862559,0.753486986213117,0.746527777777778,0.762452050411798,0.747708634828751,0.749840459476707,0.756306363746587,0.77247191011236,0.756079027355623,0.756914696705273,0.754680471990186,0.744897959183674,0.752684861323218,0.770735524256651,0.76955074875208,0.752774724084524,0.757678942323055,0.736336573055445,0.741839762611276,0.773042646824473,0.72337962962963,0.772610286725379,0.748596381784155,0.753768844221106,0.753205128205128,0.767691720868765,0.763613403058024,0.716485660797335,0.734658599827139,0.734658599827139,0.749185667752443
"60640","Chicago","IL","Chicago","Cook",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25978260869565,1.3461038961039,1.36666666666667,1.37980769230769,1.278125,1.275,1.25925925925926,1.21764705882353,1.19,1.21091545399214,1.23529411764706,1.21,1.3,1.36397058823529,1.31284881812213,1.29545454545455,1.25,1.21212121212121,1.22495132804895,1.24141666666667,1.25462962962963,1.31144781144781,1.21853070175439,1.37749287749288,1.39583333333333,1.375,1.40277777777778,1.42678571428571,1.39508928571429,1.38423076923077,1.35416666666667,1.33,1.35416666666667,1.33166666666667,1.41666666666667,1.52083333333333,1.5,1.46666666666667,1.45384615384615,1.39833333333333,1.45090909090909,1.40721590909091,1.49583333333333,1.40199161425577,1.54545454545455,1.61538461538462,1.53333333333333,1.62201257861635,1.62162162162162,1.46666666666667,1.5,1.46666666666667,1.40148749154834
"77084","Houston","TX","Houston","Harris",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867993788533902,0.830324020651866,0.813820103086442,0.797539680995679,0.806919185915977,0.802512212142359,0.784799437925861,0.78176886084216,0.781538573443486,0.784254593071704,0.782895915972581,0.788783186955281,0.803402646502836,0.797167933765872,0.795366795366795,0.812285873635567,0.80865078502833,0.820868405500807,0.826140567200986,0.825688073394495,0.816807551925432,0.807381776239908,0.808913308913309,0.808913308913309,0.806135770234987,0.816832320017733,0.815092330123976,0.797448165869219,0.794726114003222,0.832862379654154,0.826140567200986,0.819019052926414,0.831342017371532,0.820311533173879,0.802615933412604,0.82210527436824,0.830188679245283,0.822784810126582,0.818729463307777,0.828937206185266,0.819155639571519,0.84543793825251,0.844806007509387,0.844806007509387
"75070","McKinney","TX","Dallas-Fort Worth","Collin",6,,,,,,,,,,,,0.763874814056401,0.761781722181655,0.798850690682813,0.777856119764638,0.777520250243229,0.760135135135135,0.756186984417965,0.752688172043011,0.774839555990139,0.841375150784077,0.805478235651137,0.821256038647343,0.842477113448999,0.824167872648336,0.872984072264543,0.851703406813627,0.833086240492916,0.820345096772457,0.833131558697672,0.892185238784371,0.918598078010175,0.919681620839363,0.935323383084577,0.972858221876402,0.93342981186686,0.935600578871201,0.935673028050697,0.918196994991653,0.923384410393071,0.924232936756418,0.891503981505266,0.867156585641605,0.862628447809627,0.872927898422935,0.870386518924502,0.872334192708244,0.868334957452987,0.874771783998097,0.876048360231062,0.894993164730007,0.891861761426979,0.890914699483716,0.909661229611041,0.901532406024461,0.890965918139831,0.898715729019174,0.902132312739202,0.894058295964126,0.918635170603675,0.903861955628595,0.91324200913242,0.934780833037466,0.939026519216822,0.935025024794552,0.934023765599733,0.933208489388265,0.897714907508161,0.914887788644941,0.93371757925072,0.936407366684992,0.931098696461825,0.937062657895094,0.945049739459972,0.939853672657325,0.951456226574186,0.957792653313069,0.956227815428773,0.989583333333333,1.01036269430052,0.928454396504642,0.926470588235294,0.949868073878628,0.95747459209282,0.976962170680903,0.985844287158746,1.01735487731897,0.990396158463385,0.997058823529412,0.981470758540822,1.01010101010101
"77494","Cinco Ranch","TX","Houston","Fort Bend",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94274810517185,0.976403580146461,1.02814814814815,0.956632653061224,0.973186379611414,0.934447589060844,1.03112472730423,0.973549461971142,1.00814814814815,0.996583143507973,0.997425997425997,1.05509964830012,1.05509964830012,1.07764009099169,1.07350237424441,1.04372373019403,1.0590015128593,1.16037797684073,1.08332520127146,1.06340709724732,1.04372610451891,0.991571641051066,0.98915100534781,0.973015049299429,0.979046084877092,0.982311320754717,0.95,0.923323966278603,0.937740160087019,0.946173924115101,0.959401481670134,0.966562173458725,0.981415494148596,0.989681542007123,0.997229916897507,0.996328682098908,1.00071678002746,1.00525325650237,0.982788394047248,0.9842091426131,0.969962214382945,0.955351280367695,0.960658737419945,0.99906596259804,1.00895167540161,0.996583143507973,0.991407799074686,0.98265020539323,0.956860201102822,0.923517169614984,0.947867298578199,0.945730498662837,0.94739336492891,0.967652974348168,0.965831891532873,0.954255718035246,0.922786014826688,0.972461273666093,0.996280552603613,1.00354191263282,0.980819529206626,0.979431929480901
"77449","Houston","TX","Houston","Harris",8,,,,,,,,,,,,,,,0.730121233731503,0.759668508287293,0.761778698588091,0.733048259010385,0.741748148471489,0.729208321608239,0.763358778625954,0.746268656716418,0.733063700707786,0.740112244854789,0.78125,0.755287009063444,0.748951467944877,0.752795418999709,0.752351097178683,0.745762711864407,0.738636363636364,0.746697546749014,0.750972762645914,0.735074498055561,0.749391734592068,0.771294433266264,0.773845689218949,0.788551401869159,0.784632034632035,0.795107033639144,0.78984413119566,0.795454545454545,0.804596642348118,0.798023229841412,0.78930412371134,0.78125,0.798904401359651,0.80058631929468,0.8,0.803763440860215,0.813092889060667,0.826901874310915,0.820920109422735,0.819672131147541,0.83278026049905,0.830050647158132,0.827266710787558,0.837893296853625,0.84411930219471,0.836731056786174,0.84411930219471,0.852842809364548,0.84411930219471,0.850885662117653,0.847921225382932,0.844594862364961,0.845446747871549,0.843005456679674,0.843279083785413,0.84411930219471,0.838926174496644,0.834028356964137,0.850879137115839,0.83446251129178,0.87164821549255,0.857541011032487,0.830050647158132,0.86839504888704,0.858544562551104,0.87583928958198,0.881485366771365,0.822479013477201,0.861700334927222,0.87067551802447,0.862913096695226,0.873512836568566,0.895522388059702,0.886148868255862,0.870967741935484,0.867678958785249,0.876840696117805
"10016","New York","NY","New York","New York",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87083333333333,4.86976744186047,4.88255813953488,4.74635163307853,4.75632848645076,4.76078431372549,4.80889506601807,4.8189573369306,4.83872583179613,4.8111141996757,4.84843205574913,4.75187265917603,4.78038386259705,4.84843205574913,4.78038386259705,4.74635163307853,4.67338429464906,4.67685892981237,4.70414273995078,4.78038386259705,4.87209302325581,4.6875,4.69130434782609,4.66469770674079,4.67338429464906,4.62188254223652,4.69130434782609,4.68234432123757,4.74635163307853,4.68234432123757,4.67338429464906,4.74635163307853,4.87209302325581,4.87209302325581,4.95776135163675,4.96373482726424,4.95921568627451,5.05211952744962,4.87209302325581,4.79357796779164
"60647","Chicago","IL","Chicago","Cook",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2270979020979,1.22692307692308,1.25,1.24137931034483,1.27906976744186,1.19666666666667,1.23863636363636,1.26491228070175,1.31666666666667,1.4155753968254,1.43125,1.36875,1.33333333333333,1.28571428571429,1.375,1.41176470588235,1.41176470588235,1.38998211091234,1.3953488372093,1.43650793650794,1.36735006119951,1.45454545454545,1.48529411764706,1.4266086123723,1.375,1.36602870813397,1.36363636363636,1.36363636363636,1.36237373737374,1.30555555555556,1.4254516889238,1.42678571428571,1.43560606060606,1.47559591373439,1.42953846153846,1.36363636363636,1.33928571428571,1.36111111111111,1.36363636363636,1.44444444444444,1.42588235294118,1.45174418604651,1.55746527777778,1.45095693779904,1.559375,1.55357142857143,1.57142857142857,1.495,1.53,1.49154761904762,1.45454545454545,1.47713388025833,1.53846153846154,1.53846153846154,1.559375,1.5465367965368,1.57321428571429,1.58333333333333,1.56666666666667,1.53653846153846
