"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"Zip","33972","FL","""Cape Coral-Fort Myers, FL""",8207,81,16.8,110,8.125,3.49420849420849
"Zip","33956","FL","""Cape Coral-Fort Myers, FL""",8679,81,5.79710144927536,148,5.625,3.49420849420849
"Zip","33920","FL","""Cape Coral-Fort Myers, FL""",8830,81,9.67741935483871,157,8.90625,3.49420849420849
"Zip","33922","FL","""Cape Coral-Fort Myers, FL""",8867,81,3.38983050847458,182,5.625,3.49420849420849
"Zip","33924","FL","""Cape Coral-Fort Myers, FL""",9004,81,1.68067226890756,271.5,5.625,3.49420849420849
"Zip","29445","SC","""Charleston-North Charleston, SC""",1864,75,17.8378378378378,68,1.81818181818182,5.63706563706564
"Zip","29464","SC","""Charleston-North Charleston, SC""",1874,75,22.3320158102767,84,9.54545454545454,5.63706563706564
"Zip","29485","SC","""Charleston-North Charleston, SC""",1927,75,16.4969450101833,75,2.27272727272727,5.63706563706564
"Zip","29483","SC","""Charleston-North Charleston, SC""",2257,75,17.2277227722772,74,1.36363636363636,5.63706563706564
"Zip","29414","SC","""Charleston-North Charleston, SC""",2529,75,17.5824175824176,71,3.18181818181818,5.63706563706564
"Zip","29412","SC","""Charleston-North Charleston, SC""",2800,75,17.8571428571429,75,7.72727272727273,5.63706563706564
"Zip","29407","SC","""Charleston-North Charleston, SC""",2821,75,19.3693693693694,68,6.36363636363636,5.63706563706564
"Zip","29461","SC","""Charleston-North Charleston, SC""",3776,75,18.1818181818182,76.5,9.09090909090909,5.63706563706564
"Zip","29466","SC","""Charleston-North Charleston, SC""",4059,75,20.6373292867982,89,10,5.63706563706564
"Zip","29406","SC","""Charleston-North Charleston, SC""",4446,75,11.5107913669065,75,0.909090909090909,5.63706563706564
"Zip","29456","SC","""Charleston-North Charleston, SC""",4511,75,16.1048689138577,65,0.454545454545455,5.63706563706564
"Zip","29455","SC","""Charleston-North Charleston, SC""",4717,75,10.2844638949672,120.5,5,5.63706563706564
"Zip","29486","SC","""Charleston-North Charleston, SC""",5274,75,17.3228346456693,75,5.90909090909091,5.63706563706564
"Zip","29405","SC","""Charleston-North Charleston, SC""",5502,75,16.2162162162162,76,3.63636363636364,5.63706563706564
"Zip","29418","SC","""Charleston-North Charleston, SC""",5642,75,15.8333333333333,85,4.09090909090909,5.63706563706564
"Zip","29403","SC","""Charleston-North Charleston, SC""",5875,75,16.4556962025316,96,8.63636363636364,5.63706563706564
"Zip","29420","SC","""Charleston-North Charleston, SC""",6425,75,16.6666666666667,88.5,8.18181818181818,5.63706563706564
"Zip","29410","SC","""Charleston-North Charleston, SC""",6811,75,18.8034188034188,63,2.72727272727273,5.63706563706564
"Zip","29492","SC","""Charleston-North Charleston, SC""",7439,75,15.9340659340659,88,5.45454545454545,5.63706563706564
"Zip","29401","SC","""Charleston-North Charleston, SC""",7956,75,8.93854748603352,175.5,6.81818181818182,5.63706563706564
"Zip","29451","SC","""Charleston-North Charleston, SC""",8783,75,11.2781954887218,170,7.27272727272727,5.63706563706564
"Zip","29439","SC","""Charleston-North Charleston, SC""",8968,75,7.93650793650794,143,4.54545454545455,5.63706563706564
"Zip","28269","NC","""Charlotte-Concord-Gastonia, NC-SC""",1161,24,7.67754318618042,51,0.769230769230769,0.965250965250965
"Zip","28277","NC","""Charlotte-Concord-Gastonia, NC-SC""",1332,24,18.3279742765273,55,6.76923076923077,0.965250965250965
"Zip","28027","NC","""Charlotte-Concord-Gastonia, NC-SC""",1496,24,10.4072398190045,54,1.84615384615385,0.965250965250965
"Zip","29732","SC","""Charlotte-Concord-Gastonia, NC-SC""",1572,24,11.0215053763441,66,4.92307692307692,0.965250965250965
"Zip","28078","NC","""Charlotte-Concord-Gastonia, NC-SC""",1787,24,16.4869029275809,56,6.30769230769231,0.965250965250965
"Zip","29730","SC","""Charlotte-Concord-Gastonia, NC-SC""",1838,24,10.8391608391608,66.5,4.15384615384615,0.965250965250965
"Zip","28210","NC","""Charlotte-Concord-Gastonia, NC-SC""",1959,24,16.4383561643836,53,5.23076923076923,0.965250965250965
"Zip","28215","NC","""Charlotte-Concord-Gastonia, NC-SC""",1963,24,10.9022556390977,52,1.53846153846154,0.965250965250965
"Zip","28216","NC","""Charlotte-Concord-Gastonia, NC-SC""",1984,24,6.71936758893281,63,2,0.965250965250965
"Zip","28205","NC","""Charlotte-Concord-Gastonia, NC-SC""",1997,24,15.7593123209169,50,3.07692307692308,0.965250965250965
"Zip","28227","NC","""Charlotte-Concord-Gastonia, NC-SC""",2021,24,7.71428571428571,52,1.23076923076923,0.965250965250965
"Zip","28025","NC","""Charlotte-Concord-Gastonia, NC-SC""",2196,24,10.3723404255319,55,2.15384615384615,0.965250965250965
"Zip","29720","SC","""Charlotte-Concord-Gastonia, NC-SC""",2468,24,16.4948453608247,85,9.69230769230769,0.965250965250965
"Zip","28110","NC","""Charlotte-Concord-Gastonia, NC-SC""",2543,24,15.0735294117647,54,3.69230769230769,0.965250965250965
"Zip","28262","NC","""Charlotte-Concord-Gastonia, NC-SC""",2679,24,8.27586206896552,52,1.38461538461538,0.965250965250965
"Zip","28173","NC","""Charlotte-Concord-Gastonia, NC-SC""",2747,24,17.8756476683938,74,9.53846153846154,0.965250965250965
"Zip","28117","NC","""Charlotte-Concord-Gastonia, NC-SC""",2777,24,14.9920255183413,88,9.07692307692308,0.965250965250965
"Zip","28226","NC","""Charlotte-Concord-Gastonia, NC-SC""",2877,24,16.5137614678899,63,7.23076923076923,0.965250965250965
"Zip","28105","NC","""Charlotte-Concord-Gastonia, NC-SC""",3076,24,16.8458781362007,55,6.15384615384615,0.965250965250965
"Zip","28213","NC","""Charlotte-Concord-Gastonia, NC-SC""",3077,24,7.34463276836158,49,0.461538461538462,0.965250965250965
"Zip","28212","NC","""Charlotte-Concord-Gastonia, NC-SC""",3124,24,8.26446280991735,51,1.07692307692308,0.965250965250965
"Zip","28054","NC","""Charlotte-Concord-Gastonia, NC-SC""",3144,24,6.17977528089888,52,0.615384615384615,0.965250965250965
"Zip","28115","NC","""Charlotte-Concord-Gastonia, NC-SC""",3408,24,18.3879093198992,62,7.53846153846154,0.965250965250965
"Zip","28092","NC","""Charlotte-Concord-Gastonia, NC-SC""",3542,24,13.2275132275132,64,5.38461538461539,0.965250965250965
"Zip","28625","NC","""Charlotte-Concord-Gastonia, NC-SC""",3605,24,12.7551020408163,86,7.38461538461539,0.965250965250965
"Zip","28208","NC","""Charlotte-Concord-Gastonia, NC-SC""",3610,24,4.73372781065089,55,0.923076923076923,0.965250965250965
"Zip","28273","NC","""Charlotte-Concord-Gastonia, NC-SC""",3642,24,4.97237569060773,44,0.153846153846154,0.965250965250965
"Zip","28214","NC","""Charlotte-Concord-Gastonia, NC-SC""",3806,24,7.69230769230769,57,1.69230769230769,0.965250965250965
"Zip","28677","NC","""Charlotte-Concord-Gastonia, NC-SC""",3994,24,14.1263940520446,86,8,0.965250965250965
"Zip","29710","SC","""Charlotte-Concord-Gastonia, NC-SC""",4018,24,15.6934306569343,74,8.30769230769231,0.965250965250965
"Zip","28052","NC","""Charlotte-Concord-Gastonia, NC-SC""",4094,24,7.05882352941176,73,3.38461538461538,0.965250965250965
"Zip","28031","NC","""Charlotte-Concord-Gastonia, NC-SC""",4197,24,15.9353348729792,69.5,7.69230769230769,0.965250965250965
"Zip","28211","NC","""Charlotte-Concord-Gastonia, NC-SC""",4199,24,21.0332103321033,64,8.76923076923077,0.965250965250965
"Zip","28270","NC","""Charlotte-Concord-Gastonia, NC-SC""",4264,24,14.5907473309609,56,4.61538461538461,0.965250965250965
"Zip","28079","NC","""Charlotte-Concord-Gastonia, NC-SC""",4282,24,16.0714285714286,50,3.23076923076923,0.965250965250965
"Zip","28056","NC","""Charlotte-Concord-Gastonia, NC-SC""",4342,24,8.07174887892377,71,3.84615384615385,0.965250965250965
"Zip","29715","SC","""Charlotte-Concord-Gastonia, NC-SC""",4778,24,16.0655737704918,65,7.07692307692308,0.965250965250965
"Zip","29745","SC","""Charlotte-Concord-Gastonia, NC-SC""",4809,24,10.9004739336493,75,6.46153846153846,0.965250965250965
"Zip","28146","NC","""Charlotte-Concord-Gastonia, NC-SC""",4878,24,16.1073825503356,84,9.38461538461539,0.965250965250965
"Zip","29708","SC","""Charlotte-Concord-Gastonia, NC-SC""",4941,24,13.0750605326877,68,6,0.965250965250965
"Zip","29707","SC","""Charlotte-Concord-Gastonia, NC-SC""",4991,24,14.2857142857143,88,8.61538461538461,0.965250965250965
"Zip","28209","NC","""Charlotte-Concord-Gastonia, NC-SC""",5049,24,12.2448979591837,53.5,2.30769230769231,0.965250965250965
"Zip","28104","NC","""Charlotte-Concord-Gastonia, NC-SC""",5283,24,19.0082644628099,63,8.15384615384615,0.965250965250965
"Zip","28081","NC","""Charlotte-Concord-Gastonia, NC-SC""",5394,24,5.07246376811594,72,2.92307692307692,0.965250965250965
"Zip","28278","NC","""Charlotte-Concord-Gastonia, NC-SC""",5671,24,15.0649350649351,55,4.46153846153846,0.965250965250965
"Zip","28144","NC","""Charlotte-Concord-Gastonia, NC-SC""",5685,24,17.1270718232044,109,10,0.965250965250965
"Zip","28083","NC","""Charlotte-Concord-Gastonia, NC-SC""",5689,24,14.5038167938931,62,5.69230769230769,0.965250965250965
"Zip","28147","NC","""Charlotte-Concord-Gastonia, NC-SC""",5707,24,14.2857142857143,106,8.92307692307692,0.965250965250965
"Zip","28012","NC","""Charlotte-Concord-Gastonia, NC-SC""",5801,24,16.4251207729469,67,7.84615384615385,0.965250965250965
"Zip","28112","NC","""Charlotte-Concord-Gastonia, NC-SC""",5884,24,6.25,70,2.76923076923077,0.965250965250965
"Zip","28203","NC","""Charlotte-Concord-Gastonia, NC-SC""",5979,24,14.2857142857143,63,5.53846153846154,0.965250965250965
"Zip","28120","NC","""Charlotte-Concord-Gastonia, NC-SC""",6211,24,8.26446280991735,71,4,0.965250965250965
"Zip","28037","NC","""Charlotte-Concord-Gastonia, NC-SC""",6329,24,9.86666666666667,83.5,5.84615384615385,0.965250965250965
"Zip","28202","NC","""Charlotte-Concord-Gastonia, NC-SC""",6548,24,11.4942528735632,65.5,4.76923076923077,0.965250965250965
"Zip","28034","NC","""Charlotte-Concord-Gastonia, NC-SC""",6993,24,10.9375,85,6.92307692307692,0.965250965250965
"Zip","28036","NC","""Charlotte-Concord-Gastonia, NC-SC""",7117,24,14.453125,67,6.61538461538461,0.965250965250965
"Zip","28075","NC","""Charlotte-Concord-Gastonia, NC-SC""",7205,24,17.1875,66,8.46153846153846,0.965250965250965
"Zip","28164","NC","""Charlotte-Concord-Gastonia, NC-SC""",7539,24,5.40540540540541,67,2.46153846153846,0.965250965250965
"Zip","28023","NC","""Charlotte-Concord-Gastonia, NC-SC""",7585,24,13.0434782608696,58,3.53846153846154,0.965250965250965
"Zip","28016","NC","""Charlotte-Concord-Gastonia, NC-SC""",7643,24,10,57,2.61538461538462,0.965250965250965
"Zip","28021","NC","""Charlotte-Concord-Gastonia, NC-SC""",7779,24,14.8648648648649,98,9.23076923076923,0.965250965250965
"Zip","28134","NC","""Charlotte-Concord-Gastonia, NC-SC""",7995,24,6.66666666666667,50,0.307692307692308,0.965250965250965
"Zip","28166","NC","""Charlotte-Concord-Gastonia, NC-SC""",8366,24,8.41121495327103,72,5.07692307692308,0.965250965250965
"Zip","28207","NC","""Charlotte-Concord-Gastonia, NC-SC""",8411,24,19.4174757281553,74.5,9.84615384615385,0.965250965250965
"Zip","28204","NC","""Charlotte-Concord-Gastonia, NC-SC""",8552,24,15.9090909090909,54,4.30769230769231,0.965250965250965
"Zip","37421","TN","""Chattanooga, TN-GA""",1995,95,21.5434083601286,63,6.84210526315789,3.18532818532819
"Zip","37343","TN","""Chattanooga, TN-GA""",2687,95,15.7894736842105,65.5,2.10526315789474,3.18532818532819
"Zip","30736","GA","""Chattanooga, TN-GA""",3028,95,16.504854368932,68.5,5.26315789473684,3.18532818532819
"Zip","37363","TN","""Chattanooga, TN-GA""",3784,95,18.0758017492711,67,6.31578947368421,3.18532818532819
"Zip","30741","GA","""Chattanooga, TN-GA""",4566,95,12.5,77,1.57894736842105,3.18532818532819
"Zip","37415","TN","""Chattanooga, TN-GA""",4801,95,15.1079136690647,53,1.05263157894737,3.18532818532819
"Zip","37379","TN","""Chattanooga, TN-GA""",5252,95,15.1832460732984,78,5.78947368421053,3.18532818532819
"Zip","37412","TN","""Chattanooga, TN-GA""",5669,95,20.3389830508475,64,7.36842105263158,3.18532818532819
"Zip","37405","TN","""Chattanooga, TN-GA""",6014,95,14.8148148148148,70.5,2.63157894736842,3.18532818532819
"Zip","37411","TN","""Chattanooga, TN-GA""",6717,95,18.4210526315789,86,9.47368421052632,3.18532818532819
"Zip","30728","GA","""Chattanooga, TN-GA""",6776,95,16.1016949152542,105,8.42105263157895,3.18532818532819
"Zip","37416","TN","""Chattanooga, TN-GA""",7286,95,18.4210526315789,78.5,8.94736842105263,3.18532818532819
"Zip","30707","GA","""Chattanooga, TN-GA""",7385,95,13.5802469135802,77.5,3.15789473684211,3.18532818532819
"Zip","37377","TN","""Chattanooga, TN-GA""",7386,95,12.0253164556962,88,4.21052631578947,3.18532818532819
"Zip","37406","TN","""Chattanooga, TN-GA""",7750,95,16.9811320754717,108.5,10,3.18532818532819
"Zip","37404","TN","""Chattanooga, TN-GA""",7840,95,12.6984126984127,79,3.68421052631579,3.18532818532819
"Zip","37327","TN","""Chattanooga, TN-GA""",7878,95,11.3207547169811,114.5,4.73684210526316,3.18532818532819
"Zip","37341","TN","""Chattanooga, TN-GA""",7888,95,11.4583333333333,61,0.526315789473684,3.18532818532819
"Zip","30752","GA","""Chattanooga, TN-GA""",8257,95,13.2075471698113,141,7.89473684210526,3.18532818532819
"Zip","60657","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",844,3,25.0692520775623,78,4.44043321299639,8.68725868725869
"Zip","60614","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",933,3,21.2628865979381,85,3.68231046931408,8.68725868725869
"Zip","60640","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",991,3,21.7021276595745,76,1.66064981949458,8.68725868725869
"Zip","60647","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1082,3,23.8770685579196,71,2.63537906137184,8.68725868725869
"Zip","60618","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1099,3,23.5173824130879,77.5,3.17689530685921,8.68725868725869
"Zip","60613","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1202,3,24.0425531914894,82.5,5.34296028880866,8.68725868725869
"Zip","60629","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1223,3,17.7631578947368,106,4.65703971119134,8.68725868725869
"Zip","60625","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1224,3,26.8292682926829,78,5.09025270758123,8.68725868725869
"Zip","60619","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1312,3,21.875,127,8.84476534296029,8.68725868725869
"Zip","60617","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1368,3,21.9251336898396,102.5,7.5812274368231,8.68725868725869
"Zip","60610","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1425,3,20.8538587848933,84,3.14079422382671,8.68725868725869
"Zip","60611","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1456,3,20.3160270880361,92.5,4.90974729241877,8.68725868725869
"Zip","60620","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1505,3,21.1764705882353,118,8.12274368231047,8.68725868725869
"Zip","60634","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1507,3,28.3980582524272,84,7.6173285198556,8.68725868725869
"Zip","60016","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1521,3,25.1207729468599,86,7.1841155234657,8.68725868725869
"Zip","60628","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1526,3,21.5880893300248,121.5,8.73646209386282,8.68725868725869
"Zip","60626","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1589,3,19.6652719665272,88,2.87003610108303,8.68725868725869
"Zip","60649","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1614,3,20.5479452054795,88.5,3.79061371841155,8.68725868725869
"Zip","60616","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1715,3,17.7935943060498,80,0.75812274368231,8.68725868725869
"Zip","60453","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1771,3,22.7956989247312,92,6.85920577617328,8.68725868725869
"Zip","60641","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1773,3,30.1818181818182,91,9.2057761732852,8.68725868725869
"Zip","60622","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1777,3,29.2016806722689,70.5,4.69314079422383,8.68725868725869
"Zip","60660","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1793,3,20.7843137254902,77,1.44404332129964,8.68725868725869
"Zip","60056","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1816,3,24.8520710059172,78,4.18772563176895,8.68725868725869
"Zip","60085","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1830,3,14.2857142857143,81,0.613718411552347,8.68725868725869
"Zip","60615","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1837,3,19.1919191919192,102.5,5.16245487364621,8.68725868725869
"Zip","60148","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1944,3,18.639798488665,75,0.433212996389892,8.68725868725869
"Zip","60637","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1958,3,16.025641025641,84.5,1.33574007220217,8.68725868725869
"Zip","60608","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2017,3,15.1351351351351,82,0.830324909747292,8.68725868725869
"Zip","60004","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2066,3,24.6511627906977,89,7.29241877256318,8.68725868725869
"Zip","60402","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2152,3,21.7993079584775,89,4.94584837545126,8.68725868725869
"Zip","60638","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2178,3,23.6994219653179,90,7.07581227436823,8.68725868725869
"Zip","60639","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2204,3,13.9072847682119,99,2.99638989169675,8.68725868725869
"Zip","60073","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2276,3,20,86,2.96028880866426,8.68725868725869
"Zip","60630","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2281,3,27.7978339350181,80,6.10108303249097,8.68725868725869
"Zip","60643","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2327,3,23.7967914438503,117,9.47653429602888,8.68725868725869
"Zip","60411","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2431,3,14.0065146579805,106.5,3.93501805054152,8.68725868725869
"Zip","60804","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2466,3,11.2676056338028,95,2.02166064981949,8.68725868725869
"Zip","60435","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2509,3,21.8518518518519,79,2.34657039711191,8.68725868725869
"Zip","60632","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2582,3,13.9344262295082,85,1.22743682310469,8.68725868725869
"Zip","60623","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2625,3,7.69230769230769,100,2.67148014440433,8.68725868725869
"Zip","60115","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2651,3,19.9115044247788,93.5,4.47653429602888,8.68725868725869
"Zip","60506","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2698,3,21.5827338129496,81,2.70758122743682,8.68725868725869
"Zip","60014","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2712,3,23.3890214797136,81,4.04332129963899,8.68725868725869
"Zip","60201","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2750,3,25.4901960784314,82,6.06498194945848,8.68725868725869
"Zip","60126","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2757,3,27.9683377308707,95,9.35018050541516,8.68725868725869
"Zip","60440","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2795,3,13.588850174216,83,0.866425992779783,8.68725868725869
"Zip","60089","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2858,3,22.3188405797101,82,3.53790613718412,8.68725868725869
"Zip","60010","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2914,3,23.5838150289017,135,9.76534296028881,8.68725868725869
"Zip","60123","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2930,3,18.942731277533,84,1.69675090252708,8.68725868725869
"Zip","60609","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2959,3,20.1754385964912,97,5.45126353790614,8.68725868725869
"Zip","60645","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",2982,3,21.9512195121951,78,2.23826714801444,8.68725868725869
"Zip","60505","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3001,3,12.0805369127517,108,3.46570397111913,8.68725868725869
"Zip","60462","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3026,3,20.7100591715976,81,2.09386281588448,8.68725868725869
"Zip","60067","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3033,3,28.5412262156448,97,9.56678700361011,8.68725868725869
"Zip","60651","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3037,3,17.5438596491228,96.5,3.24909747292419,8.68725868725869
"Zip","60193","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3043,3,23.9130434782609,76,3.10469314079422,8.68725868725869
"Zip","60062","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3052,3,22.3735408560311,105,8.30324909747292,8.68725868725869
"Zip","60188","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3099,3,19.2982456140351,72,0.541516245487365,8.68725868725869
"Zip","60477","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3111,3,23.2558139534884,91,7.00361010830325,8.68725868725869
"Zip","60025","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3135,3,19.4300518134715,104,5.57761732851986,8.68725868725869
"Zip","60120","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3197,3,15.884476534296,77,0.252707581227437,8.68725868725869
"Zip","60707","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3211,3,28.4246575342466,98,9.63898916967509,8.68725868725869
"Zip","60540","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3239,3,26.6846361185984,89,8.014440433213,8.68725868725869
"Zip","60605","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3255,3,21.4484679665738,81,2.59927797833935,8.68725868725869
"Zip","60563","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3274,3,22.3484848484848,82,3.6101083032491,8.68725868725869
"Zip","60644","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3345,3,19.2771084337349,105,5.52346570397112,8.68725868725869
"Zip","60090","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3368,3,23.75,87,6.49819494584838,8.68725868725869
"Zip","60653","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3378,3,18.2857142857143,170,6.82310469314079,8.68725868725869
"Zip","60409","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3395,3,19.31330472103,126,6.93140794223827,8.68725868725869
"Zip","60302","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3416,3,25.9136212624585,88,7.76173285198556,8.68725868725869
"Zip","60068","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3478,3,25.6658595641646,98,9.24187725631769,8.68725868725869
"Zip","60031","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3492,3,29.8816568047337,83,7.68953068592058,8.68725868725869
"Zip","60074","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3502,3,25.5555555555556,86,7.32851985559567,8.68725868725869
"Zip","60047","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3673,3,19.4690265486726,114,6.71480144404332,8.68725868725869
"Zip","60103","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3677,3,19.4610778443114,81,1.40794223826715,8.68725868725869
"Zip","60030","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3681,3,25.5102040816327,83,6.64259927797834,8.68725868725869
"Zip","60137","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3684,3,24.9322493224932,91,7.97833935018051,8.68725868725869
"Zip","60202","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3756,3,24.5714285714286,82.5,5.77617328519856,8.68725868725869
"Zip","60564","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3807,3,25.1889168765743,98,9.13357400722022,8.68725868725869
"Zip","60586","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3915,3,19.9324324324324,76,0.938628158844765,8.68725868725869
"Zip","60654","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3923,3,18.3870967741935,79,0.72202166064982,8.68725868725869
"Zip","60007","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3953,3,26.8518518518519,81,6.20938628158845,8.68725868725869
"Zip","60565","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3999,3,23.7942122186495,91,7.40072202166065,8.68725868725869
"Zip","60612","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4007,3,18.4971098265896,80,0.902527075812274,8.68725868725869
"Zip","60607","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4017,3,21.2765957446809,66,1.1913357400722,8.68725868725869
"Zip","60107","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4035,3,17.9310344827586,77,0.505415162454874,8.68725868725869
"Zip","60504","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4065,3,23.1759656652361,83,4.76534296028881,8.68725868725869
"Zip","60659","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4074,3,26.8115942028986,109.5,9.85559566787004,8.68725868725869
"Zip","60060","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4178,3,17.7935943060498,87,1.76895306859206,8.68725868725869
"Zip","60543","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4204,3,20.2416918429003,79,1.48014440433213,8.68725868725869
"Zip","60101","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4212,3,15.8878504672897,91,2.20216606498195,8.68725868725869
"Zip","60517","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4244,3,23.2804232804233,80.5,3.75451263537906,8.68725868725869
"Zip","60005","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4259,3,24.4725738396624,79.5,4.25992779783394,8.68725868725869
"Zip","60046","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4298,3,28.6118980169972,93.5,9.31407942238267,8.68725868725869
"Zip","60652","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4303,3,23.3480176211454,102,8.62815884476534,8.68725868725869
"Zip","60174","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4323,3,18.6567164179104,83,1.51624548736462,8.68725868725869
"Zip","60446","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4325,3,14.5228215767635,76,0.144404332129964,8.68725868725869
"Zip","60532","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4326,3,20.5533596837945,79,1.5884476534296,8.68725868725869
"Zip","60525","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4375,3,24.6808510638298,89,7.36462093862816,8.68725868725869
"Zip","60169","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4411,3,25.8883248730964,76,4.15162454873646,8.68725868725869
"Zip","60098","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4528,3,20.9230769230769,81,2.27436823104693,8.68725868725869
"Zip","53142","WI","""Chicago-Naperville-Elgin, IL-IN-WI""",4542,3,19.8830409356725,64.5,0.577617328519856,8.68725868725869
