Region,Year,Month,MonthId,Zip_Listings_PriceCut_SeasAdj_AllHomes,Zip_Listings_PriceCut_SeasAdj_Condominum,Zip_Listings_PriceCut_SeasAdj_SingleFamilyResidence,Zip_MedianListingPricePerSqft_1Bedroom,Zip_MedianListingPricePerSqft_2Bedroom,Zip_MedianListingPricePerSqft_3Bedroom,Zip_MedianListingPricePerSqft_4Bedroom,Zip_MedianListingPricePerSqft_5BedroomOrMore,Zip_MedianListingPricePerSqft_AllHomes,Zip_MedianListingPricePerSqft_CondoCoop,Zip_MedianListingPricePerSqft_DuplexTriplex,Zip_MedianListingPricePerSqft_Sfr,Zip_MedianListingPrice_1Bedroom,Zip_MedianListingPrice_2Bedroom,Zip_MedianListingPrice_3Bedroom,Zip_MedianListingPrice_4Bedroom,Zip_MedianListingPrice_5BedroomOrMore,Zip_MedianListingPrice_AllHomes,Zip_MedianListingPrice_CondoCoop,Zip_MedianListingPrice_DuplexTriplex,Zip_MedianListingPrice_Sfr,Zip_MedianPctOfPriceReduction_AllHomes,Zip_MedianPctOfPriceReduction_Condominum,Zip_MedianPctOfPriceReduction_SingleFamilyResidence,Zip_MedianRentalPricePerSqft_1Bedroom,Zip_MedianRentalPricePerSqft_2Bedroom,Zip_MedianRentalPricePerSqft_3Bedroom,Zip_MedianRentalPricePerSqft_4Bedroom,Zip_MedianRentalPricePerSqft_5BedroomOrMore,Zip_MedianRentalPricePerSqft_AllHomes,Zip_MedianRentalPricePerSqft_CondoCoop,Zip_MedianRentalPricePerSqft_DuplexTriplex,Zip_MedianRentalPricePerSqft_Mfr5Plus,Zip_MedianRentalPricePerSqft_Sfr,Zip_MedianRentalPricePerSqft_Studio,Zip_MedianRentalPrice_1Bedroom,Zip_MedianRentalPrice_2Bedroom,Zip_MedianRentalPrice_3Bedroom,Zip_MedianRentalPrice_4Bedroom,Zip_MedianRentalPrice_5BedroomOrMore,Zip_MedianRentalPrice_AllHomes,Zip_MedianRentalPrice_CondoCoop,Zip_MedianRentalPrice_DuplexTriplex,Zip_MedianRentalPrice_Mfr5Plus,Zip_MedianRentalPrice_Sfr,Zip_MedianRentalPrice_Studio,Zip_MedianValuePerSqft_AllHomes,Zip_Median_PriceCut_Dollar_AllHomes,Zip_Median_PriceCut_Dollar_Condominum,Zip_Median_PriceCut_Dollar_SingleFamilyResidence,Zip_PctOfHomesDecreasingInValues_AllHomes,Zip_PctOfHomesIncreasingInValues_AllHomes,Zip_PctOfListingsWithPriceReductions_AllHomes,Zip_PctOfListingsWithPriceReductions_Condominum,Zip_PctOfListingsWithPriceReductions_SingleFamilyResidence,Zip_PriceToRentRatio_AllHomes,Zip_Zhvi_1bedroom,Zip_Zhvi_2bedroom,Zip_Zhvi_3bedroom,Zip_Zhvi_4bedroom,Zip_Zhvi_5BedroomOrMore,Zip_Zhvi_AllHomes,Zip_Zhvi_BottomTier,Zip_Zhvi_BottomTier_yoy,Zip_Zhvi_Condominum,Zip_Zhvi_MiddleTier,Zip_Zhvi_MiddleTier_yoy,Zip_Zhvi_SingleFamilyResidence,Zip_Zhvi_Summary_AllHomes,Zip_Zhvi_TopTier,Zip_Zhvi_TopTier_yoy,Zip_ZriPerSqft_AllHomes,Zip_Zri_AllHomes,Zip_Zri_AllHomesPlusMultifamily,Zip_Zri_AllHomesPlusMultifamily_Summary,Zip_Zri_AllHomes_Summary,Zip_Zri_MultiFamilyResidenceRental,Zip_Zri_MultiFamilyResidenceRental_Summary,Zip_Zri_SingleFamilyResidenceRental,Zip_Zri_SingleFamilyResidenceRental_Summary
95023-CA,2010,9,24129,17.8540891993457,,17.9851092428596,,,,,,164.335664335664,,,164.718458233496,,,,,,,,,,3.7999037999038,,3.7999037999038,,,,,,,,,,,,,,,,,,,,,,,163.0,14000.0,,14000.0,38.66,55.36,20.2846975088968,,20.4301075268817,,,237500.0,262000.0,333900.0,364900.0,283200.0,234100.0,-0.0262063227953411,267600.0,283200.0,-0.0616302186878728,286000.0,,419600.0,-0.178704247406537,,,,,,,,,
95023-CA,2010,10,24130,14.2055684606728,,14.3185212138535,,,,,,160.25641025641,,,160.848733744011,,,,,,,,,,4.23621743864415,,4.23621743864415,,,,,,,,,,,,,,,,,,,,,,,163.0,15000.0,,15000.0,37.94,57.2,14.8148148148148,,14.9152542372881,14.05,,235200.0,261800.0,332000.0,363800.0,282300.0,232200.0,-0.0194256756756757,266800.0,282300.0,-0.0605657237936772,285000.0,,417600.0,-0.182458888018794,,,,,,,,,
95023-CA,2010,11,24131,11.9485612992315,,12.0229698748827,,,,,,161.290322580645,,,161.290322580645,,,,,,,,,,3.71846961842,,3.71846961842,,,,,,,,,,,,,,,,,,,,,,,162.0,12050.0,,12050.0,36.8,58.06,11.7857142857143,,11.8705035971223,13.96,,233500.0,259800.0,327500.0,360200.0,280500.0,233000.0,-0.00893236920459379,263600.0,280500.0,-0.0727272727272727,282800.0,,413500.0,-0.191435275713727,0.996,1739.0,1728.0,,,1560.0,,1762.0,
95023-CA,2010,12,24132,13.5805212937957,,13.6940430689505,,,,,,157.376393442623,,,157.401989467525,,,,,,,,,,3.73933042985872,,3.73933042985872,,,,,,,,,,,,,,,,,,,,,,,160.0,11865.0,,11865.0,36.1,58.57,12.3711340206186,,12.5,13.83,,229300.0,255800.0,321200.0,353800.0,277200.0,230700.0,-0.0162046908315565,258400.0,277200.0,-0.0647773279352227,279500.0,,404400.0,-0.202052091554854,0.994,1733.0,1719.0,,,1550.0,,1748.0,
95023-CA,2010,1,24121,,,,,,,,,167.660039668546,,,168.306576903159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,,,,63.38,32.6,,,,,,,254200.0,331600.0,383300.0,283000.0,232600.0,,265600.0,283000.0,,283800.0,,492400.0,,,,,,,,,,
95023-CA,2010,2,24122,,,,,,,,,169.877618810102,,,171.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,,71.79,23.13,,,,,,,251800.0,327200.0,380800.0,275800.0,231000.0,,261300.0,275800.0,,276800.0,,477900.0,,,,,,,,,,
95023-CA,2010,3,24123,,,,,,,,,170.419963481436,,,170.991231740718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,,,,72.56,21.02,,,,,,,254600.0,329800.0,384300.0,278100.0,232600.0,,263100.0,278100.0,,279300.0,,468200.0,,,,,,,,,,
95023-CA,2010,4,24124,,,,,,,,,169.030823343684,,,169.325153374233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,,,,68.33,23.9,,,,,,230600.0,260800.0,333400.0,387500.0,280900.0,235600.0,-0.0449939197405756,269200.0,280900.0,-0.109384908053266,281800.0,,461400.0,-0.037747653806048,,,,,,,,,
95023-CA,2010,5,24125,,,,,,,,,167.429386316067,,,167.661320402835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0,,,,59.56,31.69,,,,,,236000.0,264900.0,335700.0,386000.0,283400.0,237500.0,-0.0431103948428687,273600.0,283400.0,-0.107120352867045,284700.0,,454200.0,-0.0726827276439363,,,,,,,,,
95023-CA,2010,6,24126,,,,,,,,,161.883289124668,,,162.201999464743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,,,,51.48,40.52,,,,,,242500.0,266600.0,337900.0,380500.0,286400.0,239600.0,-0.033091202582728,275500.0,286400.0,-0.0948166877370417,289200.0,,446800.0,-0.10281124497992,,,,,,,,,
