Region,Year,Month,MonthId,Zip_Listings_PriceCut_SeasAdj_AllHomes,Zip_Listings_PriceCut_SeasAdj_Condominum,Zip_Listings_PriceCut_SeasAdj_SingleFamilyResidence,Zip_MedianListingPricePerSqft_1Bedroom,Zip_MedianListingPricePerSqft_2Bedroom,Zip_MedianListingPricePerSqft_3Bedroom,Zip_MedianListingPricePerSqft_4Bedroom,Zip_MedianListingPricePerSqft_5BedroomOrMore,Zip_MedianListingPricePerSqft_AllHomes,Zip_MedianListingPricePerSqft_CondoCoop,Zip_MedianListingPricePerSqft_DuplexTriplex,Zip_MedianListingPricePerSqft_Sfr,Zip_MedianListingPrice_1Bedroom,Zip_MedianListingPrice_2Bedroom,Zip_MedianListingPrice_3Bedroom,Zip_MedianListingPrice_4Bedroom,Zip_MedianListingPrice_5BedroomOrMore,Zip_MedianListingPrice_AllHomes,Zip_MedianListingPrice_CondoCoop,Zip_MedianListingPrice_DuplexTriplex,Zip_MedianListingPrice_Sfr,Zip_MedianPctOfPriceReduction_AllHomes,Zip_MedianPctOfPriceReduction_Condominum,Zip_MedianPctOfPriceReduction_SingleFamilyResidence,Zip_MedianRentalPricePerSqft_1Bedroom,Zip_MedianRentalPricePerSqft_2Bedroom,Zip_MedianRentalPricePerSqft_3Bedroom,Zip_MedianRentalPricePerSqft_4Bedroom,Zip_MedianRentalPricePerSqft_5BedroomOrMore,Zip_MedianRentalPricePerSqft_AllHomes,Zip_MedianRentalPricePerSqft_CondoCoop,Zip_MedianRentalPricePerSqft_DuplexTriplex,Zip_MedianRentalPricePerSqft_Mfr5Plus,Zip_MedianRentalPricePerSqft_Sfr,Zip_MedianRentalPricePerSqft_Studio,Zip_MedianRentalPrice_1Bedroom,Zip_MedianRentalPrice_2Bedroom,Zip_MedianRentalPrice_3Bedroom,Zip_MedianRentalPrice_4Bedroom,Zip_MedianRentalPrice_5BedroomOrMore,Zip_MedianRentalPrice_AllHomes,Zip_MedianRentalPrice_CondoCoop,Zip_MedianRentalPrice_DuplexTriplex,Zip_MedianRentalPrice_Mfr5Plus,Zip_MedianRentalPrice_Sfr,Zip_MedianRentalPrice_Studio,Zip_MedianValuePerSqft_AllHomes,Zip_Median_PriceCut_Dollar_AllHomes,Zip_Median_PriceCut_Dollar_Condominum,Zip_Median_PriceCut_Dollar_SingleFamilyResidence,Zip_PctOfHomesDecreasingInValues_AllHomes,Zip_PctOfHomesIncreasingInValues_AllHomes,Zip_PctOfListingsWithPriceReductions_AllHomes,Zip_PctOfListingsWithPriceReductions_Condominum,Zip_PctOfListingsWithPriceReductions_SingleFamilyResidence,Zip_PriceToRentRatio_AllHomes,Zip_Zhvi_1bedroom,Zip_Zhvi_2bedroom,Zip_Zhvi_3bedroom,Zip_Zhvi_4bedroom,Zip_Zhvi_5BedroomOrMore,Zip_Zhvi_AllHomes,Zip_Zhvi_BottomTier,Zip_Zhvi_BottomTier_yoy,Zip_Zhvi_Condominum,Zip_Zhvi_MiddleTier,Zip_Zhvi_MiddleTier_yoy,Zip_Zhvi_SingleFamilyResidence,Zip_Zhvi_Summary_AllHomes,Zip_Zhvi_TopTier,Zip_Zhvi_TopTier_yoy,Zip_ZriPerSqft_AllHomes,Zip_Zri_AllHomes,Zip_Zri_AllHomesPlusMultifamily,Zip_Zri_AllHomesPlusMultifamily_Summary,Zip_Zri_AllHomes_Summary,Zip_Zri_MultiFamilyResidenceRental,Zip_Zri_MultiFamilyResidenceRental_Summary,Zip_Zri_SingleFamilyResidenceRental,Zip_Zri_SingleFamilyResidenceRental_Summary
95209-CA,2010,9,24129,16.9486444390261,,17.0291885909778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,,,,52.61,35.28,20.0,,20.1793721973094,,,135600.0,155000.0,190700.0,245500.0,169900.0,147000.0,0.0286913925822253,,169900.0,-0.0695509309967141,170500.0,,238100.0,-0.054783644303295,,,,,,,,,
95209-CA,2010,10,24130,14.9546988036865,,14.6579585135385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,,,,51.36,37.78,16.8776371308017,,16.5957446808511,10.31,,135700.0,155100.0,189100.0,243600.0,169300.0,146300.0,0.0464949928469242,,169300.0,-0.0568245125348189,169800.0,,236900.0,-0.055045871559633,,,,,,,,,
95209-CA,2010,11,24131,11.7535456573147,,11.7526599046977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,54.69,34.5,11.965811965812,,12.0171673819742,10.3,,136200.0,155000.0,186900.0,242100.0,167700.0,145300.0,0.0644688644688645,,167700.0,-0.0557432432432432,168200.0,,235700.0,-0.055310621242485,0.726,1391.0,1384.0,,,1089.0,,1391.0,
95209-CA,2010,12,24132,16.7173429036954,,16.7442832690067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,58.86,30.9,15.8119658119658,,15.8798283261803,10.48,,135300.0,154000.0,185400.0,241900.0,165900.0,144100.0,0.0434467776973208,,165900.0,-0.0648252536640361,166400.0,,234900.0,-0.0588942307692308,0.722,1390.0,1378.0,,,1023.0,,1389.0,
95209-CA,2010,1,24121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,84.46,12.07,,,,,,,154300.0,198400.0,255900.0,177600.0,143400.0,-0.178694158075601,,177600.0,-0.142443264123612,178100.0,,251500.0,-0.0946724262059035,,,,,,,,,
95209-CA,2010,2,24122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,83.52,12.64,,,,,,,156000.0,198200.0,255400.0,177400.0,145400.0,-0.149707602339181,,177400.0,-0.148752399232246,177900.0,,251100.0,-0.0977362558390226,,,,,,,,,
95209-CA,2010,3,24123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,,,79.64,14.5,,,,,,,153600.0,197400.0,253100.0,177200.0,142600.0,-0.147129186602871,,177200.0,-0.142303969022265,177700.0,,248100.0,-0.101086956521739,,,,,,,,,
95209-CA,2010,4,24124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,77.02,16.67,,,,,,,153300.0,197200.0,251900.0,177200.0,141900.0,-0.132110091743119,,177200.0,-0.130946542422756,177800.0,,246200.0,-0.101131799926981,,,,,,,,,
95209-CA,2010,5,24125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,73.02,19.7,,,,,,,154200.0,197300.0,251500.0,176600.0,143000.0,-0.103448275862069,,176600.0,-0.119201995012469,177500.0,,245300.0,-0.0951678347473257,,,,,,,,,
95209-CA,2010,6,24126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,68.11,22.48,,,,,,,154700.0,196000.0,250800.0,175100.0,144400.0,-0.0689877498388137,,175100.0,-0.108452138492872,176000.0,,243900.0,-0.082392776523702,,,,,,,,,
