Region,Year,Month,MonthId,Zip_Listings_PriceCut_SeasAdj_AllHomes,Zip_Listings_PriceCut_SeasAdj_Condominum,Zip_Listings_PriceCut_SeasAdj_SingleFamilyResidence,Zip_MedianListingPricePerSqft_1Bedroom,Zip_MedianListingPricePerSqft_2Bedroom,Zip_MedianListingPricePerSqft_3Bedroom,Zip_MedianListingPricePerSqft_4Bedroom,Zip_MedianListingPricePerSqft_5BedroomOrMore,Zip_MedianListingPricePerSqft_AllHomes,Zip_MedianListingPricePerSqft_CondoCoop,Zip_MedianListingPricePerSqft_DuplexTriplex,Zip_MedianListingPricePerSqft_Sfr,Zip_MedianListingPrice_1Bedroom,Zip_MedianListingPrice_2Bedroom,Zip_MedianListingPrice_3Bedroom,Zip_MedianListingPrice_4Bedroom,Zip_MedianListingPrice_5BedroomOrMore,Zip_MedianListingPrice_AllHomes,Zip_MedianListingPrice_CondoCoop,Zip_MedianListingPrice_DuplexTriplex,Zip_MedianListingPrice_Sfr,Zip_MedianPctOfPriceReduction_AllHomes,Zip_MedianPctOfPriceReduction_Condominum,Zip_MedianPctOfPriceReduction_SingleFamilyResidence,Zip_MedianRentalPricePerSqft_1Bedroom,Zip_MedianRentalPricePerSqft_2Bedroom,Zip_MedianRentalPricePerSqft_3Bedroom,Zip_MedianRentalPricePerSqft_4Bedroom,Zip_MedianRentalPricePerSqft_5BedroomOrMore,Zip_MedianRentalPricePerSqft_AllHomes,Zip_MedianRentalPricePerSqft_CondoCoop,Zip_MedianRentalPricePerSqft_DuplexTriplex,Zip_MedianRentalPricePerSqft_Mfr5Plus,Zip_MedianRentalPricePerSqft_Sfr,Zip_MedianRentalPricePerSqft_Studio,Zip_MedianRentalPrice_1Bedroom,Zip_MedianRentalPrice_2Bedroom,Zip_MedianRentalPrice_3Bedroom,Zip_MedianRentalPrice_4Bedroom,Zip_MedianRentalPrice_5BedroomOrMore,Zip_MedianRentalPrice_AllHomes,Zip_MedianRentalPrice_CondoCoop,Zip_MedianRentalPrice_DuplexTriplex,Zip_MedianRentalPrice_Mfr5Plus,Zip_MedianRentalPrice_Sfr,Zip_MedianRentalPrice_Studio,Zip_MedianValuePerSqft_AllHomes,Zip_Median_PriceCut_Dollar_AllHomes,Zip_Median_PriceCut_Dollar_Condominum,Zip_Median_PriceCut_Dollar_SingleFamilyResidence,Zip_PctOfHomesDecreasingInValues_AllHomes,Zip_PctOfHomesIncreasingInValues_AllHomes,Zip_PctOfListingsWithPriceReductions_AllHomes,Zip_PctOfListingsWithPriceReductions_Condominum,Zip_PctOfListingsWithPriceReductions_SingleFamilyResidence,Zip_PriceToRentRatio_AllHomes,Zip_Zhvi_1bedroom,Zip_Zhvi_2bedroom,Zip_Zhvi_3bedroom,Zip_Zhvi_4bedroom,Zip_Zhvi_5BedroomOrMore,Zip_Zhvi_AllHomes,Zip_Zhvi_BottomTier,Zip_Zhvi_BottomTier_yoy,Zip_Zhvi_Condominum,Zip_Zhvi_MiddleTier,Zip_Zhvi_MiddleTier_yoy,Zip_Zhvi_SingleFamilyResidence,Zip_Zhvi_Summary_AllHomes,Zip_Zhvi_TopTier,Zip_Zhvi_TopTier_yoy,Zip_ZriPerSqft_AllHomes,Zip_Zri_AllHomes,Zip_Zri_AllHomesPlusMultifamily,Zip_Zri_AllHomesPlusMultifamily_Summary,Zip_Zri_AllHomes_Summary,Zip_Zri_MultiFamilyResidenceRental,Zip_Zri_MultiFamilyResidenceRental_Summary,Zip_Zri_SingleFamilyResidenceRental,Zip_Zri_SingleFamilyResidenceRental_Summary
92868-CA,2015,3,24183,,,,,,,,,286.016949152542,,,,,,,,,450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2065.0,,,325.0,,,,31.52,60.11,,,,16.11,,345900.0,446700.0,500200.0,,436600.0,321400.0,0.0752760120441619,258100.0,436600.0,0.0766954377311961,446500.0,,486400.0,0.0753924386469158,1.802,2265.0,2286.0,,,1948.0,,2316.0,
92868-CA,2015,4,24184,,,,,,,,,316.269746947131,,,,,,,,,498999.5,,,,,,,,,,,,,,,,,,,,,,,,,,2115.0,,,326.0,,,,27.13,61.88,,,,16.26,,350000.0,447200.0,499500.0,,438500.0,324900.0,0.0659448818897638,258000.0,438500.0,0.0755457444199166,447400.0,,486600.0,0.0694505494505494,1.81,2262.0,2281.0,,,1945.0,,2319.0,
92868-CA,2015,5,24185,,,,,,,,,336.050420168067,,,,,,,,,498000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2160.0,,,325.0,,,,20.29,68.95,,,,16.22,,355100.0,448500.0,498200.0,,439200.0,327800.0,0.0782894736842105,259400.0,439200.0,0.0754162585700294,448500.0,,487200.0,0.0726552179656539,1.816,2259.0,2278.0,,,1955.0,,2322.0,
92868-CA,2015,6,24186,,,,,,,,,339.818403801311,,,,,,,,,481000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2145.0,,,325.0,,,,15.85,75.3,,,,16.17,,358500.0,451500.0,503700.0,,441100.0,330700.0,0.07966046359778,263000.0,441100.0,0.0798041615667075,451300.0,,491900.0,0.0830030823425804,1.824,2252.0,2269.0,,,1971.0,,2324.0,
92868-CA,2015,7,24187,,,,,,,,,346.157162979217,,,,,,,,,507499.5,,,,,,,,,,,,,,,,,,,,,,,,,,2127.5,,,328.0,,,,12.18,80.02,,,,16.15,,359700.0,456100.0,515300.0,,443800.0,332900.0,0.0738709677419355,265700.0,443800.0,0.0872121509064184,455300.0,,499600.0,0.098504837291117,1.836,2256.0,2272.0,,,1996.0,,2336.0,
92868-CA,2015,8,24188,,,,,,,,,367.019304275274,,,,,,,,,514450.0,,,,,,,,,,,,,,,2.13023017763807,,,,,,,,,,,1974.5,,,332.0,,,,8.46,83.85,,,,16.16,,360900.0,460400.0,523400.0,,446200.0,334800.0,0.0747993579454254,266400.0,446200.0,0.0930916217540421,459000.0,,505900.0,0.116530567203708,1.852,2272.0,2290.0,,,2016.0,,2357.0,
92868-CA,2015,9,24189,,,,,,,,,369.705671213209,,,,,,,,,499999.5,,,,,,,,,,,,,,,2.1843549862763,,,,,,,,,,,1908.0,,,334.0,,,,5.98,88.22,,,,16.28,,362200.0,463300.0,524800.0,,448800.0,337700.0,0.0796035805626598,268100.0,448800.0,0.0949011954135155,461600.0,,508700.0,0.122710218494814,1.864,2295.0,2316.0,,,2029.0,,2379.0,
92868-CA,2015,10,24190,,,,,,,,,361.286924142315,,,,,,,,,465000.0,,,,,,,,,,,,,,,2.22972972972973,,,,,,,,,,,2041.0,,,336.0,,,,13.87,78.29,,,,16.2,,363800.0,465800.0,525200.0,,450500.0,341700.0,0.09344,270200.0,450500.0,0.0900072586498911,464100.0,,510200.0,0.109612875163114,1.876,2315.0,2339.0,,,2031.0,,2398.0,
92868-CA,2015,11,24191,,,,,,,,,353.93286227726,,,,,,,,,450000.0,,,,,,,,,,,,,,,2.26063063063063,,,,,,,,,,,2135.0,,,339.0,,,,21.83,71.38,,,,16.08,,365700.0,468100.0,527800.0,,450500.0,345600.0,0.112327003540393,272000.0,450500.0,0.0762064022933588,466200.0,,512100.0,0.0902703853523526,1.878,2323.0,2345.0,,,2033.0,,2404.0,
92868-CA,2015,12,24192,,,,,,,,,360.595996581402,,,,,,,,,452500.0,,,,,,,,,,,,,,,2.26798143851508,,,,,,,,,,,2135.0,,,346.0,,,,22.84,70.9,,,,16.32,,368100.0,470800.0,532700.0,,451600.0,347200.0,0.111395646606914,274000.0,451600.0,0.062838314897623,469200.0,,515100.0,0.0762641036356038,1.886,2329.0,2346.0,,,2038.0,,2410.0,
92868-CA,2015,1,24181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060.0,,,321.0,,,,34.55,56.82,,,,15.96,,339400.0,442600.0,497400.0,,429600.0,315600.0,0.119148936170213,253900.0,429600.0,0.0895257418209485,441300.0,,483900.0,0.0832773673606447,1.786,2253.0,2271.0,,,1961.0,,2296.0,
92868-CA,2015,2,24182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055.0,,,323.0,,,,34.75,56.71,,,,16.11,,343600.0,445800.0,499400.0,,433400.0,318400.0,0.10632383599722,256600.0,433400.0,0.0816071874220115,445100.0,,485900.0,0.0826648841354724,1.796,2260.0,2281.0,,,1953.0,,2308.0,
92868-CA,2016,1,24193,,,,,,,,,355.095738109944,,,,,,,,,409900.0,,,,,,,,,,,,,,,2.26126126126126,,,,,,,,,,,2195.0,,,353.0,,,,13.37,77.38,,,,16.26,,370600.0,473700.0,538700.0,,454300.0,349200.0,0.106463878326996,277200.0,454300.0,0.0574953445065177,472700.0,,518500.0,0.0715023765240752,1.894,2337.0,2352.0,,,2049.0,,2419.0,
92868-CA,2016,2,24194,,,,,,,,,343.785859171255,,,,,,,,,404947.5,,,,,,,,,,,,,,,2.28346456692913,,,,,,,,,,,2135.0,,,356.0,,,,13.4,77.3,,,,16.25,,374700.0,475700.0,542700.0,,455800.0,354000.0,0.111809045226131,279400.0,455800.0,0.0516843562528842,474700.0,,520600.0,0.0714138711669068,1.904,2349.0,2362.0,,,2072.0,,2430.0,
92868-CA,2016,3,24195,,,,,,,,,334.689793417367,,,346.215194541767,,,,,,407450.0,,,522450.0,,,,,,,,,,,,2.25590955806783,,,,,,,,,,,2135.0,,,359.0,,,,14.35,75.58,,,,16.12,,379400.0,476600.0,544800.0,,455900.0,357700.0,0.112943372744244,279500.0,455900.0,0.0442052221713239,474400.0,,523000.0,0.0752467105263158,1.914,2368.0,2384.0,,,2096.0,,2446.0,
92868-CA,2016,4,24196,,,,,,,,,336.050420168067,,,362.012088558124,,,,,,408000.0,,,524950.0,,,,,,,,,,,,2.25957049486461,,,,,,,,,,,2112.5,,,363.0,,,,19.06,69.85,,,,16.03,,382300.0,478400.0,548600.0,,457400.0,357500.0,0.100338565712527,280600.0,457400.0,0.0431014823261117,474900.0,,528100.0,0.0852856555692561,1.924,2386.0,2407.0,,,2123.0,,2459.0,
92868-CA,2016,5,24197,,,,,,,,,336.801040312094,,,368.928439006303,,,,,,465000.0,,,524900.0,,,,,,,,,,,,2.22972972972973,,,,,,,,,,,2215.0,,,365.0,,,,6.18,90.94,,,,16.01,,383200.0,482600.0,554300.0,,460600.0,358400.0,0.0933496034167175,282600.0,460600.0,0.0487249544626594,478600.0,,532500.0,0.0929802955665025,1.93,2399.0,2427.0,,,2140.0,,2468.0,
92868-CA,2016,6,24198,,,,,,,,,367.779291553134,,,424.913194444444,,,,,,499900.0,,,529900.0,,,,,,,,,,,,2.26407386431684,,,,,,,,,,,2160.0,,,370.0,,,,5.5,92.72,,,,16.29,,386400.0,496500.0,562300.0,,476100.0,361200.0,0.0922286059872997,290300.0,476100.0,0.0793470868283836,493000.0,,538900.0,0.0955478755844684,1.934,2404.0,2435.0,,,2156.0,,2468.0,
92868-CA,2016,7,24199,,,,,,,,,396.012291264026,,,425.325687340153,,,,,,529950.0,,,549450.0,,,,,,,,,,,,2.21784776902887,,,,,,,,,,,2087.5,,,375.0,,,,2.88,96.36,,,,16.85,,391500.0,512000.0,567200.0,,496500.0,363200.0,0.0910183238209673,298800.0,496500.0,0.118747183415953,510000.0,,545800.0,0.0924739791833467,1.93,2403.0,2431.0,,,2164.0,,2458.0,
92868-CA,2016,8,24200,,,,,,,,,418.414737436477,,,426.17220801364,,,,,,529000.0,,,539999.5,,,,,,,,,,,,2.09976798143852,,,,,,,,,,,2190.0,,,375.0,,,,2.06,96.98,,,,16.87,,394500.0,517400.0,567900.0,,504600.0,364300.0,0.0881123058542413,299500.0,504600.0,0.130883012102196,516300.0,,548400.0,0.0840086973710219,1.926,2405.0,2427.0,,,2169.0,,2448.0,
92868-CA,2016,9,24201,,,,,,,,,424.54767273973,,,435.278336686787,,,,,,539999.0,,,542450.0,,,,,,,,,,,,2.17276725544442,,,,,,,,,,,2205.0,,,374.0,,,,1.55,97.83,,,,16.89,,394600.0,515400.0,567100.0,,500800.0,365900.0,0.0835060704767545,295300.0,500800.0,0.115864527629234,513900.0,,547300.0,0.0758796933359544,1.928,2413.0,2428.0,,,2167.0,,2449.0,
92868-CA,2016,10,24202,,,,,,,,,420.87055359336,,,429.080670456886,,,,,,539900.0,,,540000.0,,,,,,,,,,,,2.12612612612613,,,,,,,,,,,1890.0,,,374.0,,,,2.12,97.26,,,,16.84,,396800.0,515700.0,567100.0,,499600.0,368300.0,0.0778460637986538,296200.0,499600.0,0.108990011098779,513500.0,,548200.0,0.0744805958447668,1.942,2423.0,2436.0,,,2168.0,,2464.0,
92868-CA,2016,11,24203,,,,,,,,,414.116793439189,,,431.778929188256,,,,,,539900.0,,,544750.0,,,,,,,,,,,,2.08142726440988,,,,,,,,,,,2167.5,,,374.0,,,,2.12,97.15,,,,16.86,,400200.0,515700.0,566000.0,,499200.0,371800.0,0.0758101851851852,298900.0,499200.0,0.108102108768036,513100.0,,548300.0,0.0706893184924819,1.952,2427.0,2441.0,,,2167.0,,2475.0,
92868-CA,2016,12,24204,,,,,,,,,345.655532407949,,,383.333333333333,,,,,,512500.0,,,539900.0,,,,,,,,,,,,2.13694379501994,,,,,,,,,,,2090.0,,,376.0,,,,0.76,98.05,,,,16.85,,402600.0,518500.0,569800.0,,500600.0,375800.0,0.0823732718894009,301700.0,500600.0,0.108503100088574,515700.0,,551700.0,0.0710541642399534,1.962,2431.0,2451.0,,,2177.0,,2486.0,
92868-CA,2017,1,24205,,,,,,,,,345.717884130982,,,348.34640724655,,,,,,529000.0,,,549900.0,,,,,,,,,,,,2.11802378774016,,,,,,,,,,,2147.5,,,381.0,,,,0.93,98.28,,,,16.81,,404500.0,524200.0,576500.0,,503800.0,380200.0,0.0887743413516609,305000.0,503800.0,0.108958837772397,521100.0,,557700.0,0.075602700096432,1.968,2439.0,2460.0,,,2193.0,,2494.0,
92868-CA,2017,2,24206,,,,,,,,,360.554998947942,,,376.73420043355,,,,,,529000.0,,,549700.0,,,,,,,,,,,,2.20452209660843,,,,,,,,,,,2107.5,,,383.0,,,,0.96,98.05,,,,16.8,,404400.0,528100.0,577500.0,,507300.0,381100.0,0.0765536723163842,307400.0,507300.0,0.112988152698552,525100.0,,562600.0,0.0806761429120246,1.974,2451.0,2475.0,,,2212.0,,2505.0,
92868-CA,2017,3,24207,,,,,,,,,402.659574468085,,,407.651117018226,,,,,,544500.0,,,549900.0,,,,,,,,,,,,2.27815891825403,,,,,,,,,,,2232.5,,,382.0,,,,1.61,96.73,,,,16.8,,402800.0,528900.0,575200.0,,510800.0,377300.0,0.0547945205479452,307300.0,510800.0,0.120421144987936,526400.0,,564200.0,0.0787762906309751,1.98,2460.0,2485.0,,,2220.0,,2514.0,
