Region,Year,Month,MonthId,Zip_Listings_PriceCut_SeasAdj_AllHomes,Zip_Listings_PriceCut_SeasAdj_Condominum,Zip_Listings_PriceCut_SeasAdj_SingleFamilyResidence,Zip_MedianListingPricePerSqft_1Bedroom,Zip_MedianListingPricePerSqft_2Bedroom,Zip_MedianListingPricePerSqft_3Bedroom,Zip_MedianListingPricePerSqft_4Bedroom,Zip_MedianListingPricePerSqft_5BedroomOrMore,Zip_MedianListingPricePerSqft_AllHomes,Zip_MedianListingPricePerSqft_CondoCoop,Zip_MedianListingPricePerSqft_DuplexTriplex,Zip_MedianListingPricePerSqft_Sfr,Zip_MedianListingPrice_1Bedroom,Zip_MedianListingPrice_2Bedroom,Zip_MedianListingPrice_3Bedroom,Zip_MedianListingPrice_4Bedroom,Zip_MedianListingPrice_5BedroomOrMore,Zip_MedianListingPrice_AllHomes,Zip_MedianListingPrice_CondoCoop,Zip_MedianListingPrice_DuplexTriplex,Zip_MedianListingPrice_Sfr,Zip_MedianPctOfPriceReduction_AllHomes,Zip_MedianPctOfPriceReduction_Condominum,Zip_MedianPctOfPriceReduction_SingleFamilyResidence,Zip_MedianRentalPricePerSqft_1Bedroom,Zip_MedianRentalPricePerSqft_2Bedroom,Zip_MedianRentalPricePerSqft_3Bedroom,Zip_MedianRentalPricePerSqft_4Bedroom,Zip_MedianRentalPricePerSqft_5BedroomOrMore,Zip_MedianRentalPricePerSqft_AllHomes,Zip_MedianRentalPricePerSqft_CondoCoop,Zip_MedianRentalPricePerSqft_DuplexTriplex,Zip_MedianRentalPricePerSqft_Mfr5Plus,Zip_MedianRentalPricePerSqft_Sfr,Zip_MedianRentalPricePerSqft_Studio,Zip_MedianRentalPrice_1Bedroom,Zip_MedianRentalPrice_2Bedroom,Zip_MedianRentalPrice_3Bedroom,Zip_MedianRentalPrice_4Bedroom,Zip_MedianRentalPrice_5BedroomOrMore,Zip_MedianRentalPrice_AllHomes,Zip_MedianRentalPrice_CondoCoop,Zip_MedianRentalPrice_DuplexTriplex,Zip_MedianRentalPrice_Mfr5Plus,Zip_MedianRentalPrice_Sfr,Zip_MedianRentalPrice_Studio,Zip_MedianValuePerSqft_AllHomes,Zip_Median_PriceCut_Dollar_AllHomes,Zip_Median_PriceCut_Dollar_Condominum,Zip_Median_PriceCut_Dollar_SingleFamilyResidence,Zip_PctOfHomesDecreasingInValues_AllHomes,Zip_PctOfHomesIncreasingInValues_AllHomes,Zip_PctOfListingsWithPriceReductions_AllHomes,Zip_PctOfListingsWithPriceReductions_Condominum,Zip_PctOfListingsWithPriceReductions_SingleFamilyResidence,Zip_PriceToRentRatio_AllHomes,Zip_Zhvi_1bedroom,Zip_Zhvi_2bedroom,Zip_Zhvi_3bedroom,Zip_Zhvi_4bedroom,Zip_Zhvi_5BedroomOrMore,Zip_Zhvi_AllHomes,Zip_Zhvi_BottomTier,Zip_Zhvi_BottomTier_yoy,Zip_Zhvi_Condominum,Zip_Zhvi_MiddleTier,Zip_Zhvi_MiddleTier_yoy,Zip_Zhvi_SingleFamilyResidence,Zip_Zhvi_Summary_AllHomes,Zip_Zhvi_TopTier,Zip_Zhvi_TopTier_yoy,Zip_ZriPerSqft_AllHomes,Zip_Zri_AllHomes,Zip_Zri_AllHomesPlusMultifamily,Zip_Zri_AllHomesPlusMultifamily_Summary,Zip_Zri_AllHomes_Summary,Zip_Zri_MultiFamilyResidenceRental,Zip_Zri_MultiFamilyResidenceRental_Summary,Zip_Zri_SingleFamilyResidenceRental,Zip_Zri_SingleFamilyResidenceRental_Summary
91306-CA,2010,9,24129,17.2354495357277,,17.3418917873828,,,,,,,,,,,,,,,,,,,5.01569511463971,,4.38364224771992,,,,,,,,,,,,,,,,,,,,,,,229.0,15500.0,,19050.0,27.04,63.78,19.2307692307692,,19.6969696969697,,,241700.0,353600.0,382400.0,485700.0,357800.0,302500.0,,219600.0,357800.0,0.109457364341085,365200.0,,403600.0,0.0579292267365662,,,,,,,,,
91306-CA,2010,10,24130,15.2862322811658,,15.8342128231611,,,,,,,,,,,,,,,,,,,4.72009277373308,,4.4543429844098,,,,,,,,,,,,,,,,,,,,,,,227.0,14975.0,,18050.0,32.3,57.66,17.8321678321678,,19.5,13.58,,239400.0,350200.0,379600.0,475800.0,354500.0,300900.0,,218500.0,354500.0,0.0965047943086916,361600.0,,401800.0,0.0529350104821803,,,,,,,,,
91306-CA,2010,11,24131,12.8393909240807,,11.2290120014213,,,,,,,,,,,,,,,,,,,6.39566930473423,,5.06329113924051,,,,,,,,,,,,,,,,,,,,,,,226.0,20000.0,,20000.0,35.5,54.19,12.2743682310469,,10.0,13.5,,238200.0,348200.0,378200.0,469700.0,353000.0,297000.0,,218600.0,353000.0,0.0895061728395062,359600.0,,399300.0,0.0466579292267366,1.416,2110.0,2106.0,,,1773.0,,2148.0,
91306-CA,2010,12,24132,17.7879463828021,,16.4658074546422,,,,,,,,,,,,,,,,,,,5.08474576271186,,4.6572134941633,,,,,,,,,,,,,,,,,,,,,,,225.0,12500.0,,14975.0,42.33,45.6,16.0583941605839,,14.3646408839779,13.4,,236800.0,345100.0,376600.0,462600.0,351200.0,291800.0,,216100.0,351200.0,0.0552884615384615,358200.0,,396100.0,0.0208762886597938,1.414,2127.0,2122.0,,,1740.0,,2157.0,
91306-CA,2010,1,24121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,,,,69.52,18.04,,,,,,,,368900.0,,345800.0,,,,345800.0,-0.00288350634371396,350500.0,,399700.0,-0.0167281672816728,,,,,,,,,
91306-CA,2010,2,24122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,,,,56.96,30.8,,,,,,,,375700.0,,353400.0,,,,353400.0,0.0381903642773208,357500.0,,406900.0,0.015980024968789,,,,,,,,,
91306-CA,2010,3,24123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,,,,46.14,42.69,,,,,,,,379300.0,,354400.0,,,,354400.0,0.0550759154510271,359800.0,,405700.0,0.0252716704574172,,,,,,,,,
91306-CA,2010,4,24124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,,,,38.49,50.81,,,,,,,,383200.0,,356200.0,,,,356200.0,0.0709561034275406,362400.0,,406500.0,0.0388448760541784,,,,,,,,,
91306-CA,2010,5,24125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,,,,30.97,59.4,,,,,,,,386200.0,,356100.0,,,,356100.0,0.0810564663023679,362900.0,,408100.0,0.0528895768833849,,,,,,,,,
91306-CA,2010,6,24126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,,,,27.35,63.37,,,,,,,,386800.0,,356600.0,,,,356600.0,0.0958819913952059,363600.0,,408000.0,0.0611183355006502,,,,,,,,,
91306-CA,2010,7,24127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,,,,25.83,64.07,,,,,,,,384400.0,,358600.0,,,,358600.0,0.111593304401736,365400.0,,406400.0,0.0610966057441253,,,,,,,,,
91306-CA,2010,8,24128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,,,,26.02,64.77,,,,,,245900.0,356400.0,383200.0,494600.0,360000.0,302000.0,,222400.0,360000.0,0.118012422360248,366800.0,,404700.0,0.05831589958159,,,,,,,,,
91306-CA,2011,1,24133,15.2111898778363,,13.4233417516968,,,,,,,,,,,,,,,,,,,5.12820512820513,,4.47761194029851,,,,,,,,,,,,,,,,,,,,,,,223.0,10000.0,,10500.0,51.45,37.36,14.3396226415094,,11.864406779661,13.29,,231300.0,340200.0,372900.0,455500.0,346700.0,287500.0,,210100.0,346700.0,0.00260266049739734,354900.0,,394500.0,-0.0130097573179885,1.416,2141.0,2137.0,,,1714.0,,2169.0,
91306-CA,2011,2,24134,14.1650281763108,,13.5718622444756,,,,,,,,,,,,,,,,,,,5.47945205479452,,4.62639109697933,,,,,,,,,,,,,,,,,,,,,,,220.0,15000.0,,20000.0,58.52,30.45,12.3076923076923,,11.6279069767442,13.16,,228600.0,336000.0,368600.0,451500.0,342000.0,284500.0,,205600.0,342000.0,-0.032258064516129,350300.0,,393400.0,-0.0331776849348734,1.42,2158.0,2154.0,,,1695.0,,2180.0,
91306-CA,2011,3,24135,13.5832647519348,,15.5207094183914,,,,,,,,,,,,,,,,,,,5.40686672073534,,5.40613606307037,,,,,,,,,,,,,,,,,,,,,,,218.0,15900.0,,20000.0,65.74,23.86,13.588850174216,,15.3846153846154,13.08,,229200.0,333700.0,364600.0,452600.0,339200.0,283400.0,,204200.0,339200.0,-0.0428893905191874,346300.0,,392000.0,-0.0337687946758689,1.42,2163.0,2160.0,,,1677.0,,2188.0,
91306-CA,2011,4,24136,19.331557784737,,22.6475698528938,,,,,,,,,,,,,,,,,,,5.07936507936508,,5.04030769597161,,,,,,,,,,,,,,,,,,,,,,,216.0,20000.0,,20000.0,75.13,16.27,17.5824175824176,,21.025641025641,12.88,,229400.0,331600.0,359300.0,453200.0,336600.0,282200.0,,202000.0,336600.0,-0.0550252667040988,342800.0,,388500.0,-0.044280442804428,1.422,2162.0,2159.0,,,1667.0,,2190.0,
91306-CA,2011,5,24137,15.7856917775088,,15.6076201767058,,,,,,,,,,,,,,,,,,,4.14598997493735,,3.63768643142961,,,,,,,,,,,,,,,,,,,,,,,214.0,10000.0,,10001.0,83.85,10.18,15.3543307086614,,15.5172413793103,12.7,,224700.0,330200.0,357200.0,452400.0,334900.0,281000.0,,196700.0,334900.0,-0.0595338388093232,340300.0,,385600.0,-0.0551335456995834,1.426,2161.0,2158.0,,,1666.0,,2192.0,
