Region,Year,Month,MonthId,Zip_Listings_PriceCut_SeasAdj_AllHomes,Zip_Listings_PriceCut_SeasAdj_Condominum,Zip_Listings_PriceCut_SeasAdj_SingleFamilyResidence,Zip_MedianListingPricePerSqft_1Bedroom,Zip_MedianListingPricePerSqft_2Bedroom,Zip_MedianListingPricePerSqft_3Bedroom,Zip_MedianListingPricePerSqft_4Bedroom,Zip_MedianListingPricePerSqft_5BedroomOrMore,Zip_MedianListingPricePerSqft_AllHomes,Zip_MedianListingPricePerSqft_CondoCoop,Zip_MedianListingPricePerSqft_DuplexTriplex,Zip_MedianListingPricePerSqft_Sfr,Zip_MedianListingPrice_1Bedroom,Zip_MedianListingPrice_2Bedroom,Zip_MedianListingPrice_3Bedroom,Zip_MedianListingPrice_4Bedroom,Zip_MedianListingPrice_5BedroomOrMore,Zip_MedianListingPrice_AllHomes,Zip_MedianListingPrice_CondoCoop,Zip_MedianListingPrice_DuplexTriplex,Zip_MedianListingPrice_Sfr,Zip_MedianPctOfPriceReduction_AllHomes,Zip_MedianPctOfPriceReduction_Condominum,Zip_MedianPctOfPriceReduction_SingleFamilyResidence,Zip_MedianRentalPricePerSqft_1Bedroom,Zip_MedianRentalPricePerSqft_2Bedroom,Zip_MedianRentalPricePerSqft_3Bedroom,Zip_MedianRentalPricePerSqft_4Bedroom,Zip_MedianRentalPricePerSqft_5BedroomOrMore,Zip_MedianRentalPricePerSqft_AllHomes,Zip_MedianRentalPricePerSqft_CondoCoop,Zip_MedianRentalPricePerSqft_DuplexTriplex,Zip_MedianRentalPricePerSqft_Mfr5Plus,Zip_MedianRentalPricePerSqft_Sfr,Zip_MedianRentalPricePerSqft_Studio,Zip_MedianRentalPrice_1Bedroom,Zip_MedianRentalPrice_2Bedroom,Zip_MedianRentalPrice_3Bedroom,Zip_MedianRentalPrice_4Bedroom,Zip_MedianRentalPrice_5BedroomOrMore,Zip_MedianRentalPrice_AllHomes,Zip_MedianRentalPrice_CondoCoop,Zip_MedianRentalPrice_DuplexTriplex,Zip_MedianRentalPrice_Mfr5Plus,Zip_MedianRentalPrice_Sfr,Zip_MedianRentalPrice_Studio,Zip_MedianValuePerSqft_AllHomes,Zip_Median_PriceCut_Dollar_AllHomes,Zip_Median_PriceCut_Dollar_Condominum,Zip_Median_PriceCut_Dollar_SingleFamilyResidence,Zip_PctOfHomesDecreasingInValues_AllHomes,Zip_PctOfHomesIncreasingInValues_AllHomes,Zip_PctOfListingsWithPriceReductions_AllHomes,Zip_PctOfListingsWithPriceReductions_Condominum,Zip_PctOfListingsWithPriceReductions_SingleFamilyResidence,Zip_PriceToRentRatio_AllHomes,Zip_Zhvi_1bedroom,Zip_Zhvi_2bedroom,Zip_Zhvi_3bedroom,Zip_Zhvi_4bedroom,Zip_Zhvi_5BedroomOrMore,Zip_Zhvi_AllHomes,Zip_Zhvi_BottomTier,Zip_Zhvi_BottomTier_yoy,Zip_Zhvi_Condominum,Zip_Zhvi_MiddleTier,Zip_Zhvi_MiddleTier_yoy,Zip_Zhvi_SingleFamilyResidence,Zip_Zhvi_Summary_AllHomes,Zip_Zhvi_TopTier,Zip_Zhvi_TopTier_yoy,Zip_ZriPerSqft_AllHomes,Zip_Zri_AllHomes,Zip_Zri_AllHomesPlusMultifamily,Zip_Zri_AllHomesPlusMultifamily_Summary,Zip_Zri_AllHomes_Summary,Zip_Zri_MultiFamilyResidenceRental,Zip_Zri_MultiFamilyResidenceRental_Summary,Zip_Zri_SingleFamilyResidenceRental,Zip_Zri_SingleFamilyResidenceRental_Summary
95531-CA,2010,9,24129,6.67022088398054,,6.67488824093916,,,,,,,,,,,,,,,,,,,6.19047619047619,,6.19047619047619,,,,,,,,,,,,,,,,,,,,,,,116.0,13000.0,,13000.0,,,6.73575129533679,,6.73575129533679,,,,171000.0,,,,,,,,,,,261000.0,-0.239288837073739,,,,,,,,,
95531-CA,2010,10,24130,11.6714515523736,,11.6770884810445,,,,,,,,,,,,,,,,,,,11.7750966930592,,11.7750966930592,,,,,,,,,,,,,,,,,,,,,,,116.0,13300.0,,13300.0,,,13.8095238095238,,13.8095238095238,,,,170100.0,,,,,,,,,,,259100.0,-0.207887496178539,,,,,,,,,
95531-CA,2010,11,24131,8.82796118933313,,8.83352462744051,,,,,,,,,,,,,,,,,,,6.04026845637584,,6.04026845637584,,,,,,,,,,,,,,,,,,,,,,,116.0,12000.0,,12000.0,,,7.7720207253886,,7.7720207253886,,,,170700.0,,,,,,,,,,,258600.0,-0.200371057513915,,,,,,,,,
95531-CA,2010,12,24132,5.10813919729758,,5.10465726192012,,,,,,,,,,,,,,,,,,,10.4465579710145,,10.4465579710145,,,,,,,,,,,,,,,,,,,,,,,115.0,15000.0,,15000.0,,,5.14285714285714,,5.14285714285714,,,,170000.0,,,,,,,,,,,255500.0,-0.179248313523932,,,,,,,,,
95531-CA,2010,1,24121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,,,,,,,,,,,,197000.0,,,,,,,,,,,288100.0,,,,,,,,,,
95531-CA,2010,2,24122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,188700.0,,,,,,,,,,,277600.0,,,,,,,,,,
95531-CA,2010,3,24123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,187000.0,,,,,,,,,,,280300.0,,,,,,,,,,
95531-CA,2010,4,24124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,,,,,,,,,,,,186300.0,,,,,,,,,,,279100.0,-0.319766024859859,,,,,,,,,
95531-CA,2010,5,24125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,,,,,,,,,,,,183900.0,,,,,,,,,,,277200.0,-0.314200890648194,,,,,,,,,
95531-CA,2010,6,24126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,,,,,,,,,,,,180300.0,,,,,,,,,,,275000.0,-0.30450177035913,,,,,,,,,
95531-CA,2010,7,24127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,,,,,,,,178100.0,,,,,,,,,,,273300.0,-0.282111899133176,,,,,,,,,
95531-CA,2010,8,24128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,,,,,,,,,,,,174800.0,,,,,,,,,,,268000.0,-0.261707988980716,,,,,,,,,
95531-CA,2011,1,24133,8.77251844300813,,8.77733931505189,,,,,,,,,,,,,,,,,,,6.03015075376885,,6.03015075376885,,,,,,,,,,,,,,,,,,,,,,,115.0,10000.0,,10000.0,,,8.98203592814371,,8.98203592814371,,,,171300.0,,,,,,,,,,,255700.0,-0.11246095105866,,,,,,,,,
