"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"East Side","El Paso","TX","El Paso","El Paso",11,185500,187750,195000,193475,189975,188740,186000,195635,205250,195500,190000,187000,189950,189000,176925,182100,179875,179950,179450,179950,181025,179950,179000,179925,176950,179450,179450,180000,175000,169900,166450,169925,179000,179975,184900,184900,182450,184900,177000,176950,179700,179500,179000,179000,178725,187000,189900,187900,189950,190000,190000,193500,192575,189999.5,185750,190000,191500,185000,189000,181450,186000,181950,186000,187975,192500,191500,192000,190000,188975,188950,192750,187000,188975,189999.5,191700,188995,186950,185000,187475,185000,185000,185000,188780,188560,185750,189000,187950,187475,187950,189950,191200,196450,195000
"Camelback East","Phoenix","AZ","Phoenix","Maricopa",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732000,706990,742000,757497.5,755890,757497.5,749790,787895,776052.5,757349,730940,730000,732970,651475
"Roosevelt","Fresno","CA","Fresno","Fresno",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234650,231950,231950,225000,231990,224675,229450,229000,239000,235445,221495,220000,222990,235000,219900,232500,244495,230000,232500,241500,249900,249700,249100,249800,249200,249995,251945,247000,252450,249900,269950,269950,259000,254900,257000,259900,259950,259950,259475,249900,249900,269450,276000,269000,279000,277200,294900
"North Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185995,1186997.5,1097500,1e+06,1099997.5,1205995,1252000,1275000,1240497.5,1150000,1199000,1104997.5,998500
"Enterprise","Las Vegas","NV","Las Vegas","Clark",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275450,274950,280000,279900,279987,285000,288700,293800,299900,3e+05,303736.5,299995,299999,299000,299999,299999,3e+05,3e+05,316900,319990,319925,319990,324900,319990,320000,324399,319990,325000,329000,347000,351245,350000,343689,337900,340000,342094.5,345000,345000,349900,349000,349000,351000,349900,349974.5,354975,364900,375000,385000
"South Side","Corpus Christi","TX","Corpus Christi","Nueces",16,209900,206000,207500,209900,206000,199800,199578,199000,196900,197450,199200,194990,193820,194000,191500,189900,197250,199000,192900,189900,191450,195000,193000,199900,199000,203450,204900,205000,207904,209900,217950,204000,211000,213500,216000,220500,215000,229890,214950,219900,224900,237400,245000,244116,246116,243077.5,229500,237900,239900,249500,249250,255000,254508,253200,249900,249900,254700,249949.5,253900,249999.5,253900,249900,239500,239900,239250,245875,244950,249900,258525,257485,255000,254990,255000,249000,252400,258500,255750,259900,259900,254950,265000,263000,248900,245900,245000,245900,253000,256950,254900,255450,259900,259900,259000
"Alief","Houston","TX","Houston","Harris",17,99900,105000,102900,103700,96500,95750,94950,104000,99900,104000,104450,99900,99900,99000,99900,104900,104900,99450,95000,89900,89900,85000,95000,95000,89999.5,89500,92450,92900,95000,95000,95000,98200,94995,94900,97000,95000,95000,93500,95500,96000,99825,105000,109900,111450,115000,115000,117500,118000,116000,118950,119995,119800,119895,121500,124950,125000,129000,128000,124950,134999,144900,146999.5,145999,146750,150250,149000,151500,156400,177450,180000,160000,170150,170150,164900,174900,164000,162999,161250,162999,159999.5,167500,165000,164450,158900,160400,162044,169000,172450,169900,167750,169700,169700,175000
"Bullard","Fresno","CA","Fresno","Fresno",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317500,318000,306800,325000,332000,330850,335000,339975,342825,325000,343750,358150,349999,337000,339950,339950,339950,347000,346100,343450,339000,343050,344050,344100,339925,339975,337900,380000,364925,387000,344900,339950,357000,334950,344900,334500,346200,337000,336950,319900,330000,319900,324975,345000,349950,385450,408500
"Mid City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897000,859000,927500,949949,899900,930000,964500,935000,1024500,924500,920000,959900,9e+05,897000,930000,959000,950000,967000,997500,997315,1025000,1022500,1050000,1029000,1025000,999000,1059500,1069000,1074500,1050000,995000,990000,995000,1027500,994999.5,975000,1e+06,1e+06,1099500,1074500,1150000,1150000,1099500
"Northeast","El Paso","TX","El Paso","El Paso",20,137950,136000,131500,137450,142475,142475,139900,139875,135950,132475,128000,129900,133450,130950,126000,125500,130950,134500,134900,132900,131950,129950,120450,121900,129950,120675,123700,120000,119950,120725,119950,119900,123450,118975,119950,125000,125000,123450,121950,121950,126225,128725,125725,126450,125725,128650,126450,127550,121900,123875,120250,126625,120000,120250,123000,129000,127025,125850,125850,125825,122950,123125,124975,138425,139900,139925,133475,131700,131950,131650,129831.5,133475,138000,135975,134975,131950,131900,131950,131975,133450,134975,129800,129800,129000,124950,136975,139500,133000,126975,136000,139000,135900,139000
"Southwest Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159900,159900,160000,141747.5,135000,143500,141750,142000,165000,169950,165462.5,160000,167450,170000,167400,173000,174700,176950,179900,179425,179900,199999,210000,219800,214950,198500,199500,203000,194700,199000,199900,199200,189500,198000,215000,225000,222500,222500,223000,225000,227250,229999,239450,254200,249500,249250,246945
"Northwest","El Paso","TX","El Paso","El Paso",22,255000,265900,265000,269900,270000,265900,269900,269000,269000,275000,279450,279000,275000,265000,259900,260000,259900,257000,254950,254725,251250,249000,247950,247950,249700,248418.5,247818.5,249975,253950,250000,249950,249950,253820,255000,257750,254820,250475,249450,253600,249950,252475,259000,255950,249950,249900,249900,247695,244975,243975,245000,249250,245950,241880,244900,244900,243156,245475,244900,240000,239975,239974.5,235000,245475,245500,250975,256990,249900,249777,249500,249900,253447.5,254500,247924.5,249500,253895,248975,249900,249000,249900,251100,251200,250700,250700,251750,248950,249000,248450,247100,248675,247200,248725,249000,245950
"Southeast","Arlington","TX","Dallas-Fort Worth","Tarrant",23,143500,141900,140000,139900,140000,142975,142700,140000,143900,140000,135000,129900,130000,129999,132995,134315,129999,132500,130000,129901,125000,129900,130000,130000,129900,129900,126000,131300,129900,131500,131250,129900,132900,139450,148450,149700,149300,150000,150000,151500,160000,159900,158000,158000,162500,162500,160000,160000,162900,168500,166950,167500,169999.5,168000,167900,165000,165000,165500,169945,174900,165000,168400,168900,169000,179950,186500,189900,189900,180000,180000,180000,180000,188000,199900,199900,2e+05,195000,199900,197000,199000,199945,199990,2e+05,2e+05,205000,205000,210000,209900,217500,225000,225000,224950,224900
"Preston Hollow","Dallas","TX","Dallas-Fort Worth","Dallas",24,399500,4e+05,409500,399995,394450,392000,383999.5,379000,388500,379900,362450,359000,349900,342500,349450,344950,349000,350000,329900,332450,325000,325000,308000,315000,322900,339900,339900,343850,365000,368000,364366,384450,369450,390000,399950,399900,399950,4e+05,409950,425000,425000,434500,449250,444500,419900,404500,4e+05,407450,399900,427000,439929,495000,5e+05,499000,482500,483700,475000,475000,450000,450000,499000,489000,504450,499999,525000,569500,554900,559450,572500,550000,559450,549950,565000,589000,595000,595000,575000,610000,649949.5,597000,625000,649000,629950,597000,570000,609500,639000,640000,617500,644000,624950,607000,597000
"Evergreen","San Jose","CA","San Jose","Santa Clara",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183000,998000,1050000,1111000,1100000,1075000,1100000,1154500,1100000,1132500,1132500,1128888,1125000,1117500,998940,995000,1128000,1159000,1114000,1100000,1163500,1159000,1195000,1199000,1295000,1184400,1186500,1024975,1148000
"Sylmar","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429000,405900,395000,389999,389949.5,392499.5,412500,4e+05,426750,429000,449950,437500,447500,430000,484950,479925,449900,443900,449975,447444,450000,450000,450000,450000,439000,457500,450000,469900,515000,529500,528500,525000,499925,475000,489995,499500,499000,482000,499000,519500,540000,549000,564450,540000,549999.5,542500,523500
"Willow Glen","San Jose","CA","San Jose","Santa Clara",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198000,1149000,1098500,998000,998000,1148500,1098000,1150000,1139000,1150000,1150000,1199999,1189950,1239475,1224499.5,1197000,1199000,1349000,1299888,1295000,1283888,1249000,1148500,1149500,1247000,1374000,1299000,1294000,1289000,1299000,1324000,1297000
"West","Arlington","TX","Dallas-Fort Worth","Tarrant",28,169000,169900,164900,164900,168750,174900,173400,180000,191250,179900,175000,170000,169950,171250,172500,175000,175000,175000,174950,174250,174950,169900,166450,166900,165000,169900,174900,169900,189900,189900,189900,184900,184900,184900,209000,209000,209000,207450,199950,2e+05,210000,207500,210000,205127.5,199900,214900,208900,219900,211000,199450,199900,209975,225000,225000,229900,239999.5,229950,229000,229000,232497.5,227450,244750,249900,260950,260950,234900,239500,241900,250000,262500,265000,255000,255000,251450,275000,289000,269900,259450,250000,249900,249999,249999,265000,269000,257450,268000,275000,262000,265000,267450,279900,284000,289000
"Northridge","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649000,650000,649500,629000,619950,675000,667450,695000,692000,677000,650000,649000,649950,649000,649950,672500,650000,692475,699900,699000,699000,699450,689950,699900,699900,695000,699450,697000,699900,749450,749475,734000,729000,725000,709950,725000,709950,704888,699999,699000,699950,714900,750000,754500,749000,774999,769000
"San Pedro","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619000,637000,6e+05,621900,630000,629950,637500,630950,634450,599000,599000,630000,630000,634950,650000,685000,642000,650000,649494,679950,679900,685000,679000,679000,690500,679000,689900,695000,699000,699000,699000,669000
"Mira Mesa","San Diego","CA","San Diego","San Diego",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474500,479000,474000,509000,479900,489000,497000,519000,510000,497000,494500,499000,475000,499000,499000,516000,525000,529250,529950,540000,554900,549444,539900,540000,544900,544900,546950,579900,569000,587450,572500,580000,598500,587000,582500,576995,577000,579000,567990,589000,589900,593990,627000,620000,615888,625000,612450
"Blossom Valley","San Jose","CA","San Jose","Santa Clara",32,425000,442950,473000,487250,464800,439950,434500,439900,439925,425000,386083,405000,425000,427450,447499.5,445499.5,444000,444000,449400,450000,445000,449988,464000,450000,420000,414300,427450,438000,459000,489450,490000,479950,479800,469950,549950,549000,564000,599000,619000,621450,623500,649000,659888,649500,649000,649000,647944,647888,659000,659475,674000,719475,725000,730000,739500,725000,737444,717444,724000,724000,728500,721880,749444,749950,745915,769000,769000,769000,764000,769444,772444,783944,799000,799999,799444,799999,799000,799000,799000,799950,824919,824919,843759,823759,825000,831990,849925,849850,879000,850000,850000,850000,877444
"Cordova-Appling","Memphis","TN","Memphis","Shelby",33,177874,179900,177874,177500,177500,174850,172000,169900,174650,169950,164900,159500,156000,159950,159900,159900,160000,159900,160000,159900,153900,154950,158500,148900,138900,139900,145500,149500,149700,149150,149900,152900,158000,164900,178030,176000,174900,169900,169900,169950,169900,175000,179400,182250,184500,183900,181061.5,184950,182000,175500,172950,172400,174000,179750,173500,169000,168500,163947.5,163947.5,164900,167500,165000,169000,179000,175000,179900,179900,190000,190000,196750,199000,190000,189900,199000,199999.5,198650,189900,189900,194700,194900,192750,195000,197450,209000,189900,189900,199900,199900,199500,198000,194750,194250,199450
"Eldridge - West Oaks","Houston","TX","Houston","Harris",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410000,366990,385000,376497.5,372500,359900,365000,365000,369000,356000,349700,349500,346459.5,346459.5,365000,369000,365000,369450,369000,374950,370000
"Reseda","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420000,449000,499000,471500,463975,465000,460000,452500,441000,450000,455000,475000,499000,487499.5,495000,479999,499900,507438.5,499000,499925,499475,499475,499000,510000,542999.5,547394,529000,529450,525000,545000
"Central Southwest","Houston","TX","Houston","Harris",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171750,175000,170000,185000,193450,190000,198745,210000,190000,175000,194990,183995,194990,188749.5,207500,218490,217740,223000,223945
"Princess Anne","Virginia Beach","VA","Virginia Beach","Virginia Beach City",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391000,380000,390500,405000,422450,419900,409900,409900,417000,416500,4e+05,399900,409900,395000,415000,409900,410000,384200,385000,385000,387250,392450,395000,397900,389900,379900,395250,409900,409900,401950,399900,409400,426970,419000,414900,414900,4e+05,409450,419900,409900,424995,413450,410900,409925,397950,389450,389900,399900,397883,399000,399000,379900,369500
"Southeast Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,185000,187000,184950,185000,185000,179900,182500,192250,189500,189450,195000,195000,217450,219900,223000,222450,239950,220000
"Kingwood","Houston","TX","Houston","Harris",39,219900,195000,195990,194500,198500,206450,199900,199900,219700,218495,219450,219000,219000,219900,222250,222450,224500,229000,224500,221990,219990,209900,196694.5,213945,219000,219999,218950,219900,227900,230995,234995,237700,239900,239000,239900,245990,256990,250990,250000,250000,249500,248500,249900,249900,251950,259900,243500,260000,271308.5,273081.5,277990,289900,284945,285000,284950,286990,290000,289900,279900,298500,294781,299500,299900,299900,299000,299500,305000,303974.5,308975,311725,315000,315000,314900,308392,299000,304509.5,299900,299500,289995,285000,284500,279900,274900,292900,297500,290000,293950,295000,299900,299000,290000,295000,299912.5
"South Belt - Ellington","Houston","TX","Houston","Harris",40,144900,138750,134000,135495,136950,135245,126911,127500,141691,144000,145000,145000,142374.5,139900,139900,133945.5,132000,135900,131995,130000,123500,128000,122450,123990,124495,114950,114900,120000,128494.5,126450,129000,129500,129000,132990,148445,144495,134900,142000,129925,142000,155990,150000,151500,154690,154614,153450,154900,158990,171495,173995,175000,178990,165000,164000,155500,164000,175000,169000,169000,169400,179900,179900,175000,189250,179900,177250,182450,188950,195749.5,195000,209990,209990,199900,188000,210000,216421.5,195000,190000,191900,214250,214671.5,209999,205000,197500,185000,185900,193700,187950,190000,195000,199700,199000,195000
"Clear Lake","Houston","TX","Houston","Harris",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330900,319990,328500,329000,330000,347950,347950,310450,327500,369900,399500,363066,359394,359900,388160.5,365000,328950,315000,315000
"Greater Fondren Southwest","Houston","TX","Houston","Harris",42,119900,119900,124950,124950,125000,123950,123950,129900,135800,138000,145000,146000,140000,144900,139950,144900,140000,135000,135000,130000,130000,129700,129795,129950,133700,131995,131900,129900,130000,137000,136250,139950,139700,139700,139949.5,139900,137400,136150,139900,139300,144250,144450,152400,154900,155950,158500,155000,154950,159900,160000,167973,159900,165000,159900,159900,167000,160000,177450,183700,182450,169000,169000,170000,189900,199950,204500,199950,215000,217450,225000,229900,220000,210000,209944,214950,204950,215000,215000,215000,209000,199000,195000,210000,210000,204500,205000,210000,213950,218945,229000,219990,224450,236950
"East Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso",43,189900,196500,189900,185000,192200,197450,197000,195000,195000,189900,180000,176450,167450,170000,169900,169000,175000,174900,174900,172000,169950,169900,169900,168950,165000,169250,159450,166900,164900,159900,174900,179950,190000,2e+05,207450,199000,194950,194900,205000,205000,213700,218500,211600,212450,201950,2e+05,195000,199900,192500,199950,2e+05,2e+05,212450,214900,209950,209900,213450,209900,199900,207450,210000,210200,218500,226450,234900,235250,239450,239999.5,238450,234999.5,227500,237500,244800,242000,247450,241000,254707,236450,242450,249900,249900,248750,249900,255000,250000,256250,255000,256250,263500,277000,291000,279450,269900
"Northeast Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso",44,239900,239900,238250,240000,247950,240000,239950,240000,247000,234900,225000,219500,219900,219500,219700,219950,224900,224900,219900,224900,219950,216000,209000,204900,209900,205000,206500,202250,199950,2e+05,210000,209450,210000,214450,232400,234900,239900,239950,240000,248450,249950,251250,244900,249900,249900,244900,250000,249900,249900,249900,246000,249250,254900,249900,248700,248500,250000,250000,249000,255900,276900,269900,259900,267500,272250,279950,285000,275000,277200,272250,272250,275000,279900,279900,278450,285000,293900,288000,289450,279900,279450,279000,275000,294200,290000,304950,315000,304950,290000,299900,324950,314900,309900
"Woodward Park","Fresno","CA","Fresno","Fresno",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367250,356000,354950,356200,374850,344990,339450,335200,339950,329950,346750,365000,359000,359000,379000,369950,369950,374998,369975,379200,399900,395000,389999.5,375000,374900,377499.5,384950,370000,359900,369900,379225,399500,387450,395000,389500,388500,427000,419950,387944,399000,430000,444425,449425,464400,459900,449999,464900
"Kempsville","Virginia Beach","VA","Virginia Beach","Virginia Beach City",46,299900,299500,306450,289500,289000,289000,289000,296750,289900,280000,275000,270000,265000,265000,254950,265000,264900,258000,263500,262000,251000,245000,230000,241900,237450,245000,249900,247000,247900,249450,247900,239000,228450,225000,239900,239900,269900,289950,289450,291900,286200,289900,287900,285285,285142.5,285142.5,284900,285142.5,279450,275000,275000,270000,274950,279900,284700,292400,289900,287400,284900,285700,284825,284900,285000,289950,288250,288250,284900,286000,289650,289900,286500,282365.5,282600,284400,284900,289900,292750,284999,279900,274900,279900,273950,272900,272900,270900,274900,277900,289900,289900,285900,288950,288950,288950
"Centennial Hills","Las Vegas","NV","Las Vegas","Clark",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,250450,264900,275000,275000,282450,285000,284900,304945,315000,319000,315000,317450,319900,312500,299950,293704,289990,299945,324950,339950,332450,329900,334500,329900,329900,330000,347499.5,349500,357444,352000,339000,339777,346100,350000,354975,349888,354950,364900,369000,377213.5,385000,375187.5,366413,358445,374212.5,375000,376000,398000,373500
"Lone Mountain","Las Vegas","NV","Las Vegas","Clark",48,169900,173000,168950,169900,166209,163400,165187.5,169900,158200,150000,139900,134949.5,129975,124900,124950,127500,128400,129900,134900,139000,139900,139450,137375,134950,134900,139900,147888,149999.5,160000,176000,164950,165000,165000,169500,179900,184900,190000,192000,190000,193900,2e+05,209950,205000,208000,220000,230000,234999,230000,235000,234950,249900,249999,249900,250000,255000,259450,259900,255000,265000,262500,265000,269900,274999.5,275000,294900,269900,279500,295000,290969,289700,291000,296500,287000,299999,3e+05,299999.5,299943.5,299950,317489.5,322400,318000,315989.5,314990,304900,307259.5,309760,319999.5,317000,325000,338000,344450,339777,340000
"Summerlin North","Las Vegas","NV","Las Vegas","Clark",49,315000,329950,299900,295000,288750,286750,277450,275000,250000,261200,224900,219000,2e+05,2e+05,195000,199900,215450,209995,205000,214950,209995,211500,218950,220000,219950,224900,234900,249900,259900,269000,262450,260000,257800,260000,280650,278750,274900,282191,297250,299900,299995,299945,307000,320000,349000,362500,379000,375000,386450,382485,397000,379450,379900,392000,395000,399000,399900,405500,409990,410765.5,418778,425000,475000,445863,454000,449900,449888,449900,449888,444900,439888,449500,437450,450568,459999,475000,472450,467132.5,465265,459950,459000,440000,439948.5,449894,449999.5,445000,452840,454900,461450,479900,489999.5,498500,499999
"Granada Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522500,550000,529000,544450,499900,539000,547200,547200,544750,589999,589999,589999,542375,569900,541950,557000,549000,572000,579000,616950,645000,599999,632250,645000,599950,625000,635000,599950,625000,625000,639950,618227,629000,625000,6e+05,599950,605000,6e+05,649000,640000,652500,660000,689500,685000,675000,674950,659000
