"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Rego Park","New York","NY","New York","Queens",11,198000,199000,198444,198000,195000,197500,199000,199000,199000,198000,196500,195000,195000,189000,189000,189000,189000,189000,189000,189000,189888,190000,190000,195000,195000,193000,199000,198000,198000,193500,189500,189000,189000,189000,188000,187500,189000,199000,199388.5,197444,199000,199000,199000,199000,199838.5,199388.5,205000,208000,208500,209000,212000,211000,213900,211500,210000,210000,214950,219000,219000,220388.5,218000,220000,229000,229500,230000,228444,228944,229999.5,233500,245000,250000,242500,245000,254500,239444,234500,239000,240000,247000,249000,259500,279000,288444,279000,282000,269000,260000,269000,279250,279500,282000,284500,287000
"Coral Way","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226450,221449.5,221449.5,225000,225000,225000,225000,222500,225000,227500,230000,237500,225000,225000,229950,244450,249000,244450,233700,249000,240000,244749.5,252500,255000,280000,279850,275700,277700,277700,249000,245000,245000,242500,246500,245000,242500,246500,248000,248500,248500,240000,242000
"Greenpoint","New York","NY","New York","Kings",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760500,770000,775000,770000,770750,795000,792500,795000,795000,795000,800750,806750,805000
"Makiki-Lower Punchbowl-Tantalus","Honolulu","HI","Urban Honolulu","Honolulu",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289900,289900,285000,285000,277450,267000,265000,267000,282150,299000,307000,305000,285000,287000,294999.5,290500,298000,295000,299000,310000,307000,320000,306000,314000,329000,329000,330000,310000,302500,305500,305000,298000,292000,299000,299000,299000,310000,298500,299800,303000,319000,320000
"Downtown","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680000,618000,671944,642500,645000,650000,669000,682000,680000,680000,677000,659500,675000,657500,659000,669000,675000,675000,693500,689000,699000
"Spring Valley","Ramapo","NY","New York","Rockland",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52450,59450,54900,54900,57450,59900,55000,54950,49900,49950,49900,49900,47450,43500,45000,49450,49900,52400,59900,59900,57450,62450,59900,60000,65000,59900,62500,59900,59900,59700,59000,59000,59000,59900,59950,59900,59950,59900,54900,53450,49900,47950,49900,49900,49900,54900,49900,49900,49450,48500,42000,42000,42000,42000,46350,47700,47850,48350,45000
"Neartown - Montrose","Houston","TX","Houston","Harris",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218000,218500,219450,225000,239900,229500,229500,220000,218750,216500,226250,218000,212000,210000,209000,199250,209495,217495,219250,223500
"Financial District","New York","NY","New York","New York",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532500,1487500,1525000,1438000,1400000,1497500,1435000,1540000,1585000,1580000,1615000,1650000,1655000,1695000,1677500,1650000,1599000,1560000,1577500,1572500,1549500,1605000,1525000,1570000
"Flatiron District","New York","NY","New York","New York",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877495,1829990,1834990,1844995,1862495,1854995,1854995,1850000,1824990,1800000,1795000,1700000,1684995,1682995,1599000,1665990,1670490,1685495,1700000,1697500,1695000,1670490,1649000,1669995,1614500
"Flamingo Lummus","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",20,193000,192499.5,189000,185000,176500,168450,167900,179000,185950,179000,181320,175000,175000,189000,185155,190000,199000,189000,190000,209900,209950,218000,235000,230000,210000,214000,214000,214000,209900,199900,215000,219450,219950,215000,229999,239000,250000,259500,250000,251500,247625,247250,264900,268374.5,265000,265000,259000,270000,275000,275000,271000,268500,275000,270000,275000,272500,275000,279000,289000,294500,295000,289000,279999,279000,279900,275000,274000,274537,270000,270000,279500,289000,279500,280000,275000,289000,289000,285000,289500,289000,285000,289000,294000,295000,295000,289000,284250,279000,275000,279000,278500,275000,275000
"West Village","New York","NY","New York","New York",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450000,1555000,1555000,1502000,1585000,1472500,1390000,1395000,1335000,1397500,1425000,1495000,1575000,1495000,1437500,1335000,1212500,1142000,1250000,1150000,1085500,1100000
"Brickell","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",22,192500,2e+05,210000,213750,235000,225000,219000,215000,234900,220000,225000,228950,225500,240000,230000,230000,250000,249900,250000,244700,249500,250000,269450,270000,255000,255000,255450,275000,285000,285000,285000,270000,285000,280000,3e+05,320000,315000,325000,325000,325000,331900,340000,350000,350000,350000,350000,349000,350000,350000,350000,352000,355000,359999,359999,359000,358000,365000,360000,370000,370000,365000,359999.5,359900,359000,350000,350000,350000,350000,352950,365000,375450,379000,370000,375000,360000,359000,350000,350000,350000,355000,355000,361500,365900,365000,364950,358000,357000,359000,360000,360000,365000,365000,370000
"Waikiki","Honolulu","HI","Urban Honolulu","Honolulu",23,295000,3e+05,299000,299000,295000,277000,265000,250000,279500,280000,270000,280000,283500,269000,278500,265000,279000,289000,289000,309000,315000,309000,309000,315000,315000,305000,315000,314750,309900,299000,299000,325000,324900,298500,329500,325000,325000,325000,320000,325000,342000,329000,368888,364000,347000,329500,342000,339000,339000,329000,339000,353500,358000,335000,349000,354000,345000,365000,378000,372500,370000,369999.5,372500,386500,379000,375000,380000,375000,375000,378800,366500,369000,380000,350000,369000,369000,358800,359000,378000,375000,379500,385000,379500,385000,366500,385000,380000,369000,380000,390650,380000,365000,360000
"Columbus Circle","New York","NY","New York","New York",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000,1082500,1115000,1060000,979000,988500,1061500,1222500,1190000,1179000,1190000,1194500,1189000,1182000,1190000,1195000,1195000,1205000,1195000,1195000,1195000,1215000,1215000,1226000,1292500,1295000,1315000,1315000
"Sutton Place","New York","NY","New York","New York",25,585000,575000,575000,625000,599500,585000,597000,599000,599000,577500,575000,575000,599000,560000,599000,610500,645000,620000,619000,594000,599000,637000,650000,669000,669000,669000,599000,619000,645000,622000,622000,629000,640000,634250,646000,634250,629000,642250,599000,627500,622500,577000,596500,657500,650000,637000,630000,620000,625000,677000,675000,679000,695000,698500,695000,699000,695000,695000,695000,699000,697000,679000,697000,699000,699000,699000,737000,725000,739500,730000,767000,760000,754500,725000,725000,749000,749000,784000,769000,755000,785000,794000,762000,782000,772000,799000,795000,799000,799000,830000,850000,795000,802000
"Prospect Heights","New York","NY","New York","Kings",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887000,890000,890000,890000,899500,902000,903500,905000,902000,899500,920000,906000,905000,906000,920000
"Downtown","Stamford","CT","Stamford","Fairfield",27,234750,238250,236000,237000,237250,238500,224750,229000,215000,199500,199000,199000,189500,185000,192250,189000,195000,195000,199000,191250,179000,179500,187000,185000,185000,174500,194000,189000,190000,198750,205000,189500,189900,189900,192000,196750,217500,199000,199000,206000,215000,215000,210000,216500,212450,207500,199000,219900,215000,222000,219000,219000,215000,210000,210000,229000,229000,235000,205000,209000,218000,199000,180000,199000,199500,199250,199000,199000,215000,215000,215000,205000,220000,219000,225000,220000,219500,249000,249900,229000,229000,224500,206000,225000,244000,248000,257500,257500,247500,242500,255000,234500,229500
"Astrodome Area","Houston","TX","Houston","Harris",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143500,138500,130450,129750,136000,144000,142000,148500,149000,149700,148750,148000,149500,149250,148000,145888,148000,144950,144900
"Midtown","Atlanta","GA","Atlanta","Fulton",29,145000,140000,149900,155000,159900,154450,152000,159000,150000,145000,138700,136000,139900,140000,134000,124900,119900,117900,118900,117900,119000,125000,129920,125000,125000,118900,116800,119400,120000,127900,124500,124750,129900,129450,134950,134900,134950,147250,149900,164900,156900,169900,163950,165000,165000,169950,170000,174900,168500,177000,179000,177000,174900,174950,179950,179900,179900,183900,184400,189950,189950,192950,185900,185950,180000,189900,197600,204950,2e+05,216000,210000,209425,214900,214900,220000,219450,221950,204750,209900,212900,219900,215000,209950,212000,219400,225000,229450,229900,225000,227450,229900,239950,239450
"Ala Moana-Kakaako","Honolulu","HI","Urban Honolulu","Honolulu",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435000,425000,475000,449000,449000,448850,402000,450000,467700,490000,538000,538000,544000,535000,569000,569000,547000,499800
"Spuyten Duyvil","New York","NY","New York","Bronx",31,225000,209000,199000,225000,225000,207000,207000,225000,229900,229950,229950,229000,229000,215000,225000,225000,229000,225000,214000,210000,199900,199000,199000,199000,199000,199000,209950,199000,199000,199999,198000,189000,199000,195000,195000,194950,194900,192000,189000,189900,189000,189000,185000,189450,196000,197000,192000,189900,189000,189900,189900,199900,204500,202450,199250,199000,202500,199900,199000,199250,199000,199000,195000,189950,192500,185000,190000,192500,192500,195000,195000,189999,195000,189900,189000,185000,189000,189000,185000,185000,187000,195000,195000,2e+05,210000,209950,2e+05,199000,205000,219000,214500,220000,219000
"Wynwood - Edgewater","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279999,278500,280000,289450,289900,295000,290000,298000,299450,3e+05,309000,315000,319000,324450,318950,315000,322950,325000,325000,320000,339900,349000,336950,330000,329950,326700,3e+05,299900,3e+05,299900,309000,311445,335000,342249.5,349000,352500,349000,350000,342500,345000,339900,333000,325900,319950,319000,319000,325000,325000,329000,330000,330000,333000,330000,330000,322500
"North Shore","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325000,299000,315000,295000,257000,248950,257000,265000,263000,283500,279000,317950,319450,332500,324000,320000,334450,350000,350000,358900,354450,343450,330000,330000,327000,305000,325000,330000,345000,357000,357000,359500,326500,352000
"Riverdale","New York","NY","New York","Bronx",34,,,,,,,,,,,,,,,,,175000,179000,179000,182250,179500,174000,179000,192450,182000,189000,189000,189000,185000,188745,189000,180000,184500,195000,199000,199999,195000,195000,195000,195000,192490,189000,186500,179999,185000,182250,175875,175250,175875,173500,173500,174250,175000,175000,175000,175000,175000,175000,174950,175000,175000,175000,179000,174000,174000,175000,175000,175000,175000,175000,175000,175000,175000,174900,174900,174900,174900,175000,188500,190000,196250,195000,195000,195000,197000,199000,199000,199000,199000,199000,199000,199950,199900
"Downtown","Atlanta","GA","Atlanta","Fulton",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163900,170000,165000,174900,178900,170000,170000,169900,164900,167400,154450,175000,165000,178750,152500,152450,172450,169900,169900,169900,159950,150000,150000,169900,187425,199000,192450,190000,184900
"North Riverdale","New York","NY","New York","Bronx",36,,,,,,,,,,,,,,,,,,,,,,,,,,,167000,167500,167500,169000,172000,177000,174900,169000,169900,168000,159000,157000,152500,150000,149450,150000,149900,144900,140000,139950,139500,139900,139900,135133,139450,141000,149000,152000,151000,150000,152000,155000,149000,149000,145500,149500,149900,149950,151000,152000,151000,152000,157125,159000,159000,159000,159000,155250,159000,159000,159000,155000,155000,159000,159000,155000,149990,145000,149990,149495,149495,150000,159000,165000,170000,167000,165000
"Downtown","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",37,240000,240000,240000,244500,240000,235000,238900,225000,229950,230000,230000,225000,221100,230000,215000,210000,220000,230000,232000,240000,246000,255000,270000,280000,270000,259900,255000,259900,284000,285000,275000,275000,298500,285495,310000,325000,330000,325000,319900,315000,329000,339500,339750,335000,342000,350000,330000,344900,350000,349950,340000,335000,342500,339000,349000,341000,330000,333000,333000,333000,329750,328950,329000,329000,343000,340000,329950,330000,334000,349000,355000,350000,355000,359500,356750,349000,344750,340000,340000,348000,340000,329900,322500,329000,321250,320000,319500,315000,305000,310000,314000,319900,318950
"South Beach","San Francisco","CA","San Francisco","San Francisco",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050000,999000,899000,967000,949000,959000,925000,967000,899000,999900,998500,981500,959900,998500,1039000,1038500,998000,995000
"Downtown","Houston","TX","Houston","Harris",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255000,249000,255000,249250,249250,249700,249500,257500,242950,264900,264900,265900,264900,264900,259950,254000,247000,241500,235848.5,249000
"SoHo","New York","NY","New York","New York",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727500,1730000,1875000,1835000,1962500,2010000,1975000,1799000,1710000,1772000,1735000,1652500,1637500,1665000,1762500,1762500,1735000,1695000,1695000,1785000
"Hunters Point","New York","NY","New York","Queens",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665000,689000,720000,725000,740000,760000,757500,775000,775000,775000,777500,780000,790000,790000,795000,797000,799000,805000,799500,799500,805000,805000,805000,805000,807500
"North-East Coconut Grove","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229900,255000,275000,277487.5,285000,281510,302500,3e+05,290000,325000,325000,325000,325000,290000,315000,320000,336500,290000,290000,285750,288250,305000,3e+05,307500,299500,288500
"Red Hook","New York","NY","New York","Kings",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219237.5,1219237.5,1219237.5,1219237.5,1219237.5,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1218750,1264000,1264000,1266237.5
"Kings Point","Delray Beach","FL","Miami-Fort Lauderdale","Palm Beach",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,51999,53800,53900,53000,53000,53200,52900,54500,55000,55000,58700,59650,59900,59900,62000,62000,61950,59900,59499,58700,59199.5,59500,59900,59900
"Palm Aire","Pompano Beach","FL","Miami-Fort Lauderdale","Broward",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79450,79900,80000,80000,80500,85000,83000,84900,85450,82500,81950,84900,83450,84900,85000,89325,90000,89950,88450,89950,88400,89900,90450,86950,91900,94450,92984.5,97500,99500,102447.5,99450,102650,103000,99900,99925,99925,99900,99500,99500,97900,97900,98500,97000,108749.5,109900,108999.5,108999.5
"Oceanfront","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",46,320000,325000,299000,322500,319999,3e+05,295000,289900,290000,278000,270000,268500,280000,280000,255000,250000,259000,250000,255000,260000,269000,269000,269000,269000,269000,259000,279000,279000,279000,284500,279950,279000,297900,299500,320000,331000,355000,360000,349450,349000,349000,349000,349900,345000,349500,350000,357000,358000,350000,368500,366500,375000,382450,385000,378000,392500,406893.5,399000,409950,399000,425000,427500,425000,425000,412500,399000,389900,390000,420000,424900,445000,435000,449950,479000,499900,499999,499900,499949.5,489950,475000,470000,475000,475600,488000,470000,450000,455000,459000,459000,450000,449950,447000,449000
"Upper Eastside","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259000,232000,227000,229000,229000,229000,219000,219000,219000,215000,213950,212900,216750
"Downtown","Saint Paul","MN","Minneapolis-St Paul","Ramsey",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137450,152450,159900,154900,145000,149900,165000,179500,2e+05,197500,187350,172400,166150,167950,165450,179900,190000,189900,187250,184999,180000,184500,174999,182500
"North Buckhead","Atlanta","GA","Atlanta","Fulton",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183950,195500,192000,185000,178500,182450,189500,192000,189000,190000,195000,197000,199000,199000,209000,210000,215000,214900,212500,204900,197000,202450,222500,225000,219900,213249.5,214900,204900,217500,215000,215000,214500,214500,211375,215950,220000,225000,232500,235000,234500,219900,235000,250000,246950,233750,244950,235900,239900,255900,258400,254900,254900,254900,250000
"Isle of Normandy","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197000,189000,189000,189000,189000,187500,182500,177900,205000,225000,225000,222500,214850,217300,225000
"South Central Beach","Hollywood","FL","Miami-Fort Lauderdale","Broward",51,150000,149950,150000,149950,149900,149000,149900,149900,159000,159950,163000,150000,150000,159000,149950,163000,168900,169000,168950,174450,169900,169900,169900,170000,174500,169950,169900,174950,169900,187977,195000,195450,212450,199000,216000,215000,219950,219000,215000,218750,221900,219950,225000,247500,254900,267000,260000,267500,267000,260000,264500,264951,266000,267000,274500,274000,276000,277000,278500,278000,275000,279000,279000,279000,283000,279000,295000,299000,299450,299000,309500,306950,299900,289500,298000,299000,299000,299000,291700,292500,298500,299000,3e+05,306000,304995,3e+05,299908,299900,299000,295000,299000,299000,298000
"Beach","Pompano Beach","FL","Miami-Fort Lauderdale","Broward",52,153900,150000,150000,154900,155000,154950,159000,149700,167000,150000,149900,147000,143750,149500,149500,149250,149700,146750,139000,143750,145900,157000,149900,149900,149900,147700,149900,149900,149900,139900,149900,145000,148000,149900,164900,161900,169900,169450,172400,169900,163949.5,165000,169200,175000,175000,178000,187000,179900,185000,182000,179500,175500,177500,171500,179000,169375,179000,174450,169825,167000,169750,173900,173900,169750,169000,144000,144000,164700,160500,162900,165900,170000,179900,175000,179900,177500,186950,194500,194500,197000,194000,197000,197000,199900,220000,198950,199900,2e+05,213500,249000,244000,229950,224500
"South Pointe","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449500,429900,407000,445000,449900,450000,449000,421900,399000,430000,422000,430000,479500,430000,430000,425000,430000,459000,460000,445100,449000,499000,482500,449500,454500,469000,499000,520000,475000,475000,474250,475000,489000,482000,472000,455000,453750,442500,440000,450750,440000,445000,437500,425000
"Peachtree Heights West","Atlanta","GA","Atlanta","Fulton",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183750,185000,189900,189900,180000,170000,159900,167450,159900,177500,185000,182500,177500,182500,175000,175000,195000,194900,194900,189394,188888
"Hillcrest","Hollywood","FL","Miami-Fort Lauderdale","Broward",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79000,80000,85000,84500,84950,85000,85900,85000,89000,89000,89900,89900,89950,91000,90500,90000,89900,89900,85900,89900,89900,89959,90000,97900,98000
"The Strip","Las Vegas","NV","Las Vegas","Clark",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349000,327444,325000,329888,374900,375444,374950,334444,375000,349944,349900,399745,399000,399745,382500,399700,379000,378000,382500,382500,387000,350000,359999,339500,339000,375000,329000,325000,308888,317000,314950,331944,359000,379500,382000,389888,393944,389000,372444,389888,409000,422450,425000,419000,410000,419000,407450,398888,399900,413500
"Central Beach Alliance","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295000,260000,260000,225000,239444,224950,225000,250000,249500,269000,269000,274900,274950,283450,284900,292000,296500,299000,296500
"Galt Mile","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283388.5,277777,272638.5,268388.5,222200,219500,224900,229000,248000,239000,219000,214450,212000,225000,248250,259500,262400,259900,249950,242450,229450,229000,229900,229000,235000,234750,264250,254499.5,240000
"Eastern Shores","North Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137000,135000,140000,150000,144500,150000,149000,139900,139900,149000,146300,142497.5,144997.5,147450,149900,157450,145000,145600,140000,140000,140000,149000,149000,145000,154900,154900,147500,149000,149000,149450,149000,149000,149900,159000,150000,159000,153500,152000,150000,152000,153500,151000,149900,149000,149000,140000,149000
