"RegionID","RegionName","City","County","State","Metro","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
274772,"Northeast Dallas","Dallas","Dallas","TX","Dallas-Fort Worth",1,22.4409448818898,20.0332042058661,16.3614884819846,12.9299363057325,16.156914893617,14.2381902860945,19.2757009345794,19.375,21.2914485165794,23.1757151196731,21.7600964436407,21.0425937698665,21.2018906144497,21.0416666666667,15.5395683453237,13.1911532385466,16.9449081803005,13.3792048929664,14.8040638606676,17.3913043478261,17.624810892587,17.6609105180534,16.6808510638298,19.8230088495575,17.3131504257332,18.6186186186186,15.702479338843,11.4942528735632,19.0651906519065,14.3337066069429,13.1822863027806,14.6744412050534,16.5730337078652,16.3950143815916,17.2344689378758,20.6477732793522,18.6046511627907,19.9554069119287,17.6844783715013,13.7447405329593,16.7134831460674,14.8849797023004,13.7323943661972,17.0466883821933,20.1086956521739,16.8598524762908,23.2179226069246,20.6268958543984,21.3447171824973,21.9565217391304,15.9855769230769,11.7647058823529,15.5145929339478,12.9458388375165,12.8428927680798,12.0044052863436,13.9670223084384,15.0608044901777,16.5154264972777,18.0373831775701,21.7142857142857,22.6628895184136,15.9763313609467,11.8448637316562,16.0045402951192,13.5338345864662,14.9576669802446,16.4165103189493,15.6736938588451,20.2816901408451,22.0683287165282,19.1216834400732,21.7142857142857,20.889748549323,16.3163163163163,12.2988505747126,19.3939393939394,16.6093928980527,16.7002012072435,16.5482233502538,20.7843137254902,21.1840888066605,21.2512413108242,21.6243654822335,24.1450777202073
192689,"Paradise","Las Vegas","Clark","NV","Las Vegas",2,18.9506172839506,16.7943107221007,16.4420485175202,14.639175257732,18.8807235726399,16.2177650429799,17.5429463820927,13.0623306233062,11.4537444933921,14.1684901531729,13.8842046093311,13.8953488372093,12.291169451074,12.3981373690338,10.288298473714,10.9165207238762,12.0047309284447,8.93592004703116,6.97142857142857,5.69105691056911,4.78527607361963,4.78234212139792,4.81667864845435,4.63432295438088,5.49618320610687,5.95533498759305,4.1773231031543,5.67970204841713,7.46124031007752,3.95256916996047,5.43893129770992,4.03225806451613,3.84967919340055,5.72483841181902,7.71869639794168,10.0436681222707,11.7854001759015,10.8225108225108,11.2945264986968,11.1961722488038,11.7481203007519,13.8358778625954,11.6531165311653,10.9800362976407,11.1111111111111,11.0798122065728,13.9575971731449,15.3105861767279,13.4821428571429,16.0729800173762,12.6353790613718,11.4230396902227,11.3744075829384,11.620294599018,12.8033472803347,11.9834710743802,11.7309269893355,11.0098709187547,13.2806324110672,14.7262914417887,17.7225340817963,17.27199354318,15.6223893065998,11.7796610169492,13.7429264349232,12.3456790123457,12.5837676842889,10.8777194298575,10.4693140794224,11.9322033898305,12.3783031988873,13.4905042567125,14.4452717795979,14.8952676493406,15.5940594059406,11.1607142857143,14.1082519964508,11.7294520547945,12.2465531224655,9.64765100671141,10.2455546147333,9.38037865748709,12.3181377303589,12.4299065420561,13.4030418250951
112345,"Maryvale","Phoenix","Maricopa","AZ","Phoenix",3,20.9795321637427,19.4786386676322,14.9473684210526,15.0068212824011,16.9514695830485,14.3055555555556,13.6675824175824,10.0248550124275,7.33519034354689,6.09636184857424,7.465825446898,5.46558704453441,5.52016985138004,6.05060506050605,5.625,4.85036119711042,5.40229885057471,3.78048780487805,4.29447852760736,3.11926605504587,4.01459854014599,5.47945205479452,8.46456692913386,10.7142857142857,6.49087221095335,12.4505928853755,9.91561181434599,9.87124463519313,11.6,8.33333333333333,5.40540540540541,5.5793991416309,8.14814814814815,10.1415094339623,10.4166666666667,14.4578313253012,14.9466192170819,23.156089193825,18.4873949579832,15.7094594594595,18.5365853658537,15.2755905511811,13.7704918032787,15.9049360146252,13.3962264150943,13.9917695473251,16.7608286252354,16.4855072463768,16.6358595194085,15.3710247349823,15.7522123893805,11.5384615384615,14.0381282495667,12.0805369127517,9.67184801381693,6.91489361702128,10.3202846975089,10.0164203612479,9.04436860068259,13.4438305709024,10.387323943662,12.9893238434164,15.9309021113244,13.2352941176471,15.8703071672355,15.4621848739496,12.0879120879121,12.4251497005988,14.5736434108527,11.4551083591331,14.7104851330203,16.6129032258065,21.8373493975904,19.683908045977,19.5190947666195,15.7817109144543,20.8100558659218,20.3973509933775,19.3548387096774,13.540197461213,13.2564841498559,14.6198830409357,17.8519593613933,18.3673469387755,17.5182481751825
270958,"Upper West Side","New York","New York","NY","New York",4,4.58715596330275,9.64912280701754,7.69230769230769,4.95049504950495,5.66037735849057,5.73770491803279,10.1694915254237,13.3333333333333,11.1111111111111,14.8760330578512,11.5384615384615,8.14814814814815,10,15.0753768844221,8.36820083682008,2.67857142857143,9.52380952380952,9.57854406130268,6.58914728682171,5.720823798627,8.76068376068376,11.368909512761,6.42458100558659,4.26829268292683,5.27950310559006,10.625,7.51633986928105,4.92424242424242,5.36585365853659,5.5,0.520833333333333,11.340206185567,1.06382978723404,1,6.55737704918033,1.75438596491228,11.5384615384615,11.4754098360656,2.8169014084507,4.41176470588235,2.89855072463768,3.57142857142857,3.44827586206897,6.66666666666667,4.05405405405405,4.47761194029851,2.94117647058824,0,8.33333333333333,4.54545454545455,4.16666666666667,0,0,3.92156862745098,2.27272727272727,0,8.10810810810811,11.3636363636364,2.56410256410256,2.38095238095238,8.33333333333333,4.65116279069767,4.44444444444444,4.54545454545455,12.7659574468085,6.97674418604651,11.1111111111111,6.12244897959184,4.8780487804878,17.0731707317073,10.2564102564103,0,18.1818181818182,5.40540540540541,7.5,5,11.3636363636364,4.8780487804878,7.5,9.30232558139535,8.69565217391304,11.7647058823529,4.25531914893617,4.25531914893617,15.2173913043478
27080,"Sherman Oaks","Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim",5,22.5733634311512,19.2139737991266,16.3716814159292,9.83981693363844,13.0864197530864,14.6835443037975,11.2676056338028,13.8613861386139,14.5631067961165,16.1879895561358,17.3441734417344,10.054347826087,16.6666666666667,20.2492211838006,16.6666666666667,9.96784565916399,12.3745819397993,12.0689655172414,12.8378378378378,14.2857142857143,15.5234657039711,14.9090909090909,12.2137404580153,9.9601593625498,11.1553784860558,14.7058823529412,14.410480349345,6.91489361702128,13.4408602150538,5.23560209424084,9.56521739130435,8.84615384615385,9.85401459854015,10.2473498233216,10.7692307692308,18.007662835249,18.2170542635659,17.5373134328358,17.2,12.2065727699531,11.2676056338028,18.4834123222749,16.3179916317992,14.6245059288538,16.3865546218487,17.175572519084,19.620253164557,19.8757763975155,19.4267515923567,18.815331010453,6.85358255451713,8.18181818181818,9.91735537190083,13.135593220339,9.80392156862745,12.3711340206186,15.807560137457,14.9350649350649,16.9381107491857,13.9240506329114,13.7071651090343,17.3633440514469,15.5172413793103,8.77862595419847,13.6363636363636,14,11.7241379310345,11.8210862619808,14.7798742138365,18.3183183183183,18.6544342507645,23.2558139534884,18.1008902077151,12.9449838187702,14.8275862068966,10.6122448979592,13.2231404958678,10.655737704918,12.0567375886525,11.3475177304965,15.4109589041096,14.4230769230769,17.1617161716172,15.4605263157895,14.8014440433213
118208,"South Los Angeles","Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim",6,13.3056133056133,14.1304347826087,15.7667386609071,12.8571428571429,15.071283095723,14.5873320537428,14.9384885764499,15.234375,10.6157112526539,11.018711018711,14.7435897435897,15.8333333333333,16.0416666666667,16.5644171779141,15.028901734104,11.9675456389452,12.008281573499,12.7236580516899,12.6195028680688,11.7647058823529,11.7171717171717,10.3092783505155,9.95670995670996,13.1403118040089,8.18181818181818,8.94117647058824,7.38916256157635,6.49717514124294,9.09090909090909,8.58895705521472,9.71428571428571,7.83132530120482,11.5131578947368,10.0313479623824,11.5511551155116,11.98738170347,14.9659863945578,12.6666666666667,12.3188405797101,13.6186770428016,11.4285714285714,8.99280575539568,11.3924050632911,12.962962962963,12.962962962963,12.3674911660777,13.3550488599349,9.71223021582734,14.2857142857143,13.8181818181818,8.16326530612245,10.1083032490975,9.30232558139535,10.1973684210526,10.9215017064846,6.55270655270655,5.79268292682927,8.03858520900322,7.6158940397351,4.15335463258786,11.1475409836066,8.94568690095847,10,7.09459459459459,7.19424460431655,6.2015503875969,10.7806691449814,3.7037037037037,5.09554140127389,7.18954248366013,7.16612377850163,9.25925925925926,7.90273556231003,8.22784810126582,11.98738170347,5.98006644518272,5.74324324324324,7.4468085106383,6.51465798045603,8.94568690095847,10.3559870550162,9.03426791277259,10.4234527687296,6.9620253164557,9.89010989010989
270957,"Upper East Side","New York","New York","NY","New York",7,6.31067961165049,10.6796116504854,8.82352941176471,7.96019900497512,7.61421319796954,8.25242718446602,10.4545454545455,14.1414141414141,10.7142857142857,8.65384615384615,7.14285714285714,4.48430493273543,13.6882129277567,15.5932203389831,5.16717325227964,4.39882697947214,12.1293800539084,8.26666666666667,9.76863753213368,6.79611650485437,9.89583333333333,11.1260053619303,5.49777117384844,6.58307210031348,8.70827285921625,9.7953216374269,6.46687697160883,4.62328767123288,7.47863247863248,5.63380281690141,3.38164251207729,4.95867768595041,1.38248847926267,5.71428571428571,2.12765957446809,2.22222222222222,6.06060606060606,8.16326530612245,0.854700854700855,1.02040816326531,1.98019801980198,5.88235294117647,4.76190476190476,3.47826086956522,4.83870967741935,8.28025477707006,2.7972027972028,1.14942528735632,8.69565217391304,5.26315789473684,3.79746835443038,1.31578947368421,2.32558139534884,2.4390243902439,5.19480519480519,4.76190476190476,6.89655172413793,14.2857142857143,10.3896103896104,4.05405405405405,6.84931506849315,11.25,4.10958904109589,1.49253731343284,8.86075949367089,5.68181818181818,6.49350649350649,12.7659574468085,9.41176470588235,6.09756097560976,3.7037037037037,4.05405405405405,9.72222222222222,8.97435897435897,6.84931506849315,1.42857142857143,13.5135135135135,7.31707317073171,16.6666666666667,10.8433734939759,7.86516853932584,8.69565217391304,6.59340659340659,1.35135135135135,9.21052631578947
192820,"Sunrise Manor","Las Vegas","Clark","NV","Las Vegas",8,15.0246305418719,12.6062322946176,14.5377558221595,12.2666666666667,15.8717748240813,15.5905511811024,15.5910079767948,10.2886750555144,12.5847776940467,13.7593984962406,13.3537989255564,12.6146788990826,12.4031007751938,12.2196442382057,11.8461538461538,9.70954356846473,10.81307627829,9.11392405063291,6.23461853978671,3.77019748653501,3.86100386100386,4.06137184115523,3.22927879440258,4.83042137718397,6.22317596566524,4.83870967741935,4.9469964664311,4.41919191919192,7.7120822622108,3.23415265200517,4.90956072351421,5.63564875491481,4.98084291187739,5.5766793409379,6.87022900763359,7.74193548387097,9.93630573248408,13.0012150668287,10.4945717732207,9.79643765903308,11.7428924598269,10.0354191263282,9.19674039580908,10.5199516324063,8.29207920792079,10.6586826347305,10.7728337236534,12.8676470588235,13.4939759036145,13.5696821515892,10.3274559193955,10.5117565698479,12.4199743918054,9.50226244343891,10.4477611940299,10.2342786683107,10.2652825836217,9.08173562058527,12.7843986998917,11.6129032258065,13.1041890440387,13.6942675159236,12,9.55056179775281,14.0571428571429,12.7906976744186,11.2222222222222,8.49256900212314,10.3763987792472,10.873786407767,12.8475551294343,14.9267399267399,13.0653266331658,13.3265513733469,12.2881355932203,11.2268518518519,12.6040428061831,11.3821138211382,10.3638368246968,10.8820160366552,10.2298850574713,9.29095354523227,10.6122448979592,12.0396600566572,13.0500758725341
194430,"East New York","New York","Kings","NY","New York",9,6.88259109311741,9.66386554621849,9.00900900900901,6.54205607476636,6.5989847715736,5.78947368421053,9.94764397905759,8.02469135802469,6.70731707317073,10.8433734939759,8.38323353293413,9.34065934065934,9.18918918918919,7.40740740740741,4.01785714285714,8.21917808219178,5.53191489361702,5.32319391634981,6.25,6.75675675675676,4.48430493273543,3.1390134529148,3.8961038961039,4.6218487394958,3.21100917431193,6.69642857142857,4.46428571428571,6.49350649350649,6.61157024793388,7.03125,6.27306273062731,5.88235294117647,4.21455938697318,3.37078651685393,3.03030303030303,2.38095238095238,5.63380281690141,4.79041916167665,1.66666666666667,5.35714285714286,3.08641975308642,2.56410256410256,2,5.5,2.60416666666667,3.08641975308642,4.79041916167665,4.65116279069767,4.46927374301676,3.72670807453416,6.41025641025641,4.02684563758389,4.0650406504065,6.50406504065041,3.84615384615385,7.85714285714286,3.1496062992126,2.61437908496732,6.79012345679012,6.29370629370629,4.89510489510489,6.32911392405063,2.17391304347826,7.48299319727891,6.71641791044776,5.92592592592593,4.22535211267606,2.12765957446809,7.89473684210526,4.29447852760736,7.27272727272727,6.9620253164557,5.19480519480519,4.13793103448276,6.83229813664596,4.57516339869281,4.46927374301676,2.90697674418605,4.34782608695652,9.48905109489051,0.934579439252336,4.90196078431373,3.19148936170213,7.14285714285714,5.26315789473684
192796,"Spring Valley","Las Vegas","Clark","NV","Las Vegas",10,15.6058751529988,15.1757188498403,14.4297082228117,13.3062468257999,15.70859419465,15.7283807312826,15.3361344537815,12.171581769437,12.5809935205184,15.0903294367694,14.2705570291777,14.6779303062302,12.9589632829374,13.2928847214562,10.1402373247033,9.57264957264957,10.4521432765708,8.21448944666286,6.59340659340659,4.87225193107546,4.8177887584929,3.66795366795367,4.49881610102605,5.6792018419033,6.35424940428912,6.07111882046834,3.87596899224806,4.40487347703843,5.4421768707483,5.45454545454545,5.03080082135524,4.1030534351145,6.69330669330669,7.26538849646821,8.61386138613861,10.3578154425612,10.1289134438306,13.3735979292494,13.2107023411371,11.3721804511278,15.2820512820513,12.4489795918367,13.3130081300813,11.8062563067608,12.1927236971485,12.7470355731225,14.3772893772894,15.828677839851,15.4804270462633,16.8589174800355,12.3730378578024,10.5314960629921,14.1592920353982,10.3849597135184,14.9080348499516,12.3766816143498,11.1111111111111,11.7521367521368,15.4343144292893,15.9663865546218,17.3541963015647,18.6875891583452,13.9923954372624,9.29339477726574,14.3846153846154,15.1223128243143,14.9232914923291,15.5906593406593,13.3114754098361,12.644376899696,13.5250917992656,18.2776801405975,17.0462387853692,16.2676056338028,11.9764878765614,9.78428351309707,12.924071082391,11.3833992094862,13.1305637982196,11.1635220125786,12.8389154704944,12.6446280991736,14.6469049694856,14.8017621145374,14.4186046511628
