"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Washington Heights","New York","NY","New York","New York",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495000,448000,498000,470000,498000,518000,499000,499000,490000,479000,495000,499000,499500,490000,475000,495000,499950,548750,525000,530000,548500,550000,549500,549500,549500,549000,522000,549000,545000,535000,532000,545000,556000,535000,552500,527500,525000,525000,560000
"Van Nuys","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232000,234000,239000,239450,240000,244500,242500,254500,249942,249000,249450,250650,250000,259000,277450,260999.5,257499.5,279900,282250,294950,284947.5,284900,264950,272500,270000,269000,269750,272500,279000,279975,275000,274500,277000,289000,299000,294950,299000,299000,282450,284700,294900,304995,299000
"Astoria","New York","NY","New York","Queens",13,385000,385000,385000,387000,391140,389000,391140,385000,389000,391140,397500,396472.5,395445,387960,387960,429000,439000,453000,429000,419500,428500,429000,429000,429000,429000,429000,439000,428500,429000,429000,398900,399000,435000,449000,425000,427000,419000,422000,419000,385000,375000,390500,439000,444000,427500,449500,450000,462000,454000,425000,490000,486000,490000,502500,520000,525000,535000,540000,547000,540000,549000,545000,549000,555000,580000,590000,592000,590000,649500,660000,679010,669000,660000,665000,614500,629000,649500,655000,655000,687500,660000,662500,662500,660000,615000,620000,627500,635000,649000,649000,644500,677295,649000
"North Mountain","Phoenix","AZ","Phoenix","Maricopa",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121000,119950,110000,110000,110000,112250,114999,118500,119700,116500,115500,125000,119900,115000,115000,115000,126000,121900,125000,134600,139900,137500,125000,124150,124999.5,125000,125000,127900
"Far North","Dallas","TX","Dallas-Fort Worth","Dallas",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112250,114500,119900,119900,119900,115000,115000,115000,114950,119000,119900,115000,118250,118000,120000,129950,134000,130000,139900,134900,138900,135000,141000,157000,156000,155000,153450,153450,145000,151000,159900,160000,165000,164000,157944,157900
"Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549000,569000,569000,502995,499925,499000,519000,525000,587000,569750,599000,599000,599000,599000,575000,587000,625000,654500,688500,660000,621500,585500,625000,620000,620000,649000,650000,649000,649000,639475,624975,620000,599000,599000,597653,609000,635950,685000,650000,595050,595100,595100,614500,649000,699000,697000,697000,695000,690000,699000,699000
"Williamsburg","New York","NY","New York","Kings",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995000,985000,1145000,1175000,1150000,1112500,1096500,1100000,1100000,1150000,1200000,1200000,1130000,1150000,1230000,1195000,1195000,1195000,1125000,1100000,1101050,1125000,1150000,1100000,1100000,1127500,1102100,1101050,1080000,1076250,1060500,1100000,1100000
"Bedford Stuyvesant","New York","NY","New York","Kings",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865000,8e+05,749000,765000,787500,799000,789000,787000,789000,769000,759000,797000,799500,799000,799000,784000,699000,799999,794000,775000,775000,797000,782000,799000,797138,776405.5,799500,849000,849500,855000,865000,875000,894000,899000,899000
"Camelback East","Phoenix","AZ","Phoenix","Maricopa",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139500,140000,150000,144950,152000,144950,159900,152950,140000,138000,155900,152000,149250,159900,172900,176250,165000,162500,183750,195000,164900,184000,195000,199000,199000,195000,199000,199950,189900,199000,199995,2e+05,195000,195500,209500,209900,220000,223000,228500,223450,238995,239900,228750,225000,216500,217500,225000
"Crown Heights","New York","NY","New York","Kings",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899000,877500,880000,867000,854000,875000,865000,825000,825000,817500,797000,795000,849000
"Harlem","New York","NY","New York","New York",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745000,750000,785000,825000,787000,785000,785000,802000,815000,899000,899000,899000,825000,797000,735000,825000,799000,837000,823000,799000,849000,820000,799000,770000,799000,850000,899000,899000,905000,9e+05,899000,790000,850500
"East Harlem","New York","NY","New York","New York",22,,,,,,,,,,,,,,,,579000,579000,560000,565000,570000,584000,550000,561700,599000,614700,631850,599000,595000,659000,659000,659000,717000,595000,605000,679500,749000,749500,749000,754500,749000,728000,695000,711344,754000,797900,781900,785000,709400,778800,791500,787500,812900,750000,780000,787500,712500,699000,699000,696500,772500,775000,779000,779000,875000,875000,789000,795587,843670,838000,795000,795000,799000,792000,782000,789000,712500,720000,730000,767500,750000,775750,772500,795000,777500,8e+05,795178,875000,849500,880000,849000,853000,869000,899000
"North Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264950,265000,265000,265000,266000,269999.5,263500,264950,269500,268000,260300,259900,268000,259900,267500,269700,275000,269000,269450,275000,269900,249899.5,265000,267000,270000,274950,284900,275000,267000,259900,254999.5,269500,279000,298000,289900,289450,287500,294500,299000,299497.5,3e+05,299000,299900,307000,299697.5,296944,280000,295000
"Enterprise","Las Vegas","NV","Las Vegas","Clark",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,135000,132000,139888,144650,140000,140000,148000,139000,140000,135500,140000,140000,142990,142990,144950,149950,150500,139900,144995,155000,159900,159900,158950,159945,159888,155400,160000,159900,162000,165000,172250,170000,168944,169994.5,174900,160999,169945,167000,165000,164900,174950,190000,175000,198750,199900
"Sunset Park","New York","NY","New York","Kings",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529000,517000,480000,480000,520000,528000,549000,560000,550000,549500,550000,539500,497500,510000,524500,544500,529000,494500,477000,483000,489000
"Concourse","New York","NY","New York","Bronx",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189000,187000,187500,189500,194500,194500,199000,199000,2e+05,205000,207000,202500,199500,199000,202500,202500,212000,212000,212000,219000,234000,225000,254499.5,279000,249999.5,269000,274000,282000,292000
"North Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340000,329000,342466.5,349950,357500,375000,375000,362500,349000,392650,362500,379950,384950,379500,379000,385000,390650,397650,395000,396300,390000,409000,435000,450000,437000,425000,449497.5,399700,399750,399000,416000,418000,418000,402250,420000,440000,455000,481000,417000,408450,409000,419000,427000,449000,455000,457475,459475
"Elmhurst","New York","NY","New York","Queens",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380000,380000,349500,339000,377500,380000,425000,412000,380000,350000,339000,350000,350000,399000,399000,399000,398500,385000,379302,399000
"Mid City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549500,557306.5,569000,599000,619000,609000,579000,559900,579000,649000,609500,644000,634000,619000,635000,599450,595000,581950,563625,574900,575000,609500,582000,589500,619500,619000,615750,617750,616500,699000,669000,659059,664479.5,662279.5,665500,650000,659059,718000,699444,699888,704444
"Bensonhurst","New York","NY","New York","Kings",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549500,547000,578000,588000,563500,539000,549000,579000,599000,599000,599000,587000,587000,584000,575000,575000,575000,577000,546500,575000,575000,575000,575000,6e+05,6e+05,625000,628000,629000,639000,639000,639000,638500,638500,639000,639000,659500,687500
"Central City","Corpus Christi","TX","Corpus Christi","Nueces",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152000,154500,158450,167000,169990,165000,167445,156450,139900,144900,120000,105000
"Koreatown","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550000,559000,549000,569000,577499.5,579000,579000,549000,550000,579000,599900,629000,625000,649000,634900,619000,655000,654000,659000,619000,627000
"Lower East Side","New York","NY","New York","New York",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237500,1225000,1250000,1300000,1212500,1237500,1237500,1175000,1237500,1200000,1300000,1300000,1402000,1405000,1495000,1551000,1567000,1580000,1538000,1538000,1568500,1575000,1598000
"Canarsie","New York","NY","New York","Kings",34,299000,294500,299000,289500,289000,287000,289500,285000,285000,285000,285000,261700,259000,259000,265000,275000,285000,259000,285000,289000,285000,289000,285000,279000,259000,279000,269000,279000,304000,299000,290000,285000,285000,278900,264500,259500,279000,279000,285000,289000,285000,279000,282000,289499.5,289000,289000,329950,345000,345000,345500,347250,345250,339000,344500,350000,349500,349000,350000,334500,325000,349500,349000,339000,324500,327000,339000,335000,330000,314500,299000,299000,282000,298000,309000,319000,326700,325000,327000,330000,340000,339000,339000,329000,334500,339500,340000,339500,339000,340000,344500,339500,329000,329000
"Logan Square","Chicago","IL","Chicago","Cook",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309000,309000,290000,294500,299900,310000,308750,319500,325000,324950,322450,324950,320000,319900,324900,314900,309450,303950,315000,319900
"South Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245000,249900,244950,239500,244900,239000,250000,256000,254950,262400,259450,260000,259900,259800
"Downtown","San Jose","CA","San Jose","Santa Clara",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e+05,467000,429000,470000,479149,489000,495000,495250,525000,529888,542250,539500,519000,499999,499900,509499.5,504000,539400,545000,549800,589900,587500,601999.5,615000,599000,624999,625000,649000,640000,639944,640000,648000,624000,624000,599988,599000,595000,625000,623000,649950,639888,649944,644000,650000,664975,674444,678888,695000
"Ahwatukee Foothills","Phoenix","AZ","Phoenix","Maricopa",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139500,157500,157450,158500,142500,136000,135950,139500,128150,139450,143500,140000,144950,146000,159950,155900,139900,151000,164000,156900,157950,162500,152000,161500,164900,165000,169500,178700,179000,180000,177200,175000,185000,185000,185500,180500,182000,179947.5,185000,187450,187450,185000,189975,185000
"North Valley","San Jose","CA","San Jose","Santa Clara",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587475,588975,586000,604950,586000,569000,554500,585000,548500,568444,587444,584800,628975,628975,599000,614000,667000,610000,590000
"Evergreen","San Jose","CA","San Jose","Santa Clara",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470000,455000,452499.5,449000,454000,458000,499900,502450,495000,489000,492000,509000,520000,521500,560500,550000,519888,612000,559888,599922.5,615000,625000,609000,615000,648944,658944,632000,598000,595000,657500,669250,687000,689900,663500,672000,660000,639444,642975,649344,642475,648944,637000,635000,649950,649950,624475,615000,629999.5,639000
"Murray Hill","New York","NY","New York","Queens",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432000,458000,463000,430000,425000,422000,435000,449000,430000,398000,440000,499000,489000,462000,460000,479500,542499.5
"Sylmar","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349900,334250,297000,312500,316500,318000,325000,330000,330000,330000,332500,319499.5,310000,310000,323000,319000,315000,317000,329000,325000,335000,347450,345900,369500,369749.5,389000,369999.5,359949.5,375000,399975,419900
"Sharpstown","Houston","TX","Houston","Harris",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58700,64250,69900,65000,74400,67500,75900,78997.5,68950,67500,65500,76900,72000,72000
"Northridge","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394499.5,399000,399000,375000,382500,395000,399000,399000,399000,389900,388450,399999,410000,399900,377000,389900,394900,419500
"San Pedro","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",45,339000,359900,325500,319250,317000,315000,319000,310000,295000,295000,286450,276950,274900,274900,239800,239800,239950,250000,259000,261900,259900,229000,210000,209900,209900,224750,225000,225000,227000,234450,240000,237000,229900,249450,262000,252500,239250,275000,276625,254900,295000,315300,315000,315300,315300,312000,307500,3e+05,315000,327000,343995,323750,314499.5,340000,338000,336000,339000,341187.5,339900,335500,325000,349250,359000,349500,362000,349000,354000,379000,374900,379000,378250,377500,369963,367000,359900,365000,379000,385000,398500,395000,385000,397450,389000,377000,395000,399000,396950,394900,410500,410500,410000,395000,425000
"Forest Hills","New York","NY","New York","Queens",46,269000,269000,258944,252000,249894,249000,249000,245000,249000,249888,249999.5,249000,249000,242195,249000,245000,249000,239000,244000,239000,245000,245000,238444,234499.5,234000,239000,238000,239999.5,239000,239000,239000,240000,240000,245000,243888,249000,239000,240000,245000,249000,249000,249000,249000,250000,251500,249000,255500,249000,249000,249000,249000,255000,255000,268000,259500,269000,275000,269000,258888,264000,295000,309000,315000,299000,299000,304000,299000,302500,324989,299000,325000,299000,310000,318500,324999.5,331500,339000,339999,335500,339000,342500,350000,362000,369000,365000,359000,359000,365500,375000,399000,384500,389000,389000
"Mira Mesa","San Diego","CA","San Diego","San Diego",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,270000,275000,281250,295000,285000,285000,285000,295000,295000,295000,289000,289500,275000,285000,289000,299900,310000,299450,298750,305000,299000,299000,299900,317450,307000,307000,299450,309000,319888,310000,314900,330000,330000,330000,354950,345000,349000,352450,364900,369900,362500,372000,369000,369000,359000,354888
"Blossom Valley","San Jose","CA","San Jose","Santa Clara",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334999.5,312950,3e+05,312500,322700,334494,359980,375999.5,359950,359988,387444,385888,329000,349888,350000,380000,395000,424975,417444,404925,418944,449000,449000,448500,449000,427440,399500,430000,438444,429950,469000,479000,489000,489920,488975,481370,510000,499250,509950,492500,499000,499000,499000,522450,499000,519000,535000
"West Rogers Park","Chicago","IL","Chicago","Cook",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104900,105000,104900,109900,109950,105000,115000,114400,116950,114900,116900,115000,114000,109900,114000,110000,119900,122000,119700,119900,130000,125000,129000,129900,129900,129900,133250,137500,134900,137450,135000,129900,129900,129900,129900,132000,132450,131373.5,134200
"Cordova-Appling","Memphis","TN","Memphis","Shelby",50,129950,126000,130000,114950,128900,124900,117900,117900,117500,114900,107900,109900,105500,109000,109450,110000,115000,112000,110000,109900,108900,99950,91950,95000,95000,95700,96500,95000,99000,96000,103500,105000,109450,109900,116950,115000,112800,109250,115000,115000,116500,115950,120000,123900,124900,124400,123950,119000,114750,106000,117675,119450,124900,136400,137900,126250,122480,122000,125000,125000,125000,130000,124950,119900,130000,121450,129900,133550,136250,142500,129700,137900,136900,130000,145000,132500,129900,122400,124999,119000,122999.5,124500,119000,124500,122500,121000,132900,134500,132900,129950,129950,133250,131450
"Reseda","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253950,289999,280000,282700,279000,285000,277500,285500,289999,290000,287999,290000,285000,299450,275000,292500,318000,312475,314950,337000,322000,322250,325000,330000,327000,325000,330000,339500,346925,349450,340000,345000,342250,339950,329900,335000,349500,359000,365000,365000,377000,375000,367250
"Panorama City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230000,244500,234500,235000,235000,229900,229900,225000,220000,219950,239900,259900,259950,259950,269000,262500,259950,259475,258000,251500,259950,245000,277499.5,289450,269999,272499,265000,267949.5,275000,279500,285000,285000,289000,290000,284999,275000,269900,279900,279975,275000,279000,289900
"South Dorchester","Boston","MA","Boston","Suffolk",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269000,269000,272450,259900,279000,275500,280000,269900,269450,259450,279000,289000,279450,269900,274900,269900,269900,279000,288500,299000,319000,299000,304000,299000,320000,299000,299000,299900,299000,319900,329000,339500,349000,325000,325000,322000,309000,322000,349499.5,369950,349900,369000,352000,372000,349000,399900,414450,404450,399000,415000,427000,399000,389000,399500,444450
"North Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,230975,225000,253235,240000,239999.5,247449.5,240000,247500,250000,239500,248994.5,249999,244000,241500,259000,259000,269925,269990,299000,330000,335000,287500,275000,289950,290000,289900,281000,281000,280000,289949.5,325000,325000,325000,299974.5,299975,324950,284974.5,289999,267500,294949.5,315000,307500,309000,315000,309900,350000,350000
"Princess Anne","Virginia Beach","VA","Virginia Beach","Virginia Beach City",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191400,196900,192000,183450,189900,218000,192450,219900,235400,219900,229900,217950,218900,210000,210000,222200,238000,226900,226700,259000,239000,249900,226200,235000,222450,224900,216750,231950,249900,248000,249950,245900,241000,239950,240000,231450,220000,227950,246200,249900,247450,239900,258250,246250,276250,246500,230000
"Jackson Heights","New York","NY","New York","Queens",56,239000,239000,231500,234000,239000,239000,244000,249450,240000,240000,249000,249000,249000,247875,245875,242500,240000,237000,227000,219000,219000,219500,219000,219000,219000,219000,225000,225000,225000,225000,219000,219000,215000,210000,209000,209000,209000,209000,215000,219000,215000,219000,210000,219000,219000,219000,228888,219000,228944,225000,219000,225000,219000,220000,212500,219000,222000,250000,240000,240000,244000,237000,242000,249000,265000,279000,274900,278000,289000,303500,309000,328888,334750,329900,329000,339250,360000,373000,379000,389000,399000,402500,389000,389000,389969,360000,389000,389500,426500,425000,425000,389000,361250
"Park Slope","New York","NY","New York","Kings",57,599000,6e+05,638250,649000,599000,595000,595000,579000,599000,6e+05,585000,550000,550000,545000,550000,549000,595000,599000,589000,577625,616250,616250,589000,589000,599000,607625,645000,695000,775000,720000,725000,720000,675000,675000,727937.5,749500,795000,830000,845000,863500,912500,864250,850000,825000,699000,749000,799000,819000,879000,850000,799000,815000,837500,829000,817000,777000,899000,950000,990000,990000,999000,1100000,1014000,1014500,1049000,1050000,999000,974000,1030000,999000,999000,1097000,990000,1010000,1050000,1165000,1190000,1165000,1199000,1198000,1295000,1282000,1300000,1307500,1347500,1399500,1395000,1375000,1395000,1395000,1395000,1315000,1367500
"Mission","San Francisco","CA","San Francisco","San Francisco",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998000,998500,999000,999000,997000,1125000,1150000,1107000,1049000,1070000,1099000,995000,1049000,1049000,1149500
"Albany Park","Chicago","IL","Chicago","Cook",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184900,184900,183500,179450,178000,179000,175100,179000,177000,173950,189000,197900,199250,199250,199900,199900,199900,199000,183125,175000,169900,162500,179900,191200,189000,180000,185000,189000,189500,189000
"Westwood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",60,825000,688500,699000,699500,699000,649000,649000,699450,699000,669000,680000,687000,675000,675000,650000,649000,649950,637000,629500,639000,618888,599000,599000,599000,609000,587500,579000,585000,614800,610100,637500,675000,625000,685000,749000,749000,750000,744000,744000,725000,719000,690000,705000,747900,749000,749000,749999,760000,777000,849000,814999,854500,849000,883500,877000,829000,825000,825000,890000,899000,899000,888000,925000,888000,895000,889950,849925,899500,947000,899000,869000,929000,929000,899000,934000,949000,899000,887000,852000,889000,899000,899000,949000,957000,998000,925000,899000,989000,998000,1071500,1051250,1099000,1149500
"Gramercy","New York","NY","New York","New York",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335000,1335000,1350000,1200000,1195000,1249500,1265000,1315000,1214500,1150000,1150000,1250000,1277000,1325000,1325000,1230000,1215000,1252500,1230000,1197000,1250000,1280000,1280000,1495000
"Bay Ridge","New York","NY","New York","Kings",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,429000,389000,365000,367250,362000,362000,370000,399000,399000,454000,397499.5,459000,530000
"Rogers Park","Chicago","IL","Chicago","Cook",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144900,159000,159900,157000,169450,169000,169000,160000,162500,159900,150000,149450,150000,163000,174999.5,175000,174999.5,174749.5,179000,169000,169000,169000,156000,156000,149900,159950,174900,174900,174450,172900,169900,159900,165000
"Kempsville","Virginia Beach","VA","Virginia Beach","Virginia Beach City",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217475,221250,235000,235000,230191.5,225000,224950,225000,219950,219950,225000,220000,217500,228000,228000,209500,218700,219000
"Centennial Hills","Las Vegas","NV","Las Vegas","Clark",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99000,98999,98999.5,103500,101499.5,98000,109900,109900,112400,114400,119900,109900,108750,119950,119000,120000,119000,125000,119425,119875,120000,121500,120000,119500,117500,118500,124000,124000,129500,125000,125000,125000,125000,124500,125000,125900,125000,128900,128900,137450,139900,138900,142000,145000,156250
"Roxbury","Boston","MA","Boston","Suffolk",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379000,369000,399378,399000,369000,385000,379000,394000,394450,372000,349000,339900,340400,340900,339900,339900,340900,375000,364950
"Flagami","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000,165000,164950,174900,162450,157000,170000,153811,145000,159450,166450,159900,150000,159000,184750,183900,179900,179950,175000,169500,179000,181900,185950,182450,181950,182500,180950,187900,189000,191900,195998,195998,191000,198389,189250,189000,193313
"Casas Adobes","Tucson","AZ","Tucson","Pima",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,173750,179900,169000,150000,150000,150950,150950,139450,134900,134900,142250,144950,144900,145950,144950,149900,149700,149800,142450,139900,136400,143450,149999,159900,150000,156000,154900,155000,156500,169900,169900,169900,169900,168950,165780,165390,165000,159995,155000,155000,159900,164700,164900,166950,162900,159000,159000,163300,174900,174900,175700,174900,175000,162450,174900,165000,165000,155000,149999
"Summerlin North","Las Vegas","NV","Las Vegas","Clark",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152250,162250,162200,159900,152450,152500,169900,169000,164450,150000,150000,151500,154995,154900,156995,154950,165000,165000,179325,179950,169900,172999,169575,167000,169824.5,178750,180000,173499.5,179995,187400,179900,179900,179900,189450,205000,204900,216000,194900,193750,193000,193950,194999,198000
"Downtown","Memphis","TN","Memphis","Shelby",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232000,219900,217500,219250,244290,239900,243580,244240,247500,246000,249500,249700,245450,240750,239000,239999,231700,229000,239900,239000,249900,250200,262900
"Fairgrounds","San Jose","CA","San Jose","Santa Clara",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400900,370000,364500,354000,380000,399000,459000,465000,450000,410000,432500,420000,415000,425000,442500,440000,445000,499000,505000,549000,549000,549975,549000,542500,540000,524500,487500,539000,468500,478000,488500,549000,587000,525000,547000,545000,490000,474950,499000,488000,530000,577000,615000,575000,635000,584000,589000
"Woodlake - Briarmeadow","Houston","TX","Houston","Harris",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121450,120000,113250,114250,120000,125000,108950,110000,117000,114500,110000,112000,114900,118750,119900,124900,128500,121000,118000,116000,120000,125000,120000,130000,132900,128850,132000,136357,129250,129000,129000
"University City","San Diego","CA","San Diego","San Diego",73,291200,293099.5,277500,287500,291200,286000,280000,291900,279450,273500,264000,264900,251950,251500,266166.5,265000,269000,274900,265000,264900,264500,242450,245000,237000,239900,229900,225000,224950,230000,238500,250000,249900,249900,279000,309900,310000,295000,290000,262000,275000,305000,309900,350000,340000,349000,349000,355000,334450,329500,341000,379000,379500,372450,379000,390000,399000,399000,395000,376000,369000,367000,377000,369000,380000,378500,375000,399000,380000,399450,419900,395000,389000,433900,405000,417000,399000,425500,437000,439000,432444,420000,445000,427000,439000,427500,429000,407450,409400,404900,404900,474000,449500,429900
