"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.808785529716,151.808785529716,157.894736842105,164.533603777845,160.119790680039,143.59351988218,151.95810564663,174.559207662168,175.35140562249,168.585090128959,174.118415324336,154.160475482912,163.087209302326,189.929413507239,197.141826099721,201.111731843575,201.007556675063,206.084288454917,199.15509957755,214.576314396726,197.155625657203,197.155625657203,205.144548342179,214.983252860063,221.628787878788,221.628787878788,220.343839541547,222.04969798746,223.889976173273,222.337125129266,225.161290322581,218.204488778055
"Paradise","Las Vegas","NV","Las Vegas","Clark",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1798185000921,73.1798185000921,77,82.5496342737722,83.969465648855,86.4235055724417,85.5188141391106,87.10407239819,87.8515732697528,86.3220620842572,88.8267374409281,90.0709219858156,88.5809312638581,89.5983162704121,90.6788247213779,94.0272028385571,94.790625,95.7005330837361,93.214588634436,96.9917012448133,99.59266447001,98.9583333333333,101.010101010101,98.3016646991159,100.141333529606,101.867384853458,107.349298100743,103.626943005181,103.157223237446,107.239583333333,109.270833333333,108.725747167992,105.578512396694,113.068603712672,113.987635239567,113.707382759546,112.816152382587,111.882716049383,109.717868338558,113.960113960114,119.786458333333,116.439038597137,117.08943396906,124.254473161034,125.244791066689,130.434782608696,129.935805865651,130.260521042084,136.830102622577,137.018763982798,142.048799602416,138.580931263858,145.78125
"Upper West Side","New York","NY","New York","New York",3,1267.91044776119,1267.91044776119,1206.36663007684,1210.32617218128,1213.92857142857,1214.12401033494,1171.875,1163.57142857143,1156.48148148148,1152.72882001945,1212.88967719176,1212.88967719176,1251.82750861313,1280.99173553719,1277.33526430123,1303.05286671631,1312.05673758865,1308.94933099364,1295.43808834178,1295.43808834178,1305.84192439863,1253.33333333333,1274.30910951894,1196.33027522936,1078.07807807808,1202.09002235318,1267.13283137062,1202.75884665793,1230,1191.99172615397,1202.75884665793,1194.66360856269,1182.19037871034,1150.72566303994,1186.40219166535,1222.48981255094,1222.48981255094,1271.81818181818,1240.18268176836,1219.43765281174,1219.43765281174,1170.96018735363,1114.90683229814,1304.34782608696,1369.5652173913,1318.11366329414,1397.76357827476,1440.38594073053,1463.33333333333,1394.99013806706,1333.33333333333,1308.90052356021,1386.5096359743,1387.5,1369.29460580913,1366.63524976437,1461.53846153846,1551.34741442098,1528.4178187404,1552.80753228952,1532.91909872591,1528.4178187404,1557.46527777778,1562.29825693996,1567.37588652482,1608.53596757852,1680.4355173789,1680.4355173789,1693.83416017009,1717.39708947905,1781.99404761905,1845.28434247599,1934.54545454545,1944.81830417227,1916.75794085433,1905.43959519292,1898.18181818182,1887.58389261745,1898.18181818182,1897.58337140247,1932.51560834475,1916.94630872483,1901.81070668737,1887.58389261745,1892.28440862028,1880.23450586265,1905.43959519292,1887.58389261745,1880.23450586265,1898.18181818182,1897.58337140247,1929.76804123711,1897.58337140247
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.97552064304,336.447174503315,334.735071488646,337.215818516248,335.233184958233,336.14088820827,346.042749855575,342.351716961498,345.582486317435,353.985507246377,360.663363872329,354.347826086957,365.336538461538,362.381963425745,376.558580800529,377.524143985953,375.973920640013,377.66761095373,375.881685695418,376.545340608511,396.010550362199,394.616666546428,400,386.779908580141,391.390325893203,397.443181818182,403.445434298441,392.768724389133,388.47888511839,400.826446280992,420.705383653696,400.320684126136,403.562119895743,401.165586818313,413.458716892545,424.492862509391,427.188000536833,424.492862509391,434.298440979955,453.334008513917,451.832149774048,446.131220455098,472.18005952381,469.098853635315,473.61628075603,478.134277232245,476.165185626571
"South Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.588235294118,220.527181775577,220.050441361917,221.280602636535,225.000381004633,232.912749463962,235.320324005891,242.656449553001,244.83648269588,254.394079555967,253.807106598985,254.537037037037,266.116941529235,264.768212315314,260.036496350365,269.246367611793,266.828872668289,267.73350751143,264.383012820513,264.876632801161,263.621794871795,265.604249667995,267.584097859327,268.443575916489,276.073619631902,276.775715275715,274.725809735414,272.464912280702,271.329346612063,271.121704275815,277.70025642007,295.867403593782,299.295774647887,298.70355332792,300.353356890459,306.862682040727,309.582790091265,312.15939600966,316.584328957351,325.309043591412,326.492537313433,335.454910067018,330.536017463012,332.294911734164,347.413127413127,353.544776119403,357.785708162491,361.611675126904
"Upper East Side","New York","NY","New York","New York",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.12787179487,1293.0559313974,1399.0059314304,1399.0059314304,1567.85714285714,1627.99246285485,1345.52479979446,1431.39570709664,1354.2565354428,1416.24365482233,1437.69822810505,1505.57620817844,1508.84871014983,1421.93308550186,1475,1401.51515151515,1491.27130333911,1478.87323943662,1454.54545454545,1478.87323943662,1722.49269717624,1703.55018587361,1659.95677377574,1596.66666666667,1657.14285714286,1602.46630727763,1651.8955564122,1651.65165165165,1648.42743778304,1594.7888589398,1651.8955564122,1644.73684210526,1642.85714285714,1632.6380109566,1608.26594788859,1628.57142857143,1628.57142857143,1652.13946117274,1658.78658292129,1654.8463356974,1676.54841256525
"Sunrise Manor","Las Vegas","NV","Las Vegas","Clark",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.167638483965,64.034151547492,62.8019323671498,63.8445911741567,63.1681243926142,63.5917223554573,64.4396551724138,62.6860926741517,65.237651444548,63.7750238322212,63.0709426627794,64.4037698412698,62.2171945701357,62.2171945701357,62.1606334841629,66.2878787878788,66.3801337153773,63.9880952380952,64.6378051562857,65.597667638484,64.5773979107312,64.2510871410585,65.2400835073069,65.11175898931,66.4176449662042,68.0272108843537,70.0431034482759,70.6781279847182,72.4582146977421,74.1798695246971,74.2468415937804,74.2468415937804,74.4641192917055,75.0237416904084,74.4641192917055,74.4641192917055,77.6967930029155,76.6265568043081,77.3251277630442,79.6234772978959,83.5280431313834,83.4983363778706,83.3681280445372,87.3222045611139,89.4071914480078,89.452736318408,92.4024640657084
"Spring Valley","Las Vegas","NV","Las Vegas","Clark",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2335456475584,90.2335456475584,92.0540997464074,94.9390243902439,94.89592760181,91.2659470068695,92.6334841628959,95.4462659380692,95.814479638009,96.7878275570583,96.4587559161596,95.0271092365459,97.3366403138924,98.6413902053713,96.4285714285714,96.98677016819,97.3043359355576,97.4001857010214,99.695871296574,100.317630600152,101.643192488263,102.87962962963,104.253611556982,104.28921147676,104.166666666667,105.431811029817,106.959314775161,106.403659052453,106.659176180253,110.686496857626,112.93190467098,114.107883817427,113.923421790951,110.5216622458,112.233124126401,116.520787746171,115.257958287596,115.155345394996,119.294605809129,117.302052785924,118.665158371041,122.959087481146,123.87533591191,126.146353902657,131.071703932151,134.974533106961,136.164896939413,139.083139083139,141.472045293701,144.928580154572
"Southeast Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.284584980237,229.389788293898,220.452054488111,222.437137330754,221.693200416605,228.758169934641,239.236292961043,239.180053736479,247.975708502024,255.791505791506,254.237288135593,243.639984581781,254.503816793893,230.061349693252,258.838383838384,270.924087274647,272.452830188679,263.025112279549,262.459150326797,271.08207439896,277.35065420121,280.475718533201,284.438775510204,296.108291032149,291.937229437229,296.195450046632,297.662012987013,311.580854015724,298.295454545455,296.717171717172,298.295454545455,305.676855895197,308.202413479053,305.591677503251,305.555555555556,292.309104258443,294.117647058824,293.647540983607,307.551507445083,302.631578947368,323.238103213261,333.646616541353,341.045202840977,339.772727272727,336.442307692308,340.192139444108,338.503937007874
"Van Nuys","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.758106923751,226.464300749578,260.603112840467,261.31850675139,243.780487804878,243.780487804878,238.293444328824,244.158714245831,233.207547169811,243.00441826215,222.300794295995,229.802955665025,257.603130057505,258.362676056338,262.548638132296,269.791666666667,269.577384815055,269.565217391304,284.476615816941,279.320652173913,298.957721814044,304.402527163368,281.25,262.44307443151,268.695652173913,279.916753381894,279.887075443175,280.946562270358,264.705882352941,269.924098671727,273.898300418471,272.032016579259,276.956904133685,273.95015018005,278.06335772722,280.80985915493,292.357912230719,288.347460422164,291.280574457251,292.199168092833,286.609178316716,295.941802252816,308.097711267606,308.543237656275
"Far North","Dallas","TX","Dallas-Fort Worth","Dallas",11,105.416200073524,102.401072096618,101.607664432621,100.841042893188,97.2318623784592,98.4258495479321,97.2318623784592,96.8468468468468,96.083369412678,95.8466453674121,92.2659430122117,93.6476109579218,91.7280917280917,91.4760914760915,92.4570938215103,91.3175932977913,91.0843951535958,91.2273684210526,87.9277566539924,86.5684575389948,84.1042893187553,84.9489878971833,87.7431331531625,85.6196346026854,84.6565566458519,87.9401408450704,86.9565217391304,88.4588887636333,88.268711018711,85.1575654332308,89.3864433644511,89.6396396396396,90.0131322545116,90.9811954290865,92.3481116584565,89.5666235446313,86.2506076103319,83.5880659861951,92.1375921375921,95.5438027255029,93.0392156862745,96.1864686307374,96.8151016271639,101.500290420869,102.507374631268,100.448933782267,99.8714953271028,94.4123314065511,94.5945945945946,88.8568683957733,93.4673366834171,98.2827356059255,100.937274693583,102.711585866886,104.651162790698,107.772697583279,107.772697583279,105.686840356652,110.545722713864,111.890072910824,120.956839213418,110.677545648644,110.565110565111,106.878142557404,108.752166377816,113.871635610766,112.562814070352,110.239852398524,108.458083832335,114.01053148075,115.358330762306,118.568232662192,127.141645462256,123.152709359606,121.824125021272,128.134505859643,134.130622629735,125.782832130319,132.070484581498,136.049840634194,135.241973216657,135.86847826087,139.148239148239,139.171189171189,139.698492462312,141.154791154791,145.72864321608,148.724758029948,151.567607822269,156.385751520417,154.753661815148,158.228475711893,160.22213612295
"Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.078002685561,458.720930232558,456.827298534039,458.466675214944,463.052631578947,454.781105990783,429.399367755532,445.152572454269,494.640409153222,481.759653880925,495.379701916253,497.508871540099,502.476933995742,501.714760221738,499.891067538126,505.541163946061,505.315826827537,495.327102803738,496.79914833215,496.79914833215,499.666666666667,512.052743775248,533.898305084746,528.044871794872,537.086431543761,526.079136690647,514.091438069742,510.272223107633,511.249030256012,527.429375960527,521.079599184783,522.093023255814,514.196956521739,535.460992907801,542.798913043478,546.47676161919,575.490859851049,587.651209677419,573.83853151397,568.357142857143,545.643167446619,530.043484459652,545.378151260504,548.054919908467,578.240973854015,604.347826086957,597.37639553429,596.666666666667,591.332338638373,607.316380289935,584.98023715415
"Williamsburg","New York","NY","New York","Kings",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.5,1062.5,1062.5,1052.23888024738,1083.65019011407,1114.3493026909,1125.61931868863,1146.31924372073,1157.23732549596,1165.32143868592,1180.18018018018,1201.49253731343,1209.25341745531,1223.47346508775,1220.13651877133,1223.36517266716,1228.64768314352,1227.04429488871,1227.23673792557,1227.98887859129,1246.77558039553,1246.77558039553,1249.61917859314,1246.77558039553,1255.42420127738,1271.64785386976,1264.12054238561,1283.01886792453,1246.40366321364,1246.77558039553,1254.25170068027,1261.27620539372,1293.0274484851,1351.97066911091,1354.66377440347,1358.49056603774,1422.72281823809,1428.25349684569,1365.02837444431,1365.02837444431,1323.68355934261
"Bedford Stuyvesant","New York","NY","New York","Kings",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.196310935441,750,762.784090909091,731.197771587744,789.196310935441,815.523059617548,893.86189258312,847.625996162928,820.026739547939,874.53770661157,895.006402048656,894.434147315888,893.843188978451,877.941811569497,871.121718377088,867.940920938315,858.32178865543,859.83606557377,914.16752843847,955.690703735882,970.982142857143,971.638655462185
