"RegionName","City","State","Metro","CountyName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Camelback East","Phoenix","AZ","Phoenix","Maricopa",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10263388388388,1.06125,1.2375,1.09208972845336,1.08976510067114,1.28173628173628,1.45423438836612,1.47596153846154,1.55711206896552,1.46153846153846,1.41659580746318,1.32268632268632,1.32268632268632,1.27272727272727
"Alhambra","Phoenix","AZ","Phoenix","Maricopa",15,,,,,,,,,,,0.631155851680185,0.695249130938586,0.712555555555556,0.657647058823529,0.657894736842105,0.666666666666667,0.723155373768904,0.726196192762819,0.731578947368421,0.75,0.74875,0.72125,0.696740696278511,0.684210526315789,0.713648528099911,0.717083026340026,0.736289045785195,0.723738626964433,0.717083026340026,0.728597449908925,0.735789473684211,0.751687560856865,0.752018443209806,0.732273838630807,0.722222222222222,0.70953591606134,0.705882352941177,0.705882352941177,0.722320261437909,0.70625,0.684294871794872,0.71875,0.713585793752674,0.71875,0.760233918128655,0.733333333333333,0.744786494538232,0.75,0.722222222222222,0.766666666666667,0.806740740740741,0.83741935483871,0.81530612244898,0.798666666666667,0.81,0.81530612244898,0.836869772998805,0.836320191158901,0.844065949518386,0.850840556868926,0.85639880952381,0.824829931972789,0.845707656612529,0.839762308998302,0.8125,0.839520494972931,0.845707656612529,0.846925972396487,0.831080811439973,0.846875,0.847980849292256,0.888768533341313,0.85414979757085,0.860215053763441,0.834632571996028,0.91962812826472,0.936249423697556,0.893440325180461,0.944471308833011,0.966666666666667,0.999444444444444,0.937461612143724,0.929411764705882,0.941468253968254,1
"East Harlem","New York","NY","New York","New York",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1520618556701,5.15463917525773,5.15463917525773,5.15463917525773,4.43650793650794,5.15463917525773,5.24141153806102,5.35853379152348,5.45459735237578,4.59523809523809,4.46666666666667,4.04761904761905,3.92609699769053,3.8,3.59230442176871,3.82583333333333,4.02380952380952,4.22692500627038
"North Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",17,,,1.39251523063533,1.43769968051118,1.35171790235081,1.2998266897747,1.20297462817148,1.08978529603123,1.08252705661777,1.03015075376884,0.994041708043694,0.966407540178032,0.959684487291849,0.968600683847321,0.962643226446907,0.980612798993543,0.985863100036328,0.946799687774417,0.94704755119176,0.924024640657084,0.876180482686254,0.903175132516586,0.899357601713062,0.910449186069668,0.933613151451556,0.921811197235924,0.926470588235294,0.912906610703043,0.902413431269675,0.939025148849196,0.965919282511211,1.00485483448418,1.02045377197958,1.02357320099256,1.0040192926045,1.03846153846154,1.03614806246385,1.01095612497829,1.04651162790698,1.11609498680739,1.09336609336609,1.11524163568773,1.1015561015561,1.11524163568773,1.1042835858334,1.11802711437374,1.13223433312719,1.15256071984304,1.15069615069615,1.16890707188778,1.14075956937799,1.19664031620553,1.18085566265575,1.21549992075109,1.24617067833698,1.22727272727273,1.21594084404681,1.23328204034584,1.23497267759563,1.22178946624061,1.20007531985664,1.25516247743369,1.42169121433721,1.29340836012862,1.26691553993562,1.34403664655306,1.31847725162488,1.32061718161113,1.27747252747253,1.24084249084249,1.24078624078624,1.17840097150442,1.13996763754045,1.2046925566343,1.26641998149861,1.20214212447222,1.29550321199143,1.31516712594061,1.26974182824002,1.25282760661578,1.26436222005842,1.23099203475742,1.29060665362035,1.31740348436957,1.27586206896552
"Enterprise","Las Vegas","NV","Las Vegas","Clark",18,,,,,,0.86223506743738,0.822510822510823,0.812421580928482,0.817466201719652,0.803506208911614,0.803506208911614,0.821969696969697,0.839789948620526,0.827933765298776,0.825471698113208,0.841713656938102,0.834288741183641,0.828787127836584,0.841206030150754,0.825471698113208,0.815573770491803,0.844339622641509,0.83998981707736,0.81758034026465,0.822510822510823,0.824135393671818,0.863960504662644,0.883152173913043,0.865800865800866,0.865800865800866,0.882352941176471,0.886824324324324,0.886603137182307,0.901287553648069,0.898510242085661,0.848584905660377,0.824823252160251,0.812870719683059,0.841790739238952,0.841790739238952,0.842696629213483,0.849056603773585,0.849056603773585,0.858369098712446,0.89867245065916,0.903377847604085,0.866425992779783,0.910304417169406,0.903377847604085,0.939914163090129,0.901287553648069,0.933807660141121,0.92670598146588,0.91536346966659,0.92670598146588,0.953029713247697,0.957231393919966,0.969345174483949,0.967302452316076,0.948051948051948,0.906526994359388,0.906240201234914,0.93671679197995,0.939108061749571,0.940054495912807,0.933280381254964,0.969423308653862,0.987124463519313,1.01063829787234,1.02901759822361,1.00789096126255,0.996967442279942,0.995670995670996,0.987124463519313,0.98747591522158,1.015634323905,0.981262327416174,1.01555176372695,0.995262599036184,1.01063829787234,1.02251543985346,1.02835439302294,1.03004291845494,1.01216295908004,1.00858369098712
"South Side","Corpus Christi","TX","Corpus Christi","Nueces",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04048616756693,1.20443587270974,1.19479267116683,1.19479267116683,1.16132264529058,1.19965277777778,1.1090236853529,1.1001100110011,1.14657666345227,1.10682492581602,1.19479267116683,1.18128161888702,1.09633507853403,1.08476286579213,1.00908173562059,0.991920501271257,1.04108216432866,1.05332860648771,1.03529411764706,1.05405688457722,1.02669404517454,1.0687432867884,1.09559613319012,1.09559613319012
"North Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",20,,,,,,,,,,,,,,,,1.55,1.55952797202797,1.63310179697501,1.76136363636364,1.81034482758621,1.8641404805915,1.66613372093023,1.70106382978723,1.90967741935484,2.00929412285706,2.07982315256524,2.07227138643068,1.99406528189911,1.98578136438259,2.05734406438632,2.0979020979021,2.04134171545108,2.07227138643068,1.98815059286263,1.84833465503569,1.88921275841379,1.78992527219855,1.86511479978191,1.7375,2.02933151432469,1.88573529411765,1.99186385080348,1.8118572292801,1.895,1.8125,1.99214659685864,2.12014787430684,2.11306731253669,2.11981566820277,2.12961360414656,2.1911556059821,2.22812192723697,2.21980886992021,2.22719360628535,2.21980886992021,2.20776343453982,2.20224719101124,2.04332129963899,2.20776343453982,2.30141095631045,2.34496124031008,2.37392753085818,2.43445692883895,2.38358163768744,2.36532507739938,2.39745644651497,2.42926615956455,2.37161531279178,2.32354225735315,2.34864300626305,1.99599358974359,2.33875890132248,2.45,2.36338797814208,2.38043215941804,2.05419456279164,2.30447389860798,2.34146341463415,2.32278244631186,2.37085582112567,2.35512544504271,2.44742990654206,2.47383177570093,2.54302670623145,2.51305483028721
"Alief","Houston","TX","Houston","Harris",21,,,,,,,,,,,,,,,,,,,,,,,0.670498084291188,0.708069620253165,0.720423760751973,0.700764818355641,0.718352059925094,0.713153724247227,0.71365417073133,0.713592233009709,0.715174129353234,0.731922808321788,0.750544662309368,0.74604743083004,0.729522184300341,0.718390804597701,0.698390151515151,0.68125,0.704605263157895,0.745827972882964,0.704605263157895,0.713566949838188,0.723453908984831,0.761554621848739,0.739644970414201,0.731803797468354,0.720910623946037,0.734405818540434,0.729166666666667,0.729166666666667,0.748017621145374,0.741700878258132,0.744163037245788,0.743756786102063,0.739644970414201,0.734405818540434,0.734405818540434,0.739644970414201,0.739644970414201,0.734405818540434,0.739644970414201,0.733024691358025,0.722998630792993,0.722543352601156,0.723453908984831,0.723453908984831,0.720920428252088,0.720910623946037,0.719650714271869,0.720920428252088,0.720930232558139,0.720920428252088,0.718390804597701,0.720920428252088,0.719650714271869,0.741700878258132,0.77319587628866,0.819288389513109,0.842696629213483,0.843253968253968,0.821497955010225,0.866104868913858,0.866725903844684,0.828131719961409,0.841672229020655
"Bensonhurst","New York","NY","New York","Kings",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94444444444444,1.94075587334014,1.95121951219512,1.90454545454545,2.03804347826087,2.08235294117647,1.94444444444444,2.10385150825142,2.125,2.19375,2.22875816993464,2.05,2.04402173913043,2.04994957418198,2.125,2.125
"Koreatown","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23818181818182,2.09703947368421,1.92,2.14218009478673,2.18126912611325,2.15827338129496,2.15076923076923,2.1190243902439,2.12617886178862,2.10979939612827,2.04081632653061,2.12361964994852,2.26327683615819,2.27633069082673,2.25934314835787,2.22341463414634,2.35128261831048,2.27660261947265,2.39725101397026,2.38948717948718,2.33489096573209,2.23123745819398,2.18382978723404,2.2468085106383,2.36593059936909,2.6,2.34644978655805,2.36593059936909,2.30358974358974,2.48584371460929,2.86266459011751,2.80343957666749,2.68760469011725,2.66889632107023,2.56944444444444,2.67312912530304,2.63083691284467,2.52577319587629
"Westlake","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40565399568356,2.46212484514247,2.3434554973822,2.29659221416974,2.39105935386927,2.40724478594951,2.37688536571002,2.45267514157855,2.3434554973822,2.37688536571002,2.40724478594951,2.33400845044549,2.36526679016211,2.3434554973822,2.63052608311229,2.6716577540107,2.6716577540107,2.36812754065041,2.53267149974065,2.55332020835897,2.64944366860815,2.52093523600439,2.54870420017873,2.59044715447154,2.65046328959127,2.54385964912281,2.5183199285076,2.61503841102704,2.5534188034188,2.69343418088188,2.91502683363148,2.7506116825427,2.83452502553626,2.83176100628931,2.91666666666667,3.04032562833731,3.01838610827375
"West San Jose","San Jose","CA","San Jose","Santa Clara",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18137005341544,2.3362900616561,2.00191125322085,2.09170305676856,2.13867204861532,2.18380345768881,2.158172735171,2.09170305676856,2.18380345768881,2.1875,2.23917428476257,2.24347899728997,2.25,2.37958383303418,2.35340755735493,2.38095238095238,2.48565356004251,2.63572854291417,2.64071856287425,2.63482427484038,2.62651821862348,2.5899557559772,2.64276885043263,2.77263665594855,2.79,2.52105263157895,2.6063625575876,2.70638404216649,2.69080234833659,2.69404982281695,2.6972972972973,2.59895833333333,2.59895833333333,2.70521898793348,2.62631578947368,2.72476034250081,2.59259259259259,2.59837336244541,2.65151515151515,2.72476034250081,2.53885143894218,2.52297405189621,2.5625,2.5494227994228,2.67333333333333,2.67536585365854,2.7173353058351,2.6875,2.68523059714335,2.68737348178138
"Logan Square","Chicago","IL","Chicago","Cook",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26315789473684,1.38076923076923,1.39791666666667,1.30769230769231,1.35,1.4125,1.44943181818182,1.28823529411765,1.40909090909091,1.39791666666667,1.44166666666667,1.41666666666667,1.42857142857143,1.425,1.4,1.4,1.4,1.39583333333333,1.375,1.459375,1.53191489361702,1.49642857142857,1.57142857142857,1.52422969187675,1.56964285714286,1.5125,1.375,1.4125,1.55208333333333,1.53191489361702,1.5,1.53888888888889,1.55625,1.55,1.57786885245902,1.6,1.55,1.53333333333333
"South Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31865079365079,1.41620030122187,1.49231398118616,1.37142857142857,1.37452651515152,1.50375939849624,1.42857142857143,1.45604395604396,1.46073181766005,1.36817279046673,1.36108887109688,1.32666666666667,1.33477946493131,1.34441609221668
