"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",1,,,,,,,,,,,,,,,0.827893175074184,0.834093371176884,0.836962211778248,0.845286885245902,0.863874345549738,0.826972010178117,0.835214446952596,0.828970331588133,0.860148514851485,0.843971631205674,0.868580060422961,0.863991081382386,0.813851807742899,0.824337748344371,0.848571428571429,0.882352941176471,0.870010235414534,0.888636363636364,0.856393129770992,0.828544061302682,0.854705751237202,0.84333098094566,0.839897083631686,0.842696629213483,0.90230242688239,0.879350348027842,0.873289309981816,0.9,0.915750915750916,0.914978130168004,0.893213572854291,0.926402470406588,0.935868166137038,0.905594405594406,0.918013856812933,0.92378752886836,0.946372239747634,0.999371859296482,0.999543795620438,1.00712819525963,1.00117785630153,0.975,0.975510204081633,0.979212253829322,0.964260589104961,0.995,0.985421166306696,1.02388719805242,1.06103286384977,1.06022808267997,0.996077722636864,1.0054844606947,1.06870229007634,1.08024691358025,1.0660071847863,1.0660071847863,1.04961832061069,1.06793464993653,1.08409601783432,1.11623323667996,1.125,1.04355716878403,1.11386138613861,1.09016411165954,1.132483580464,1.1453240022373,1.1070110701107,1.1694834369253,1.13037503123367,1.1814534358047,1.24131567520625,1.24491869918699,1.25736001471296,1.28354725787631,1.30208333333333,1.25945538026872,1.24538490609919,1.25565074367823
"Paradise","Las Vegas","NV","Las Vegas","Clark",2,,,,,,,,,,,,,,,,,,0.780208333333333,0.778395826705084,0.766897450859789,0.764321820471308,0.758587786259542,0.753367003367003,0.749539447595557,0.739864864864865,0.747863247863248,0.740866035182679,0.73969853806695,0.751399171399794,0.745041159224177,0.739503816793893,0.740631282771018,0.745833333333333,0.747158960991448,0.74548993594144,0.749608150470219,0.752194751805748,0.759734093067426,0.764024261742315,0.761421319796954,0.765428180841715,0.76650874794059,0.764525993883792,0.763574660633484,0.757575757575758,0.756578947368421,0.756375466853408,0.756457564575646,0.753367003367003,0.754041992249539,0.75187969924812,0.758543005255595,0.762330597593181,0.759806256260157,0.766666666666667,0.78125,0.778546963891791,0.786026200873362,0.783699059561129,0.785250920420166,0.785207700101317,0.794997982243745,0.80482263772313,0.804924242424242,0.807102502017756,0.820016820857864,0.834243920959451,0.828776007595751,0.820016820857864,0.806819557794299,0.822479847087177,0.811068702290076,0.852272727272727,0.865384615384615,0.852803738317757,0.865384615384615,0.869565217391304,0.836837678721615,0.856697819314642,0.843881856540084,0.839920948616601,0.86373261433857,0.839281932525505,0.874970413785932,0.886384252215961,0.88263358778626,0.89200477326969,0.925925925925926,0.916126704413561,0.932291666666667,0.946625760774442,0.94729913931469
"Maryvale","Phoenix","AZ","Phoenix","Maricopa",3,,,,0.614466292134832,0.646766169154229,0.61479328352446,0.602929028308069,0.612307692307692,0.617667356797792,0.619811463868537,0.627844603381014,0.614097900165776,0.611620795107034,0.613765260902741,0.619094414118627,0.602272727272727,0.610448033286149,0.606709493219129,0.602647825659189,0.608234560199626,0.608674685884212,0.604838709677419,0.596590909090909,0.607610729881472,0.606841611996251,0.610257257348299,0.629973474801061,0.632268424611224,0.629597713929906,0.616666666666667,0.622476446837147,0.61751497005988,0.615252445149352,0.61483716129762,0.607752956636005,0.614763076687068,0.625,0.608614232209738,0.613530668677728,0.606647640890327,0.606709493219129,0.605095541401274,0.604967125539347,0.608873416470123,0.608208955223881,0.602272727272727,0.59445178335535,0.598290668220109,0.605867346938776,0.609195402298851,0.612244897959184,0.627321153180373,0.624113475177305,0.621811224489796,0.628878333205256,0.623165577848357,0.628994629584252,0.633802816901408,0.632911392405063,0.635901162790698,0.638138138138138,0.640604467805519,0.646203554119548,0.649342105263158,0.659488559892328,0.681565375669936,0.667090216010165,0.657153678847894,0.654950340737182,0.670421235981488,0.668002672010688,0.655124005615349,0.660954712362301,0.668154761904762,0.668154761904762,0.689338235294118,0.678091397849462,0.685215946843854,0.665894614939201,0.664459161147903,0.662375827814569,0.661725780836421,0.665922619047619,0.70007547232867,0.721343873517787,0.708762886597938,0.72212593876372,0.738958533859099,0.759109311740891,0.764669163545568,0.754147812971342,0.762350936967632
"Upper West Side","New York","NY","New York","New York",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93333333333333,4.99445061043285,5.02054094429375,5,4.9778616975512,4.97799511002445,5,5.01762361918828,5.14858327574292,5.23519163763066,5.22692307692308,5.27240773286468,5.32938856015779,5.31590413943355,5.27325023969319,5.22945305644925,5.199846917483,5.23076923076923,5.25908350110248,5.28511821974965,5.23781776702742,5.24578170553936,5.21064301552106,5.20385050962627,5.21279567889737,5.2997393570808,5.34006503085859,5.32461873638344,5.33900301619492,5.34402852049911,5.34203980099502,5.33604379086993,5.33434959349593,5.21408835067372,5.19435065136539,5.14096185737977,5.14117501609348,5.17510838114612,5.00438596491228,5.17720664589823,5.19398642095053,5.2060919214798,5.21939309225358,5.1685393258427,5.19262162577581,5.19435065136539,5.12820512820513,5.11975419157016
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",5,,,,,,,,,,,1.69385572555249,1.73658628704242,1.68756027000964,1.64630010682615,1.78057553956835,1.70266804057581,1.70999298670865,1.72556390977444,1.79213483146067,1.73387096774194,1.75704225352113,1.7579105976896,1.78165462210178,1.77053824362606,1.80663094891165,1.73095944609298,1.70289855072464,1.7336897294637,1.70548654244306,1.69312169312169,1.73410404624277,1.73984976009631,1.73410404624277,1.69506672447849,1.74205202312139,1.72413793103448,1.72413793103448,1.7037037037037,1.72166427546628,1.81818181818182,1.74863387978142,1.76491351923756,1.8086721139455,1.81818181818182,1.85185185185185,1.86938839590865,1.84757281775456,1.83160237388724,1.84375,1.85250380569377,1.86255619781631,1.91241413150147,1.89313100842942,1.92198177676538,1.87438888523993,1.87159085462302,1.8974358974359,1.97986577181208,1.92040982819848,1.88461538461538,1.92480719794344,1.92184575987393,2.00462049346813,1.96951583980873,1.99,1.96324143692565,1.99481865284974,2.11277579010137,2.13486005089059,2.07511412919425,2.08529134645659,2.09733814572524,2.125,2.2082717872969,2.23317865429234,2.33941316415543,2.20934226716533,2.10404624277457,2.17942526717174,2.34249422906047,2.14061916848295,2.18140872462297,2.11790641252172,2.13537431070016,2.17292953981152,2.1747548256538,2.30219043361645,2.32771679101954,2.27272727272727,2.29933848062446,2.31116697804471,2.33110925771476
"Upper East Side","New York","NY","New York","New York",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6457528957529,4.8,4.7085810624828,4.65613695090439,4.6457528957529,4.67280762665278,4.66666666666667,4.77178423236515,4.86942086887161,5.06666666666667,5.19841544024505,5.13813600782779,5.02254493754443,5.00992063492064,5.08606508434095,5.09411070856854,5.10034013605442,5.18292682926829,5.22222222222222,5.23168908819133,5.21187025932022,5.29314482132434,5.23049645390071,5.23049645390071,5.19056436412855,5.13928571428571,5.16503888587448,5.20928549664839,5.18507697218198,5.21201413427562,5.21327762732851,5.24899057873486,5.15343779012132,5.1511671982015,5.05809984236584,5.00496031746032,5.03472222222222,5.01700680272109,4.81666666666667,5.06827579077941,5.09353741496599,5.17969451931716,5.22222222222222,5.2914798206278,5.23121746301737,5.23903077930583,5.13928571428571,5.14910858995138
"Sunrise Manor","Las Vegas","NV","Las Vegas","Clark",7,,,,,,,,,,,,0.699300699300699,0.686981965671187,0.680970149253731,0.675295655610616,0.704172876304024,0.704099821746881,0.697062708029802,0.679365342686511,0.674662668665667,0.668806624733106,0.664439495174462,0.665083285488862,0.6640625,0.664767331433998,0.664934526436874,0.67864314400459,0.679555769721831,0.678175092478422,0.672484599589322,0.671390013495277,0.6640625,0.664741525248772,0.66329780101904,0.660298073144944,0.662246574353234,0.667516235239219,0.667923728118578,0.667632364638837,0.662020905923345,0.663716814159292,0.659369597052575,0.663716814159292,0.65028901734104,0.650253329934357,0.654512851165571,0.644654791741258,0.655503600906473,0.663143304553919,0.664715719063545,0.664439495174462,0.663430420711974,0.666666666666667,0.66510172143975,0.672904191616767,0.676110488134197,0.676110488134197,0.675675675675676,0.681727054020558,0.669926682487667,0.675675675675676,0.680159011568707,0.675187657480575,0.67483910085013,0.675189976853602,0.689655172413793,0.693379790940767,0.704592901878914,0.704592901878914,0.691809036211084,0.684723067559343,0.688388497691567,0.697294294344595,0.712763969488294,0.698174006444683,0.716202551021239,0.713719270420301,0.701934282384663,0.719918869417958,0.706429640902285,0.718685831622177,0.724907063197026,0.726277372262774,0.736906617571039,0.760255888461017,0.757575757575758,0.768872320596458,0.780108933787731,0.779467513426483,0.786318758815233,0.802139037433155,0.785396487912434
"Spring Valley","Las Vegas","NV","Las Vegas","Clark",8,,,,,,0.801253357206804,0.794585969476678,0.755088640840446,0.781831720029784,0.742971887550201,0.757575757575758,0.741839736772444,0.747796923263279,0.746091989879034,0.748251748251748,0.760136079523218,0.746268656716418,0.749581239530988,0.755266629806439,0.756620677343188,0.75705437026841,0.745608845884104,0.737190034177285,0.745038052712133,0.733122362869198,0.728597449908925,0.736213757816941,0.741527426633358,0.741029641185647,0.728976234003656,0.723270440251572,0.725588785860433,0.725268349289237,0.723787167449139,0.724299065420561,0.720461095100865,0.735294117647059,0.730169768417334,0.732459521973786,0.742007755386173,0.741635687732342,0.753110674525213,0.753025925497901,0.765688485618414,0.761145442507173,0.74591280653951,0.745526838966203,0.737934074283499,0.740375123395854,0.738702263613136,0.740895978526605,0.753110674525213,0.760869565217391,0.749712979627685,0.746697546749014,0.746268656716418,0.740131578947368,0.744203440538519,0.751143043762247,0.75207468879668,0.749318801089918,0.766871165644172,0.787834557922084,0.783289817232376,0.777954186540848,0.774693350548741,0.783378746594005,0.777957983366026,0.774693350548741,0.777126099706745,0.774393391843056,0.779575131553303,0.8193315266486,0.8193315266486,0.822292191781574,0.812274368231047,0.815698153866527,0.823610157858614,0.846660395108184,0.842886041807148,0.82378223495702,0.82135523613963,0.811843361986628,0.821446425727132,0.82382762991128,0.844123856439127,0.859845227858985,0.873229939312205,0.889801505817933,0.877494838265657,0.878530910337159,0.869120654396728
"Paradise Valley","Phoenix","AZ","Phoenix","Maricopa",9,0.913792378306365,0.87719298245614,0.875262789067975,0.863552347893631,0.905895433016213,0.916591054205733,0.863930059281129,0.888347657169767,0.895061728395062,0.884389400921659,0.929030587759844,0.908540278619019,0.883002207505519,0.896139705882353,0.924968132580852,0.929909131205674,0.918773823898478,0.901577761081893,0.900961811898416,0.884180007685984,0.847816522005921,0.845760557988526,0.856854838709677,0.854700854700855,0.852676647996553,0.876519012936885,0.8626953824126,0.877926421404682,0.883704599637147,0.882708728652751,0.872905027932961,0.86326732376644,0.872093023255814,0.876969242310578,0.892471736896197,0.895061728395062,0.893277113291224,0.889021479713604,0.914403886554622,0.87819947043248,0.881925003253762,0.892219387755102,0.899495332883491,0.903169839853046,0.881680423585741,0.863877694620354,0.882352941176471,0.872262773722628,0.865939704939063,0.876808417360807,0.88254593175853,0.904977375565611,0.922996794871795,0.914002205071665,0.908840608730477,0.891973125884017,0.892857142857143,0.893605138229545,0.919864717378614,0.937866354044549,0.94949494949495,0.940436743416876,0.9765625,0.992601445044519,0.984474241354975,0.972163824705621,0.964812712826334,0.964812712826334,0.967741935483871,0.97781120722076,0.997697465009298,1.0131996167962,1.00673967986521,1.0286369332422,1.01329262274858,0.988843813387424,0.998433829287392,1.015875520977,0.99831211493724,0.969813078201953,0.987134502923977,0.983697777033065,0.94765208165956,1.01036123253825,1.04458603472688,1.04800327873101,1.05979031227327,1.05419999568887,1.07393936953804,1.0789034741632,1.08581789646097,1.06855475019624
"Deer Valley","Phoenix","AZ","Phoenix","Maricopa",10,,,0.756166856431812,0.754527162977867,0.735775016350556,0.798104956268222,0.759345794392523,0.761410355426574,0.779427488335925,0.771360759493671,0.754589563570257,0.764291632145816,0.756818181818182,0.747786400189881,0.756818181818182,0.759577278731836,0.769971839336001,0.755931966123049,0.757328745940931,0.749732334047109,0.744469788025618,0.728600725378511,0.743674108265885,0.745960987002237,0.749765698219306,0.740917782026769,0.759938671848266,0.754842760604813,0.751413006197026,0.752823086574655,0.74557109734456,0.746050995024876,0.741351671119914,0.75162290973335,0.745590593265633,0.752406872156234,0.753787878787879,0.756172839506173,0.762257169287697,0.762354638283695,0.762452107279693,0.759192514246146,0.75917719178808,0.766871165644172,0.763241965421901,0.751295336787565,0.745909528392685,0.745473908413205,0.746563060370592,0.755601875977071,0.755287009063444,0.763930497303775,0.759443889562674,0.764973958333333,0.773810411249732,0.774398868458274,0.769230769230769,0.771730300568643,0.762795275590551,0.764431423611111,0.769230769230769,0.770070648683365,0.782732447817837,0.79762483505799,0.798665165115432,0.804375804375804,0.802310654685494,0.806003584229391,0.8147512864494,0.802310654685494,0.807174887892377,0.806451612903226,0.8147512864494,0.806018269747448,0.81193673256677,0.812313005052261,0.823180770497201,0.817457982645431,0.823399525974429,0.801472927998922,0.815024805102764,0.826419910657307,0.802809834420472,0.836320191158901,0.846203242868411,0.858831254103743,0.850962499303053,0.874681933842239,0.888529886914378,0.892031435997895,0.867441688041393,0.878982912881218
