"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",1,234900,229900,239625,238000,238975,239000,235000,229900,239900,234900,220500,209900,199900,205000,224900,225000,229500,229000,224500,219500,210000,217000,210000,202450,205000,214900,217000,214700,219900,224900,224900,199900,204945,209950,229000,219900,225000,235000,249500,250000,259900,264500,262000,269000,253900,250000,260000,269900,264900,275000,284500,292000,299999,299000,299900,299900,299900,309900,299250,303750,319500,325000,349700,350000,359700,364900,349000,337000,349000,350000,360000,349900,349900,353500,364900,380000,380000,379900,385900,379900,380000,386000,382000,369000,388900,399000,399900,410000,399900,399900,399000,399700,398900
"Paradise","Las Vegas","NV","Las Vegas","Clark",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168500,169000,169000,164990,165000,169000,171450,170000,179900,179950,184900,185000,189000,185000,189000,194947,199000,199000,199750,199900,204900,205000,205000,209900,210000,214950,209000,209925,209000,205950,212000,214900,222500,228900,230000,233000,230000,229250,229900,230000,230000,236150,239900,244900,245000,255000,256888,256750
"Maryvale","Phoenix","AZ","Phoenix","Maricopa",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e+05,105000,105000,109900,110000,111300,114900,117900,119500,115000,115000,115000,112700,107000,114900,117700,119900,124500,125000,128215,129000,130000,130000,132000,134250,135000,139900,140000,140000,143000,145000,148316,149900,150000,154000,154900,152000,154900,152500,154700,157000,159900,159900,163020,165000,167500,169000
"Upper West Side","New York","NY","New York","New York",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9997500,1e+07,9947000,9225000,9697500,10225000,9747500,10995000,11700000,10995000,10800000,9250000,9250000,9800000,1e+07
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935000,999000,1024500,969000,969000,997500,999000,999000,959000,959000,985000,969000,949000,1049000,999000,1079000,1199000,1199000,1199000,1129000,1099000,1075000,1049999,1096750,1099000,1199000,1289000,1279000,1297000,1299000,1375000,1344000,1370643,1362500,1298000,1297750,1299000,1298000,1225000,1274450,1299000,1250000,1275000,1297000,1249000,1250000,1295000
"South Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279900,285000,269000,279900,285000,299000,295999,299000,309500,305000,299000,299900,299000,280000,305000,310000,310000,325000,328500,325000,327000,325000,329000,329450,335000,335000,339950,339900,349000,350000,350000,359900,370000,369000,375000,379000,380000,379900,383500,390000,399900,4e+05,419000,419900,427000,430000,439000
"Upper East Side","New York","NY","New York","New York",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13500000,12800000,12950000,14750000,13475000,14500000,14900000,14450000,15488000,16950000,15990000,15990000,15990000,15488000,1.5e+07,14875000,14750000,1.5e+07,14790000,14895000,1.5e+07,15925000
"Sunrise Manor","Las Vegas","NV","Las Vegas","Clark",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119990,124900,120000,124900,128000,129000,129900,130000,135000,136990,137900,139900,134000,135000,139000,139900,139995,140000,146500,146000,149000,149900,149900,149900,149900,150000,150000,151500,154850,157900,159900,160000,162000,164900,164900,165000,167500,169000,170000,175000,179000,180000,185000,188500,195000,194000,199900
"East New York","New York","NY","New York","Kings",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359000,375000,379000,369300,429000,439000,459500,399999,399000,427000,465000,4e+05,450000,439999,429000,425000,427000,435000,419000,435000,457000,459000,449500,450000,449000,489000,479000,459000,459000,459000,459000,492000,489000,480000,475000,489000,499000,525000,579500,549000,584000,582000,550000,550000,569000,569000,549000
"Spring Valley","Las Vegas","NV","Las Vegas","Clark",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000,220000,219000,211900,220000,223880,224000,236000,239500,239950,240000,245000,245000,245000,250000,259400,259200,269000,269880,265000,269945,269950,272990,275396.5,275000,275000,277945,276140,279900,276880,280000,285000,289000,289650,289900,289000,289925,290995,295000,299900,299990,304000,307475,318000,319900,319990,327490
"Southeast Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239838.5,244900,239950,240000,239950,249000,249000,249000,255000,255000,255000,251500,250000,245500,265000,269450,275000,265780,265000,269500,270000,283000,286000,290000,290000,297495,299000,299000,299000,299000,299450,299000,312500,319000,325000,324900,320000,325000,325500,325500,335000,335000,338250,335000,342500,345000,345000
"Paradise Valley","Phoenix","AZ","Phoenix","Maricopa",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,299900,290000,290000,299890,304000,305950,310000,310000,310000,305000,3e+05,3e+05,3e+05,320000,327950,329000,328000,329974.5,329850,328000,339000,338350,330000,335000,329900,339000,340000,345000,350000,355000,350000,349900,345000,338450,342400,348200,350000,349689.5,349899.5,349000,350000,354900,355000,359900,359000,363000
"Deer Valley","Phoenix","AZ","Phoenix","Maricopa",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195000,197000,194900,195000,199000,199900,209900,209900,209500,205900,211950,216500,213900,207950,216750,219900,223935,225000,229900,229000,224900,229000,229911,232950,234900,229900,230000,234900,234900,239000,240000,246000,240500,239900,240000,241500,245000,245000,244900,244900,245000,249900,255569,257000,264900,262500,259999
"Van Nuys","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459000,460000,454000,439000,429945,427495,439000,439900,450000,449000,449000,449950,449000,399990,439260.5,449500,469900,488944,499000,499000,499999,519000,525000,519000,519000,499999,499999,510000,510000,510500,517450,530000,539935,550000,559999,551950,549000,534900,549000,549700,565000,559500,577941.5,585000,585000,584500,593934.5
"North Mountain","Phoenix","AZ","Phoenix","Maricopa",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000,159625,160000,164950,165000,165900,165830,165000,166450,169700,170750,169986,160000,157995,164950,173450,175500,184900,185900,187500,189900,189650,190000,194900,185000,184900,185000,189000,199900,199900,209000,210000,210000,210000,210000,209000,205000,204950,209900,214900,210000,219000,225000,225000,224900,224000,226800
"Far North","Dallas","TX","Dallas-Fort Worth","Dallas",16,320000,319500,319000,319450,299000,298450,289000,289000,290000,279900,279950,275000,274900,269900,274900,279500,279900,279900,275000,277900,269990,269990,263900,255000,268450,274900,279900,285000,279900,279900,284900,284500,279900,289900,312450,299000,3e+05,319900,329000,329000,339997.5,350000,350000,349950,339900,339000,338450,349900,349900,352000,359900,369000,367500,364500,369900,372450,376250,369900,369000,369900,379900,380000,399250,399900,399000,399900,399900,408700,4e+05,4e+05,419000,419450,410000,429949.5,454950,429900,429900,425000,413750,399945,412500,420997.5,429000,429000,448500,467450,464950,475000,475000,480000,470999.5,475000,469900
"East Side","El Paso","TX","El Paso","El Paso",17,136000,135000,135000,135000,136900,138000,137200,139900,139950,139990,146200,144287,139900,139900,139900,139999.5,145000,149900,147950,147000,145000,139999.5,139500,139770,139500,137000,142000,143450,139950,139950,139900,139000,135000,136749.5,141518.5,141518.5,138700,140000,142500,145000,145700,144949.5,145000,146400,145000,139900,138970,139000,139900,142000,142000,146900,144500,145000,144900,142250,140000,138000,136925,138000,138000,140000,144500,150427,156950,155000,152950,152675,154900,153425,152000,149635,149835,149900,149770,149900,151000,150000,150000,149900,149900,153750,152000,153885,152000,154000,152000,154900,154950,158500,154900,159400,159000
"Camelback East","Phoenix","AZ","Phoenix","Maricopa",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369000,375000,375000,389900,389900,389900,380000,385000,389900,399000,399000,413950,414900,399900,440000,452500,449900,449000,450000,449000,445000,449000,450000,449900,464990,474850,499990,499999.5,499000,499000,499000,499994,499000,490249.5,489900,519950,512900,510000,513945,519900,534625,531000,519900,499000,482502,481004,508750
"Alhambra","Phoenix","AZ","Phoenix","Maricopa",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138350,138600,139000,143000,147750,149950,154900,154950,155450,160000,164900,159450,155000,155000,169900,174950,181250,198500,209000,193500,194900,189900,185000,189000,189900,190000,199000,204900,202450,206450,209000,209945,201250,199999,209900,209900,195000,196250,199900,210950,215000,222750,222950,220000,225000,225000,219900
"Southeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102000,102000,107000,110000,109000,105000,109000,110000,111000,110000,107000,109900,110000,114100,115000,119900,124900,125000,127500,125000,129500,129250
"Jamaica","New York","NY","New York","Queens",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329999.5,337000,339000,339000,335000,330000,339000,339000,345000,345000,349900,350000,355000,355000,349900,369450,389000,399000,390000,389000,395000,399000,399000,395000,399000,399000,399000,399999,422499.5,428999,429000,429000,429000,429999,429999,435000,449000,449000,450000,459000,459000,459000,459000,455000,459949.5,459949.5,450000,450000,450000
"Roosevelt","Fresno","CA","Fresno","Fresno",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e+05,194999.5,189925,189925,182700,169950,164950,187974.5,185999,204900,198381,214900,215000,233391.5,233500,241450
"Williamsbridge","New York","NY","New York","Bronx",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379500,399000,375000,355000,372000,359500,379000,379000,379000,379000,379000,369000,369000,379000,379000,399000,399000,399000,399000,399000,399000,409000,399000,399000,395000,399000,395000,395000,399000,399000,395000,389000,399000,409000,409000,409000,409000,409000,405000,399000,405000,399000,399000,399000,399000,399000,398000
"North Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699900,709900,720000,725000,720000,699900,699000,679900,679900,670813,655000,650000,674950,695000,699900,704900,725000,749000,725000,730000,729000,739000,709900,7e+05,725000,749500,759900,769000,749000,759365.5,740000,749851,750000,750000,739500,725000,729900,739000,769000,789000,799000,799900,799250,799000,799999,799500,789400,775000,769000
"East Flatbush","New York","NY","New York","Kings",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,399000,389000,389000,399000,419000,429500,429000,429500,429000,425000,410000,399000,4e+05,4e+05,439000,449000,449000,454500,459000,469000,469000,469000,477000,475000,495000,499000,499000,519000,529000,525000,529000,529000,535000,529000,525000,525000,539000,575000,585000,569000,549500,553000,549500,550000,550000,560000
"Enterprise","Las Vegas","NV","Las Vegas","Clark",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215000,219400,219970,219000,219000,225990,229000,231000,239000,239900,239000,239900,239900,235888,239000,240000,242999,249000,250000,260000,259900,260000,265000,265000,264925,269750,268000,270000,264990,274995,278185,287500,288095,289000,289990,297990,294999,298900,298075,299694,299900,299900,309900,310000,320000,325000,329000,336888
"East San Jose","San Jose","CA","San Jose","Santa Clara",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498000,498000,486000,495000,498888,492500,495000,499450,499999,499999,519000,499900,499250,498944,508975,536900,556500,552500,550000,558000,550000,564000,570000,569444,570000,558500,569000,569725,575000,578500,598919,599000,619000,619500,630000,608000,599000,610000,629900,642500,649950,649000,649848,639000,668919,677444,679444
"South Mountain","Phoenix","AZ","Phoenix","Maricopa",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159000,158000,155000,155000,157000,154800,164700,164900,169900,172900,169950,172500,160900,154000,164500,172400,176609,178700,179900,182900,184900,183000,191500,189900,189000,184900,189900,184900,185000,180000,182450,189900,199250,209000,2e+05,199250,189900,189000,189900,208500,208000,212199.5,217500,218999.5,219995,215000,215000
"East Memphis-Colonial-Yorkshire","Memphis","TN","Memphis","Shelby",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,131500,129900,127000,129000,129700,128500,125000,112500,114900,125000,137900,134900,138500,139900,144950,144900
"South Side","Corpus Christi","TX","Corpus Christi","Nueces",30,169900,165000,168900,165000,168500,168945,164900,164900,165000,164900,165900,164415,161500,167900,168560,165272.5,169850,169250,165495,168900,167500,167500,162700,169500,165000,159900,154900,164950,162900,162000,153100,149900,149900,148700,155000,158700,159900,164900,167000,169250,176500,182900,181700,182900,185000,185000,187225,189900,187025,189900,189900,212900,207000,216900,211247.5,219000,214900,204900,209000,210000,219000,215000,223985,205900,210000,205950,205000,209900,209000,210000,210450,210450,214900,214250,219900,220000,219900,217700,219000,218949.5,215000,217000,216995,215000,215000,217200,215886.5,219900,215000,218000,218950,215425,214900
"North Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,475000,489900,499950,509250,515000,517000,499499.5,499250,499000,494450,464000,489450,499900,499000,524499.5,549700,589000,549000,574000,550000,579000,577000,568944,579500,591400,599000,589900,594900,584000,599995,599000,620000,599995,609000,6e+05,614000,6e+05,617500,599900,599000,649000,659000,669000,690000
"Alief","Houston","TX","Houston","Harris",32,89248,89000,88450,89900,86450,85000,86000,89900,89900,89900,87500,86000,84900,81500,80000,84900,84999,81090,80000,80000,79975,77500,75619.5,77475,76950,74500,74975,70750,74200,74900,78500,82000,79500,79000,84925,84900,84900,82500,80000,84075,86500,90000,94900,95000,94400,94950,99900,99900,99000,104350,103800,99900,1e+05,109500,110000,115000,112250,114900,110000,110000,110000,112500,115000,112450,111650,113450,117950,119000,129900,130000,126000,134999,134999,133450,132000,134900,132900,135150,138800,138000,135000,139900,139900,137200,140000,143250,143200,142900,140000,141000,140000,140000,147500
"Bullard","Fresno","CA","Fresno","Fresno",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000,276700,269975,285000,290400,290800,290900,294750,294750,285275,296394,295000,289000,279712.5,281105,290750,285000,278750,286300,289900,299900,299000,288000,276500,269500,269900,275000,280000,289000,289900,290000,285000,295000,286250,280000,280000,283638.5,289949.5,295000,275000,291225,294950,294950,295000,299900,311950,312500
"Mid City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849000,749500,819000,849000,849000,875000,837500,885000,875000,895000,879000,799000,820000,875000,904900,919000,899000,899000,919500,940000,949000,950000,949000,925000,920000,899000,921900,899900,949000,990000,995000,992500,982500,950000,969000,987500,972900,994999.5,1049000,1164500,1188888,1197500,1185000,1199000,1199999,1200000
"Central City","Corpus Christi","TX","Corpus Christi","Nueces",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69000,69888,69900,74900,75000,77500,79700,75000,79950,85000,84900,79900,75000,84450,79900,79900,76500,79900,79900,84999.5,80000,80000,87000,87450,85500,84900,87500,84999,89000,87200,89900,88750,88750,88000,89250,82500,89000,88726,85000,89500,89900,92500,94500,96500,96000,98700,98390.5
"Northeast","El Paso","TX","El Paso","El Paso",36,112950,114000,114950,114250,110000,110000,109000,109900,105000,103950,102950,102700,105000,105000,108950,108950,109825,108950,108000,109000,109000,106950,105450,103975,105000,105500,108650,107975,107800,108000,107950,106000,107500,104950,108000,108950,109950,109900,109000,109900,109925,110000,109000,109700,109450,108400,105000,103450,1e+05,99932.5,99900,99900,1e+05,104900,105000,104900,105450,104625,100500,102000,104900,103990,105450,107000,107500,109645,109950,110000,107250,104000,104992.5,105000,105000,105000,109962.5,114000,110950,110000,109000,109900,107900,106950,105949.5,105000,105000,105000,107500,107500,105000,107950,107900,107000,107450
"Southwest Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122950,129000,118750,118000,124900,129000,125000,133000,135000,139900,144900,134900,125950,134950,140000,143000,134700,139999.5,149000,154250,149900,152200,151350,156000,159900,150000,148950,140000,149950,159900,169000,173800,169900,169500,169900,179900,180000,170000,179000,194950,195000,196450,194900,209000,219900,215000,219000
"West San Jose","San Jose","CA","San Jose","Santa Clara",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850000,849000,819900,829000,829000,799999,849949.5,855000,888500,868444,929500,929500,899888,899000,950000,980000,980000,949000,975000,949000,1088000,1049000,1084500,999888,998388.5,1098000,1098000,1079500,1098888,1098000,1150000,1144000,1099444,1097444,1198499.5,1199888,1225000,1199499.5,1199999.5,1249000,1198400,1171500,1185000,1149000,1137000,1134969,1100000,1199000,1249000,1298444,1299000,1388000,1349000,1298000
"East","Arlington","TX","Dallas-Fort Worth","Tarrant",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89200,89500,89900,95000,95000,95000,97000,90000,102000,105000,101900,95000,85000,89900,92000,95000,95000,95000,99500,102000,113500,115000,115250,118750,113700,115281.5,118000,117500,118900,115000,120000,120000,118750,124900,119000,119950,122750,125000,124900,125000,129900,137000,139999.5,140000,143900,144950,145000
"North Long Beach","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319000,319500,319000,326000,329900,322000,329888,325000,329900,339000,329000,334750,330000,330000,326500,349000,345000,347000,349000,345450,349000,355888,360000,359900,360000,359500,367000,375000,379000,375000,385000,385000,394900,399000,399000,399900,395000,395000,398500,4e+05,419900,419900,419999.5,425000,431000,439998.5,440000
"Canarsie","New York","NY","New York","Kings",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,399000,399000,399000,399000,407500,419000,419000,419999,427000,402500,409000,419990,422500,409000,429000,449000,449000,449000,427000,429000,429000,430000,439000,439000,449000,464000,469000,469499.5,489999,489999,489999,489999,489999,485000,482000,499000,494499.5,509499.5,499999,499999,529000,529000,499000,499000,514000,527000
"Northwest","El Paso","TX","El Paso","El Paso",42,229900,227850,229500,226400,229900,229888,229900,229694,229900,229900,229900,229000,225000,225000,229000,229950,229000,230000,230000,229900,225000,219925,219950,225000,228564.5,225000,232224.5,234425,237700,232500,234500,230000,233000,227475,230000,229000,229700,229700,234950,239000,234950,236762,235864,235200,235000,236114,234000,233950,229820,230000,232000,235000,231950,230000,230000,229000,229700,229000,229000,227600,223250,219950,224675,225000,229000,228975,225000,225000,226880,228405,229900,229000,226730,229000,232500,235000,238975,234925,235000,238950,235994,235000,234888,235000,234900,235450,234500,235000,234900,234974.5,235225,233950,225000
"Southeast","Arlington","TX","Dallas-Fort Worth","Tarrant",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144815,139900,139000,140000,137500,139900,139900,140000,143000,142250,140000,140000,140000,139900,129950,137900,139900,149900,150000,149900,154000,155600,165000,165000,164500,160000,160000,159900,164900,165000,160000,169250,173450,174900,171750,172500,175000,175000,174900,175000,175000,178400,184500,184900,189900,194000,194900,191000,199900
"Logan Square","Chicago","IL","Chicago","Cook",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424500,419800,434000,459800,459800,444800,446900,449000,415000,449950,449900,449900,450000,469900,479900,499000,469900,479900,459000,499350,449900,429900,434450,494900,509450,524900,527000,509900,524400,529000,549700,592000,599000,585000,574900,559500,584900,559826,549000,535000,549000,549000,524999.5,544450
"Preston Hollow","Dallas","TX","Dallas-Fort Worth","Dallas",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376000,388900,378450,369000,369950,373950,364500,382400,375000,374900,370500,414825,425000,425000,450000,439700,449450,419900,377990,399000,429000,424950,450000,465950,465000,459500,449000,449000,495000,499900,484950,459000,449950,460000,495000,514490,5e+05,515450,518950,519500,549000,569499.5,571499.5,539950,499450,539900,559000,597000,609000,595000,580000,574999.5,550000
"South Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319000,320000,319900,325000,325450,325000,329000,319900,325000,325000,329000,321350,320000,324900,329999,329999,337950,345450,344970,345000,349000,349900,354900,359995,362995,360000,364674.5,369000,375000,379500,379000,375000,375000,369950,380000,383000,389900,393000,399000,399000,398255,398950,399900,408950,399950,410000,414900
"Sun Valley","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,395000,399000,409500,409000,415000,409000,425000,434900,442000,429000,424950,429000,429995,429900,429900,427000,449972,458000,459000,449500,449000,440000,444500,449000,439000,435000,437000,439000,459000,469950,488944,488944,492000,489000,499994,527000,529900,519000,504500,520000,539000,527000,539450,549000,535000,549000
"Canoga Park","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476888,475943.5,499999,524900,529000,529000,540000,519950,509950,529900,529450,522500,529950,547700,535000,529000,538000,547000
"Downtown","San Jose","CA","San Jose","Santa Clara",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599999,647000,599450,632475,599250,599000,574000,569194,579000,598440,620000,639000,625000,672000,699950,699000,699950,699000,689168,699000,672500,675000,749450,749925,770000,749000,720000,699000,699400,720000,699000,695000,720000,725000,725000,729500,798500,809500,820000,754444,794000
"South Ozone Park","New York","NY","New York","Queens",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369000,369949.5,380000,389000,396500,389000,389000,399000,399000,404500,409000,429000,439000,439000,433450,425000,425000,429000,449000,449000,449000,439499.5,439999,449000,449000,459000,469000,469000,485000,485600,489000,499000,489000,472450,479000,479000,465000,472500,479000,489000,479000,489000,499000,499000,499000,499999,509000
"Ahwatukee Foothills","Phoenix","AZ","Phoenix","Maricopa",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327000,320000,319900,320000,320000,325000,325000,324000,319900,315000,314900,306495,299900,3e+05,307990,324950,325000,330000,347495,345450,338500,335000,329900,329900,329995,330000,338000,343450,339950,344700,345450,339900,344900,342900,339000,336900,339900,339700,339900,345000,349000,349900,365000,365000,358400,359498,356000
"North Valley","San Jose","CA","San Jose","Santa Clara",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579950,572990,6e+05,650995,614395,664000,632495,610994.5,662847,678939,649000,641495,599950,595000,603720,692000,659000,694000,699000,698500,699950,684283.5,749000,725000,704499.5,699000,699475,719943.5,739990,749000,764990,749000,742895,749888,797995,797990,780888,769490,765990,761407.5,743990,794419,782990,799888,782495,830490,849000
"Evergreen","San Jose","CA","San Jose","Santa Clara",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993500,999943.5,1093444,1098000,1075000,1095400,1095400,1095200,1134844,1190000,1167500,1194900,1199000,1249999,1159000,1199844,1198940,1150000,1100000,1119000,1138868,1199000,1177000,1200000,1175000,1149999,1173000,1099000
"Murray Hill","New York","NY","New York","Queens",54,749000,749000,748000,748000,729000,726500,709450,699000,718000,715000,698000,679000,679500,670000,698500,670000,679000,688444,679000,679000,653000,629000,623944,607000,599000,599000,599000,619000,649000,629888,639000,639000,626944,649000,732000,739888,750000,749000,749000,739888,750000,749000,750000,759000,788000,798500,799000,788000,769000,769000,793500,810000,789000,822000,808944,828888,849500,849000,828000,828000,847500,846000,849500,883444,899000,899000,899000,899000,899000,9e+05,898944,962500,990000,994000,1074000,996500,996500,995000,1050000,995000,986500,999888,1050000,1080000,1180000,1180000,1159000,1100000,1100000,1088888,1094000,1143944,1098000
"Sylmar","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,385500,379900,379900,379900,385000,402450,399900,399000,399000,395000,390000,399900,389000,409900,409950,399999,414975,420000,429950,425000,436500,425000,425000,434900,429900,430000,425000,450000,465000,465000,460000,450000,455000,462500,475000,475000,469925,469950,481950,490000,499000,499000,499900,505000,523450,499999
"Sheepshead Bay","New York","NY","New York","Kings",56,,,,,,,,,,,,,,,,,,549000,559000,559000,579000,579000,579000,544000,549000,527000,529000,549000,497000,524500,465000,489999.5,499000,525000,599000,599000,599000,599000,603950,619000,599000,644000,629000,627000,619000,614000,619000,635000,669000,639000,642000,659000,649000,625000,649000,654000,625000,625000,649000,649000,719000,719000,769000,767000,769000,799000,799000,799000,799000,765500,749000,742444,794000,759000,759000,759000,759000,775000,795000,799000,828500,807000,799500,828000,807500,849000,893500,889000,899000,894000,899000,892000,879000
"Willow Glen","San Jose","CA","San Jose","Santa Clara",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849975,840000,799999,834888,849000,849000,865000,895000,850000,889000,899000,895000,914400,925000,950000,925000,929450,948000,929000,849975,882000,937000,969000,950000,949000,949425,975000,988000,949490,950000,950000,950000,1026000,1088000,1098000,1099000,1099000,1095000,1149000,1100000,1098888,1149475,1099000,1088500,1164500,1179000,1199000,1180000,1230000,1180000,1196500,1217499.5,1249499.5
