"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Paradise","Las Vegas","NV","Las Vegas","Clark",1,,,,,,,,,,,,,0.686323092170466,0.689579684763573,0.690894205209995,0.690637200736648,0.689783852742847,0.692304473244914,0.690936106983655,0.681930856054646,0.679996788657049,0.678633975481611,0.677576412555455,0.675553547220967,0.676014021031547,0.670640834575261,0.700932685813527,0.689189812336366,0.689358035329599,0.688061422002999,0.686768985909979,0.691121743753323,0.682554075987943,0.683192261185006,0.675658609192731,0.676748582230624,0.692440854010387,0.689305263672352,0.68934019234025,0.689224117857087,0.71652499815494,0.703703703703704,0.68208778173191,0.693756194251734,0.699088145896657,0.708778173190985,0.689563365282215,0.698162922041849,0.698462929475588,0.688861314862705,0.69637041334437,0.693069306930693,0.726335520149953,0.73378179821847,0.721133268596874,0.712213185932334,0.736222161309156,0.717840761372912,0.71282575370465,0.734628398765952,0.734433559871149,0.735857462348713,0.767857142857143,0.756578947368421,0.738453276047261,0.775416427340609,0.742531513049363,0.760157929382335,0.716845878136201,0.716216216216216,0.75499790583404,0.686685574975427,0.740396530359356,0.72279792746114,0.72291582762787,0.756770486342438,0.732843137254902,0.779902702420701,0.780729166666667,0.770334928229665,0.807592252690099
"Sunrise Manor","Las Vegas","NV","Las Vegas","Clark",2,,,,,,,0.66435227967682,0.660264274464004,0.651890482398957,0.632458233890215,0.628729116945107,0.635424940428912,0.634649589889912,0.645297434886833,0.652184412430314,0.664497817607727,0.649546316359697,0.647684077916636,0.654116145500957,0.633499564601037,0.633383010432191,0.635574089915407,0.634920634920635,0.633383010432191,0.633950388464826,0.639827628030538,0.635574089915407,0.63622754491018,0.622542595019659,0.643893960341949,0.626904777067166,0.623306233062331,0.616547334924423,0.617226890756303,0.618607814360926,0.616142945163278,0.623100303951368,0.622630975065052,0.632596174476796,0.632458233890215,0.634364917479683,0.63622754491018,0.660136286201022,0.656655441854383,0.654940119760479,0.639766511420602,0.64736499674691,0.647472937559611,0.644455252918288,0.650054171180932,0.644449848681366,0.64367816091954,0.61352630420427,0.640336134453781,0.657103043761075,0.631809338521401,0.655961390374877,0.643666323377961,0.630744696490108,0.648202710665881,0.638297872340426,0.642298172362927,0.667626713172465,0.646298472385429,0.664652567975831,0.66214482248718,0.690709046454768,0.673267326732673,0.681883348997016,0.670640834575261,0.675092478421702,0.643176733780761,0.699181446111869,0.686951066499373,0.681198910081744,0.686638388123012,0.751992512495929,0.759679818672125,0.764781626643963,0.733496332518337,0.731310942578548
"Spring Valley","Las Vegas","NV","Las Vegas","Clark",3,,,,,0.678263369752731,0.672747215300407,0.677583286278938,0.68865800743387,0.68407960199005,0.695782145230526,0.69242104055435,0.675858340091917,0.674676524953789,0.677583286278938,0.674092072324019,0.664149266992448,0.664149266992448,0.670600858369099,0.653780557134736,0.643912237655218,0.64728183359184,0.652064451158107,0.646088805082812,0.652533398208037,0.656857593273778,0.657894736842105,0.652099886492622,0.65154558851226,0.660708959581929,0.650964254710028,0.656598818122127,0.663972286374134,0.669456066945607,0.648510206669202,0.654098360655738,0.652670888592281,0.657894736842105,0.65864833906071,0.658616904500549,0.658561296859169,0.669164882226981,0.680225241362839,0.674854640586862,0.677110993096123,0.656737874945967,0.664697193500739,0.674161463349506,0.666666666666667,0.676524113764193,0.678607744070709,0.687799043062201,0.703140303968477,0.703672049025582,0.716941051513542,0.69193742478941,0.696077431839331,0.68082788671024,0.674786043449638,0.66348195329087,0.666370501999112,0.68952952127097,0.69453829172206,0.696747107349475,0.68992552166697,0.708431397157066,0.721045515998197,0.706287633163502,0.713470319634703,0.704592901878914,0.711253347315039,0.70856438693777,0.686059275521405,0.704592901878914,0.707888982719238,0.71353065539112,0.725781003471127,0.729383745162251,0.72536268134067,0.73805214693423,0.744456819389382,0.75707702435813
"Enterprise","Las Vegas","NV","Las Vegas","Clark",4,0.690505590699132,0.686427464523277,0.686427464523277,0.678051230537418,0.683872131556442,0.683372184884087,0.675858951175407,0.677282377919321,0.671004473363156,0.655021834061135,0.642999006951341,0.657021025895264,0.663050030138638,0.661727133367399,0.648837209302326,0.650054171180932,0.649445690241629,0.658740359897172,0.658740359897172,0.657771118890801,0.648285705776995,0.644782894799584,0.641368435486083,0.639658848614073,0.632205280773522,0.637920018890329,0.639799777530589,0.659133709981168,0.646286365125117,0.652024657465047,0.649350649350649,0.653069113890009,0.650406504065041,0.646711012564671,0.636380680965952,0.631860209597997,0.632160392798691,0.637567435017165,0.641592920353982,0.645481628599801,0.649350649350649,0.650538754269202,0.651804613236179,0.652938221998995,0.65864833906071,0.65806795820515,0.645994832041344,0.651650041209994,0.656295576081672,0.661412889044897,0.649183740719066,0.656782753837696,0.650887573964497,0.664573521716379,0.67154822539078,0.670945157526254,0.670626501305332,0.670600858369099,0.669925415031818,0.669542984979227,0.659824046920821,0.664920519021175,0.675359503346918,0.688468158347676,0.691489361702128,0.685957102387697,0.690251371876463,0.684575253601677,0.669065036859353,0.688073394495413,0.692794576433885,0.68719076415613,0.685966453135146,0.701365817644887,0.704225352112676,0.702458605117913,0.71912013536379,0.704225352112676,0.694383979103178,0.713510798847959,0.706145188830097
"Northwest","El Paso","TX","El Paso","El Paso",5,,,,,,,,,,,,0.740037950664137,0.768049498376981,0.774621910734047,0.793103448275862,0.757805395574417,0.764980875478113,0.746094701318582,0.773514851485149,0.785433773652267,0.803050991638668,0.813329121920404,0.794438927507448,0.775694893341952,0.771720091084253,0.747702589807853,0.762582613116421,0.778537121193019,0.77438867280959,0.765344191004277,0.78039276826389,0.765171503957784,0.766301573498662,0.770417106131771,0.751089972255252,0.787744979673268,0.779821835588271,0.761370833715356,0.76786476189251,0.779132791327913,0.769445998880806,0.76530612244898,0.763358778625954,0.711367639435825,0.712245626561942,0.720906282183316,0.735196309362791,0.703200775945684,0.722372052046272,0.724678231673195,0.753750644458931,0.72289156626506,0.719856028794241,0.734974238181408,0.746441419435068,0.756795112420158,0.747690531177829,0.745941202281702,0.746284666651449,0.750706699305779,0.752067160572691,0.741758241758242,0.743799373317446,0.747566063977747,0.760362783219407,0.759634641375611,0.748291498870406,0.759606791778374,0.688705489614243,0.722027180117563,0.764074201853638,0.718601392175331,0.731162196679438,0.719438116932422,0.729610272293199,0.731707317073171,0.770653514180025,0.763798056301661,0.763798056301661,0.743006371840728,0.773152751506519
"Summerlin North","Las Vegas","NV","Las Vegas","Clark",6,,,,,0.782068997206896,0.82412722233785,0.834633095662507,0.791497060153777,0.76303518440017,0.768093743873981,0.741935483870968,0.790136789056875,0.78915295551493,0.758354565233394,0.768910640514531,0.760340632603406,0.741407285524933,0.749265426052889,0.730954567640238,0.766621438263229,0.737820647941748,0.753991720875222,0.745815436628863,0.728040703844554,0.729431106336155,0.732844770153231,0.758640890451084,0.765855305147136,0.75041689827682,0.747764902163466,0.769725557461406,0.772708175905419,0.772708175905419,0.766621438263229,0.746268656716418,0.741005438572026,0.755229686619177,0.73943661971831,0.748055056852184,0.753654009733084,0.780572419774501,0.778894472361809,0.772986167615948,0.772986167615948,0.772777373084782,0.784465020576132,0.753996572986296,0.771126307642152,0.780015094141682,0.779457768508863,0.779457768508863,0.780137695035765,0.781865616519013,0.815709477090074,0.828953169562282,0.795778665145465,0.781865616519013,0.794714729398129,0.774985038898863,0.805129990714949,0.79981718464351,0.79352485731413,0.810507123473541,0.817026350677863,0.839688545127995,0.847932974259564,0.837821663674446,0.845728583045761,0.80980273680213,0.821025382005509,0.800087321049297,0.830633500264048,0.801074367962014,0.817757009345794,0.826787293373711,0.840807174887892,0.850785340314136,0.85,0.880684104965186,0.845665961945032,0.853131749460043
"Alafaya","Orlando","FL","Orlando","Orange",7,,,,,0.654468004177301,0.674217907227616,0.694742489270386,0.696335078534031,0.701803640269803,0.672424139130929,0.668087196250777,0.675797783437661,0.675340850366889,0.670567529975734,0.67063697566028,0.660714285714286,0.681426106958022,0.675675675675676,0.698089778769349,0.701803640269803,0.691714836223507,0.696629213483146,0.679824561403509,0.686515748031496,0.689513960762999,0.684315339606737,0.671578947368421,0.697596658106984,0.705386246631263,0.706601380919664,0.716602283293603,0.722408917776819,0.723172628304821,0.717213114754098,0.710350955131053,0.699019289241504,0.702305739713074,0.708277999114653,0.702712222613596,0.701710261569417,0.704865848112779,0.723172628304821,0.72083465608314,0.740310610225399,0.714004765059986,0.723172628304821,0.723172628304821,0.723826200450183,0.720164609053498,0.723172628304821,0.746457763620519,0.747314339093881,0.746322704351694,0.743423560808235,0.742397137745975,0.7262192979465,0.723172628304821,0.75,0.746457763620519,0.751628664495114,0.754760798885276,0.752253948678722,0.740039601988492,0.748920338660844,0.74785612591471,0.772357723577236,0.758993177270406,0.753257328990228,0.748257482574826,0.738772338012748,0.740131578947368,0.738772338012748,0.746205825454347,0.765074092999489,0.767441860465116,0.78632175761871,0.789851603638104,0.816276803118908,0.818714220652876,0.79774991935976,0.767590618336887
