"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Far North","Dallas","TX","Dallas-Fort Worth","Dallas",11,237450,239450,243250,249250,227000,228199,230000,229950,229806.5,230000,230000,224950,222512,221256,214900,217506,219000,215000,214250,209900,210000,204700,205200,2e+05,199250,195000,199200,210000,219900,229000,224500,215000,218750,226950,232800,227000,224900,225000,229000,236450,242900,254900,254900,249999,249999,249999,249999,249700,254950,265000,254000,260000,281949.5,284499.5,285000,280000,279000,293000,282450,279900,279900,284950,321450,295000,305000,320000,314000,312000,3e+05,312450,309900,299450,313000,327450,354900,335000,349000,350000,349900,347900,349900,349450,350000,339900,350000,372450,375000,379000,379900,398745,386450,377500,375000
"Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042000,972000,972000,999000,950000,1022500,1097000,1195000,1047500,995000,899900,899000,999000,959450,995000,995000
"Williamsburg","New York","NY","New York","Kings",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495000,2600000,2600000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2472500,2517500,2517500,2500000,2520000,2520000,2399500,2507500,2399500,2510000,2399000,2450000,2285000,2442500,2517500,2495000,2320000,2375000,2195000,2197500,2149500
"East Side","El Paso","TX","El Paso","El Paso",14,125000,123000,125000,125000,125000,127700,129500,129900,129900,129975,132000,131950,129900,130000,125450,124925,129900,134975,130000,129900,128900,129770,129200,126835,128000,124900,125000,125500,123925,129430,129900,125000,124100,119900,124500,123000,123750,129000,128000,128750,129300,127250,129900,129925,127950,130000,128500,128250,128000,125000,129000,129500,129000,132000,129900,127750,127500,124900,124000,125000,125000,129200,129770,129972.5,132700,129835,129850,129950,130000,129000,129950,129000,125450,129000,125000,124900,130750,130000,129900,128250,130000,134172,128900,134300,132222,137900,143925,140950,136949.5,139500,135000,137950,137925
"Camelback East","Phoenix","AZ","Phoenix","Maricopa",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419000,410500,399000,402000,400500,396374,387191,410000,419000,494100,498900,495250,498900,495250,485000,448500,445490,448000,442613,442990,447125.5
"Southeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,66950,66400,59000,65000,75900,77700,75000,75900,75000,78000,75000,71950,75000,76000,83000,80000,83000,84000,89900,89999,95000,99900,99900,99999.5,102000,100700,104750,110000,107000,105000,106000,108000,105250,105500,105000,103500,102700,110000,115000,118450,125000,127700,128720,125000,125000,125581
"Jamaica","New York","NY","New York","Queens",17,299000,299000,299000,299000,299000,295000,299000,299000,299000,299000,299000,297000,295000,299000,287000,257500,279000,289000,289000,289000,280000,280000,279000,279000,298500,299000,299000,299000,289999,298000,289000,289999,299000,299000,319000,322500,325900,329000,335500,339000,339000,339000,340000,349000,339000,339000,339000,339000,339000,329000,339000,345000,359000,359000,359000,359000,369000,395000,392499.5,389000,399000,399000,399000,399000,399000,390000,389000,385000,388000,390000,395000,399000,419500,420000,428999.5,429000,419000,430000,435000,440000,449000,449000,449999,449999,459999,450000,459000,450000,430000,429999.5,430000,439999,430000
"Roosevelt","Fresno","CA","Fresno","Fresno",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176500,179000,179000,169250,152450,154975,155000,155000,153500,149975,145000,149900,135000,145000,151250,165500,174900,161250,177200,201990,199999,179000,184900,180000,162900,158750,149900,154900,177000,159900,179250,183750,172450,169900,184500,189000,179500,195000,204999.5,187949.5,194900,204900,205000,214900,229900,224000,232500
"North Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727995,781995,675000,726497.5,771995,799500,732995,735495,725000,703497.5,661814,687990,699900,743497.5,775000,749000,725000,750000
"Enterprise","Las Vegas","NV","Las Vegas","Clark",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189900,189994.5,193812.5,195000,199900,2e+05,2e+05,209000,209000,209000,213995,213970,210000,210000,209999.5,215000,215000,219900,228000,219950,227900,229000,228000,229900,230000,229900,230000,229840,234900,236000,239990,246990,246495,249000,249450,249000,250000,255000,255000,255000,250000,260000,264999.5,269949.5,274949.5,278000,279945
"East San Jose","San Jose","CA","San Jose","Santa Clara",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452000,459999,460000,450000,459000,487000,482444,485000,487440,479000,489950,479000,479000,459475,489500,509975,519950,519950,519000,530000,529950,539000,544950,546500,549000,549000,540000,548000,539000,560000,549394,549499.5,589880,588800,599000,589940,585000,586900,585000,599888,610000,599000,588377,617450,639000,629000,614500
"East Memphis-Colonial-Yorkshire","Memphis","TN","Memphis","Shelby",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134900,138200,135900,130000,129900,129000,125000,119900,124950,130000,128950,129900,129900,123000,129700,129900,119900,120000,119900,119900,119900,127900,122000,129900,134900,132700,122200,121499.5,124900,115000,115000,118900,115000,123200,119900,129000,129950,129000,129900,128500,125000,124900,114900,125000,126650,129900,128000,135000,139900,139900,142250
"South Side","Corpus Christi","TX","Corpus Christi","Nueces",23,158000,159500,159500,159447.5,159900,159900,157900,158950,154900,154900,155745,154900,152450,159900,156000,159900,159900,149900,145000,143450,141449.5,139900,139900,144900,145900,142900,137900,139900,144450,141900,139900,139900,132000,134900,148900,154900,149900,150900,153900,155400,162900,165400,159900,167400,166900,169900,164900,166900,168900,172400,172900,189900,182450,189900,189900,187000,185700,174700,176950,192000,195000,194950,198000,186825,189000,189900,195900,189900,189000,190000,199975,208250,197700,199900,204200,204200,199900,198900,199000,194700,199000,197000,199500,198200,189900,199500,209444,214000,209900,206500,205750,203700,199900
"North Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479000,490000,450000,459000,465500,461000,480500,493500,495900,489000,472500,499000,483450,483450,495575,499000,529000,529000,549500,535000,544450,544000,575000,550000,544000,547450,550000,591975,594000,579000,589000,627000,609950,609906,599000,599000,599497.5,599995,599900,625000,619000,594000,594000,599000,603000,627000
"Alief","Houston","TX","Houston","Harris",25,84950,85000,89900,89900,89900,89900,89000,89496,89000,89000,87900,86950,85000,84900,81500,80370,80000,79000,75000,78750,74999,72900,74900,75000,75000,74900,74900,70000,72200,70000,75000,79500,78650,75000,79925,81750,83000,82750,79900,81375,78750,85000,86750,90999.5,89949.5,89900,92000,89900,92450,95000,95000,95900,99950,105950,110000,115000,109900,110000,109950,109950,110000,110650,115000,116500,111300,112000,115000,118500,132800,130000,129900,134949.5,135000,134999,132000,135000,135000,138000,138400,138000,136500,139900,135000,136900,140000,145000,141322.5,139000,135000,140000,140000,135999,145000
"Bullard","Fresno","CA","Fresno","Fresno",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,234450,234950,249900,244900,248000,243250,241250,237000,237000,239900,237000,234900,232450,234900,242500,239925,229450,229925,229900,238000,238000,236000,238000,239450,239925,249500,250000,250000,249900,257500,249900,259500,254950,255000,255950,249995,249997,249950,249000,259950,269000,265000,263950,269450,270000,274900
"Mid City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763200,729000,739900,742450,747000,739000,699000,683400,695000,699900,699950,716500,749500,789000,829000,795000,799900,825000,812450,799000,752500,779000,839000,877250,839000,839000,839000,872000,870500,799500,829500,964444,930000,980000,1018000,999000,1059500,1019000,1049500,999000,1050000,1050000
"Northeast","El Paso","TX","El Paso","El Paso",28,114950,115225,114950,114400,112000,113459,109955,113468,109000,107113.5,105000,108950,112000,111950,102925,102900,111900,114500,109500,110950,110000,105450,105450,104950,107450,109700,109950,109950,109950,110950,109950,109950,109950,108950,111000,110950,113500,113500,111725,111450,113000,114225,115000,115450,115225,117450,115450,119000,115000,116500,113925,109500,113962.5,112450,111000,111000,110000,107500,109450,109700,114000,114000,112950,111500,113500,115500,115250,115900,114975,114000,111500,112000,112475,112500,117925,117950,115975,114000,114500,114900,112000,116250,114949.5,115900,116000,114925,115950,115000,114000,115000,114900,115000,114975
"Southwest Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,116900,1e+05,103000,110000,115000,109900,119500,124500,125450,130000,123000,122000,119900,121250,130000,125000,129450,135000,143000,134900,137700,137700,139950,137450,138450,147500,135000,134950,146450,150000,157450,159000,155000,159450,164950,169900,162000,159750,179500,183000,176000,178900,182000,184500,192546,198950
"West San Jose","San Jose","CA","San Jose","Santa Clara",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993000,984000,999000,1023444,1049000,1050000,1036450,1036450,1049000,998000,995000,1088000,1138888,1138888,1098950,1098919,1096500,1093000,1100000,1136494,1116000,1099750,1198000,1098944,1150000,1198000,1199500,1249000,1199000,1274999,1283500
"East","Arlington","TX","Dallas-Fort Worth","Tarrant",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,89900,89900,95000,94950,96500,99900,92250,104450,105000,1e+05,94900,83950,85000,88000,92000,90000,90000,89950,93500,107000,109800,109900,114950,109900,109950,112000,111900,111900,114900,119900,117750,115750,124900,115000,115000,119950,123750,124900,125000,129900,136000,139900,140000,144000,144900,145000
"North Long Beach","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335000,329900,329500,341500,339900,339900,337000,329900,339900,339900,340000,337000,337500,349900,350000,357450,354900,374900,375000,372500,380000,380000,387000,379900,385900,398000,397000,392500,394500,390000,399000,4e+05,419750,418500,418750,419999.5,414900,415000,417000,424900,437000,433900,435000,439000,439997,450000,450000
"Northwest","El Paso","TX","El Paso","El Paso",33,189000,189000,193475,189000,195250,192475,195444,191648,194950,193000,194900,189000,189949.5,189949.5,189900,186400,185000,187944,186950,185000,184900,179900,180000,182250,189900,189700,189900,195025,199450,199500,199000,195000,194672.5,186980,185195,183000,184895,179950,182950,181425,183780,189900,189900,195000,195000,194725,190000,194725,189400,190505,194749.5,194500,191610,192450,189900,189900,189100,184950,185450,184925,179950,179000,181950,188888,189500,189000,187450,186975,185000,185000,188895,188975,185000,184740,184970,189000,191075,184650,180707,183500,186900,188000,182950,189685,189950,195000,195000,195750,199992.5,202690,198995,199245,190000
"Southeast","Arlington","TX","Dallas-Fort Worth","Tarrant",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121450,125000,125000,128500,128500,123000,125500,126500,129900,130750,131500,130000,129990,127000,123950,125000,125000,135000,143500,139900,140000,142500,149900,150500,149900,149900,149900,146950,148000,149900,149900,150000,159900,160000,161000,160000,164950,164900,164900,164990,160000,165000,170000,174900,176000,178450,180000,180000,184900
"Logan Square","Chicago","IL","Chicago","Cook",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399990,425000,407450,399450,424450,409900,417450,410000,399450,399000,399000,389000,399495,417500,467000,449900,427000,449900,449900,454950,465450,477900,498869.5,499900,482450,475000,489000,549000,549000,517000,494900,489900,494450,499000,504500,499950,499900,499000,485000
"Preston Hollow","Dallas","TX","Dallas-Fort Worth","Dallas",36,214950,219000,219000,219000,219000,219700,219900,219929,225000,215000,204000,190450,188000,194950,195000,198000,199500,199000,190000,179250,175900,175000,179900,179900,184900,190000,187000,179900,185000,198500,2e+05,2e+05,207800,219000,235450,239000,244000,249900,243700,249450,239900,254500,249900,254500,262000,260000,259000,269949.5,271400,250000,255750,262400,279500,252500,289900,285000,259000,269500,269450,269900,282500,282500,285000,282450,289900,299700,305000,3e+05,320000,334900,349000,330000,329000,349000,349900,385450,382450,385000,384900,399000,408500,402500,399900,377000,369954,4e+05,424900,429900,447000,429900,434900,432500,449000
"Sun Valley","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393500,383000,387000,394000,392500,399900,399450,419000,427500,430000,425000,420000,399999,424400,415000,419000,415500,429000,449000,459500,457000,455000,449900,439900,439000,439000,439900,439000,439900,460000,455000,484250,461000,497000,494000,499000,499972,5e+05,499000,517000,512400,544000,532450,565000,560000,553000,569000
"Canoga Park","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459950,499949.5,512450,529000,514450,499974.5,499925,499974.5,499999,499999,519000,535000,524000,527000,536499.5,549000
"South Ozone Park","New York","NY","New York","Queens",39,387000,385000,374944,359000,372443.5,376944,379000,379000,379000,375000,372443.5,349900,349450,349000,349999,339000,339000,324700,319000,319000,329000,339000,347000,335000,329900,339900,349949.5,329999,329994.5,346999,335000,330000,310000,315000,329000,329000,329000,339000,349000,345000,350000,349997.5,349990,359000,369000,369000,369000,369000,389000,389000,379000,374995,379000,397000,387000,399900,412450,439000,433399.5,439000,399000,429000,402499.5,388000,449000,469000,428650,439000,439000,439999,439999,455000,469000,475000,487000,475000,487000,499999,499000,523500,509000,509000,499000,499000,499000,499000,499000,499000,519000,499000,499499.5,499999,529000
"North Valley","San Jose","CA","San Jose","Santa Clara",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577500,599000,564086.5,599888,637990,604443.5,577444,522450,480000,544500,504500,550000,569000,618500,599000,619900,539000,589888,529000,549500,599419,657990,660990,652990,681945,698000,679900,654000,688999.5,729000,762995,736990,702990,746990,737490,729000,793500,759990,750990,751990,776490,799000
"Evergreen","San Jose","CA","San Jose","Santa Clara",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639444,648500,7e+05,697444,678000,678000,689450,690400,701943.5,699000,688888,707450,660000,670000,682000,699000,696500,670000,696944,698944,7e+05,742499.5,725000,732444,744443.5,764499.5,744900,818000,849444,799000,849000,849000,849999,899950,899999,849900,799900,757475,725000,770000,780000,8e+05,839294,839294,849950,898000,840419
"Sylmar","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,349000,360000,375000,363000,359500,360000,349949.5,369495,369475,364900,350000,369900,369999.5,375000,375000,388250,389000,387000,369900,374950,392000,402499.5,415000,419838.5,411000,410000,420000,419900,429999,426450,429450,428000,429900,425900,432499.5,405000,432499.5,460000,454950,472000,472000,475000,474900,467000
"Sheepshead Bay","New York","NY","New York","Kings",43,567000,599000,575500,580000,576000,599000,599000,609000,599000,599000,559500,599000,599000,614000,559000,549000,554000,549000,535000,540000,564000,554000,529000,535000,549000,579999,528944,579999.5,569000,569000,529000,525000,535000,525000,549000,554000,549000,519500,562000,5e+05,473999.5,494000,525000,548000,549000,545662.5,579000,585000,548000,548500,546500,549000,545000,569000,569000,579000,579000,587000,609000,599000,629000,649000,629000,629000,637500,650000,650000,644500,629000,629000,634500,629000,681500,655000,699000,699000,739000,748944,759000,825000,899000,899000,899000,899000,875000,920000,904000,879500,888000,858250,825000,826500,798000
"Willow Glen","San Jose","CA","San Jose","Santa Clara",44,597000,577450,579950,604500,599000,569000,593500,579900,550000,544950,499000,527950,522475,540000,539000,549000,559475,549450,527500,503000,529000,545050,549000,473950,473000,520000,539700,552499.5,549974.5,559499,598000,610000,599000,619000,639000,617000,648000,676000,699900,736500,748000,759000,739000,735000,735000,699900,735000,739950,739000,796500,799950,769000,775000,750000,764400,779400,797000,799000,799888,754450,749000,799000,868000,849000,850000,875000,875000,849000,849974.5,879000,879000,879000,895000,925000,988000,999000,979000,949000,949000,977000,979000,1e+06,999950,1039950,1074000,1074450,1099500,1098000,1099475,1044000,999000,998000,999000
"West","Arlington","TX","Dallas-Fort Worth","Tarrant",45,118495,119995,125000,129900,129950,129000,125000,128700,129900,125000,123000,117950,115000,115500,119900,119900,120000,119950,119500,119250,119900,119900,119581.5,114950,115000,117900,109900,109500,115000,114900,115000,115000,118775,119000,129900,130000,133900,133900,134000,134900,139000,138000,139900,139900,145000,144445,140000,145000,142000,149900,149900,145000,145000,142500,150000,150000,150000,147900,144950,144900,149900,159225,158550,160000,160000,160000,159900,159500,159900,157000,158000,159900,169900,169900,170000,175000,180000,179925,185000,187950,185500,189250,189900,189950,188000,189898,188900,189900,195000,2e+05,195000,195000,195000
"Sharpstown","Houston","TX","Houston","Harris",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162000,162250,149500,152250,149000,142500,144950,149450,142500,166000,149000,164900,156450,172450,175000,170000,179000,168999.5,166494.5,163500,165000,168000,179450,179450,179900,189000,198900,199500,199700,199900,199500,199500,189000,212249.5,207250,198750,197000,204500,189900,193950,199700,199000,199990,204950,205000,204949.5,207925
"Northridge","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465500,450000,454900,494450,450000,489975,469900,474900,486300,499450,513500,507250,499000,485000,479000,495000,492000,499925,499475,499000,522225,499950,510000,5e+05,530750,550000,549900,560000,575000,599900,599925,590000,590000,597500,599475,593480,595000,590930,590930,590000,599950,605000,619999.5,630000,619974.5,622439.5,619475
"San Pedro","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499900,479000,517000,495000,499000,529000,577000,555000,549000,552000,547000,534000,559000,569000,537500,552500,549000,549000,549500,557000,549900,565000,589000,579350,550000,570000,568500,579700,592500,594000,598000,589000,599000,605000,605000,615000,648500,619450,619900,612250,615000,624900,662000,599900,620000,619000,604900
"Southwest","Chula Vista","CA","San Diego","San Diego",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,299000,290000,328250,340000,340000,320000,319500,332210,357000,349000,342000,320000,309450,339900,325000,372499.5,370000,382450,359900,384900,379900,382200,389900,369500,364900,379000,380000,394900,389900,399000,408000,409900,419900,429000,429450,424950,414950,409400,429450,439000,449900,437000,430000,415000,424500,415000
"Forest Hills","New York","NY","New York","Queens",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719500,750000,771500,799000,799000,799944,804000,817000,799000,849000,838000,799900,838000,853944,873444,843500,893500,949500,869000
"West Anaheim","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385000,405000,414950,419000,425375,430000,434900,449000,440000,450000,450000,450000,448000,417100,448000,449450,449000,455000,467500,472450,474950,472500,462000,454677.5,465000,465000,464950,489000,492450,495000,514950,499000,499000,499000,499000,499000,499000,499000,499444,5e+05,525000,530000,540000,540000,539900,543450,549000
"Pacoima","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315000,324999,330000,328500,329000,329000,339900,349000,335000,345000,320000,329997.5,329000,329000,329350,329000,325000,329900,312000,319900,350000,360000,360000,365000,369000,370000,365000,385000,385000,399000,399000,389900,399450,409000,399925,409500,415000,410000,424950,414950,414999,415331,419900,419900,415000,425000,425000
"Blossom Valley","San Jose","CA","San Jose","Santa Clara",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595000,595000,575000,597000,627475,639000,639000,630000,649444,649000,649000,614500,635000,599999,649950,649000,664250,669475,661880,673440,679000,659000,669950,673000,658500,639000,649250,679500,699000,725000,699888,699000,699000,725000,733843.5,725000,708000,683944,698000,733444,750000,749475,756500,766000,749950,792518,758000
