"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Bedford Stuyvesant","New York","NY","New York","Kings",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999000,999000,1100000,999499.5,999999,1089000,1150000,1100000,1250000,1250000,1250000,1250000,1250000,1250000,1250000,1390000,1390000,1390000,1490000,1490000,1492500,1500000,1590000,1549000,1590000,1500000,1500000,1600000,1625000,1600000,1599000,1350000,1350000,1350000,1350000,1545000,1545000,1545000,1522000,1699000,1700000
"Jamaica","New York","NY","New York","Queens",12,449000,450000,459000,450000,450000,441500,439499.5,446000,449000,435000,435000,435000,429000,432500,435000,399000,399000,399000,395000,399000,399000,399000,389000,362500,395950,390000,389000,384499.5,389000,389000,398000,399000,425000,427000,439500,449000,449000,450000,454500,464499.5,469000,469999.5,499000,517999.5,529000,519000,519000,519000,499000,498000,489000,489000,489000,489000,499000,519000,519000,529900,589000,593499.5,599000,599000,599000,584000,589000,589000,539000,569000,619000,649000,639000,649000,649000,649000,675000,675000,679000,699000,685000,694999.5,699000,7e+05,699000,729000,729000,729000,699000,695999,697499.5,675000,675000,689999,699000
"Williamsbridge","New York","NY","New York","Bronx",13,450000,479000,480000,479000,449000,449000,430000,447000,449000,447000,439500,430000,429000,439000,449000,409000,425000,429000,439000,449495,434500,429000,440000,449000,439500,448000,465000,467000,465000,450000,459000,475000,459000,450000,489000,519000,484000,519000,525000,529000,499500,525000,519000,519000,519000,529000,529000,529000,529000,519000,529000,529000,529000,549000,549000,519000,515000,549000,549000,549000,550000,520000,549000,529000,529000,527000,529000,562499.5,569000,569000,579000,599000,599000,599000,599000,599000,587000,575000,579000,579000,579500,599000,599000,599000,599000,629000,599000,599000,599000,599000,599000,599000,599000
"Bushwick","New York","NY","New York","Kings",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000,799000,817499.5,829499.5,849000,829499.5,849000,849500,899499.5,975000,999499.5,999000,999000,999000,999000,999000,999000,999000,999000,999000,1049999.5,1099999,1179000,1179000,1199500,1200000,1299499.5,1317500,1399000,1372500,1350000,1350000,1350000,1300000,1350000,1350000,1350000,1350000,1313500,1313500,1300000,1300000,1313500,1300000,1397500,1395000,1300000
"North Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597000,2675000,2595000,2672500,2222500,2222500,2337500,2495000,2461000,2222500,2295000,2295000,2549950,2549950,2650000,2347000,2242500,2397000,2399950,2542500,2399950,2250000,2250000
"Enterprise","Las Vegas","NV","Las Vegas","Clark",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419950,399000,388745,383750,407535,4e+05,431995,427875,442425,429999.5,424950,425000,429990,429975,414900,432400,438950,439000,449000,449444,486500,482500,469900,469900,459990,463990,454995,439950,464900,455000,468500,499800,459999.5,494821,499900,485000,489000,489302,485000,485000,485000,477000,489151,487000,488990,511840,518500
"Corona","New York","NY","New York","Queens",17,725000,719999.5,699000,699000,699000,699000,689000,689000,692000,680000,680000,670000,659000,659000,675000,660000,659000,697000,699000,690000,692500,688000,689000,681999.5,675000,669500,675000,669000,680000,672000,659000,649000,634000,654500,699000,698500,699000,699000,737000,722000,724000,709000,749000,869000,880000,870000,869000,890000,890000,879500,882500,859500,809000,810000,849500,859500,869000,920000,899999,930000,982500,948888,949500,988000,999000,1099500,1074944,950000,944000,949000,999000,1060000,1060000,1009500,1100000,1100000,1100000,1049000,1100000,1079000,1150000,1150000,1150000,1160000,1200000,1200000,1288000,1300000,1388888,1399000,1350000,1384444,1384444
"Mid City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275000,1275000,1199900,1231000,1195000,1150000,1150000,1100000,1170000,1249500,1199000,1150000,1175000,1290000,1320000,1320000,1354000,1325000,1300000,1290000,1359000,1299500,1275000,1295000,1349000,1450000,1430000,1395000,1395000,1400000,1430000,1424500,1444499.5,1459000,1399500,1399000
"Northwest","El Paso","TX","El Paso","El Paso",19,390500,351750,331250,348850,378950,384499.5,384000,404250,424900,419950,425000,425000,414975,425000,419975,399500,399500,410000,380000,379900,395000,399000,389950,394950,397000,385000,396450,387500,379000,376000,389500,384900,379950,372000,369900,372200,369900,349500,363500,369900,359000,358900,360500,389000,387000,377400,369900,369200,365000,360750,363444,365000,362250,359000,367200,369800,369800,369900,379500,399900,420975,399900,414500,389893.5,399925,402475,399900,399950,399900,399900,399900,390000,385950,379500,399450,399900,398500,375000,379000,374900,353950,374950,374900,362450,349900,349900,365000,372499.5,369999,369974.5,364750,369974.5,367499.5
"Logan Square","Chicago","IL","Chicago","Cook",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469900,494500,457000,453900,453900,454450,451950,445000,452500,450000,459400,455000,509500,525000,509900,560000,570000,547000,550000
"South Ozone Park","New York","NY","New York","Queens",21,,,,,,,,,,,,,,,,,,,444500,455000,454500,439000,439000,464000,449999,459000,448999.5,424500,390000,419000,459000,489900,499000,499000,489000,489999,507000,502000,559000,559000,549000,550000,559000,598000,598000,677000,679000,682499.5,685000,689000,699000,689999,689999,684499.5,679999,669000,669000,689000,699000,699000,679000,679000,679000,679000,669000,669000,675000,682500,689000,669000,679500,699000,734000,695000,729499.5,695000,695000,749000,719000,709000,699000,699999,699994.5,699000,727000,729499.5,727000,725000,689000,644000,669000,779499.5,764499.5
"Ridgewood","New York","NY","New York","Queens",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000,1399000,1424500,1399000,1399000,1599000,1597000,1475000,1527500,1450000,1499999,1499000,1537000,1464500,1647500,1645000
"East Elmhurst","New York","NY","New York","Queens",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969000,889000,875000,929000,929000,929000,929000,919000,929000,929000,929000,929000,929000,875000,885000,929000,943944,949000,950000,964000,964000,944000,939000,939000,929000,937000,929000,929000,929000,937000
"South Dorchester","Boston","MA","Boston","Suffolk",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459000,449000,439900,444900,459000,479450,479000,499000,539000,519000,509450,499000,499900,499450,499900,489888,499450,479000,499000,511950,509000,519900,549900,544900,532000,549450,554000,545000,525000,532000,549900,579000,554450,589000,579000,585000,572000,587000,579000,594000,599900,599000,650000,674999,679000,697000,649900,677000,684500
"Princess Anne","Virginia Beach","VA","Virginia Beach","Virginia Beach City",25,532450,519900,547500,549000,537400,533950,534900,538250,552500,548500,548500,535000,539000,544900,549949.5,525900,521950,525900,544900,536375,540000,550000,535000,532499.5,549000,537575,499999,499999.5,499900,527900,529900,527450,525000,529450,565000,549900,559900,560000,560000,565000,562450,549900,549000,542900,554900,553400,550950,545950,542900,549000,542900,519000,539900,541450,542900,549500,549900,542900,536990,520000,5e+05,482182.5,497000,499000,489900,514995,499000,505000,499900,497000,475000,492950,491000,5e+05,501245,525000,519955.5,525000,529900,539990,534990,534990,532490,529990,599000,611900,609900,605950,611950,611900,589900,593500,597850
"Kingwood","Houston","TX","Houston","Harris",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430000,430000,434950,414900,422450,487719,485000,437000,432000,432000,417000,439000,449450,449900,454900,462400,467450,452449.5,459900,449900,403990,406995,447949.5,436250,437000,436000,432500,441995,456445,430000,437495,426495,427990,439885,470990,429930,425990,429990,424595,429990,439949.5,439000
"Clear Lake","Houston","TX","Houston","Harris",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435000,439000,432500,504500,539900,511900,594430.5,603577.5,616800,613900,615900,620900,620900,615445,599314,615445,614990,574314,572170.5,559990,582333.5,568749.5,549000,549891.5,593881,588990,575490,561990,592820.5,578990
"Northeast Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346850,340000,364950,357900,330000,330000,330000,339900,353950,352450,350000,359000,344250,390000,395000,355000,379900,376950,365993
"Woodward Park","Fresno","CA","Fresno","Fresno",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434475,475000,475000,474900,439900,444450,464900,464950,465000,499450,499000,515000,569900,550000,559250,599900,599950
"Albany Park","Chicago","IL","Chicago","Cook",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,399888,434388.5,449950,449900,436950,415000,437000,439450,464950,459250,452250,459500,459250,479950,479950,449950,471950,479000,499500,5e+05
"Centennial Hills","Las Vegas","NV","Las Vegas","Clark",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499999.5,475000,475000,465000,449000,426025,442995,417450,399949.5,386000,392449.5,390000,387499.5,399450,429495,459900,473750,449250,454900,449500,434750,454450,464000,467000,462000,465000,485000
"Lone Mountain","Las Vegas","NV","Las Vegas","Clark",32,,,,239500,246450,248900,227450,220000,220000,222450,199999,197450,189000,168500,159000,153250,175000,177000,179000,190900,199000,190000,195000,185000,184950,198950,198000,199000,219990,232500,222250,224000,224000,220000,229000,227500,225000,225000,240000,250000,249500,265000,280000,293000,280000,260000,271500,295000,299900,296750,307500,307275,313500,320888,320394,316950,319943.5,327000,322493.5,319950,322450,322445,324995,329950,324900,324900,329990,335000,339900,329900,335000,315500,311000,329900,337450,339500,339000,347700,345900,349700,349900,350000,349900,369000,379900,379900,370000,374900,374999.5,368500,385000,387000,368000
"Summerlin North","Las Vegas","NV","Las Vegas","Clark",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449000,425000,412450,474950,459900,449995,457500,464500,448888,450000,472495,439900,435000,430000,443500,447250,474999.5,559900,532990,582000,545995,536445,545995,554495,549990,549000,532444,526374,525000,527761.5,542000,562696.5,549000,571470,549900,550000,532960,550000,550000,550000,549900,549900,535000,534800,542500,539900,530000,529900,519000,542000,552500,587500,634999,624900,624900
"Lake View","Chicago","IL","Chicago","Cook",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549000,1599000,1599000,1548000,1450000,1549000,1475000,1400000,1399500,1350000,1299000,1499750,1499500,1350000,1275000,1450000,1399500,1375000,1495000,1499000,1499000,1499000,1499450,1461500,1444000,1450000,1416500,1394900,1474500,1473450,1369000,1424000
"Woodland Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155000,1199000,1175000,1150000,1150000,1150000,1279500,1219500,1219500,1250000,1250000,1295000,1296750,1295000,1229000,1267450,1298500,1312000,1278750,1197653,1278750,1254500,1237500,1254500,1262500,1249500,1254250,1259000
"Greater Uptown","Houston","TX","Houston","Harris",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2922775,2995550,2900000,3250000,3047750,3100000,2595000,2597500,2974000,2712500,2447000,2625000,2495000,2625000,2924000,3190000,3250000,3317500,3497500,3350000,3085000,2999000,2995000,2890000,2750000,2682500,2937000,3147500,2999000,3200000,3200000,3125000,3100000,3097500,2849000,2947500,2925000,2997000,2999500,2950000
"Brighton Park","Chicago","IL","Chicago","Cook",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153700,162450,172000,176900,179950,180000,199900,199900,198000,199000,179900,179000,169999,195500,179000,195500,199900,199900,209999,199900,184900,206999.5,209000,2e+05,199900,174949.5,189900,187400,189900
"Encino","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615000,1495000,1750000,1899000,1909500,1849000,1850000,1749000,1899000,1850000,1850000,1849500,1870000,1999000,1899000,2050250,2024750,1997000,1895000,1843500,2000500,1999999.5,2000500,1999999,2075000,1999000,2147500,2195000,2350000,2300000,2399500,2375000,2400000,2400000,2444500,2499000,2379000,2349500,2262000,2289500,2199999.5,2174497.5,2289000,2312000,2299000,2199500,2199000,2199000,2111000,2197000,2200000,2385000,2475000,2549000
