"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Buena Park","Chicago","IL","Chicago","Cook",128,,,,,,,,,,,,,,1100,1200,1262.5,1307.5,1237.5,1252.5,1300,1335,1345,1345,1347.5,1315,1385,1327.5,1295,1305,1250,1315,1420,1350,1450,1450,1395,1510,1450,1430,1425,1395,1355,1360,1400,1387.5,1400,1380,1355,1400,1360,1400,1455,1550,1650,1600,1595,1500,1500,1455,1467.5,1452.5,1550,1450,1550,1600,1550,1550,1487.5,1400,1395,1390,1450,1470,1500,1500,1525,1500,1500,1500,1500,1575,1480,1450,1450,1475,1487.5,1500,1500,1570,1525,1550,1500
"Old Town","Chicago","IL","Chicago","Cook",129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247.5,1950,1995,1890,1950,1907.5,1900,1872.5,1800,1800,1800,1800,1890,1870,1900,2000,1925,1925,1975,1900,1900,2000,1997.5,2000,1900,1950,1897.5,1925,2025,1895,2000,1900,1890,1900,1900,1895,2000,2000,2000,1900,1950,1850,1750,1900,1870,1895,1800,1825,1900,1900,1900,1900,1875,1950,1900,1900,2100
"Hunters Point","New York","NY","New York","Queens",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650,2720,2720,2747.5,2790,2802,2849,2807.5,3085,3075,3100,3105,3105,3110,3085,3085,3042.5,3000,3085,3140,3120,3200,3182.5,3110,3192.5,3275,3242.5,3200,3250,3120,3150,3200,3250,3300,3300,3320,3245,3175,3110,3200,3140,3200,3475,3200,3300,3175,3042.5,3200,3200,3097.5,3150,3150,3275,3262.5,3350,3235
"Peabody","Cambridge","MA","Boston","Middlesex",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2150,2350,2300,2350,2195,2125,2100,2250,2200,1900,1875,1900,2000,2100,2150,2200,2000,2000,2095,2200,2250,2250,2300,2300,2175,2150,2100,2200,2325,2400,2500,2400,2400,2450,2500,2500,2650,2500,2400,2400,2300,2565,2450,2500,2500,2500,2400,2500,2337,2325,2500,2700,2650,2545,2545,2600,2600
"The Waterfront","Jersey City","NJ","New York","Hudson",132,,,,,,,,,,,,,,,,,,,,,2850,2995,2875,2750,2750,2650,3000,3100,3000,3050,3000,3000,2950,3150,2700,2900,2650,2800,2800,2800,2980,2900,2975,2925,3125,3150,3175,3200,3200,3100,3000,2975,2925,3150,3150,3100,2900,2800,2800,3050,3287.5,3200,3275,3275,3150,3175,3000,3100,2950,2875,2900,2900,3075,3200,3275,3000,3100,2950,3150,3000,3000,3150,2900,3000,3200,3200,3200,3125,2900,2900,2875,3000
"Palm Aire","Pompano Beach","FL","Miami-Fort Lauderdale","Broward",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1300,1242.5,1200,1200,1200,1200,1250,1200,1200,1250,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1225,1250,1250,1241.5,1200,1250,1300,1300,1300,1337.5,1300,1350,1300,1300,1300,1287.5,1287.5,1275,1300,1300,1300,1300,1325,1300,1300,1300,1400,1312.5,1300,1350,1325,1375,1375,1375,1395,1400,1400,1400
"Fairlington-Shirlington","Arlington","VA","Washington","Arlington",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1990,2000,1990,1895,1995,1945,1945,2150,2000,2025,1962.5,1995
"The Loop","Chicago","IL","Chicago","Cook",135,,,,,,,,,,,,,1695,1815,1800,1711,1800,1800,1862,1881,1832.5,1894.5,1925,1913,1845,1913,1954,1971,1905.5,2075,1955,1955,1883.5,1942,1925,1920,2100,1980,2100,2050,2000,2000,2000,1995,2057,2082,2162.5,2175,2150,2125,2100,2100,2175,2150,2200,2250,2216.5,2200,2150,2150,2232,2200,2200,2150,2100,2200,2150,2100,2100,2100,2100,2150,2200,2195,2200,2216,2000,2250,2300,2275,2241,2150,2000,2232,2200,2200,2139,2050,2185,2250,2200,2100
"Murray Hill","New York","NY","New York","New York",136,,,,,,,,,,,,,,,,,,,,,,,,,,2950,3000,3200,3300,3200,3100,3197.5,3297.5,3200,3197,3100,3197,3200,3250,3300,3200,3200,3100,3175,3576.5,3500,3450,3700,3676.5,3650,3625,3400,3370,3400,3575,3500,3550,3653,3500,3425,3700,3626.5,3500,3500,3575,3500,3500,3676.5,3639,3700,3653,3576.5,3725,3750,3810.5,3847.5,3700,3700,3800,3800,3700,3500,3500,3676.5,3500,3625,3800,3800,3750,3653,3800,3750
"Oceanfront","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",137,2000,2000,2000,1900,1900,1800,2100,2300,2200,2325,2300,2200,2000,1950,1975,2000,2000,2000,2000,2000,2100,2200,2200,2300,2400,2300,2300,2300,2400,2300,2200,2300,2300,2300,2400,2450,2500,2500,2300,2425,2500,2400,2412.5,2500,2500,2400,2400,2490,2500,2500,2500,2500,2500,2500,2500,2500,2512.5,2600,2600,2650,2900,2845,2899,2900,2999,3000,2900,2650,2850,3000,2997.5,2900,2950,2900,2700,2750,2700,2600,2500,2500,2650,2750,2500,2500,2500,2700,2600,2650,2650,2600,2700,2700
"Sunset Hills","Reston","VA","Washington","Fairfax",138,,,,,,,,,,,,,2100,2050,2097.5,2200,2000,2000,1862.5,1950,2050,1950,1925,2000,2150,1875,1850,1972.5,1972.5,2130,2100,2075,2050,2000,2100,2175,2000,1800,1850,1862.5,2060,2100,2125,2100,2100,1997.5,1925,2025,1972.5,1925,1895,1850,1897.5,1997.5,2000,1950,1900,1900,1997.5,2072.5,1972.5,1925,1950,1950,1925,1995,2125,2150,1997.5,2000,2050.5,2000,2000,2000,2000,1850,1950,1950,1985,1850,1897.5,1872.5,1797.5,1900,1950,1972.5,1972.5,2000,1995,2000,2000,2000
"East Cambridge","Cambridge","MA","Boston","Middlesex",139,,,,,,,,,,,,,,,,,,,,,,,,,,3047.5,2859,2750,3200,3228,2900,3000,3150,3100,3150,3187,3187,3067,3063.5,3050,3200,3300,3266,3275,3354,3300,3322,3354,3287.5,3200,3200,3322,3200,3000,2949,3200,3200,3200,3200,3189,3225,3225,3300,3125,3189,3100,3194.5,3100,3194.5,3189,3250,3000,3100,3100,3100,3300,3200,2978.5,2999,3000,3200,3225,3200,3300,3000,2985,2996.5,3100,3300,3200,3200,3225
"North End","Boston","MA","Boston","Suffolk",140,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3150,2700,2700,2800,2850,2800,2750,2850,2625,2575,2475,2550,2800,2700,2800,2800,2800,2910,2787.5,2650,2725,2612.5,2575,2525,2600,2625,2700,2650,2700,2600,2625,2675,2550,2550,2725,2750,2675,2650,2650,2650,2625,2500,2500,2450,2500,2500,2525,2600,2800,2800,2625,2700,2925,2900,2850,2612.5,2625,2450,2450,2750,2800,2800,2700,2800,2900,2900
"Upper Eastside","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",141,,,,,,,,,,,,,,,,,,,,1450,1450,1500,1500,1562.5,1550,1500,1550,1550,1495,1450,1400,1350,1450,1550,1550,1500,1475,1500,1500,1550,1550,1550,1500,1500,1550,1575,1650,1550,1650,1625,1600,1600,1600,1650,1650,1600,1650,1675,1750,1700,1675,1725,1755,1825,1850,1890,1900,1900,1925,2000,2000,2000,2100,2000,2000,1900,2000,1875,1825,1875,1800,1850,1950,1800,1775,1825,1900,1900,1850,1900,1900,1875
"Beacon Hill","Boston","MA","Boston","Suffolk",142,,,,,,,,,,,,,,,,,,,,,,,,2637.5,2612.5,2450,2500,2700,2650,2500,2500,2600,2650,2600,2600,2600,2625,2625,2700,2600,2587.5,2775,2600,2600,2700,2650,2650,2600,2700,2700,2700,2795,2750,2675,2600,2600,2625,2500,2600,2700,2700,2650,2650,2600,2600,2600,2600,2500,2500,2500,2600,2700,2662.5,2675,2600,2650,2750,2600,2550,2600,2700,2625,2800,2795,2900,2797.5,2650,2662.5,2800,2900,2800,2700
"Chinatown","Boston","MA","Boston","Suffolk",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250,4100,3625,3750,3750,4100,4000,3950,3800,3197.5,3200,3275
"Little Italy","New York","NY","New York","New York",144,,,,,,,,,,,,,,,,,3200,3395,3395,3450,3475,3500,3510,3745,3447.5,3400,3700,3497.5,3500,3495,3495,3297.5,3495,3500,3550,3595,3550,3650,3600,3500,3500,3495,3500,3700,3400,3350,3350,3495,3350,3460,3400,3350,3472.5,3350,3350,3450,3350,3350,3450,3325,3400,3350,3692.5,3790,3450,3790,3400,3497.5,3500,3495,3450,3400,3350,3300,3350,3350,3450,3350,3500,3350,3350,3350,3300,3325,3495,3642.5,3642.5,3497.5,3495,3472.5,3450,3350
"River North","Chicago","IL","Chicago","Cook",145,,,,,,,,,,,,,,,,,,,,2205,2165,2195,2250,2250,2161,2250,2300,2300,2300,2250,2400,2480.5,2495,2493,2400,2452.5,2400,2300,2415,2380.5,2350,2324,2327,2400,2395,2250,2250,2190.5,2250,2268,2350,2600,2550,2550,2400,2387,2400,2500,2497,2481,2450,2402.5,2625,2700,2700,2700,2400,2374.5,2325,2427.5,2550,2500,2450,2400,2405,2500,2350,2300,2400,2300,2443,2200,2200,2349.5,2400,2325,2325,2400,2400,2400,2300,2465.5
"East Village","San Diego","CA","San Diego","San Diego",146,,,,,,,,,,,,,,,,,,,,2400,2350,2300,2225,2400,2250,2250,2200,2050,2100,2100,2100,2125,2175,2097.5,2250,2374.5,2300,2250,2225,2172.5,2295,2295,2250,2295,2425,2425,2600,2491.5,2400,2395,2350,2400,2400,2350,2417.5,2400,2400,2400,2600,2450,2495,2400,2300,2495,2597.5,2395,2300,2395,2450,2450,2450,2400,2547.5,2650,2650,2400,2300,2300,2472.5,2450,2400,2300,2450,2495,2572.5,2700,2650,2687.5,2600,2650,2550,2500
"Isle of Normandy","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",147,,,,,,,,,,,,,,,,,,,,,,,,,1750,1637.5,1600,1525,1450,1300,1237.5,1200,1200,1225,1300,1300,1350,1350,1500,1425,1450,1575,1400,1450,1450,1450,1525,1600,1587.5,1500,1550,1600,1550,1500,1450,1499,1525,1500,1500,1500,1575,1600,1600,1700,1700,1660,1650,1635,1600,1650,1602.5,1662.5,1620,1612.5,1600,1600,1575,1597.5,1600,1500,1500,1600,1500,1500,1550,1550,1600,1650,1650,1595,1550,1550
"North Burnett","Austin","TX","Austin","Travis",148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143,1125,1225,1316,1333,1333,1333,1333,1333,1333,1333,1316,1333,1333,1333,1333,1333,1314,1333,1333,1333,1333,1333,1333,1333,1333,1333,1333,1333,1333,1333,1333,1297,1350,1316,1314,1316,1314,1280,1314,1350,1315,1315,1314,1297,1280,1314,1315,1307,1300,1307
"Mustang-Padre Island","Corpus Christi","TX","Corpus Christi","Nueces",149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375,1350,1500,1500,1375,1500,1412.5,1400,1375,1350,1300,1400,1500,1600
"Victoria Park","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",150,,,,,,,,,,,,,,,,,,,,,,1650,1599,1600,1400,1500,1450,1400,1400,1495,1600,1500,1470,1590,1600,1597.5,1600,1600,1650,1700,1600,1500,1375,1450,1650,1590,1500,1475,1500,1475,1450,1500,1450,1475,1500,1600,1650,1695,1650,1650,1650,1625,1450,1500,1595,1595,1600,1700,1700,1700,1750,1675,1750,1750,1750,1750,1725,1750,1772.5,1550,1725,1600,1750,1650,1600,1650,1650,1700,1712.5,1700,1672.5,1625
"South Semoran","Orlando","FL","Orlando","Orange",151,,,,,,,,,,,,,,,,,685,697.5,725,695,725,699,737.5,750,695,725,737,750,750,750,750,775,795,750,750,750,750,750,750,750,780,800,800,787.5,785,800,798.5,798.5,796.5,795,775,795,795,785,795,815,835,850,800,807.5,800,825,850,840,840,850,850,850,850,875,895,875,885,850,897,900,825,895,875,900,950,900,895,900,950,950,950,900,925,912.5,1000,1000
"West Loop Gate","Chicago","IL","Chicago","Cook",152,,,,,,,,,,,,,,,,,1738,1699,1699.5,1799,1799,1799.5,1950,1799,1792.5,1928,2099,1882.5,1846,1819.5,1823,1847,1750,1725,1659,1674,1654,1622.5,1580,1610,1642.5,1637,1616.5,1819,1900,1867,1850,1831.5,1850,1875,1922,2125,2075,2000,1813,1950,1911,2200,2087.5,1936,2000,1950,2000,1950,2037.5,1968.5,2100,2000,1875,1875,1900,1900,1950,1950,1872.5,1991,1885,2037.5,1850,1900,1911,1850,2000,2075,2100,2075,2000,2000,2100,2100,2050,2000
"Business District","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2712.5,2737.5,2662.5,2800,2600,2650,2550,2500,2812.5,2587.5,2650,2500,2350,2597.5,2500,2500,2587.5,2500,2300,2500,2662.5,2635,2550,2650,3000,2825
"Beach","Pompano Beach","FL","Miami-Fort Lauderdale","Broward",154,,,,,,,,,,,,,,,1575,1500,1600,1662.5,1800,1800,1975,2000,1950,1800,1850,1875,1800,1800,1800,1887.5,2000,2000,1995,2000,2000,2000,1900,1850,1800,1875,1795,1875,1800,1800,2000,2000,2000,1900,1895,1862.5,1800,1887.5,1950,2000,2200,2200,2000,1995,2000,2000,1900,1600,1600,1800,1900,2000,2150,2200,2300,2312.5,2300,2150,2000,1972.5,1950,1887.5,1975,1997.5,1950,1950,1875,2100,2100,1950,1975,2000,2000,2000,2000,2000,2000,2100
"New Eastside","Chicago","IL","Chicago","Cook",155,,,,,,,,,,,,,,,,,,,,2438,2290,2300,2250,2300,2394,2300,2310,2500,2400,2465,2522.5,2460,2475,2500,2331,2518,2300,2350,2186,2300,2242.5,2134,2150,1997,2167,2167,2175,2167,2150,2101.5,2100,2167,2227,2300,2200,2227,2176,2277,2384,2254,2250,2384,2384,2399,2400,2399,2254,2200,2225,2200,2167,2300,2277,2277,2300,2300,2391,2171,2225,2384,2158.5,2171,2171,2200,2200,2200,2227,2200,2300,2500,2300,2300
"Garment District","New York","NY","New York","New York",156,,,,,,,,,,,,,,,,,,3447.5,3397.5,3450,3495,3200,3300,3300,3300,3250,3256.5,3297.5,3400,3400,3450,3400,3300,3300,3375,3395,3400,3495,3499,3585,3550,3495,3436,3297.5,3300,3447.5,3400,3300,3300,3495,3501.5,3503,3500,3325,3400,3497.5,3500,3497.5,3225,3350,3300,3325,3325,3447.5,3500,3500,3500,3447.5,3300,3300,3400,3495,3699,3497.5,3200,3200,3200,3250,3375,3200,3200,3300,3100,3447.5,3497.5,3497.5,3500,3497.5,3400,3297.5,3200,3200
"South Pointe","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,4500,4500,4500,4000,3925,3600,3900,3900,3900,4000,3900,4000,4300,3950,3625,3850,3850,4200,4000,3875,3987,3999,3900,3800,3900,3900,3850,3850
"Fulton River District","Chicago","IL","Chicago","Cook",158,,,,,,,,,,,,,,,,,,1900,1863.5,1840,1900,2100,2000,2000,1950,1982.5,2200,2200,1945,1900,2047.5,1900,1964,1950,1897,1897,2098,2085,2050,2060,2080,2018,2021.5,2000,2092.5,2077.5,1850,1939,2050,2050,2150,2150,2140,2200,2200,2150,2150,2200,2200,2150,2150,2025,2050,2150,2150,2200,2320.5,2250,2250,2200,2200,2175,2191,2341,2368,2200,2200,2200,2200,2225,2200,2300,2250,2200,2250,2200,2300,2250,2401,2500,2464,2250
"Central Business District","Orlando","FL","Orlando","Orange",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299,1262.5,1224.5,1199,1362.5,1395,1425,1425,1500,1625,1497.5,1475,1400,1400,1325,1425,1562.5,1575,1400,1475,1500,1450,1587.5,1500,1475,1425,1495,1425,1495,1362.5,1475,1450,1450,1400,1400,1400,1549.5,1500,1450
"Downtown","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",160,,,,,,,,,,,,,2250,2290,2350,2275,2300,2200,2250,2325,2400,2500,2500,2395,2415,2430,2600,2500,2400,2500,2400,2300,2300,2300,2275,2300,2300,2225,2200,2275,2400,2450,2487.5,2650,2650,2500,2475,2572.5,2500,2550,2597,2597,2600,2600,2650,2600,2500,2547.5,2300,2350,2300,2300,2450,2500,2500,2595,2425,2200,2500,2350,2300,2350,2300,2250,2420,2475,2300,2175,2300,2422.5,2350,2595,2250,2525,2500,2500,2597.5,2600,2597.5,2600,2600,2500
"Downtown","Boston","MA","Boston","Suffolk",161,,,,,,,,,,,,,,,,,,,,,,,,3385,3065,3100,3100,3325,3875,3650,3650,3850,3625,3600,3600,3700,3625,3600,3600,4000,3500,3587.5,3750,3625,3500,3395,3545,3545,3545,3545,3545,3700,4255,4000,4000,4050,3850,3925,3850,3850,3787.5,3545,3850,3850,3875,3975,4100,3825,4255,4050,3850,4025,4025,3900,4000,4302.5,4050,3950,3922.5,4150,4255,4302.5,3850,3800,3850,3850,4200,4125,4000,3950,3950,3950
"Central Park","New York","NY","New York","New York",162,,,,,,,,,,,,,,,,,,,,,,,,,3495,3500,3250,3210,3400,3600,3590,3495,3795,3799.5,3650,3750,3697.5,3600,3695,3600,3595,3695,3651,3695,3850,3900,3900,3870,3885,3925,3950,3950,3950,3625,3650,3650,3672.5,3672.5,3672.5,3672.5,3672.5,3672.5,3672.5,3695,3695,3695,3672.5,3672.5,3650,3625,3625,3650,3672.5,3695,3695,3650,3650,3695,3672.5,3672.5,3672.5,3672.5,3672.5,3672.5,3672.5,3672.5,3672.5,3672.5,3672.5,3672.5,3672.5,3672.5
"The Strip","Las Vegas","NV","Las Vegas","Clark",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,2300,2300,2200,2200,2100,2100,2100,2200,2575,2825,2474.5,2397.5,2275,2300,2125,2275,2250,2400,2512,2524,2149.5,2400,2065,2250,2275,2112.5,2350,2100,2300,2395,2395,2300,2295,2291.5,2300,2297.5,2300
"Harbordale","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1650,1500,1590,1650,1795,1750,1800,1650,1662.5,1737.5,1800
"River West","Chicago","IL","Chicago","Cook",165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,2050,2250,2250,2350,2630,2600,2550,2250,2050,2079,2125,2314,2340,2075,2140,2140,2140,2145,2150,2140,2158.5,2385,2197.5,2181,2158.5,2167,2158.5,2140,2150,2158.5,2200,2158.5,2145,2208.5,2310,2167,2350,2250,2167,2140,2140,2167,2250,2310,2167,2150,2145,2150,2150,2158.5,2140,2145,2140,2200,2183.5,2250,2250,2200,2310,2425,2400,2225
"Downtown","West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",166,,,,,,,,,,,,,1675,1600,1572.5,1550,1550,1550,1600,1600,1600,1700,1750,1650,1650,1650,1700,1650,1650,1600,1575,1600,1650,1650,1700,1775,1750,1750,1800,1800,1800,1850,1800,1750,1850,1850,1900,1825,1775,1750,1800,1950,1975,1950,1900,1850,1800,1750,1800,1800,1812.5,1837.5,1875,1900,1900,1995,2000,2100,2100,2200,2150,1950,1850,1850,1800,1900,1850,1912.5,1800,1995,1900,1900,1950,1925,1900,1950,1950,1950,1999,2000,2000,1999
"Eastern Shores","North Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1475,1450,1400,1400,1400,1375,1350,1399.5,1500,1600,1500,1500,1500,1550,1495,1490,1485,1500,1550,1500,1600,1645,1600,1500,1500,1500,1600,1600,1650,1575,1600,1575,1500,1550,1600,1600,1640,1600,1550,1500,1500,1550,1600,1600,1600,1600,1645,1650
"North Ponce de Leon","Coral Gables","FL","Miami-Fort Lauderdale","Miami-Dade",167,,,,,,,,,,,,,,,,,,,,1800,1750,1700,1700,1700,1750,1850,1900,1850,1750,1750,1950,1950,1940,1600,1600,1800,1950,2100,1995,2000,1900,1950,2095,1950,2000,2172.5,2175,2300,2200,2200,2100,2150,2200,2275,2245,2000,1950,1800,1875,2000,2000,1900,1900,1925,2100,2150,2000,2000,2000,2012.5,2150,2000,2150,2100,2125,2200,2250,1900,2100,1915,2100,2200,2225,1950,2100,2000,1950,1950,2000,1950,2000,2200
"Rancho La Costa","Carlsbad","CA","San Diego","San Diego",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349,2400,2200,2300,2350,2400,2372.5,2425,2500,2500,2500,2400
