"RegionName","City","State","Metro","CountyName","SizeRank","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Enterprise","Las Vegas","NV","Las Vegas","Clark",11,0.68753220946072,0.68753220946072,0.692781086348246,0.707547169811321,0.737313559573899,0.737240075614367,0.710732054015636,0.710900473933649,0.718191033208346,0.715174129353234,0.710335601044329,0.714751958224543,0.71405561594755,0.723327305605787,0.718407386035776,0.720164609053498,0.711696872942293,0.711382113821138,0.705639270250235,0.700378583017848,0.690851735015773,0.695797437699308,0.696767001114827,0.707197752332523,0.703052301529482,0.69815936248747,0.689819219790676,0.692396556785031,0.690317833486438,0.68821065230401,0.690180393683871,0.695239821835464,0.692520775623269,0.693069306930693,0.697450697450697,0.696101829753381,0.693448110951698,0.695936416477395,0.688816855753647,0.697269029633934,0.696969696969697,0.693188667872212,0.693188667872212,0.693188667872212,0.694407208817396,0.696969696969697,0.687635511123928,0.695652173913043,0.700070077084793,0.708185053380783,0.711382113821138,0.709677419354839,0.704225352112676,0.698421975452951,0.689448441247002,0.689287773456579,0.690700808625337,0.694125891946993,0.707130229817325,0.711388732492648,0.732142857142857,0.737340011129661,0.734486539523809,0.730337078651685,0.723830734966592,0.717375630857967,0.715151515151515,0.73343449671219,0.726095716642368,0.730721393034826,0.731184801633163,0.742242645861627,0.745257452574526,0.740099988902768,0.760603505018924,0.743135011441648,0.753833950290851,0.751116865119163,0.748033216472665,0.748454279205988,0.749001331557923,0.77205408886027,0.765807639935899,0.783564414921481,0.784848484848485,0.794719827586207,0.78847199564981,0.803697700224103,0.802310654685494,0.78847199564981
"East Memphis-Colonial-Yorkshire","Memphis","TN","Memphis","Shelby",12,,,,,,,,,,,,,,,0.725806451612903,0.697815533980582,0.711630981276006,0.724522292993631,0.724522292993631,0.709320747365364,0.694212576516416,0.731428571428571,0.735694822888283,0.735694822888283,0.76,0.76,0.734789915966387,0.754285714285714,0.790267823462844,0.725446428571429,0.73388909704009,0.728965252502275,0.701645435244161,0.682617702421349,0.669349737967592,0.701198026779422,0.714285714285714,0.715144230769231,0.715144230769231,0.704226847116811,0.715219507788662,0.705252918287938,0.700934579439252,0.709588252823248,0.705252918287938,0.705020076165245,0.6875,0.685845383759733,0.685483870967742,0.695600837472003,0.687829461251903,0.680262850921534,0.692274305555556,0.694444444444444,0.681372549019608,0.705996131528046,0.686244692950959,0.699765441751368,0.697104943097906,0.68104038329911,0.685901860664268,0.699765441751368,0.693606755126659,0.685261707988981,0.695825049701789,0.687075979877569,0.690982315891473,0.698828753406218,0.714586086747567,0.722222222222222,0.671511543587481,0.678733031674208,0.712489522212909,0.757529786717604,0.699964827867584,0.722060957910015,0.720747889022919,0.732815598149372,0.698245614035088,0.728599867285999,0.728155339805825,0.696685052346664,0.730536217408804,0.718167701863354,0.718167701863354,0.78125,0.779857397504456,0.781696428571429,0.710699375810636,0.7306563821331
"Alief","Houston","TX","Houston","Harris",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.653645833333333,0.673643410852713,0.681120482651763,0.673652694610778,0.684194385047409,0.694952822515048,0.697554956264723,0.763209219858156,0.767927724449464,0.735601833399761,0.747282608695652,0.734011502610957,0.74006734006734,0.74006734006734,0.731850117096019,0.682210708117444,0.713830707123768,0.71944611679711,0.723065798987708,0.704639115539299,0.719424460431655,0.712242869632636,0.737065221868828,0.738584038584039,0.737100737100737,0.734024179620035,0.72992700729927,0.704225352112676,0.724646574576612,0.744934445768772,0.757575757575758,0.745368790677102,0.767369477911647,0.75354609929078,0.75354609929078,0.749387380028589,0.778038755137992,0.752007571221375,0.757150869321368,0.766666666666667,0.785182234362749,0.785083415112856,0.778243516452872,0.766666666666667,0.767754318618042,0.779376498800959,0.776119402985075,0.766875871687587,0.803571428571429,0.782122905027933,0.766666666666667,0.765236976106541,0.77007700770077,0.793710462287105,0.796666666666667,0.788954635108481,0.796666666666667,0.793657074340528,0.79923273657289,0.796624478949267
"Bullard","Fresno","CA","Fresno","Fresno",14,,,,,,,,,,,,,,,,,,,,,,0.800107886624015,0.798263193052772,0.798263193052772,0.84055645680138,0.822454308093995,0.833333333333333,0.838856911743078,0.834495583449558,0.859061570208273,0.828025477707006,0.824472463041058,0.822953736654804,0.822953736654804,0.819672131147541,0.83067940552017,0.820243624684913,0.816455048126152,0.816455048126152,0.819344524380496,0.827586206896552,0.809114927344782,0.802742049304227,0.801173607425438,0.811594202898551,0.837911952779144,0.839927360464072,0.821100917431193,0.827129859387924,0.818611306996354,0.813858075940462,0.821439005197363,0.822953736654804,0.81799591002045,0.813121609403255,0.823997598012311,0.830208841653115,0.838341346153846,0.825473418486572,0.826686070904133,0.825598745501353,0.837800448257207,0.824386503067485,0.822953736654804,0.841025641025641,0.857304336139617,0.857597610283025,0.838341346153846,0.845875478043865,0.849928876244666,0.849556829426681,0.833333333333333,0.83859649122807,0.841239173884077,0.824472463041058,0.824472463041058,0.852268098083567,0.83859649122807,0.845588235294118,0.841701249368728,0.870513510084874,0.881642512077295,1.01162728600763,1.04364326375712,1.03036175710594,1.0094203445478,1.00890961318049,0.992545550393727,1,0.985828712261245
"Northeast","El Paso","TX","El Paso","El Paso",15,,,,,,,,,,,,,,,0.695190346605721,0.70999453850355,0.69593147751606,0.738597732459153,0.762830210636565,0.760678759508485,0.74212271973466,0.773889636608345,0.768321513002364,0.752688172043011,0.740119814020029,0.751072961373391,0.737654320987654,0.727969348659004,0.746928024345647,0.761070110701107,0.740940111674756,0.73700543056633,0.728527607361963,0.72,0.744908896034298,0.751072961373391,0.733985765124555,0.724020442930153,0.715563506261181,0.719044975013881,0.717951882319621,0.716981132075472,0.710822568888383,0.71685878962536,0.734007843703817,0.733947425123896,0.740740740740741,0.732600732600733,0.731574228627811,0.717821782178218,0.724673461557709,0.725165562913907,0.725165562913907,0.749928971203575,0.745,0.74510363333539,0.739320920043812,0.714285714285714,0.709517837235229,0.693962526023595,0.710681244743482,0.715215773809524,0.713775874375446,0.713302135716936,0.720366732154551,0.725306078321243,0.715335252618802,0.708473456751057,0.708333333333333,0.72080083867812,0.723050016073549,0.730285040629868,0.738289539178958,0.705282112845138,0.717547292889759,0.727969348659004,0.706033376123235,0.72617548705035,0.700757575757576,0.701666844084877,0.700704225352113,0.702606835060964,0.707490851539954,0.700757575757576,0.707971740097908,0.725094577553594,0.724299065420561,0.728660652324775,0.724976613657624,0.71488645920942
"West San Jose","San Jose","CA","San Jose","Santa Clara",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16276195982078,2.28341772151899,2.54384630981346,2.63377926421405,2.48068432671082,2.48481501932634,2.4375380865326,2.31831050108245,2.41565881604074,2.38516973631388,2.47833458929917,2.5599481529488,2.47358614115494,2.44758058185358,2.43747621110105,2.60869565217391,2.44915687046628,2.48398711755233,2.42181004149555,2.3981077147016,2.3209549071618,2.4067729686049,2.3469387755102,2.57323966408269,2.66571671113267,2.63181818181818,2.65590103294249,2.63157894736842,2.56237356709373,2.6032972363709
"White Haven-Coro Lake","Memphis","TN","Memphis","Shelby",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.609044715447154,0.594987440898345,0.609756097560976,0.611975410017976,0.600309042185339,0.608735194585448,0.61576354679803,0.639578630549285,0.639578630549285,0.634487553092204,0.5981703026038,0.599642935601056,0.60594382766112,0.613834093755591,0.620860927152318,0.620155204389481,0.619834710743802,0.634249471458774,0.631041476194554,0.6234335839599,0.624461082065732,0.61787072243346,0.626022222020894,0.632969034608379,0.634966616071267,0.626753189707129,0.62565249813572,0.602814176451373,0.60510795324484,0.61025641025641,0.62117015463294,0.632267335208512,0.629746835443038,0.618006033249415,0.610589798763311,0.619254397288477,0.603734183180565,0.61025641025641,0.620722786330385,0.627123142250531,0.623293903548681,0.630190938051661,0.641458474004051,0.604670558798999,0.613854595336077,0.633451266341632,0.600972362588431,0.629759812536614,0.639810426540284,0.631521557661004,0.644490498263287,0.623844731977819,0.621375310687655,0.630782169890664,0.620683429733431,0.616598480420807,0.624159192825112,0.634328358208955
"East","Arlington","TX","Dallas-Fort Worth","Tarrant",18,,,,,,,,,,,,,,,,0.759695715869496,0.728987993138937,0.690362269309638,0.706168449312468,0.693624557260921,0.676070038910506,0.680810639645345,0.706039076376554,0.705882352941177,0.731226199543031,0.705028933016943,0.697969543147208,0.700840628913024,0.703363914373089,0.699503311258278,0.680757307195266,0.693717277486911,0.705882352941177,0.725593667546174,0.745501285347044,0.741634434722451,0.732126696832579,0.745007695965058,0.7502679528403,0.761016606344475,0.738324175824176,0.722727272727273,0.746799431009957,0.779780564263323,0.7616930171278,0.76530612244898,0.764388489208633,0.772026892003633,0.770967741935484,0.789097614905031,0.792988313856427,0.770765418293469,0.823742047426258,0.797365360353257,0.788496343941648,0.813843822522704,0.810087611758371,0.829694323144105,0.799851545264389,0.853658536585366,0.808457243239852,0.828206949931841,0.836236933797909,0.835193452380952,0.885410134202935,0.859610873113015,0.834938985228003,0.86741701428302,0.90953503470159,0.839982662927066,0.822481151473612,0.803571428571429,0.846817798174817,0.878477306002928,0.86283185840708,0.852878464818763,0.856386620879976,0.842293906810036,0.861215356137637,0.868620520695775,0.867577705571502,0.916320885200553,0.886099557795782,0.927608936796041,0.912101605092653,0.956138591800357,0.946023533939451,0.958149335122075,0.959281247167588,0.963541666666667
"Northwest","El Paso","TX","El Paso","El Paso",19,,,,,,,,,,,,0.811437403400309,0.811608460403345,0.811608460403345,0.830397584297937,0.847152126892574,0.79066265060241,0.757818765036087,0.752143577019282,0.798330863019317,0.769680624830839,0.763358778625954,0.772889690550747,0.766157922016454,0.788461538461538,0.78125,0.772217230928866,0.773557328564551,0.782013685239492,0.765511684125705,0.76183826819038,0.765511684125705,0.786791321714935,0.782861409100332,0.780608383212695,0.76879271070615,0.736887732986563,0.738216922203294,0.754310344827586,0.751567858418632,0.772727272727273,0.772727272727273,0.758575197889182,0.748881524225411,0.762420068863748,0.73536645351697,0.730769230769231,0.731953530340627,0.734157650695518,0.74974924774323,0.755456071628428,0.748368599775229,0.753943119721808,0.770967741935484,0.755291255255823,0.75566248844945,0.73463716442953,0.735138477603863,0.753121983590734,0.772973904777207,0.789025380681931,0.782312925170068,0.76879271070615,0.752577319587629,0.760228136882129,0.746753246753247,0.748502994011976,0.73489932885906,0.735502664061477,0.756773170307979,0.755667506297229,0.771971768655308,0.751272585249728,0.761809579844124,0.768902178556173,0.761420365692289,0.729649031571768,0.766964750480272,0.756249838143004,0.776254537338729,0.75187969924812,0.74426240578022,0.751296155672643,0.758575197889182,0.76408660184743,0.763036809815951,0.748502994011976,0.765606595995289,0.756081525312295,0.751633986928105
"Southeast","Arlington","TX","Dallas-Fort Worth","Tarrant",20,,,,,,,,,,,0.706554419723392,0.744252873563218,0.742205677059097,0.751850871670407,0.721463022508039,0.731364333538218,0.736519024554134,0.716112531969309,0.72304388237945,0.722916666666667,0.711500974658869,0.73418846248842,0.736767207355443,0.75532342170317,0.757287705956908,0.731005079850797,0.769472361809045,0.761977573904179,0.770598695909899,0.765136393878909,0.76094738098079,0.753160579240422,0.761396812845934,0.802752259381595,0.795228628230616,0.766412646125099,0.764505610609152,0.780346820809249,0.778715120051914,0.779650812763396,0.781117381339011,0.783801436969301,0.784324960908893,0.785509325681492,0.788436268068331,0.78266104756171,0.790754257907543,0.801024140453548,0.802013422818792,0.809859154929577,0.780414231998164,0.799426934097421,0.804195804195804,0.794419134396355,0.802185163887292,0.794419134396355,0.811068702290076,0.818400202153894,0.818673883626522,0.819672131147541,0.820793433652531,0.830618892508143,0.849590937696665,0.829951043884876,0.821748709070904,0.822928490351873,0.823045267489712,0.804948216340621,0.825892857142857,0.845562086257467,0.87507292882147,0.866336633663366,0.873570520965693,0.858979100604488,0.871394230769231,0.893426930440332,0.868173941007799,0.882957987402364,0.858007392063685,0.881877576076471,0.854079970808482,0.900581395348837,0.904861932452855,0.917621776504298,0.917621776504298,0.912652981310396,0.925925925925926,0.916666666666667,0.916146932849776,0.923856817711566
"Logan Square","Chicago","IL","Chicago","Cook",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03125,1.21428571428571,1.22692307692308,1.11111111111111,1.17424242424242,1.16666666666667,1.21455938697318,1.21945010183299,1.20344827586207,1.25,1.26666666666667,1.35813953488372,1.31666666666667,1.3125,1.28571428571429,1.25,1.33333333333333,1.41176470588235,1.38998211091234,1.375,1.34980620155039,1.36627906976744,1.3,1.34057971014493,1.38799283154122,1.38461538461538,1.34384236453202,1.21875,1.27586206896552,1.33333333333333,1.33333333333333,1.31818181818182,1.40882352941176,1.39285714285714,1.42142857142857,1.44,1.33928571428571,1.33055555555556,1.3,1.33558558558559,1.33333333333333,1.40540540540541,1.36974921630094,1.42708333333333,1.5,1.42857142857143,1.5,1.54951298701299,1.46153846153846,1.35,1.48542950620102,1.44444444444444,1.40909090909091,1.38675213675214,1.46596638655462,1.46764705882353,1.45643939393939,1.48222437799589,1.52631578947368,1.53397435897436,1.49725822532403,1.4
