"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197000,1280000,1277500,1295000,1299000,1275000,1175000,1200000,1297000,1295000,1407700,1375000,1399000,1399000,1448000,1439999.5,1395000,1250000,1247000,1345000,1347500,1326610,1395000,1370000,1600000,1457000,1395000,1360950,1259975,1197000,1150000,1249500,1249000,1324999,1324995,1400000,1500000,1550000,1524800,1500000,1497500,1399999,1434500,1399000,1399000,1499000,1498000,1450000,1496000,1425000,1595000,1490000,1614997.5,1649000,1497500,1490000,1497500,1654997.5
"Oxnard","CA","Ventura","Ventura",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632900,632900,629900,608249.5,584749.5,570000,614900,628000,659445,675000,627450,619900,639450,627450,694900,640000,668990
"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,549700,550000,497000,484990,482450,440000,446995,477000,449000,475000,488900,469000,472240,474900,479000,479000,474900,469900,490835,534900,525000,525000,522500,509500,499000,486995,479990,489450,498500,489900,467400,489900,496496,498500,515900,495000,499900,536950,536500,524500,519950,519450,549000,574900,565000,599000,579000,555000,555000,539900,542995
"Montgomery","AL","Montgomery","Montgomery",81,435000,429900,449900,459900,446500,448000,429900,425000,442450,454450,437450,425000,432450,425000,439900,447000,425000,425000,409900,370000,349450,379300,389600,359900,363700,322250,342200,344750,337400,334900,339900,319900,322400,339900,342444,332894,327400,335888,335444,349900,365000,337444,349900,344000,339000,339000,349000,349900,359876,364450,351900,349900,349000,349500,339250,331000,333000,355750,345000,342200,344900,353400,389000,377000,364900,364950,354450,347400,303749.5,339900,359000,344900,322449.5,339000,318949,316499.5,328599.5,329900,339000,341950,341450,347400,358500,353950,349900,338750,344900,354000,369900,369000,369900,354000,349000
"Reno","NV","Reno","Washoe",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686000,614475,599950,667450,648000,649000,665000,649900,667000,639000,619000,629500,640000,679000,698950,6e+05,649375,644450,679000,639000,650000,661465,692000
"Spokane","WA","Spokane","Spokane",83,325000,299900,319250,299900,294900,3e+05,295000,289000,286400,284850,279900,269450,267814,259900,265000,249900,250000,272450,275000,285000,275000,264950,279900,279950,272450,265000,269900,264900,264900,259000,252500,265000,268000,275000,272972,268986,275000,269900,269900,279500,294000,295000,289900,279900,284900,282400,286750,273900,269900,267400,260000,275000,283500,295000,295000,279900,285000,279000,259975,259000,259974.5,285000,311512.5,299000,299000,294950,299900,304990,287450,284000,275950,269950,249975,259945,280400,299500,299500,299900,299900,299900,306000,3e+05,299995,3e+05,292000,279900,290000,339000,339500,339977,339000,339900,345000
"Tacoma","WA","Seattle","Pierce",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286750,288500,280200,289950,304500,304500,324500,350000,344975,345000,354997.5,351997.5,345000,325000,317475,319975,330000,339450,344950,344950,334900,339900,325000,327450,325000,325000,309759.5,314277,318555,349925,349997.5,359000,361750,342450,328475,309990,324500,299975,3e+05,3e+05,322400,364500,394925,337500,385000,380000,373975
"Gainesville","FL","Gainesville","Alachua",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565000,514000,525000,536878,565085,544450,589000,569000,579000,599500,566170,575085,575085,604900,549000,559000,549900,551900,524900,558400,617450
"Ocala","FL","Ocala","Marion",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000,497450,484450,450000,412449.5,399000,436000,449500,494900,496950,449700,452500
"Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225000,1262500,1387000,1299000,1262499.5,1169000,1249000,1297500,1399944,1343500,1495000,1399000,1432500,1445000,1398500,1386500,1399000,1359000,1300000,1484750,1484750,1550000,1474500,1537499.5,1537499.5,1749000,1674000,1724500,1775000,1695000
"Boise","ID","Boise City","Ada",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900,299450,317400,310000,318900,299900,294900,297000,294495,289995,324950,330000,329900,325000,329000,322900,329949.5,329900,329950,319400,315000,312500,312450,339900,329900,339000,331450,334500,335000,339900,339900,344900,330000,332400,339250,350000,341999,369950,350588,343950,360000,375000,375000,369900,399900,399900,394950,399900,399900,385000,399900,399900,403089
"Greenville","SC","Greenville","Greenville",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562284.5,532000,504178,537000,564950,518240,468982.5,469900,535000,505950,465920,466401.5,476508,476555.5,535000,539899,541600,534100,530000,486325,486325
"Salt Lake City","UT","Salt Lake City","Salt Lake",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729000,714990,664000,699999,779000,727000,689900,675000,634900,574450,649950,650000,749900,715000,739000,739000,749900
"Worcester","MA","Worcester","Worcester",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229900,229449.5,219900,224900,210000,2e+05,210000,215000,219900,225000,239900,239500,239977,234900,229900,225865,228900,235450,234950,234900,229900,240000,247000,249900,245450,245450,249000,247450,249000,249900,249900,249950,258800,262500,269900,269900,273450,269900,269900,275450,275900,267000,260000,260000,275000,279900,280000,287000,289900,287900
"Moreno Valley","CA","Riverside","Riverside",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301950,301900,327450,329900,325000,319993.5,334900,339900,339900,339900,333900,329950,338000,335000,337750,335000,335000,342950,349000,348500,344900,349900,355000,356450,363400,364150,364900,364900,364947.5,364995,365000,374000,365000,365000,364000,364000,364500,365000,362500,369749.5,375000,375000,375000,375000,379900,375000,379500
"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339000,299450,295000,295000,295000,324900,306950,306940,299899,340949.5,360000,322449.5,375877,379877,325000,324999,319500,339700,316500,349750,350000,349500,360000,369499.5,359000,354250,356750,366950,368900,334900,329900,327990
"Providence","RI","Providence","Providence",94,129450,139000,139900,149900,149900,145000,149900,149900,150000,147000,139000,135000,127400,125000,119900,125000,129900,125000,125000,129900,129900,129900,129675,123950,129000,124900,129900,125000,129000,128000,124900,124900,125000,125000,135000,144000,145000,145450,145000,150000,150000,150000,150000,149000,154900,159900,159900,154900,149000,149450,154900,175000,169900,171499.5,169000,159900,164900,159949.5,159949.5,159999,159900,159900,164950,165000,175000,174900,179900,175000,177900,179900,179000,175000,179900,175000,189900,190000,195000,199000,189900,189900,189900,189900,189900,194950,189900,209950,217900,219900,234900,229900,230000,229999,234900
"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309949.5,309900,299900,299900,290000,302490,319949.5,319900,318700,319300,309900,314999,324995,324990,316000,329000,329000,329900,339400,333000,336800,335000,331000,335000,328900,340000,345000,349450,349900,359900,357000,355000,358900,360000,363000,369990,377900,385000,375000,377900,374900,375000,375000,379000,379700,379945,384925
"Fort Collins","CO","Fort Collins","Larimer",96,446950,444000,415000,429900,427450,430000,459000,475000,449900,439000,424950,410000,439900,369950,362900,360000,375000,379000,390000,390000,4e+05,378142,350000,349000,397250,373750,376304.5,362250,356950,359900,359900,366950,385000,389000,380000,389250,379950,379500,389900,410000,399000,449500,475000,444950,483600,499900,489000,499900,522474.5,501950,494093,495000,490000,496250,489000,499975,519979,526772.5,509000,545000,540000,519260.5,512052,524950,524900,520000,537000,540000,524500,540000,529900,517975,504950,519950,553750,599900,599900,629900,620000,630000,645000,647500,654500,665000,617500,585000,606980,629000,649500,645000,609900,604900,604950
