"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Boston","MA","Boston","Suffolk",11,359000,359000,356000,359000,365000,362500,365000,365000,349000,349000,339000,319900,335000,319900,338500,339900,360000,359000,350000,349000,359000,369900,344500,339000,349450,359000,359900,375000,397000,409000,409900,399000,399900,399000,409000,414000,425000,427000,449000,449900,469900,515000,499000,475000,479000,469000,479000,479000,479000,495000,495000,535000,579000,589000,560000,549450,525000,533950,549000,524499.5,549000,550000,559000,565000,577000,582499.5,599000,575000,6e+05,599900,611000,599900,629000,599900,625000,639000,649000,650000,650000,649000,625000,649900,680000,694508,699908,740000,799000,789000,799900,799999,775000,782000,8e+05
"Seattle","WA","Seattle","King",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725000,725000,725000,737000,8e+05,799950,845500,803950,787000,817500,750000,799000,795000,850000,819990,849900,879000,9e+05,949999,899950,975000,979000,975000
"Baltimore","MD","Baltimore","Baltimore City",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319000,290000,299000,325000,277450,320000,325000,335000,342000,312450,275000,299450,277000,250000
"Milwaukee","WI","Milwaukee","Milwaukee",14,85000,79900,79900,84500,79900,79900,80500,84900,85900,88900,84900,74900,69900,64900,69900,69945,69900,69900,64900,60000,64900,59900,55000,55000,59900,59250,55900,60000,67500,64900,60000,54900,54900,49900,54900,52000,53900,55000,54050,54900,59900,62400,69900,59900,59000,58400,60000,58450,59900,55323,58500,62000,67900,72000,68450,65000,69950,66750,59000,57900,54950,53500,57000,65000,70000,70000,79000,79000,79900,74500,70000,70000,63950,63400,63400,69900,75000,85000,89000,89900,83000,81900,80000,78500,65000,68000,73000,74900,79000,80750,87900,79900,79900
"Tucson","AZ","Tucson","Pima",15,135000,148500,145000,135000,129900,129950,125000,125000,119900,117150,117000,116700,127000,125000,124900,124900,130000,132500,126500,118250,126500,129000,129900,129450,124900,129900,128000,134900,134450,134075,135000,135000,134900,140000,139950,149000,139900,139900,139900,143657,152500,159950,159900,149900,163900,159900,164500,177000,185000,186000,179250,179000,186000,179700,182450,185000,186900,169950,165000,159900,159900,169000,163500,169000,171250,164250,166750,155950,159900,165000,165000,165000,162500,165000,165000,160000,165000,155900,174150,161997.5,150000,160000,172450,189000,195000,189000,215000,225000,205000,207000,219500,214000,210000
"Oklahoma City","OK","Oklahoma City","Oklahoma",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149000,143900,129900,135000,135000,120075,140000,158000,157000,157000,157000,159000,175000,160000
"Sacramento","CA","Sacramento","Sacramento",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229900,248800,237450,245000,259475,275000,269500,274900,285000,275000,275500,292000,265950,270000,275000,267950,302000,319000,299000,317000,319000,329000,329000,350000,359000,359000,350000,344450,332000,335000,350000,372500,365000,329950,335000,350000,350000,349444,339000,331000,336000,350000,350000,354975,350000,349500,345000
"Mesa","AZ","Phoenix","Maricopa",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,239890,254900,254900,275000,239000,234900,229900,259900,250000,264900,249900,260000,262000,272500,267500
"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620000,599950,609500,599000,580000,575000,599000,622000,575000,585000,610500,548950,549900,549000,559000,579450,599000,599000,619500,629450,602500,6e+05,643000,649000,642000,642000,610000,648500,683900,705000,725000,722500,722500,689900,674000,699999,708000,727495,695000,729990,777000,792500,799999,810000,799900,810000,850000,870000
"Miami","FL","Miami-Fort Lauderdale","Miami-Dade",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259000,259900,269450,265000,265000,258000,265000,297000,289950,296500,3e+05,3e+05,325000,349900,355000,326250,325000,335000,343750,349949.5,365000,383250,379500,399000,385000,385000,389000,399000,389000,399000,399450,415000,434166.5,410000,424900,449000,440000,445000,435000,430000,430000,445000,447000,449000
"Oakland","CA","San Francisco","Alameda",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,425000,419500,451246.5,435999,445000,449000,454500,495000,499000,490000,492499.5,489999,450000,499000,499450,449000,499000,499945,497000,499000,509900,509900,524950,550000,572500,555000,521000,525000,549950,552500,627250,630000,650000,649000,654500,650000,648944,624000,569900,628000,660000,721495,699000,699975,699250,719000,720000,699500
"Cleveland","OH","Cleveland","Cuyahoga",22,34950,39900,37000,39900,39000,39900,39900,39900,39883,39691.5,35000,37450,40000,40000,39900,35000,38500,35000,38000,38000,34900,34900,34900,30500,33000,31500,30000,31000,34900,29900,30000,30000,30000,29950,30000,30000,29900,30000,32000,32950,35000,38900,39900,39500,39500,39900,40950,40000,39950,41000,43900,40000,40191.5,43400,42000,41000,40000,40000,40000,39250,38500,36500,34500,35000,35000,35450,39900,39900,40000,40000,39900,38000,38000,35000,36000,39225,39500,39900,39900,39700,39500,39900,40000,39500,36725,39000,39900,39900,40000,40900,45000,49500,52000
"Minneapolis","MN","Minneapolis-St Paul","Hennepin",23,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,125000,124900,139450,140000,139900,145600,149700,140000,130000,130000,137450,149900,165000,172150,189950,189900,187000,189900,189900,180000,169950,160000,164900,175000,199786,209900,217150,219900,219400,219400,215000,209900,199900,229900,214200,215000,234900,244000,250000,249900,249900,239900,225000,232450,225000,224200,225000,239900,262400,280000,277950,285000,284500,285000,277500,249450,250000,250000,239900,259900,275000,277000,295000,299900,299900,288450
"New Orleans","LA","New Orleans","Orleans",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298000,299500,294000,299900,268000,268250,299450,3e+05,299900,290000,275000,284000
"Wichita","KS","Wichita","Sedgwick",25,,,,,,,,,,,,,,,,,,,,,79900,79900,82900,84900,77000,80000,82500,78950,85000,82500,85000,85000,85000,89450,89900,99000,87900,85700,85800,87450,95000,84950,85000,85000,95000,95000,89000,84400,72250,67000,64750,69900,79500,79450,79900,80000,80000,82375,84875,79900,77750,79700,79900,78250,84000,81950,83250,79900,75000,79700,79900,75000,79900,75000,74000,74000,79900,82500,90700,90700,82450,72450,82500,74850,70000,74000,75000,79900,85000,92500,99900,101950,89000
"Saint Louis","MO","St. Louis","Saint Louis City",26,98000,99900,110000,109900,105000,109900,102900,99900,99000,103900,1e+05,99500,84900,87000,89900,89900,96000,89900,89000,80000,79900,75000,75500,73900,74900,69900,70739,72900,72800,75000,79900,77500,75000,79900,89000,85000,85000,85000,89650,89900,90500,94900,94250,89700,89900,97500,89450,85000,84900,84900,85000,84900,91300,84900,84900,84900,84900,85000,87000,84900,83500,89900,89000,95900,94900,94900,93700,92950,93000,89950,92000,89900,88000,85000,89000,92900,89925,89900,85000,85000,85000,86250,85000,89900,85000,85000,85000,84650,90000,99495,102450,109900,111250
"Cincinnati","OH","Cincinnati","Hamilton",27,,,,,,,,,,,,,,,,,,,,,74900,74900,75125,75000,70000,71000,74200,74900,72000,78700,79400,79000,76900,78400,70000,74500,69900,72450,80190,80095,86000,89000,89900,89900,84900,79900,79900,77500,79900,77500,75450,79900,80000,85000,89250,84950,84900,85000,94900,85000,89900,94950,85000,89900,89900,95500,99000,103750,98500,99900,99900,1e+05,102000,99900,98750,96750,99900,99900,102400,99900,99900,99250,99500,99000,95998,95000,99450,115000,109900,109900,109900,109900,106000
"Pittsburgh","PA","Pittsburgh","Allegheny",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144900,148000,139900,145000,130000,147000,150000,157950,150000,149450,149900,149900,155000,156900,162000,162000,162450,159950,154950,155000,164950,164900,182450,199000,195000,195000,180000,178950,175000,169949.5,159900,174000,169000,169000,169000,164950,179950,199450,189900,199639,198389,194950,210000
"Anchorage","AK","Anchorage","Anchorage",29,385000,398000,405000,405000,399000,392475,379950,345000,339900,369500,379000,379000,329900,320000,322450,320000,339000,324450,327000,339450,339450,339000,350000,359900,350000,354500,350000,339450,339000,339900,335000,334000,339000,339000,356200,340000,340000,350000,349450,349950,350000,349900,354900,354950,360000,369000,347000,379000,375000,375500,369000,380000,374900,379500,379000,390000,4e+05,399950,372450,349450,379925,415000,415000,424900,424000,429000,389000,409000,374750,381000,389000,399450,425000,424750,425000,442500,450000,445000,445950,429900,429950,437450,439750,446900,447950,450000,450000,445500,450000,447950,450000,450000,439900
"Bakersfield","CA","Bakersfield","Kern",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239900,225000,223950,215000,219990,240000,232500,219900,215000,219975,214950,219950,215000,185000,187000,187000,185000,199900,194950,199900,215000,217450,248500,245000,219900,210000,212500,210000,211950,242000,213900,205000,209450,205000,220000,254500,252450,245000,240000,240000,245000
"Saint Paul","MN","Minneapolis-St Paul","Ramsey",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192000,169950,169900,169900,175000,154900,154900,157000,183500,187000,199900,194000,180000,169900,169700,159997,159900,169900,176000,175000,169900,179000,176000,165900,165400,168450,159900,178950,169289.5,177838.5,177450,182450,189900,189900,199900,199900,199900,205000,2e+05
"Toledo","OH","Toledo","Lucas",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59450,53500,59450,59900,62400,64900,65000,67900,62500,62900,62900,59900,59900,54900,53450,54900,59900,64900,64900,60000,61449.5,59400
"Lexington","KY","Lexington","Fayette",33,159900,147350,159950,164900,159900,164950,159900,156950,159900,159900,159900,150000,150000,150000,159900,154900,164900,159900,164500,169900,167450,169900,175200,179900,182450,189900,188000,177250,172450,165000,172900,175200,169500,171225,164900,169000,175000,175250,172450,169900,179900,179900,205000,202450,199900,199900,194900,187100,189900,160000,162000,160000,159450,159450,154250,167000,156900,164750,169900,175900,175900,169900,179000,179000,178000,186250,169900,179000,186250,187450,189900,2e+05,2e+05,199500,189000,174975,189900,189900,199900,199900,172400,179000,169900,172400,187425,216450,214500,229500,226250,219950,199000,185000,179900
"Newark","NJ","New York","Essex",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000,250000,259000,252000,233500,249900,250000,258200,250000,239000,247500,240000,240000,239000,239000,259900,253000,277000,279900
"Stockton","CA","Stockton","San Joaquin",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201950,210000,235000,235000,225000,220000,210000,2e+05,199900,191999,199450,199900,209999,215000,219500,220000,232450,238000,249450,251450,240000,249000,249000,210000,210000,210000,235000,229975,248500,220000,240000,247000,240000,245000,250000,275000,275000,269950,298750,302750
"Buffalo","NY","Buffalo","Erie",36,50900,49900,49900,50000,49900,49900,48900,47900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49250,47900,49900,49900,55000,50000,50000,49900,49900,49900,49900,49900,49900,49900,49900,49900,52000,54900,54450,57900,59900,59900,58250,55450,56400,54900,49900,49900,49900,53999.5,54900,57900,59000,58000,59900,60000,64900,69900,60000,55000,58900,64200,60000,60000,62900,63950,60000,59900,59900,59900,58000,57000,55900,57000,59900,59900,59900,68000,68250,65000,68250,66900,65900,65000,66405,68900,69900,71950,73200,73200,75000,74998,79000
"Louisville","KY","Louisville/Jefferson County","Jefferson",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139950,140000,140000,147500,158950,154000,149750,154000,154000,142499.5,139900,147400,157200,154900,160000,144900,165000
"Norfolk","VA","Virginia Beach","Norfolk City",38,184999,189450,180000,179999,179949.5,175000,179999,175000,175000,169000,160000,159900,160000,168000,159900,160000,174900,175000,169950,175000,183000,189950,184450,185900,183000,187900,180000,175000,175000,175000,172893.5,170887,170000,169900,161250,169450,179900,179900,179900,170000,170000,159950,164950,165000,162450,169900,179000,189900,179900,179000,179900,179000,179450,175000,179000,180000,175000,169900,167500,164950,168450,165000,173000,171000,171000,179000,175000,174900,174900,181500,175000,168450,168250,163000,169250,159450,159000,160000,168000,169900,171450,169000,165000,162200,179900,179900,179900,181000,179900,179900,179900,179900,179900
"San Bernardino","CA","Riverside","San Bernardino",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214900,220000,248944,248944,239900,233900,227450,238900,242400,250000,267000,265000,267000,287500,284000,281950,275450,275000,294500,280000,267000,275000,260000,259000,250000,262450,275000,275000,275000,292850,282500,285000,295800,319000,320000,325000,314500,307000,294500,280000,299900,319900,328950,309950,328000,328000,335000
"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245995,236990,246995,239280,244990,247000,249000,245000,249190,249000,239900,244990
"Des Moines","IA","Des Moines","Polk",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,139900,137394,134888,125000,125000,127000,125000,118450,115000,115000,119900,137450,129900,131750,130875,139900,134944,131750,130000,130000,119900,125000,120000,119700,125000,122900,119700,119500,125000,129900,124900,130000,130000,134900,134894,123750,127500,129900,130000,132444,125000,120450,125000,127100,127100,130000,135000,130000,134939,129900,125450,121000,120400,132394,134894,135000,139500,144950
"Spokane","WA","Spokane","Spokane",42,147475,144900,142437.5,132500,149900,149000,149000,144950,140000,145000,139900,135000,135000,132450,129000,129000,135000,129999.5,129950,129925,136579,139900,142000,139900,132000,135000,127450,129900,135000,135000,141200,144250,140000,139950,142500,139950,144500,150000,154950,160200,158200,155500,159900,154975,152000,154975,154500,139945,131500,133500,133000,139900,149900,135000,152700,149000,139500,139900,139000,135000,121450,135000,139700,150000,145000,155000,157950,159000,156900,155000,157500,168000,169000,170950,173450,167450,164950,154950,155000,158000,153700,142900,145000,150000,146750,159500,167500,175000,175000,178400,174950,184500,187250
"Akron","OH","Akron","Summit",43,75000,75000,75000,76000,79900,74900,69950,74950,75000,73900,73900,70250,65000,65000,65000,59000,59900,63000,64000,59900,59900,59900,59900,60000,61500,64900,63900,64400,55000,59900,59700,58750,58900,55000,58500,56900,52450,54900,50000,54900,55000,58900,58900,54900,58950,59000,59450,55000,59900,59900,59900,59900,59900,59000,58400,54900,55000,57900,59000,53900,54900,51900,55450,59900,59900,64950,63700,65000,59900,65000,62000,61000,59900,60000,60000,60000,62000,59950,62500,62700,62900,59900,59900,59900,60000,64900,66228.5,64900,60000,60000,60950,60000,64900
"Rockford","IL","Rockford","Winnebago",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69900,59900,59900,59900,59000,60000,59900,59450,55000,59900,59900,61000,65000,64400,60450,60000,59900,55000,59000,59450,62750,62500,60000,62500,64900,65000,60000,59900,69000
"Worcester","MA","Worcester","Worcester",45,192500,194900,196500,198932.5,189900,189500,189900,185450,189900,180000,179900,169450,157000,159000,157000,157500,159900,162500,165000,162500,163500,167438.5,159900,158000,159900,159900,159450,159900,159900,159900,159900,164950,169450,189000,179900,176950,179450,178950,178900,179900,189900,199900,209950,210000,214950,199900,209900,199900,199756,199900,199900,209900,214899,216000,212900,220500,219900,218500,219000,214999,219900,217200,219900,218750,224900,225000,229900,229900,235000,235000,229000,229000,229900,235000,235000,230000,239900,245000,245450,244900,245000,240950,249900,249900,249900,249900,255000,259900,259937,260000,268537,265000,264900
"Providence","RI","Providence","Providence",46,139900,140000,139900,139900,139999,139900,139900,141000,139900,130000,130000,129900,129900,129900,129900,129900,130000,129900,129900,129900,129900,129900,129450,125000,129900,129900,129000,125000,122450,119900,114450,117000,119900,119900,119900,122450,120000,119900,124500,139000,130000,129900,129000,129900,139900,139900,139900,135450,134000,129900,129900,133900,139700,144900,145450,139900,142900,141000,139900,139900,139900,145000,148000,142450,149900,149900,159000,159450,161950,169000,168750,159900,163000,159000,160000,169000,172500,179000,179000,174900,169000,171700,174900,175000,174900,179900,199000,199000,2e+05,2e+05,209000,209999,210000
"Yonkers","NY","New York","Westchester",47,417500,415000,429000,437000,439450,439000,439900,439000,439000,429000,429000,425000,399000,389000,389500,390000,394500,399000,409500,409500,424900,424950,410000,425000,425000,394999,383250,383625,379000,399994.5,399450,399000,399000,399450,419000,399995,425000,425000,419007,419007,429900,427453.5,429900,420000,429000,429000,409500,423000,425000,409000,422500,425000,432000,449000,454950,464900,498250,450000,454500,450000,456500,459003.5,444950,437000,449000,469000,459999.5,452500,449000,449000,429900,417000,399000,403999.5,406450,399990,425000,425000,425000,449000,435000,427000,435000,449000,439500,439500,464500,474500,479000,480498.5,475000,475000,488900
"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420000,384000,369900,375999,397000,419900,420000,364500,364000,369000,379900,415000
"Overland Park","KS","Kansas City","Johnson",49,161000,160000,159450,159950,158000,164900,164975,156725,165000,169000,166750,164900,159950,160000,161000,159000,159900,155250,154825,154950,157000,155000,150000,150000,153000,150000,150000,146000,149900,149950,150000,150200,149450,143500,137500,129900,134972.5,134997.5,135000,139000,137975,136950,138500,136950,139500,140000,139725,139250,138750,139500,145000,165000,147500,164950,163950,157500,149997.5,165000,162500,149700,149500,158500,164500,164725,170000,175000,180450,174950,176850,179000,178750,179900,184900,183900,187475,198950,191250,189900,184475,185000,180000,175000,184900,176500,183900,209000,217944,212944,209500,213750,209925,199000,190000
"Killeen","TX","Killeen","Bell",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148700,142200,147400,152900,155000,150000,154500,157000,159000,152500,156000,150500,169950,171247.5,171447.5,172497.5,176900,175000,165000,165000
"Pueblo","CO","Pueblo","Pueblo",51,155500,159000,154400,154900,155000,153900,149900,144900,144950,139900,142200,139900,139900,139900,139900,139900,141400,139900,148450,148450,139900,139900,137900,136900,137900,139400,147900,140000,132000,129900,129900,136900,139900,144900,145000,149000,149900,144700,141900,142925,139900,139000,134900,134900,129000,124200,125000,125430,134900,139900,145000,146900,162450,164900,155500,156900,158225,156900,154900,149950,142450,147100,152900,148000,135450,152250,149900,159900,165500,166500,159900,165000,168450,165000,165000,172700,178950,169900,170950,159950,169900,163500,160000,169900,177900,184900,174950,184900,181400,191394,214900,199950,199450
"Cape Coral","FL","Fort Myers","Lee",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194900,224950,214900,230000,227000,209900,214950,199900,199450,199000,199450,205000,215000,209500,230000,230000,226950,227450,224500,220000,239900,247450,249949.5,250000,264900,264950,264900,264900,269900,264900,264950,262900,265000,269900,278000,279900,285000
"Springfield","MA","Springfield","Hampden",53,,,,,,,,,,,,,,,109900,105000,105000,110000,110000,109950,110000,110000,110000,109900,110000,104450,102400,91450,96450,99000,95000,99700,99000,103650,110000,105000,99999,103700,99999,105000,107000,110000,124900,129000,129000,127000,105000,114950,109900,119000,107000,109000,122450,124400,125000,125000,125000,124900,124900,123400,125000,125000,125000,129400,127200,129900,134900,133950,130561,137000,133011,124999.5,124900,122500,122500,129450,129900,129900,125000,125000,129900,139000,143950,138561,139450,135000,144950,149000,143999,144450,144000,144900,145000
"Naperville","IL","Chicago","Du Page",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343895,337945,344945,339990,345945,363490,349990,349990,349990,345990,346990,336680,339990
"Syracuse","NY","Syracuse","Onondaga",55,59947.5,63157.5,62700,62700,59900,56500,57000,59700,56250,54900,54900,54900,54900,50000,51750,49947.5,50000,51800,53000,54900,55900,57900,59999.5,60500,59900,59900,59900,59900,57000,59900,59900,59900,58000,59900,59900,59000,59900,59000,50900,50900,50000,49900,48500,49900,49900,55900,59700,59700,59900,59900,59900,67400,70000,71950,70000,68950,69900,65900,63900,62900,61111,61555.5,64700,68000,64900,64900,67000,67000,61900,61250,59900,59900,55400,51450,54900,59900,59500,58450,54900,54900,55900,56900,54900,54900,49900,49900,49900,49900,55900,57900,64900,71450,59900
