"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"New York","NY","New York","Queens",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.246947835738,252.134882661198,250.53091552885,253.017815517816,255.813953488372,257.10189797787,264.502346416382,269.692901234568,272.398341242273,275.855171034207,279.6,280.9375,278.958333333333,271.836007130125,273.257148060463,277.777777777778,286.458333333333,302.144358334428,315.789122807018,318.154761904762,330.625,321.862145892009,333.164797979798,322.823169287609,337.044534412955,357.462019660411,367.32176546092,364.640883977901,387.6,394.444,355.195574871592,360.694444444444,370.599276656137,384.541372674792,416.666111111111,439.6,444.074074074074,474.285714285714,466.601983268983,454.090909090909,498.620516679207,464.695008460237,456.43561187916,444.201640558024,458.682954919381,462.665406427221,475.391498881432,473.450874654553,475.043927578368,465.338909968955,473.251028806584,466.771789546556,487.179487179487,531.960227272727,543.65246731337,549.5,549.5,572.505275851673
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.412006388452,309.864757358791,295.028442390985,290.02849002849,289.878063281356,295.708779798531,307.908089037608,312.156250875892,323.711340206186,320.348304307974,323.842193222689,320.560747663551,321.176092544987,285.118821097026,293.833596629805,301.198005089006,310.944962686567,311.622464898596,320.837166513339,340.655249441549,339.536667733721,337.630448127686,342.154420921544,340.952432987686,345.09350298824,341.213329535745,343.98579671549,345.179738562092,336.859556278244,345.580877083509,360.448386065836,365.539468699292,363.912448096122,357.230646448524,355.029585798817,357.368231263898,349.533954727031,342.864536162505,348.541279102645,349.568758366154,354.570527974783,368.070953436807,375.201721355567,376.449329920193,378.91809908999,377.522616562283,378.013644729739
"Chicago","IL","Chicago","Cook",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.357142857143,118.75,135.457142857143,137.670370709874,137.362637362637,135.294117647059,128.080019516955,128.615790518218,124.999791666667,105,113.636363636364,120.213940648723,135,128.738022352069,135.035146133925,136.928258488499,142.599049128368,136.666666666667,137.557339449541,141.666666666667,142.676767676768,127.736111111111,124.385548523207,134.5,151.683048433048,155.818181818182,164.835164835165,170.20909757887,162.004019119331,153.780594405594,152.076065260783,147.177959743766,145.356721698113,147.816399286988,143.447640117994,153.876898481215,166.68633894313,173.551587301587,174.051905190519,185.545746927803,185.639880952381,188.109032197743,194.816835541699
"Houston","TX","Houston","Harris",4,145.179335917583,144.72516217139,141.72265985074,137.31233980227,137.384839178924,135.871665133395,137.364754448847,134.680134680135,130.2610548748,123.812582965424,125.303171267352,124.700577708891,120.514026014731,119.757631570025,122.067448680352,122.133724340176,122.459426426938,120.025268477574,116.462822752864,113.103234835871,117.233098866745,123.178191763844,125.147173311035,127.596570823419,126.41773539532,117.91288958486,126.807346619773,132.689210950081,130.474369937737,132.772364924712,130.590246895635,124.924288310115,123.16353151174,118.390213939982,124.799143010177,116.993669445507,118.327321911632,124.841571139838,130.839739798936,132.113513440695,136.835108442568,146.665362800704,147.619390010074,138.904322702523,138.839201656938,144.53125,145.325259515571,146.409033361588,149.491319753274,167.611894810171,166.757124685749,170.032502708559,173.721595971989,165.381319622965,169.359041167275,180.527060368892,187.710741462292,190.604055300529,208.470452886276,193.55406833392,203.717850776674,220.839873528105,221.318823447163,208.903112714994,212.639613681014,201.577840112202,201.742424242424,192.003527971231,200.26569507063,200.258962429577,211.537376586742,210.850340136054,217.726991970352,234.835968845882,230.688110578057,232.5208466966,226.077697545601,210.82995951417,210.80776808331,198.11348781937,197.73145309626,187.244201909959,185.178754742245,180.604506716741,177.865134415358,182.193080404096,190.712310479641,199.912942542078,203.083989501312,189.421360085086,186.994482269971,182.690550173643,186.386210926088
"Philadelphia","PA","Philadelphia","Philadelphia",5,109.797891036907,111.018765508685,112.5,111.479542998302,111.774253325758,107.68782760629,103.482443393139,102.389984825493,102.389984825493,102.389984825493,99.5683930942895,97.603254312271,96.3457705885545,95.9162663006177,93.2120172764228,92.9038281979458,94.3995098039216,90.5104433077579,88.2666666666667,89.1744548286604,88.0333333333333,86.4197530864197,89.1453650362075,88.9305816135084,88.9097352511987,87.7896381150742,89.6,96.551724137931,99.9772727272727,102.420856610801,98.4375,100.590846221552,101.627567693744,97.8835978835979,92.8726369812435,86.2369337979094,84.8936170212766,92.2564102564103,97.7146120317927,99.1043095771862,101.750101750102,107.794361525705,107.050238224474,102.829365079365,102.103365384615,99.546084685628,99.5995995995996,97.0794323398326,95.7446808510638,103.157894736842,107.453416149068,105.291153415454,112.696078431373,111.267605633803,108.920187793427,104.136607142857,103.996166536842,105.118052805803,110.771276595745,111.353079555175,109.444444444444,110.145117430802,112.1928318653,121.359223300971,121.816849786441,118.6875,117.129611501343,113.64528305558,107.45,110.060449050086,107.622180762852,111.024542267238,113.461538461538,115.842094007474,120.833333333333,125.395650584795,120.594837261504,116.929824561404,110.112359550562,108.301282051282,115.686274509804,129.382224265019,129.816017316017,124.090006618134,125.345766974015,119,127.016574585635,135.270137505371,140.692640692641,142.280285035629,134.582838207195,126.801047747343,129.881543752388
"Las Vegas","NV","Las Vegas","Clark",6,99.1650671785029,100.927789908092,95.7266807486952,94.0436259143156,89.0869565217391,87.2786861732645,86.5484893073729,83.4192961165049,82.359665681738,82.0396734627045,78.6519871106337,74.6699229823327,73.164576255353,71.5008431703204,68.6895330464694,64.9332396345748,66.1016949152542,67.3854447439353,68.2427401340283,69.6176495251693,68.733153638814,68.673792401523,69.7674418604651,67.4993816472916,67.399589563178,69.2555033391046,70.1978302488832,72.3467369808833,76.1580882352941,77.6499589153657,75.9213759213759,77.7192920701359,77.5065963060686,78.4486813186813,83.8505751531488,85.0656541706076,86.9532803180914,87.4642231658217,89.184143789824,92.1052631578947,93.5679424814711,96.7731092436975,99.5986699665999,103.039303511717,104.092050209205,105.541972290139,105.58528422819,105.152394775036,102.28131006438,103.033949574847,106.405113875368,107.905405405405,108.338297520175,108.768563471454,108.899046104928,109.452736318408,109.624674842066,109.782144382742,109.483179891941,109.110221898872,109.149676777723,111.362189688097,112.926599350086,113.657038218442,114.716498721612,115.058538554703,116.746066795086,117.208938230345,116.822429906542,115.229392805031,114.799074379947,114.856801909308,116.822429906542,117.202835332606,118.863846866317,119.917929292929,121.711756383789,122.877745001639,123.147092360319,123.530027805577,123.182736636586,122.822040208488,123.135818908123,123.921358361918,124.192498758073,125,126.525079078174,127.434011250541,128.73107538935,129.321321779617,132.189929788426,134.408274380169,135.135135135135
"San Antonio","TX","San Antonio","Bexar",7,93.8445755321877,94.742060174989,93.5405976456384,93.1844473007712,93.6395759717314,92.879746835443,92.6396611066984,93.1355870823509,91.6507863725342,90.5128940367939,89.9725018875459,88.8870251379312,87.9978700745474,87.6099313599314,85.9106529209622,87.5875875875876,89.1891891891892,88.7342863710051,89.3760555205129,88.8269444444445,89.5167678901505,86.8131868131868,85.2778004558788,84.3290418420401,85.5766603162568,84.244459874395,84.5958571956031,84.8601469473016,85.8495909696778,88.3907075353049,87.2340425531915,86.6805721096543,89.9494296371585,90.3444707273803,92.6621587778613,91.6387701232972,90.8356637416517,92.8609950479728,96.1654928954676,98.3970753655793,97.1975979410924,98.8461538461538,98.9667458432304,98.8297872340426,97.7519075144509,97.3153966702354,98.2161323681489,98.851030110935,99.3444576877235,101.081145578876,100,101.362329259526,101.389636848243,102.280035077463,101.965174129353,105.214643139321,103.814064362336,103.558576569372,101.885352745969,103.003087285995,102.688302252361,103.562801932367,102.417042195821,104.239054899236,103.759405206503,104.648126069007,103.88689048761,102.260914760915,100.694914728189,100.55881531154,101.043172568952,99.9105117217041,101.173092698934,104.737198104602,105.618323862044,107.02086436483,107.798431915181,108.223194280251,108.220167480809,107.886016647805,108.510583285491,107.860153731713,106.851146356061,105.855223990342,106.851146356061,106.851146356061,107.206670637284,107.808095948699,109.291648447748,110.528041980977,109.924244629578,109.147056512681,110.981701250016
"San Diego","CA","San Diego","San Diego",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.122756017543,332.477834811013,326.065533832045,341.454495904347,344.827586206897,347.154626537459,348.982561124632,347.039469169857,338.222470693305,341.871625674865,341.871625674865,341.31831926145,343.415762834418,320.934851004004,340.804885702109,371.879323797139,376.848691695108,373.818788215675,389.878361401996,356.196483623903,370.400144309798,373.582134458373,385.268297836652,388.220551378446,390.374331550802,397.42740213728,388.83222845487,388.278858219074,385.43923119081,393.412625800549,388.83222845487,384.864423738289,372.885572139303,373.705408515535,370.527631674801,368.236478711162,369.617369446625,393.266179108597,389.567708025749,397.26177605632,398.908865468072,398.930475161589,397.993377279336,400.855157669695,411.163503424955,409.901414021761,409.990347490348
"Dallas","TX","Dallas-Fort Worth","Dallas",9,186.858885500416,182.352007617838,175.68407960199,173.010380622837,170.231741683591,164.594001463058,166.128094284383,158.470616922702,160.507757404795,155.722280760415,147.518056541367,144.843568945539,143.443978257476,153.256051824071,148.926553672316,147.691189299215,155.593433950521,157.108816521048,155.593433950521,153.225806451613,150.421743205248,150.193382036957,144.944694733809,136.180748994119,146.054475628823,158.350122897921,162.425983208131,164.762741652021,165.290558437407,163.90873015873,161.01981839975,146.962769431744,148.129563946008,144.036349166137,147.796812894593,146.631087391594,151.55911650065,150.663544106167,161.418406141776,172.830038575641,176.380521541048,177.199556716972,176.782798040283,171.344165435746,187.602723644048,199.181739879414,202.874283395411,202.362721505141,199.181739879414,196.850393700787,200.573394495413,199.661850599447,200.723191195448,208.637713879331,206.28640776699,211.939636040834,200.218446601942,203.747372070383,200.890399957661,200.890399957661,206.516853932584,216.55525095076,215.677966101695,214.067278287462,212.865663163874,217.461044912924,216.880534971986,218.52620420811,215.732881427385,225.714285714286,230.185392559413,226.03524478796,213.181244917531,221.045918367347,233.868247092089,242.645681094248,245.8238420653,251.451800232288,255.428932940044,256.996823261485,253.627613693475,244.769874476987,242.750477513457,250.462392108508,249.500665778961,245.437500180767,259.4442032132,259.695817490494,268.805221190476,264.209134968424,261.352295409182,251.664231206365,253.35711369725
"San Jose","CA","San Jose","Santa Clara",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.921540656205,322.155013935836,336.963921034717,333.174820303746,347.652347652348,340.089692461581,375.267033122734,383.013698630137,366.718078068675,358.28025477707,362.862903225806,376.639864578925,361.473487949068,353.331396287329,366.266178266178,398.667898427137,405.025395864686,416.173758865248,422.741145530503,418.94671494187,410.262670377374,392.817181770561,406.876602697201,383.312020460358,383.312020460358,404.352226720648,418.192045441548,425.834491778879,418.288344842017,421.261708071838,430,442.667322834646,432.111543278677,443.394832447047,438.566047319738,439.624932002176,435.575294507603,436.455198344498,447.657605552342,469.947559499798,492.957756854783,491.192411924119,483.506441454337,490.58060186041,482.095419383484,471.592493880687,478.327672805549,472.253253492932,464.156781846313,464.156781846313,477.534119395416,498.640072529465,483.882184021011,478.885562974902,467.65484611735,467.69456681351,482.530298594848,493.535983903012
