"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-09-30,"Toledo","OH","Toledo","Lucas",64,637,0.00157232704402516,0.00950871632329636,-0.0184899845916795,10596
2017-09-30,"Silver Spring","MD","Washington","Montgomery",65,1791,-0.0011154489682097,-0.00278396436525612,0.00111794298490777,28514
2017-09-30,"Lexington","KY","Lexington","Fayette",66,1020,0.0069101678183613,0.0179640718562874,0.0647181628392484,11714
2017-09-30,"Newark","NJ","New York","Essex",67,1509,0.00734312416555407,0.00801603206412826,-0.00330250990752972,4794
2017-09-30,"Tallahassee","FL","Tallahassee","Leon",68,885,0.00454029511918275,0.00797266514806378,0.00340136054421769,16709
2017-09-30,"Stockton","CA","Stockton","San Joaquin",69,1170,0.00862068965517241,0.0344827586206897,0.21875,8734
2017-09-30,"Plano","TX","Dallas-Fort Worth","Collin",70,1635,-0.00183150183150183,-0.00122174709835064,0.00801479654747226,5803
2017-09-30,"Buffalo","NY","Buffalo","Erie",71,751,0.00535475234270415,0.0148648648648649,0.0176151761517615,31703
2017-09-30,"Chandler","AZ","Phoenix","Maricopa",72,1189,0.00422297297297297,0.0162393162393162,0.0267702936096718,9538
2017-09-30,"Louisville","KY","Louisville/Jefferson County","Jefferson",73,954,0.00421052631578947,0.0203208556149733,0.0695067264573991,17522
2017-09-30,"Henderson","NV","Las Vegas","Clark",74,1118,0.00993676603432701,0.0219378427787934,0.0617283950617284,18315
2017-09-30,"Modesto","CA","Modesto","Stanislaus",75,1214,0.013355592654424,0.0340715502555366,0.160611854684512,6451
2017-09-30,"Mobile","AL","Mobile","Mobile",76,859,0.00703399765533412,0.0165680473372781,0.0299760191846523,1719
2017-09-30,"Jersey City","NJ","New York","Hudson",77,2224,-0.000449438202247191,-0.00847079803834151,-0.0296684118673647,30189
2017-09-30,"Lubbock","TX","Lubbock","Lubbock",78,1013,-0.000986193293885602,0.011988011988012,0.0305188199389624,3858
2017-09-30,"Glendale","AZ","Phoenix","Maricopa",79,1030,0.00881488736532811,0.028971028971029,0.0499490316004077,8376
2017-09-30,"Durham","NC","Durham","Durham",80,1183,0.00254237288135593,0.00852514919011083,0.0432098765432099,12548
2017-09-30,"Orlando","FL","Orlando","Orange",81,1160,0.00519930675909879,0.012216404886562,0.0347903657448706,43683
2017-09-30,"Norfolk","VA","Virginia Beach","Norfolk City",82,1132,-0.0017636684303351,-0.00614574187884109,0.0366300366300366,13590
2017-09-30,"Saint Petersburg","FL","Tampa","Pinellas",83,1234,0.00243704305442729,0.00406834825061025,0.0283333333333333,26455
2017-09-30,"Pensacola","FL","Pensacola","Escambia",84,1179,0.00769230769230769,0.0517395182872435,0.0111492281303602,10108
2017-09-30,"Fort Wayne","IN","Fort Wayne","Allen",85,737,0.0137551581843191,0.060431654676259,0.108270676691729,5670
2017-09-30,"Greensboro","NC",,"Guilford",86,905,0.00667408231368187,0.0145739910313901,0.031927023945268,16636
2017-09-30,"Lincoln","NE","Lincoln","Lancaster",87,1205,-0.00741350906095552,-0.000829187396351575,-0.00577557755775578,15251
2017-09-30,"San Bernardino","CA","Riverside","San Bernardino",88,1178,0.0137693631669535,0.0360598065083553,0.108184383819379,5621
2017-09-30,"Corona","CA","Riverside","Riverside",89,1896,0.00423728813559322,0.0171673819742489,0.0545050055617353,6775
2017-09-30,"Chula Vista","CA","San Diego","San Diego",90,2169,0.00277392510402219,0.0102468560782487,0.0621939275220372,15311
2017-09-30,"Chesapeake","VA","Virginia Beach","Chesapeake City",91,1268,0.00555114988104679,0.0135891286970424,0.00316455696202532,15216
2017-09-30,"Hialeah","FL","Miami-Fort Lauderdale","Miami-Dade",92,1486,0.00134770889487871,0.00609343263371699,0.0213058419243986,27703
2017-09-30,"Madison","WI","Madison","Dane",93,1298,-0.00230591852421214,-0.00230591852421214,-0.0099160945842868,20341
2017-09-30,"Garland","TX","Dallas-Fort Worth","Dallas",94,1247,0.0048348106365834,0.00726978998384491,0.0314309346567411,5550
2017-09-30,"Fontana","CA","Riverside","San Bernardino",95,1540,0.00851342501637197,0.0252996005326232,0.108711303095752,1883
2017-09-30,"Fort Myers","FL","Fort Myers","Lee",96,1483,-0.00536552649228706,-0.0185307743216413,0.0115961800818554,50269
2017-09-30,"Knoxville","TN","Knoxville","Knox",97,1062,0.0143266475644699,0.042198233562316,0.077079107505071,13820
2017-09-30,"Laredo","TX","Laredo","Webb",98,991,-0.00502008032128514,-0.00100806451612903,0.0216494845360825,2352
2017-09-30,"North Las Vegas","NV","Las Vegas","Clark",99,1022,0.0138888888888889,0.0407331975560081,0.102481121898598,7154
2017-09-30,"Lawrenceville","GA","Atlanta","Gwinnett",100,1242,0.00323101777059774,0.00811688311688312,0.0419463087248322,7179
2017-09-30,"Fremont","CA","San Francisco","Alameda",101,2616,0.00153139356814701,0.01003861003861,0.01003861003861,14016
2017-09-30,"Fayetteville","NC","Fayetteville","Cumberland",102,667,0.0015015015015015,-0.00298953662182362,0.00907715582450832,7817
2017-09-30,"Springfield","MO","Springfield","Greene",103,631,-0.00315955766192733,-0.00786163522012579,-0.00941915227629513,2983
2017-09-30,"Arlington","VA","Washington","Arlington",104,2177,-0.00229147571035747,-0.00320512820512821,0.0153917910447761,34705
2017-09-30,"Irving","TX","Dallas-Fort Worth","Dallas",105,1431,0,0.0028030833917309,0.0369565217391304,6503
2017-09-30,"Gilbert","AZ","Phoenix","Maricopa",106,1233,0.00488997555012225,0.0156507413509061,0.0326633165829146,3988
2017-09-30,"Scottsdale","AZ","Phoenix","Maricopa",107,1432,0.000698812019566737,0.00280112044817927,0.0221270521056388,45233
2017-09-30,"Rochester","NY","Rochester","Monroe",108,787,-0.00631313131313131,-0.00881612090680101,0.0451527224435591,13720
2017-09-30,"Winston-Salem","NC","Winston-Salem","Forsyth",109,825,0.00364963503649635,0.00979192166462668,0.00979192166462668,10034
2017-09-30,"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",110,2824,0.000354233085370174,0.0110991765127103,0.0443786982248521,32029
2017-09-30,"Richmond","VA","Richmond","Richmond City",111,1222,0.00658978583196046,0.0191826522101751,0.0391156462585034,11235
2017-09-30,"Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",112,1743,0.00693240901213172,0.0192982456140351,0.0169194865810968,54411
2017-09-30,"Oxnard","CA","Ventura","Ventura",113,2383,0.00294612794612795,0.0127496812579686,0.0488556338028169,9720
2017-09-30,"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",114,1426,0,0.000701754385964912,0.0333333333333333,31224
2017-09-30,"Montgomery","AL","Montgomery","Montgomery",115,736,0.0208044382801664,0.0544412607449857,-0.00135685210312076,1343
2017-09-30,"Santa Rosa","CA","Santa Rosa","Sonoma",116,2205,-0.0054127198917456,-0.000906207521522429,0.0485021398002853,10924
2017-09-30,"Des Moines","IA","Des Moines","Polk",117,1030,0.00389863547758285,0.0187932739861523,0.0351758793969849,5744
2017-09-30,"Reno","NV","Reno","Washoe",118,1154,0.0212389380530973,0.0685185185185185,0.177551020408163,18801
2017-09-30,"Spokane","WA","Spokane","Spokane",119,905,0.00779510022271715,0.0295790671217292,0.0903614457831325,7800
2017-09-30,"Augusta","GA","Augusta","Richmond",120,779,0.00257400257400257,0.025,-0.0126742712294043,1158
2017-09-30,"Tacoma","WA","Seattle","Pierce",121,1385,0.0036231884057971,0.013909224011713,0.0922712933753943,8820
2017-09-30,"Grand Rapids","MI","Grand Rapids","Kent",122,1250,0.00240577385725742,0.0204081632653061,0.0204081632653061,6568
2017-09-30,"Oceanside","CA","San Diego","San Diego",123,2073,0.00387409200968523,0.0171736997055937,0.0603580562659847,9898
2017-09-30,"Gainesville","FL","Gainesville","Alachua",124,898,0.00785634118967452,0.0158371040723982,0.0286368843069874,9906
2017-09-30,"Woodbridge","VA","Washington","Prince William",125,1728,0.00406740267286461,0.0146799765120376,0.0146799765120376,25575
2017-09-30,"Ocala","FL","Ocala","Marion",126,900,0.0101010101010101,0.0321100917431193,0.0727056019070322,7081
2017-09-30,"Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",127,2515,0.000397772474144789,0.00882470918572002,0.0483534806169237,14510
2017-09-30,"Boise","ID","Boise City","Ada",128,903,0.00333333333333333,0.0146067415730337,0.0078125,6041
2017-09-30,"Greenville","SC","Greenville","Greenville",129,1013,0.00496031746031746,0.0180904522613065,0.0357873210633947,4510
2017-09-30,"Birmingham","AL","Birmingham","Jefferson",130,896,-0.0022271714922049,-0.013215859030837,-0.0666666666666667,4704
2017-09-30,"Salt Lake City","UT","Salt Lake City","Salt Lake",131,1332,0.00452488687782805,0.016793893129771,0.0463472113118617,14242
2017-09-30,"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",132,2541,0.00355450236966825,0.01194743130227,0.0367197062423501,16036
2017-09-30,"Akron","OH","Akron","Summit",133,775,-0.00128865979381443,0.023778071334214,0.0347129506008011,7903
2017-09-30,"Rockford","IL","Rockford","Winnebago",134,762,0.014647137150466,0.0311231393775372,0.036734693877551,8987
2017-09-30,"Salinas","CA","Salinas","Monterey",135,1848,0.00108342361863489,0.00763358778625954,0.0794392523364486,4529
2017-09-30,"Worcester","MA","Worcester","Worcester",136,1224,0.00410172272354389,0.0115702479338843,0.0208507089241034,17681
2017-09-30,"Moreno Valley","CA","Riverside","Riverside",137,1498,0.0020066889632107,0.0183548606390211,0.066951566951567,1513
2017-09-30,"Little Rock","AR","Little Rock","Pulaski",138,795,-0.0111940298507463,-0.0257352941176471,-0.0490430622009569,3690
2017-09-30,"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",139,1192,0.00336700336700337,0.017933390264731,0.0347222222222222,5203
2017-09-30,"Brownsville","TX","Brownsville","Cameron",140,873,-0.00795454545454545,0.0198598130841121,-0.0135593220338983,3044
2017-09-30,"Providence","RI","Providence","Providence",141,1337,0.00753579502637528,0.02217125382263,0.111388196176226,21929
2017-09-30,"Amarillo","TX","Amarillo","Potter",142,851,-0.00351288056206089,-0.00815850815850816,-0.0575858250276855,1979
2017-09-30,"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",143,1592,0.00695762175838077,0.0251126851255634,0.118763176387913,2778
2017-09-30,"Fort Collins","CO","Fort Collins","Larimer",144,1338,0,0.00753012048192771,-0.00741839762611276,9739
2017-09-30,"Shreveport","LA","Shreveport","Caddo",145,693,0.00289435600578871,0.0102040816326531,-0.0917431192660551,1037
2017-09-30,"Evansville","IN","Evansville","Vanderburgh",146,797,-0.0012531328320802,-0.0148331273176761,0.00125628140703518,5060
2017-09-30,"Yonkers","NY","New York","Westchester",147,2135,-0.00605214152700186,-0.0143120960295476,-0.0170349907918969,13878
2017-09-30,"Hayward","CA","San Francisco","Alameda",148,2476,0.00283515593357635,0.00732302685109845,0.0155865463494668,9819
2017-09-30,"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",149,1680,-0.00237529691211401,-0.0017825311942959,-0.0459965928449745,43768
2017-09-30,"Chattanooga","TN","Chattanooga","Hamilton",150,1044,0.0275590551181102,0.0377733598409543,-0.0094876660341556,9524
2017-09-30,"Columbus","GA","Columbus","Muscogee",151,689,0.00291120815138282,-0.00289435600578871,0.00583941605839416,2997
2017-09-30,"Aurora","IL","Chicago","Kane",152,1470,0.00616016427104723,0.0151933701657459,0.00341296928327645,8789
2017-09-30,"Ontario","CA","Riverside","San Bernardino",153,1591,0.0069620253164557,0.0172634271099744,0.0501650165016502,6906
2017-09-30,"Jackson","MS","Jackson","Hinds",154,822,0.00858895705521472,0.00121802679658952,-0.0475086906141367,2794
2017-09-30,"Grand Prairie","TX","Dallas-Fort Worth","Dallas",155,1180,0.00854700854700855,0.0305676855895197,0.0875576036866359,3029
2017-09-30,"Rancho Cucamonga","CA","Riverside","San Bernardino",156,1734,0.0023121387283237,0.0110787172011662,0.0509090909090909,7505
2017-09-30,"Overland Park","KS","Kansas City","Johnson",157,1306,0.00307219662058372,0.00538876058506544,0.0251177394034537,7533
2017-09-30,"Newport News","VA","Virginia Beach","Newport News City",158,1022,-0.001953125,-0.00968992248062015,0.00196078431372549,5892
2017-09-30,"Garden Grove","CA","Los Angeles-Long Beach-Anaheim","Orange",159,2303,0.00479930191972077,0.0145374449339207,0.0482476103777879,5765
2017-09-30,"Killeen","TX","Killeen","Bell",160,691,-0.00288600288600289,-0.00575539568345324,0.0438066465256798,5098
2017-09-30,"Roanoke","VA","Roanoke","Roanoke City",161,839,0.0120627261761158,0.0206812652068127,0.0797940797940798,6466
2017-09-30,"Sioux Falls","SD","Sioux Falls","Minnehaha",162,981,0.00512295081967213,0.0261506276150628,-0.0238805970149254,1626
2017-09-30,"Tempe","AZ","Phoenix","Maricopa",163,1213,0.00663900414937759,0.0184718723761545,0.0244932432432432,15074
2017-09-30,"Vancouver","WA","Portland","Clark",164,1362,0.00294550810014728,0.00888888888888889,0.0452801227935533,7670
2017-09-30,"Huntsville","AL","Huntsville","Madison",165,796,0.00125786163522013,0.00759493670886076,0.0684563758389262,4793
2017-09-30,"El Cajon","CA","San Diego","San Diego",166,1845,0.010958904109589,0.0244308717379234,0.0714285714285714,8404
2017-09-30,"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",167,1675,0.00721587492483464,0.0307692307692308,0.127946127946128,2037
2017-09-30,"Topeka","KS","Topeka","Shawnee",168,815,0.00122850122850123,0,0.017478152309613,5208
2017-09-30,"Elk Grove","CA","Sacramento","Sacramento",169,1482,0.012987012987013,0.0305980528511822,0.0969652109548483,1795
2017-09-30,"Pueblo","CO","Pueblo","Pueblo",170,899,-0.00332594235033259,0.00334821428571429,0.0883777239709443,2992
2017-09-30,"Fredericksburg","VA","Washington","Spotsylvania",171,1347,0.00148698884758364,-0.00810014727540501,-0.00736919675755343,3538
2017-09-30,"Cape Coral","FL","Fort Myers","Lee",172,1319,-0.0052790346907994,-0.0200594353640416,-0.0171385991058122,12355
2017-09-30,"Springfield","MA","Springfield","Hampden",173,1220,-0.00570497147514263,-0.0263367916999202,0.0981098109810981,10570
2017-09-30,"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",174,1385,0.00217076700434153,0.00289645184648805,0.0213864306784661,22286
2017-09-30,"Murfreesboro","TN","Nashville","Rutherford",175,1150,0.00524475524475524,0.0176991150442478,0.0231316725978648,2144
2017-09-30,"Clarksville","TN","Clarksville","Montgomery",176,792,-0.0050251256281407,-0.00627352572145546,-0.0364963503649635,4183
2017-09-30,"Naperville","IL","Chicago","Du Page",177,1478,0.00271370420624152,0.0054421768707483,0.0123287671232877,8890
2017-09-30,"Peoria","AZ","Phoenix","Maricopa",178,1147,0.00349956255468067,0.0123565754633716,0.0324032403240324,4702
2017-09-30,"Fairfax","VA","Washington","Fairfax",179,2119,0.00331439393939394,0.00904761904761905,0.0158197507190796,20119
2017-09-30,"Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",180,2417,0.00457190357439734,0.0185419300463548,0.0531590413943355,24855
2017-09-30,"Pomona","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",181,2071,0.00729571984435798,0.0212031558185404,0.0775234131113424,6964
2017-09-30,"Lafayette","LA","Lafayette","Lafayette",182,997,-0.0109126984126984,-0.0522813688212928,0.0320910973084886,634
2017-09-30,"Kansas City","KS","Kansas City","Wyandotte",183,838,-0.0198830409356725,-0.0367816091954023,0.025703794369645,4891
2017-09-30,"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",184,1537,0.00391900718484651,0.00391900718484651,0.00457516339869281,32810
2017-09-30,"Syracuse","NY","Syracuse","Onondaga",185,930,0.00431965442764579,0.0402684563758389,-0.0179514255543823,9437
2017-09-30,"Salem","OR","Salem","Marion",186,1300,0.0140405616224649,0.0425020048115477,0.101694915254237,3738
2017-09-30,"Hollywood","FL","Miami-Fort Lauderdale","Broward",187,1500,-0.00265957446808511,-0.00530503978779841,-0.0427568602425016,32781
2017-09-30,"Paterson","NJ","New York","Passaic",188,1453,-0.00411240575736806,-0.0129076086956522,-0.0351925630810093,1450
2017-09-30,"Lakewood","CO","Denver","Jefferson",189,1514,0.00331345261762757,0.0154258886653253,0.0271370420624152,13365
2017-09-30,"Alexandria","VA","Washington","Alexandria City",190,1957,0.00410466906105695,0.00928313563692625,0.0113695090439276,28360
2017-09-30,"Dayton","OH","Dayton","Montgomery",191,686,0.0132939438700148,0.0521472392638037,0.0923566878980892,5443
2017-09-30,"Yuma","AZ","Yuma","Yuma",192,846,-0.00118063754427391,-0.00235849056603774,0.00118343195266272,3476
2017-09-30,"Sunnyvale","CA","San Jose","Santa Clara",193,3452,0.00436427116671516,0.018589554440838,0.00758902510215995,9021
2017-09-30,"Visalia","CA","Visalia","Tulare",194,910,0.00886917960088692,0.019036954087346,-0.00871459694989107,3876
2017-09-30,"Las Cruces","NM","Las Cruces","Dona Ana",195,860,-0.00462962962962963,-0.00232018561484919,0.0105757931844888,4815
2017-09-30,"Charleston","SC","Charleston","Charleston",196,1569,0.00448143405889885,0.0148771021992238,0.0288524590163934,15747
2017-09-30,"Beaumont","TX","Beaumont","Jefferson",197,967,0.00207253886010363,0.0168243953732913,0.0603070175438596,3876
2017-09-30,"Pasadena","TX","Houston","Harris",198,1224,0,-0.00325732899022801,-0.00163132137030995,1001
2017-09-30,"Bridgeport","CT","Stamford","Fairfield",199,1450,-0.00412087912087912,-0.000689179875947622,0.0416666666666667,16149
2017-09-30,"Eugene","OR","Eugene","Lane",200,1169,0.012998266897747,0.0354295837023915,0.111216730038023,4960
2017-09-30,"Escondido","CA","San Diego","San Diego",201,1885,0.0096411355115158,0.0272479564032698,0.0802292263610315,5365
2017-09-30,"Newark","DE","Philadelphia","New Castle",202,1217,-0.00327600327600328,-0.00327600327600328,0.0313559322033898,558
2017-09-30,"Sugar Land","TX","Houston","Fort Bend",203,1498,-0.00133333333333333,-0.00066711140760507,-0.0560806553245117,1338
2017-09-30,"Round Rock","TX","Austin","Williamson",204,1393,-0.00428877769835597,-0.00571020699500357,-0.0238262088297127,2696
2017-09-30,"Hampton","VA","Virginia Beach","Hampton City",205,1034,-0.00957854406130268,-0.0272812793979304,-0.0496323529411765,1971
2017-09-30,"Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",206,2510,0,0.00440176070428171,0.0350515463917526,14448
2017-09-30,"Torrance","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",207,2676,0.00149700598802395,0.0117202268431002,0.0260736196319018,9693
2017-09-30,"Columbia","SC","Columbia","Richland",208,911,-0.00219058050383352,-0.0119305856832972,0.008859357696567,7706
2017-09-30,"Tyler","TX","Tyler","Smith",209,921,0.00217627856365615,-0.00539956803455724,-0.0630722278738555,2519
2017-09-30,"Mesquite","TX","Dallas-Fort Worth","Dallas",210,1188,0,-0.000841042893187553,0.049469964664311,1212
2017-09-30,"Fullerton","CA","Los Angeles-Long Beach-Anaheim","Orange",211,2306,0.00698689956331878,0.0199026979212738,0.0340807174887892,6860
2017-09-30,"Warren","MI","Detroit","Macomb",212,1075,0.00749765698219306,0.0277246653919694,0.0416666666666667,7585
2017-09-30,"McKinney","TX","Dallas-Fort Worth","Collin",213,1683,-0.002371072910492,-0.00766509433962264,0,1949
2017-09-30,"West Valley City","UT","Salt Lake City","Salt Lake",214,1282,0.00627943485086342,0.0247801758593125,0.041429731925264,5339
2017-09-30,"Renton","WA","Seattle","King",215,1697,0.0083184789067142,0.0253776435045317,0.0353874313605857,7340
