"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Coleman","TX",,"Coleman",5255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68800,69999,72500,73750,72500,68750,68000,61950,59000,52000,49500,49500,57000,62200,62000,64750,69500,69700,69900,64900,64500,58750,62500,64500,59700,55500,53750,55000,60000,61500,66400,67900,63000,58750,64500,64500,64650,64850,67250,64800,64900,69000,71200,79500
"Winfield","IL","Chicago","Du Page",5257,219000,237400,249495,250000,241945,236900,229000,229000,257960,244950,230995,221995,217678.5,227000,237990,235000,249250,254950,260000,259900,250000,243490,239900,239000,244000,239000,234995,238990,240255,246900,248950,249950,259900,259000,299700,299350,305990,299625,299350,290700,289450,289900,319900,310000,346950,345000,360995,368895,387495,396052,367197.5,347400,350000,349900,349900,366500,349900,349950,369900,339900,334900,303000,329312,320339,324900,319789,334311,337000,339500,360200,337200,360500,332450,379250,372450,357450,364900,364900,389900,369000,385000,419600,401950,407450,399800,399250,399784,382449.5,382449.5,379900,382449.5,399450,425000
"Roeland Park","KS","Kansas City","Johnson",5258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000,155000,161250,169475,169000,179925,175000,163000,169900,169999,182500,189500,175000,175000,189000,182475,195000,195000,190000,2e+05
"Chapmanville","WV","Logan","Logan",5259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153750,152500,174900,159000,170000,175000,175000,177000,161700,156950,152449.5,149000,149900,149000,149000,150000,155000,164000,146000,145000,144000,135750,131200,142500,137000,132000,132000,125000,135000,135000,132500
"Wedgefield","FL","Orlando","Orange",5260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306000,309900,302000,299900,259900,288000,286500,296950,269900,289900,310000,302000,295000,327500,325000,344900,324900,299000,294900,305500
"Ladysmith","WI",,"Rusk",5261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118500,117000,117000,117950,114500,114750,99900,99900,99900,99900,99000,99450,99900,99900,94000,95750,99900
"Easttown Township","PA","Philadelphia","Chester",5262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859500,8e+05,825000,712450,699000,675000,674950,649500,722500,659900,660000,737000,824900,850000,850000,849000,815000
"Barberton","WA","Portland","Clark",5263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392475,384925,397500,404950,398500,387500,392500,399000,401436,404925,420000,467475,479950,459950,459975,450000,407450,439900,443645,439950,444900,439900,436900,430900,439900,439900,442900,439900,430900,446000,441450
"Parkville","MO","Kansas City","Platte",5264,499950,499450,468000,450000,425000,438000,419900,424950,450000,450000,450000,4e+05,449900,450000,459500,464450,432000,425000,412500,437000,457000,465000,487500,464250,475000,475000,475000,439450,410570,379950,394500,390000,382450,395000,409900,409900,409900,399900,414900,439900,422450,427475,420000,429950,439900,410000,394500,412000,438400,499975,446850,429950,449875,445000,434900,429900,424950,419800,429450,429000,439950,449000,459900,454950,449900,447450,446225,450000,459750,449999,459900,457400,449900,449900,450000,450000,450000,465000,454950,469900,461250,470000,474975,475000,499900,479500,499900,497500,499900,499000,486975,497500,479925
"Coupeville","WA","Oak Harbor","Island",5265,334000,329000,329000,329000,340000,364900,379000,347250,369900,339900,339500,326950,324900,334900,327000,325000,299000,319900,299650,299000,297000,285000,309000,303900,299800,299000,289000,259000,294470,298750,305000,311950,299000,299500,308000,299000,335000,339000,355000,349500,349000,334000,334000,326500,337000,375000,354000,359500,334900,334000,357250,367499.5,349950,339900,345000,364949.5,369900,379000,382000,342500,340000,352894,374750,379900,373500,349900,345450,360394,357450,390000,379000,359950,349900,344450,385000,375000,385000,381700,364950,361600,374950,374975,359900,344900,345500,327500,335000,345500,378100,417750,4e+05,442000,447000
