"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"New York","NY","New York","Queens",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.0868878357,1016.30982367758,1141.07883817427,1033.33333333333,1029.96254681648,1015.9529806885,1000,1027.39726027397,1031.59173754556,1050.99176567577,1076.55502392344,1066.66666666667,1110.23384698567,1110,1091.74617969315,1100,1118.23687129541,1101.30391173521,1105.76923076923,1113.02780441035
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.63711001642,358.172658468589,354.257791498966,361.370481927711,368.362573099415,375.647668393782,381.954521645201,388.390185517654,393.335740948806,392.984588970336,389.604441681437,389.973510493224,383.064516129032,369.708890637293,369.115248600446,388.501317523057,403.425564934328,411.969220621884,422.706863373958,430.362888398603,434.634949515658,435.042735042735,436.203925845147,430.10752688172,429.256867265894,431.458223251907,439.16502223751,447.570332480818,448.453608247423,452.261306532663,460.757156048015,464.389534883721,466.139648289454,471.900089206066,474.307411899955,478.551702108799,477.924932859742,471.73571187677,480.728051391863,483.381924198251,489.130434782609,499.285714285714,505.728776886702,500.604838709677,510.012919896641,509.841029523089,517.639155378257
"Chicago","IL","Chicago","Cook",3,236.666666666667,234.748885680206,233.664025477153,232.908333333333,229,224.916666666667,216.930201070035,216.353111432706,212.5,210.438596491228,209.677419354839,199.215384615385,193.140096618357,191.751085383502,187.416666666667,180.245964642583,178.743961352657,177.083333333333,177.499118649379,174.345930232558,168.551587301587,163.9,158.911764705882,154.545,148.809523809524,155.937242412889,153.807692307692,155.969926538108,153.312883435583,149.579045837231,132.512626262626,127.450980392157,123.478395061728,120,126,124.253731343284,121.813031161473,128.472222222222,133.266666666667,138.284280936455,143.292682926829,148.504672897196,150.40005040005,146.439492407234,148.66194833667,146.768507638073,144.755244755245,137.761852260198,132.142857142857,144.296186106531,154.289215686275,166.706396503774,170.616113744076,175.789473684211,172.83543106285,175.328947368421,175.576555023923,167.463687150838,162.757871878393,153.318881494925,145.867700729927,149.411455186795,164.506172839506,172.005434782609,178.5,179.6875,180.791112708109,173.734693877551,170.871212121212,163.70523415978,160.836909871245,157.842105263158,154.244306418219,160.170340681363,174.936386768448,185.517970401691,190.470238095238,189.264069264069,185.30701754386,181.722222222222,178.571428571429,177.666666666667,178.982092365693,169.405831652301,163.837994214079,173.617846750727,183.571428571429,189.568764568765,193.75,199.090909090909,202.333835909034,192.954359394187,193.500059921768
"Houston","TX","Houston","Harris",4,98.1924019607843,95.724907063197,100.446760982874,99.6801342208642,96.7970284348049,97.0379273504273,96.3203463203463,96.2603878116343,99.1762736170865,97.4877279102384,100.31223628692,98.6754345408425,98.1459409030224,98.1459409030224,98.7425149700599,97.2327268903144,98.6184210526316,97.4679487179487,93.2835820895522,92.9635505953927,92.1149594694178,88.4314532729518,87.0579618064547,86.0384627555218,84.3602395411606,85.2272727272727,85.7675906183369,87.4635568513119,88.6747366538872,86.1568247821878,85.2355875831486,83.3333333333333,80.55,79.9858187789222,84.6915034090476,85.1063829787234,85.1377952755905,85.1446552135529,89.7366597366597,88.1742738589212,88.5693910297226,93.4353741496599,93.3977900552486,97.0863309352518,98.5390796201607,97.5294237012987,102.588888423103,99.9474237644585,103.746835443038,108.529788011696,109.860093271153,113.191205862758,117.23700887199,120.5503600281,116.522318454364,116.731517509728,126.373626373626,126.809782608696,129.533678756477,130.892255892256,135.457124450861,140.673098065084,150,150.917431192661,156.470308788599,156.25,162.969606888422,162.477436823105,166.887750043239,165.071770334928,166.990546218487,171.21546961326,171.722953634803,177.379767827529,179.657794676806,177.108017377567,178.977272727273,176.739433706647,177.960057061341,176.616058773033,172.657252888318,171.733472149922,172.085665457456,170.933072789448,170.068027210884,170.597846992427,173.595196759259,173.826571201273,173.9594730124,174.757545297702,173.379821321231,174.768649736409,175.658004451372
"Philadelphia","PA","Philadelphia","Philadelphia",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.810810810811,174.755244755245,184.522619047619,183.521657250471,184.337202380952,172.774637546866,176.38036809816,187.03007518797,192.546583850932,194.644595910419,199.776785714286,189.51885428344,177.772850584998,183.158192090395,186.875,186.782660190993,190.116776883976,189.751317523057,194.739504299444,215.307692307692,226.648351648352,220.198675496689,217.181818181818,203.598484848485,197.359735973597,206.043956043956,200.892857142857,204.446640316206,201.231426390879,196.294642857143,201.577380952381,210.986936889451,211.538461538462,209.294117647059,208.214285714286,203.791996047431,200.064557779212,199.944444444444,205.479452054795,215.020576131687,210.050113795518,206.801470588235,210.348832834866,215.64552545156,220.46568627451,221.029593681606,232.223082881487,224.050354749704,219.632034632035,214.285714285714,222.214452214452,216.666666666667,216.666666666667,219.669117647059,225.718194254446,239.285714285714,259.451733773978,260.871146169526,258.296943231441,264.417989417989,250.727733159685,261.506276150628
"Phoenix","AZ","Phoenix","Maricopa",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.199843871975,153.227012048277,170.923158582394,177.106430155211,180.599369085173,159.290795176182,163.855086044244,180.543586981611,177.489354452783,183.509811164906,193.474962063733,190.818181818182,193.170103092784,190.941619585687
"Las Vegas","NV","Las Vegas","Clark",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8105028217486,91.3998170173833,91.9282511210762,94.8076923076923,95.4907161803714,96.3222199684471,97.0833333333333,95.6937799043062,99.5704467353952,100.393700787402,100.431408642333,98.019801980198,98.4729064039409,101.010101010101,103.171098251321,103.925800800801,103.205629397967,104.293381037567,104.79525862069,105.190806718505,105.157215062309,106.906961302328,107.939455934013,109.203589088647,109.89010989011,111.534795042898,114.387917329094,114.953271028037,115.821404226312,115.877818675872,116.99604743083,118.503528033963,120.609544956097,122.531847133758,124.657634914883,125.019546520719,125.3861003861,127.896995708155,130.260521042084,134.20716112532,137.012736395214,138.78053789177,142.922235228422,145.961635861238,147.220794150619,150.561204307868
"San Antonio","TX","San Antonio","Bexar",8,78.8643533123028,78.8643533123028,79.3573515092503,80.6123445218987,82.0707070707071,80.4919423240034,79.9333333333333,79.45109078114,82.1022727272727,80.4535637149028,81.0313950017638,80,79.3468667255075,81.0721376571807,79.0504898266767,78.9598502184315,79.0490544371479,79.5352993744415,78.5805855203681,79.4412607449857,77.5637982131514,77.9178503787879,76.5903227170833,74.0242261103634,74.7663551401869,74.1394527802295,72.7513227513227,72.7775305345399,72.0527495155039,74.812734082397,74.1399738032865,74.7663551401869,74.6043707611153,74.297232973939,77.7447392497713,79.3226381461676,78.8336933045356,80.5494505494506,81.6930756159728,83.00395256917,83.5029069767442,84.6502057613169,84.8454545454545,83.7162489724512,82.4261275272162,84.955735380572,85.9009628610729,88.0474000501279,88.0474000501279,90.6460945033751,91.3319617381183,91.4362176628011,94.254616974465,93.8851365702392,95.1327433628319,94.2873279504665,91.781736902075,90.0900900900901,92.0949858217445,92.80449166972,93.515037593985,98.1013341975909,96.6666666666667,94.5273631840796,96.6846212169078,95.6577266922095,98.5053538293924,98.0373831775701,100,100.6054071734,101.917793625326,105.536102296353,104.219842590321,104.107274159664,104.336043360434,109.039258451472,114.588963963964,115.131578947368,114.744746140971,116.177444051036,114.364530348198,118.833122629583,119.431738068303,122.262773722628,120.923789173789,121.001477776515,119.017546718818,118.64406779661,121.043091140035,125.269978401728,125.958837500288,121.746431570109,123.172855774569
"San Diego","CA","San Diego","San Diego",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.171232876712,342.765159867696,352.383125384528,351.076658053402,356.715823037067,360.129055673723,360.03646308113,350.309442240472,359.071788715486,368.718603461443,372.780014826296,373.223259152907,366.792370614786,362.649700598802,360.639269406393,366.477272727273,371.378402107112,379.756914171514,387.630662020906,395.880467571644,382.731958762887,400.192864030858,397.417660854492,396.377197655834,392.835914096452,393.320021825229,405.027932960894,402.650356778797,405.78231292517,405.797101449275,410.011248593926,411.930740037951,423.659991220502,419.061876247505,423.272990269133,425.28567016677,423.809523809524,422.774480712166,423.675637846005,430.885343538641,441.080196399345,440.313111545988,453.356198347107,463.773875144212,464.655249308715,468.214056293344,467.238689547582,479.781420765027
"Dallas","TX","Dallas-Fort Worth","Dallas",10,134.545454545455,134.769137627094,138.589871969101,137.203562962655,137.647425520185,137.140417645239,136.012658227848,133.004926108374,131.769302126445,129.896013864818,127.993393889348,122.966507177033,120.074626865672,121.379980563654,118.917311124331,121.442726345976,123.238038514989,122.267759562842,118.572613124852,115.991402656484,109.761793554414,113.242584016275,112.160133514484,112.044817927171,104.581072935503,115.307692307692,117.900732302685,117.909522936586,119.45792099123,117.982099267697,116.564333961752,115.123298838342,113.857493579518,118.412976925751,127.22139438002,125.891168049868,126.941457586619,131.633932302549,133.247982483334,134.8,135.605407185535,137.795275590551,138.887471533143,140.993502326328,144.68910312361,149.743297204792,149.6138996139,142.919281901067,134.666666666667,144.605621033545,149.085828342556,151.115618661258,157.088258344337,143.52526411324,142.091152815013,149.442755825735,138.444567015996,138.206388206388,135.08260447036,138.627819548872,151.156583629893,152.58064516129,155.115799927131,163.527752741855,166.014778538615,165.229885057471,162.841530054645,165.528292632213,174.198250728863,182.020802377415,181.760204081633,187.207488299532,183.398422007904,187.089754691115,198.979591836735,203.571428571429,204.006778767845,207.201465098656,206.963249516441,208.706022659511,213.39112170042,208.519677996422,208.123953098827,207.112349843979,213.055303717135,219.437115215479,219.779120879121,223.638709735031,227.798083963367,228.422221918096,228.464419475655,226.036269430052,225.161290322581
