"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"California",1,375000,379700,379900,380000,395000,387375,385000,379900,389000,395000,385000,368700,349900,345000,339000,329000,339000,339000,335000,339000,337071,349900,349990,349000,319900,344990,349000,349900,355000,359900,360000,360000,345000,374500,379900,387750,395000,399900,417900,445000,468000,469700,479900,480000,485000,489000,435000,485000,474900,475000,495000,499900,515000,524950,519250,519900,515000,515000,499000,499000,502000,521500,525000,550000,559000,563495,560000,575699,585000,589000,590000,580000,579925,581000,599000,599000,614900,629000,630000,636500,649000,650000,650000,649900,659000,675000,685000,699000,699000,699000,699000,714900,7e+05
"Texas",2,,,,,,,,,,,,,,,,,,,,,,,,,,140000,140000,142000,144000,142500,140000,143500,139900,146490,146995,149900,150000,155000,159000,159000,160000,160000,169000,169000,170000,172000,172700,169990,166500,169900,165000,170000,174000,166675,169450,174900,172700,175000,175000,179000,179000,170000,174977,176888.5,175000,175000,179850,188836.5,184995,179000,174500,180000,180000,184900,184950,180904,194884.5,198694,2e+05,203000,2e+05,2e+05,2e+05,2e+05,214990,210000,219000,225000,229950,230500,238000,229000,229500
"New York",3,459000,450000,469000,450000,449900,449000,440000,439000,444923,435000,429990,429000,425000,419000,425000,409000,4e+05,410000,410000,4e+05,4e+05,409000,419000,419000,4e+05,425000,415000,415000,409000,399900,399000,399990,405497.5,409000,429000,439000,449000,450000,449999,450000,450000,440000,449000,450000,449021,469000,479000,479000,485000,489000,499000,479900,480000,480000,487000,489000,495000,489000,495000,495000,499000,499000,499000,499000,499000,519000,519000,519888,505000,519000,499000,499900,529000,540000,549000,550000,550000,569000,549000,549000,550000,562250,559000,579000,599000,599000,575000,559000,548000,529000,539000,519000,502000
"Florida",4,165000,169900,169000,164999.5,165000,164203.5,159290,145995,150000,165000,169900,164900,149700,150000,150000,153230,159100,159000,157990,154990,152000,149900,149990,148500,134000,140000,149900,150000,149990,149900,149900,149000,149945,155900,175000,179900,179000,182000,185000,181020,182500,185000,189900,188962,195000,206493,239900,229000,199900,199900,199900,199900,204990,2e+05,213830,213298.5,215990,219900,215990,219990,220990,224995,221995,224990,220000,225000,225000,234990,237500,243525,250000,250000,254499,255000,254000,259900,255000,250000,259900,259700,265000,269990,267490,275000,280000,282745,280000,289900,289900,289000,290000,292990,299500
"Illinois",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,139900,134250,139900,149900,149900,150000,159900,162500,164500,162500,160000,155000,149900,145000,144900,152950,164908.5,175000,175000,174900,175000,174900,169000,169000,159900,159900,159500,169900,170000,174900,175000,174900,175000,179900,175000,170000,169900,164900,166900,180000,185000,199900,199900,199850,199000,199000
"Pennsylvania",6,129900,129900,129900,129900,129900,129900,127000,124900,124947.5,125000,125000,125000,125000,124900,125450,126500,128000,129900,129900,129900,128000,125450,129000,125900,122900,120000,123500,124900,120000,124900,130000,127999.5,124900,124900,124000,120000,119900,120000,124900,125000,127700,127900,125000,125000,129000,125000,129900,129900,125000,125000,124999,125900,125000,127250,125000,125000,125000,129250,125000,125000,124900,125000,129900,129900,129900,129800,129000,125000,125000,124500,124700,119900,119900,118000,119000,119000,116200,119900,120000,119900,114900,113900,114900,115000,112000,114900,117950,125000,129900,129900,129900,127500,125000
"Ohio",7,69900,72000,71900,74900,72900,72950,69950,71500,74900,73900,70000,69900,69400,69000,69000,69000,69900,69900,70000,72000,74000,73900,75000,73500,71750,74900,74900,75000,73000,75000,74900,75000,70415,72000,64900,74000,69999,73900,75000,75000,78900,79900,79900,79900,79900,79900,84000,79900,79000,79000,80000,79900,82000,82000,80000,79900,79900,78950,78500,75000,75699.5,75000,75000,79000,79000,79500,79900,79900,79900,79900,79900,79900,79000,78000,79000,79900,80000,82500,83900,82000,80000,79900,79900,79900,79000,79900,79900,79900,82900,84900,85500,89000,87000
"Michigan",8,,,,,,,,,,,,,,101000,107250,104950,105000,109900,109900,105900,99900,97900,93950,94900,90000,89900,89000,89900,89500,89900,89900,89000,87250,89000,89900,94500,94900,95000,99000,1e+05,106900,105000,105500,109900,106450,110000,106000,104200,99900,105000,105000,107200,109900,107900,109500,109950,108900,109900,102900,99900,97900,1e+05,109900,105000,116000,109950,109700,110000,114900,115000,114000,113695,110000,112000,110450,119900,119000,119700,119995,119900,119900,119900,120000,119900,114900,114900,118450,119900,125000,129900,129900,130000,129900
"North Carolina",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197500,198250,209495,198250,198500,190000,209250,209900,210000,2e+05,2e+05,210000,220990,219900,216000,219900,207000,209900,225000,210000
"New Jersey",10,299000,299000,299000,299000,291195,289900,289000,279900,289000,295000,299000,298500,289000,279900,279000,275000,274900,274900,274900,274900,270000,274950,269900,269900,269000,269000,269000,274450,269000,265000,260000,259000,260000,259900,261900,260000,260000,265000,260000,265000,269990,274900,269900,274900,275000,274900,269900,269900,269000,275000,275000,275000,285000,291495,299000,289900,289000,280000,276450,269000,265000,250000,250000,269000,275825.5,284000,279699.5,279500,279999.5,279900,275000,269999.5,268900,270000,289000,279900,279949.5,286950,279000,279000,279000,270000,269000,264500,269000,271400,269900,279000,279900,286000,289000,295000,297850
"Virginia",11,,,,,,,,,,,,,,,,,,,,,,,,,,,222990,226745,225000,229995,229990,229990,229000,239990,235000,235990,239900,255000,249990,249900,254945,253995,254990,246600,249990,254990,249000,249990,253715,249900,249000,235000,239945,244450,240000,235000,234167.5,234622.5,229900,225000,225000,227950,225000,229900,229900,229900,222375,225000,229900,219990,221950,219900,230000,229312.5,239642.5,235000,239900,230000,235000,229700,219950,220000,217450,208000,207450,205950,219500,228750,232750,229000,217000,219700,219900
"Washington",12,299000,299950,295000,289975,289950,295000,289000,279999,279950,274925,264950,259950,250000,249900,249950,244000,244900,244000,244000,244900,239950,239975,242900,239975,214950,229000,235000,234700,229800,229800,229000,229900,215000,229850,222000,239900,247000,259513,260000,269950,275000,285000,284725,269900,274900,260000,249900,266500,259900,249900,249950,250000,260250,266000,277608,269950,269950,269950,269900,265000,279900,279950,289900,279997,284990,285000,275000,275000,275000,274700,280000,289000,285000,285000,299000,299950,309000,315000,325000,325000,325000,328000,328000,319500,324900,321250,325000,329000,329900,335000,340000,349900,360000
"Massachusetts",13,249900,249999,259000,259900,264850,259900,259900,255000,255000,255000,250000,249900,239900,239000,239900,239900,249900,249900,249900,249900,249900,249900,239000,229000,229900,234250,239900,245000,249900,258700,249900,250000,249900,249900,250000,249900,249000,249000,254900,269000,279900,295000,299000,299000,299000,295000,289000,279000,269900,279000,282947.5,299250,304900,309900,299900,299900,299900,299000,299000,289000,279900,284900,289000,299900,319900,324900,319000,305000,319000,319900,309000,3e+05,292000,295000,299900,319900,319900,329000,325000,319000,319900,319900,319500,299900,299900,299900,309900,329900,340000,349900,339900,339900,350000
