"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Utah",31,,,,,,,,,,,,,1200,1200,1175,1200,1200,1250,1250,1205,1250,1250,1205,1195,1200,1235,1250,1260,1250,1250,1250,1295,1250,1225,1225,1200,1250,1295,1300,1295,1295,1300,1300,1300,1300,1300,1295,1295,1295,1295,1300,1325,1300,1300,1300,1302.5,1300,1325,1335,1317.5,1350,1350,1325,1350,1350,1350,1350,1350,1375,1375,1350,1350,1400,1450,1412.5,1400,1445,1450,1450,1425,1450,1450,1450,1400,1450,1560,1500,1595,1600,1600,1595,1595
"Nevada",32,,1600,1399.5,1400,1337.5,1350,1495,1550,1595,1550,1450,1400,1400,1395,1395,1450,1400,1400,1400,1400,1395,1395,1375,1395,1350,1395,1395,1350,1387.5,1392.5,1350,1350,1345,1325,1300,1300,1300,1350,1350,1350,1350,1362.5,1387.5,1395,1395,1395,1395,1350,1350,1375,1375,1395,1395,1400,1400,1400,1400,1399,1399,1400,1400,1450,1495,1495,1495,1495,1495,1495,1450,1475,1450,1450,1495,1525,1500,1500,1550,1500,1500,1485,1495,1500,1495,1500,1550,1595,1600,1600,1650,1650,1625,1600
"New Mexico",33,,,,,,,,,,,,,,,,,1550,1425,1425,1395,1295,1285,1285,1300,1297.5,1375,1300,1250,1250,1350,1300,1295,1250,1250,1275,1299,1300,1350,1350,1350,1300,1300,1300,1350,1300,1295,1295,1275,1250,1250,1250,1300,1342,1325,1300,1290,1251,1250,1255.5,1285,1250,1275,1295,1350,1327.5,1295,1300,1300,1275,1250,1295,1295,1300,1350,1350,1395,1395,1350,1300,1325,1350,1300,1350,1300,1350,1300,1350,1395,1350,1350,1400,1395
"West Virginia",34,,,,,,,,,,,,,,,1497.5,1500,1500,1495,1495,1500,1400,1400,1400,1297.5,1350,1400,1400,1425,1450,1595,1550,1450,1395,1397.5,1395,1350,1375,1325,1300,1500,1472.5,1462.5,1475,1450,1350,1372.5,1350,1420,1420,1300,1300,1350,1350,1350,1350,1350,1325,1485,1525,1462.5,1450,1350,1350,1350,1500,1500,1350,1350,1350,1300,1275,1395,1325,1400,1395,1200,1200,1200,1400,1400,1275,1225,1225,1100,1250,1300,1260,1250,1300,1300,1225,1300
"Nebraska",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1300,1300,1375,1295,1200,1200,1200,1395,1300,1300,1237.5,1272.5,1350,1250,1299.5,1395,1297.5,1275,1450,1397.5,1410,1275,1250,1395,1275,1300,1357.5,1395,1325,1300,1337.5,1300,1300,1300,1337.5,1380,1482.5,1365,1275,1275,1197.5,1200,1265,1300,1395,1400,1475,1400,1400,1350,1350
"Idaho",36,,,,,,,,,,,,1095,1050,1172.5,1125,1100,1000,1000,1095,1090,1095,1090,997.5,985,1000,1030,1027.5,1050,1100,1125,1100,1100,1100,1095,1100,1090,1095,1100,1200,1200,1195,1150,1150,1195,1195,1195,1195,1149,1175,1195,1195,1249,1262.5,1250,1250,1200,1225,1250,1195,1195,1200,1225,1325,1250,1250,1250,1275,1197.5,1195,1200,1200,1200,1275,1260,1350,1295,1375,1300,1337.5,1300,1375,1300,1255,1350,1350,1450,1400,1395,1400,1450,1400,1412.5
"Hawaii",37,,,,,,,,,,,,,2500,2800,2900,2800,2800,2850,2650,2750,2795,2600,2550,2500,2500,2597.5,2595,2600,2650,2650,2695,2772.5,2700,2600,2500,2500,2700,2587.5,2800,2800,2900,2700,2575,2700,2700,2600,2600,2500,2500,2500,2565,2750,3000,3000,2800,2700,2800,2800,2900,2875,2925,2850,3000,3125,3000,3000,2950,3000,3150,3200,3200,3000,2900,3100,3100,3000,3300,3100,3000,3000,3000,2975,2975,2900,3100,3200,3200,3200,3197.5,3125,3000,3000
"Rhode Island",38,,,,,,,,,,,,,,,,,,,,,2000,2000,1912.5,2000,2000,1950,2000,2000,2000,2000,2000,2000,2000,2000,2125,2075,2200,2100,2100,2000,2000,2000,1900,1800,1900,2000,2000,1897.5,1950,1899.5,1950,2000,1995,1897,1800,1800,1950,1950,1900,2000,2100,2100,2100,2037.5,2000,2000,1950,1950,2000,2000,2000,2200,2200,2200,2200,2000,2000,2000,1965,2200,2000,2260,2200,2200,2300,2312.5,2200,2250,2200,2350,2300,2300
"Montana",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425,1397.5,1400,1395,1395,1300,1300,1200,1225,1337.5,1295,1195,1195,1195,1350,1395,1350,1297.5,1350,1350,1300,1350,1350,1400,1400,1395,1397.5,1395,1350,1395,1350,1325,1250,1300,1385,1395,1325,1425,1500,1495,1450,1375,1450,1462.5,1400,1450,1397.5,1400,1600,1695,1600,1500,1500,1450
"Delaware",40,,,,,,,,,,,,1650,1600,1600,1600,1600,1500,1600,1650,1600,1700,1680,1700,1675,1600,1500,1650,1650,1625,1700,1650,1672.5,1650,1600,1650,1685,1699.5,1650,1700,1750,1790,1800,1797,1750,1725,1700,1699.5,1700,1500,1475,1500,1712.5,1650,1700,1712.5,1735,1750,1700,1700,1700,1750,1675,1700,1785,1750,1750,1737.5,1737.5,1650,1650,1700,1700,1775,1750,1762.5,1700,1749.5,1795,1762.5,1795,1700,1750,1647.5,1655,1650,1650,1700,1700,1700,1716.5,1700,1710
"Alaska",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860,1850,1850,1970,1800,2035,2200,2225,2290,2175,2100,2000,1990,1900,1800,1775,1785,1795,2000,2100,2092.5,2200,2050,2025,2025,2150,2250,2086.5,2073,1950,2300,2250,2250,2190,2100,2200,2100,2100,2170,2075,2075,2150,2195,1947.5,2200,2200,2200,1950,1920,1970,1900,1900,1845,1990,2000,2100,2100,2000,2000
"District of Columbia",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3075,3000,2970,3250,3074.5,2970,2797.5,2700,2977.5,2900,2950,3000,3500,3500,3300,3125,2875,2850,2999,3125,3472,3000,3482.5,3247.5,3500,3550,3200,3300,3165,3000,3095,3100,3500,3600,3500,3450,3750,3872.5,3600
