"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"California",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494500,489000,472381,485000,499000,519000,529900,538500,534999.5,525000,515000,5e+05,495000,468000,484900,499000,519000,525000,548000,549950,549000,549000,548000,545844,544925,539000,535000,549900,568995,579000,585900,589000,589000,579900,579500,579000,575000,559988,565000,579000,599000,610000,619000,601674,604200,599950,599999
"Texas",2,209900,212000,214500,215000,216000,217000,214900,214900,224000,220000,219000,214900,210000,209900,208990,209900,214900,215990,217994,214900,199999.5,199999,199900,199900,199900,203934,205000,209900,210000,215000,211550,210000,211080,214500,228000,231342.5,230990,238000,241871,245000,249000,250000,250000,249990,252000,258490,255000,258321,259000,265000,268990,275000,278000,277177.5,279900,288000,288490,288900,287990,299900,303990,308560,308000,312500,309900,308990,310000,312900,310000,315999.5,316300,325000,323000,317900,320000,320000,320157,321933.5,320990,319990,319900,325000,318000,315500,318492,323233.5,329000,330000,332500,334600,330879,329950,329900
"New York",3,375250,374900,379900,374900,373000,367900,359000,349900,354945,349000,339900,334900,325000,319900,334900,329000,329000,325000,325000,323000,319000,319000,319000,315000,319900,319900,329000,329900,330000,325000,314900,310400,310000,319900,349000,349999,350000,364990,369000,359000,350000,339900,334000,327250,329000,332995,339900,339900,349000,369000,359999,349900,349000,344900,339000,329900,329900,330000,335000,335000,333650,345000,345000,339900,330300,335000,324500,310000,309900,309900,310000,311990,324900,325000,329000,330000,330000,329990,314900,310000,310000,310000,314900,310800,324945,331450,329900,329000,324900,319900,319000,304900,314900
"Florida",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000,285000,287990,282990,290000,289990,290000,289000,286990,295000,294911.5,294990,291000,289990,295700,299000,3e+05,3e+05,3e+05,304940,305000,309000,314999,313940,319500,320990,325000,325000,335000,339900,341990,339000,339000,337920,334500,336464,339900,339900,339990,349900,359000,359900,364900,363990,360990,359900,359000,359900
"Illinois",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261800,264900,259000,269900,279000,289000,295900,299000,299000,293990,289000,285000,280000,274900,272500,284900,299000,299900,309900,309900,305000,299900,299900,299900,299000,294500,289900,299500,313995,325000,329990,329900,329000,324900,320000,318000,310000,299900,299990,319000,329900,339000,340000,342900,338900,329000,324900
"Pennsylvania",6,279900,283900,287900,289000,289900,287000,284900,279900,279900,275000,274500,269900,265000,269900,264900,268500,269900,269000,269990,269000,259900,259900,259990,259900,259900,259900,260000,264900,265900,264990,259900,255627.5,249900,249900,265000,264900,264900,269900,275000,279900,291917.5,294900,289000,279990,284900,282577,279900,293164,283500,270655,279000,280000,282236,284900,279900,279000,285000,281475,279912,279900,276900,279000,286319.5,294541,299847,299000,294500,289900,289400,289900,289900,289000,287109,289900,295000,299900,305900,300945,299900,297990,299000,295000,295716.5,291220,289900,290350,290126,297610,306900,309900,308500,300545,3e+05
"Ohio",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189775,189900,189900,198900,199900,207000,209500,206000,202945,2e+05,2e+05,199900,194900,195000,199900,209861,212990,219900,223000,219900,219000,215900,216900,214800,210000,215000,224900,226000,229900,229900,229990,230000,229900,229900,225000,224900,219900,221000,225000,229900,237500,239900,240000,242900,239000,236500,234990,232242.5,229900,230990,239900,247500,249900,257990,259900,255000,254900,249900
"Michigan",8,199900,199900,199000,199900,195000,189900,189900,189900,199900,199900,189900,182900,179900,179000,174900,175900,179900,184900,185000,185000,179900,179900,179000,173600,174900,174900,180000,187900,189900,194995,195000,189900,189800,192990,222900,219900,220000,225000,229900,238900,245000,249900,247975,245000,245000,239900,239900,239999,239900,249900,249900,263949.5,269900,269999,270000,269900,266000,265000,260000,255000,259000,269900,274900,284900,289000,289000,289000,285975,285900,285000,289000,285900,289000,289800,299000,299500,305450,309900,309000,300200,299900,299900,299900,299900,299900,307000,315000,319900,325000,327233.5,328242.5,325000,325000
"Georgia",9,229900,229900,229900,230000,229900,225000,225000,225000,215000,205000,194500,185900,185000,180000,180000,180000,183000,180000,179900,175000,177700,179000,169900,169000,169900,173900,175000,177000,179900,184900,179900,183500,185000,189900,220000,222400,224900,225000,229900,237000,239900,245000,245000,244596,244900,243000,239900,235000,230000,239000,247900,250000,254900,255900,255025,254113,250000,249900,247500,242500,246500,249900,250000,250000,255000,257900,251900,256900,254239,255000,254900,252271,252990,259900,265000,271900,274900,274900,274900,270990,269900,270000,269000,266755,262625,269000,278950,284907.5,289000,289900,289000,285000,286000
"North Carolina",10,285000,285000,288000,287900,285000,280000,279900,279000,279000,269900,265000,259000,250000,249900,249900,249900,250000,250000,250000,250000,249900,249900,247900,245500,250000,249900,251765,254900,250000,249900,249900,249900,249346.5,249900,268990,265000,266995,269900,275000,280000,283590,285000,284500,280000,282500,279990,274900,267000,271900,279000,287500,290000,295000,293860,290900,289900,288900,285000,285990,285000,285000,284990,289900,297500,299899,299900,299999,3e+05,299900,3e+05,299900,297000,299900,309900,315000,320000,320000,319985,320000,319900,319900,324069.5,319900,319000,315000,319000,323627.5,330415,339000,339000,339900,335000,337900
