"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"California",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365000,359900,349900,359000,370000,385000,390000,395000,397500,394500,387500,379900,370000,349900,365000,379000,388000,398000,4e+05,410000,399000,409000,410000,409900,408925,4e+05,399900,410000,424900,430000,439000,440000,444900,439900,439900,439000,435000,425000,427657,435000,449000,458800,459000,459000,459000,459000,459000
"Texas",2,129900,130900,133900,134900,134900,134900,133500,134900,139900,138900,135000,133500,132500,131726,130000,130000,133950,135900,134990,133263,129900,129900,129517,128500,129000,129800,129900,129900,129995,132995,132000,132990,130000,133000,144900,145000,145000,149900,150000,154900,156500,159000,159000,159000,159900,160000,159000,159900,159900,163500,165000,169585,170000,169900,169900,174900,173875,172900,173400,175000,179900,184900,189000,190995,189999,190000,193994,195990,199000,199000,199500,2e+05,201905,196590,199900,201020.5,205000,208000,209900,209850,207900,209990,208097.5,209000,209900,214500,219502,224000,225000,225000,225000,225000,224900
"New York",3,269000,265000,275000,260000,264500,259000,250000,245000,249900,240000,239000,230000,229000,219500,229990,225000,224900,224900,224900,219000,215000,214900,215000,210000,215000,219000,224900,225000,225000,220000,210000,209900,212900,214900,239000,240000,239990,249900,249000,239900,239000,225000,222000,219000,219000,219999,225000,225000,225000,246000,232000,229000,229000,225000,219999,219900,219000,219000,219900,216500,219900,225000,225000,219900,219000,224500,217500,209000,199990,199900,199900,199900,209000,209000,209000,214900,210000,210000,199000,199000,197900,194800,195000,195000,199900,204900,199900,204900,199999,199900,199900,199000,199500
"Florida",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184900,185000,184900,189500,189900,190000,189900,189000,192400,193600,194900,194999.5,194990,195000,199000,205000,203970,201890,205000,205000,208900,217000,220000,224900,229000,229900,230990,236000,239877,240000,239800,239000,238999.5,235000,239500,239900,240810,245000,250000,255000,259000,259900,260000,260000,260000,259900,262110
"Illinois",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,139900,142900,146900,149900,153900,156000,154900,153945,152900,149900,145000,149000,142000,149900,155950,162625,167500,169900,169900,169900,165000,164402.5,159900,154900,152700,159000,168000,173500,179900,179900,179900,175000,175000,174900,170000,169800,168900,169900,179900,185500,189900,189900,189900,185000,185000,182900,179900,174999.5,174900,182000,189900,198000,199900,204900,204000,199900,199900
"Pennsylvania",6,156900,159500,162000,162900,162900,160000,159900,159900,159900,159000,153000,149900,149900,149900,149900,149000,149900,149900,152000,150000,149900,149800,149500,144900,145000,145000,145900,146900,149000,149000,145000,142995,139900,139900,150000,149900,149900,150000,154900,157900,159900,162000,159900,159000,159900,155900,153945,157900,150000,154900,157900,159900,164900,164900,160000,159900,159900,159900,155000,150000,150000,154900,159900,163900,167000,164900,160000,159900,160000,159000,157000,150000,149900,149900,155000,159900,162900,164900,159999,159900,159900,159900,159275,155000,155000,159000,165000,172500,174900,173900,174000,170000,170000
"Ohio",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,109900,109900,112900,115000,119000,119900,119900,118900,118000,116900,114900,114900,112500,114900,117900,119900,122900,124900,124500,121500,120000,119900,117000,114900,115000,119000,119900,124900,124900,125000,125000,124900,124900,120900,119900,118500,119000,119900,120000,125000,129900,129900,129900,129900,129900,127700,124900,122200,123000,124900,129900,130000,136900,139900,139900,139000,138500
"Michigan",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131900,127500,129900,125000,129900,134900,140000,147500,148900,149000,149000,145900,143949.5,136900,130000,135900,139900,144000,149900,154900,159000,159900,159900,159900,156999,155000,150000,149900,149900,158900,160000,165500,169900,169900,169900,169900,169900,169900,169900,169900,174950,180000,189000,189900,194900,194900,189900,189900
"Georgia",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144000,140000,138500,134900,139000,142000,148900,149500,149900,149900,149900,149000,146000,140000,139900,140000,145000,149000,149900,150000,154900,152900,154900,154900,150000,149900,149900,149900,149900,155000,159500,162887.5,164900,165694.5,165000,164900,165000,164680,160000,161525,164999,169999,175480.5,179900,180000,184900,184000,184930
"North Carolina",10,165000,166900,169000,169000,167000,165000,164900,161500,164570,159680,154900,149990,149500,149000,149900,149800,149900,153400,154900,153990,150000,149900,149900,149900,153900,153500,155000,154900,152500,150000,150000,150000,149900,150000,165000,165000,164900,165000,168420,169900,169990,173400,172000,172000,172500,172000,169000,168900,164900,164900,167990,169500,169900,169951.5,170000,170000,170000,169900,169900,169000,169000,169900,170000,174900,178900,179900,179900,179900,179000,179900,178970,176900,179500,179000,182000,185000,187500,189000,189000,189000,188700,189000,188900,188000,185000,189000,190000,199500,2e+05,205000,208400,205000,209000
"New Jersey",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286046.5,284900,289900,296950,298000,299900,3e+05,299900,299900,299900,299499.5,298000,295000,299000,299900,309000,315000,319000,319900,319900,315000,319900,313945,309900,299900,309000,309990,319000,329000,338990,339000,337900,329900,330000,334900,329900,325000,324990,324900,329900,335000,339000,339000,338500,334900,339000,334900,329000,325000,325000,329000,333000,339900,339000,339900,339500,335000,339000
"Virginia",12,199000,199000,199900,199950,199900,199900,199900,199000,199900,198000,189950,187000,180000,180000,180000,179900,182500,185000,184950,184950,184900,180000,179900,178500,175000,175000,179900,180000,185000,185000,182500,180000,179900,179900,195000,195000,194750,198000,199900,205900,209900,210000,209950,209000,205000,204900,199900,199900,199900,199900,209000,214983.5,219900,219990,219990,219900,219900,218000,215000,211600,209900,215000,219900,225000,229000,229900,225000,225000,227800,225000,224900,220000,219900,216900,229000,234500,237500,237900,235000,233000,232600,230000,229000,225000,225000,229900,238000,244999,249900,249900,249900,248591,249900
"Washington",13,245000,245000,249000,249000,245000,247000,248950,244900,245000,229000,219900,214500,2e+05,199950,199950,195990,197900,198950,199000,204000,199950,199900,199900,195000,194900,199000,199950,2e+05,208000,210000,209950,209000,205000,199950,229000,225000,223700,224950,229000,233500,240000,249000,249900,249000,249900,249500,239995,239950,235000,239000,241600,249900,251990,259900,260000,260000,259950,258706,249000,235000,240000,249950,259000,263000,269000,270000,269950,274950,274500,272500,269999,268500,265000,269000,272950,279900,289000,295000,299000,299000,299000,299500,295000,289950,289900,295000,309500,318500,325000,329950,334900,334900,335000
"Massachusetts",14,270000,295000,299000,299600,299500,299000,299000,295900,299000,294900,289900,279900,279000,279900,279900,279900,280000,282500,279900,279900,279900,275000,265000,259900,259900,259900,269900,279000,279900,279900,275000,269900,274900,275000,299000,295000,290000,299900,309000,315000,320000,324900,324000,319000,319000,318500,314900,308900,309000,319000,319900,329000,329900,329900,325000,319900,319900,319900,319900,312000,309994.5,314900,320000,329500,329999,335000,333700,329900,330000,329900,329000,324900,319900,327000,339900,349900,350000,359900,350000,349900,350000,359900,349999,349000,347900,349900,364900,375000,384000,384900,379000,374900,379000
"Indiana",15,119900,120500,124500,124900,124900,124900,122900,122000,122500,119950,119900,117500,115000,117935,119900,119900,119900,120900,121500,118500,113500,117900,118500,114900,112000,110000,113000,114900,115900,115000,114900,114900,112900,111900,119900,119000,118000,119900,120000,124900,124999,126500,125000,124994.5,124900,124900,119996.5,119900,119000,119900,124900,127900,129900,129900,129900,129900,129500,127500,124988,123500,124900,124999,129500,129900,130000,134900,133000,131900,132500,129900,129900,127500,127500,128000,129900,134900,137000,139100,139000,136500,135000,135000,134900,133900,133900,135000,142500,149900,154000,155000,155990,154900,155000
"Arizona",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182000,190925,189900,194531.5,198000,199900,199900,199900,199900,200990,199900,199900,189999.5,198500,205000,209990,212471.5,218925,219900,220000,219251,224000,221990,225000,225000,227995,228990,216990,218000,221990,224000,223000,223990,224990,225000,225000,223824,219990,226990,233200,239000,240990,245000,249000,250000,254990,257450
"Tennessee",17,139900,139900,140000,140000,139995,142500,143000,144900,149990,149900,145000,139900,135000,134750,129900,131500,134900,134900,136900,133558.5,129900,129900,125000,117000,115000,114900,118900,124900,124500,119900,127997,128000,127900,129900,149900,149900,149900,150000,153000,158900,159900,160000,160000,159900,159900,159900,156900,159900,157900,159900,159900,159900,164990,165000,165000,169500,165000,164900,159900,161992,164972.5,169900,165000,169900,175000,174923.5,175000,170000,172000,170000,169900,169900,170000,169900,174900,179900,185990,189000,189900,189900,191900,194900,195000,194900,189900,195000,2e+05,204999,215000,219900,222900,221900,224900
"Missouri",18,134900,134900,134900,135000,135000,134900,134900,134900,136000,135000,133900,129900,125000,125000,125000,125000,129000,129900,125000,124900,127450,127900,125000,124900,127900,124900,125000,127000,129900,127900,125000,124900,124900,124900,129950,129900,129000,129900,133900,135000,137500,137900,136900,135500,135000,135000,132000,132500,131000,133500,135000,137500,139900,139900,139500,139000,137900,136465,134900,132000,131972.5,135000,138000,140000,142500,139900,139900,139000,139500,139000,137500,134900,134900,139000,142500,149000,149900,149900,149900,149900,149000,149000,149000,145000,145949.5,149900,154900,159000,159923,164000,164900,163000,164000
"Maryland",19,,,,,,,,,,220000,225000,223800,214995,221990,209900,199900,2e+05,226495,229900,231990,233950,235000,239000,244990,239000,239900,235000,224900,219900,239900,240000,249900,239500,249000,277990,279990,278940,269000,275000,279990,290000,295000,295990,292900,299900,304096,282500,309990,299990,294945,299990,299990,299900,300990,313121.5,312567.5,315909,309512,309990,309900,309990,305990,310990,314500,314727,316990,319900,319085,319990,319990,319990,319900,319000,310000,312990,315000,316000,311400,314900,316370,323495,323995,329900,334900,333790,339990,343717.5,342990,341495,344900,353470,349990,355000
"Wisconsin",20,165900,169000,165000,164900,164500,159900,159900,159900,159900,159900,158000,149900,146650,146000,147900,148900,149900,148000,149000,147950,145000,144900,139900,134900,134400,129900,133500,138900,139900,139000,139000,137900,134000,134500,157900,154900,152450,154900,157500,159900,162900,164900,164900,164750,164900,164900,159900,159500,154000,154900,159000,160550,166800,169900,169900,169900,169000,167331,164900,160000,162900,164900,169900,169900,175000,179000,179300,179000,179900,177900,175000,174900,174900,169900,174900,179900,184900,184900,187500,189000,185999.5,185000,184900,184900,184900,189900,189900,194900,199900,199999,199900,199900,199000
"Minnesota",21,159900,160500,164900,164900,164900,164900,159900,159900,169900,164900,159900,150000,149000,145000,144900,144900,146900,144900,145000,147900,144900,139900,134900,129900,124900,124900,127500,129900,129900,134900,133000,132000,134900,139900,159000,154900,157000,159900,164900,169900,174900,179900,179900,179500,179900,179900,174900,172500,169825,174900,179925,188000,189900,195000,195000,192500,193000,194700,189995,189900,189900,195900,2e+05,209000,212000,214900,212000,209900,209900,209900,207000,2e+05,204900,210000,219900,219900,219910.5,220000,222500,219900,220000,219900,218900,215000,209900,225000,232700,239000,239900,240000,240000,239900,239900
