"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Nevada",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,114900,110000,112500,115000,119000,119000,119900,117500,125000,126000,129000,125000,125000,127500,129900,129900,133000,139000,139000,138894,139000,139900,139900,144000,144900,144000,148000,149950,149993.5,150000,153900,159000,160000,168000,169500,169900,165000,167500,170000,178000,182000,185000,189000,195000,197750,199999
"New Mexico",36,169900,169000,168000,165000,165000,165900,165000,165000,165000,160000,159900,158600,154500,150000,149900,149900,150000,149900,154900,154900,155000,153000,155000,155000,153500,149900,149000,149000,146950,149000,149000,149000,148700,145000,149000,146400,145000,144900,140900,145000,149000,149500,149999,150000,149999.5,149000,148000,146256,144000,147000,149999,150000,153250,152500,154000,154900,155000,150000,152500,152500,149900,150000,149900,150000,160000,165000,164500,159900,159000,155000,150000,149800,149000,149900,150000,154000,157000,159000,159900,159900,159000,155000,154000,152200,150500,155000,152100,153100,159000,160000,164694,163745,164500
"West Virginia",37,89900,89900,89900,89900,89900,89900,89900,89900,92700,90000,89900,89000,88950,89000,89900,89900,89900,89900,89900,89900,89900,89000,89000,85250,89000,89000,89900,89000,85500,89000,89000,89250,89500,87500,86950,86000,86500,89000,89900,89900,95000,94500,94900,93500,89900,86900,84900,87500,89000,89900,89900,94000,93750,91750,92000,90000,89900,89500,89000,89000,87950,89700,89900,89900,95000,95000,92900,90000,90000,92500,90000,89900,89900,89900,94900,95000,97000,99000,94500,90000,89999.5,89900,89900,89900,89500,89900,89900,89900,89900,89900,89900,89900,89900
"Nebraska",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100500,107000,104750,102000,1e+05,104900,102900,99900,104500,102000,103700,103500,109900,110000,110000,109000,107500,105000,104975,105000,105000,105000,107000,114775,114650,119900,118000,115000,116500,114950,115000,115000,115000,115000,119900,120000,124950,125000,125000,125000,124925,124900,124950,124000,119500,119900,121900,125000,129950,129900,135000,134900,132500,135000
"Idaho",39,115000,115000,115000,115000,115000,115000,115000,115000,115900,114900,110000,109900,100200,99900,99900,99900,104900,105000,109500,109900,109000,105000,109500,108999.5,109000,108949.5,109650,109900,112700,113900,115000,116900,110000,109900,121900,124900,124700,119900,124900,127500,129900,130200,135000,132700,134950,134900,129000,133600,127500,126650,127900,129000,138725,144500,145000,144950,144900,144900,139900,139900,139900,141900,149900,150500,150000,157425,159500,159000,159900,159000,157900,153450,159900,158450,160000,165000,169900,169900,174500,169900,172700,166000,164000,159900,160000,159000,159900,175000,189450,194950,192000,194900,190000
"Hawaii",40,378500,385000,389000,385000,389000,379000,379000,363000,390000,367500,328500,319000,325000,318000,325000,312000,310000,322022.5,345000,360000,369000,360850,355000,353000,369000,379000,375000,369000,359000,355000,349000,350000,345000,349000,379900,385000,395000,398650,399000,399900,399900,390000,409450,414900,420000,409000,425000,435000,439000,445000,430000,439000,450000,442750,449000,449000,448000,430000,447890,459000,470000,469999.5,470000,469900,455000,479000,480000,480000,479900,485572.5,495000,490000,499000,469000,495000,497750,499000,515000,499999,499250,509000,509500,517000,519000,535000,525000,529000,531000,529000,535000,529000,525000,525000
"Maine",41,163500,159900,157000,156905,160000,160000,159975,164735,160000,159900,159000,155950,154995,155000,159900,159900,162900,162000,164900,164700,162950,159900,159900,158600,152500,150000,158500,159900,159500,159900,162900,160000,159900,159000,159000,158000,153500,153000,154900,158400,159900,165000,164000,159900,159900,159900,159000,159000,155999.5,158875,159000,160000,166000,167900,165000,164900,165000,162000,159900,159900,159500,158950,159900,162000,168950,169000,169000,169000,169000,169000,167000,164900,164500,164700,169000,175000,175000,175000,178000,175899,175000,175000,175000,171997.5,169756.5,169900,174000,179900,179900,185000,185000,185000,185000
"New Hampshire",42,169900,169900,169900,169900,172500,169900,169900,169000,168900,165000,159900,159250,154900,149900,149900,159000,155250,156700,159900,159000,152950,149900,149900,149900,147000,149000,150000,149900,154900,154000,150000,154900,155000,154900,159000,154700,150000,154900,154900,159900,159900,159900,162000,160000,162500,164900,162000,159900,158000,159000,159900,161000,165000,165000,165250,164900,163900,159900,159900,162900,159900,159900,159900,165000,167700,169900,169000,169000,168000,165950,169000,165000,165000,165000,169900,178500,179290,179900,179900,179900,179900,179000,175000,174900,174900,174900,179900,187700,189900,192000,194900,192250,194900
"Rhode Island",43,199900,199900,2e+05,199900,199900,199900,199900,199900,204900,199900,195000,189000,189000,184900,179900,179900,179900,179900,179900,179900,179900,176200,175000,170000,174900,169900,175000,179900,184999,184950,185900,185000,185000,185000,189900,189900,185000,184900,189900,199000,199000,199000,195000,194900,194900,189900,188900,184900,179900,185000,189900,199000,199900,199900,199900,199000,199900,198500,189900,189900,189500,189900,189900,199900,199900,2e+05,204250,209000,2e+05,205000,209000,199940,199900,199900,199900,207500,213500,215000,210000,210000,214900,214900,211400,212000,209000,209900,229000,229000,229900,229900,229900,229900,229900
"Montana",44,179000,179000,178750,175000,175000,173000,173949.5,174900,174900,172950,165000,165000,164900,160000,159000,154900,154500,152000,157000,162000,160000,160000,160000,159900,159000,159900,163750,164900,164900,169000,165000,172000,169900,169900,182000,179900,179000,179000,179000,179900,185000,187750,184900,183000,186000,185000,184974.5,189000,185500,179900,179900,179000,181400,185000,184900,183000,182750,179900,183000,184900,189000,195000,189925,199000,199900,199900,199500,199500,2e+05,209000,205000,209900,205000,199900,199900,204900,207500,209900,214900,211800,215000,210000,209900,215000,209000,2e+05,201250,208900,209949.5,220000,219000,215000,215000
"Delaware",45,165000,165000,166000,165000,159900,163400,160000,160000,165000,164900,163950,160000,159900,159897,155000,155650,159500,149900,149000,149000,141900,139900,139950,143200,139900,145000,154900,166500,162000,159900,162400,169900,169700,159900,164589,162500,164900,159900,159900,159900,162500,163250,159900,165000,169900,169000,164000,164900,159990,159000,164555,169900,172000,170000,169900,169995,174900,169900,168000,164900,165000,169900,174250,179900,174900,174900,174900,173500,179000,175000,170000,174900,179900,175900,174900,175500,175000,179900,179900,179900,179900,174800,175000,179000,174900,174900,175000,175500,175700,181500,180000,184900,184949.5
"South Dakota",46,137900,134900,132900,129900,129000,124900,123856,125900,120000,118500,115000,117500,116900,116900,114900,115200,119900,118500,119900,118900,117500,117900,118900,119900,119331,118700,122500,115450,116000,116500,114900,114900,112000,113000,113700,110000,110000,113700,114900,120000,124700,126050,128000,129900,126500,125000,124900,122750,125000,124900,133900,135400,136250,135000,137000,136000,137500,134900,130000,135000,136500,135000,139250,139900,139900,139900,139800,140000,144400,144700,145000,149700,154900,149900,156900,159900,159900,159900,165000,165000,165000,165000,164900,167900,167950,169900,169900,172800,172900,173800,172900,170000,174900
"Alaska",47,169900,174900,175000,175000,176500,174450,174900,174900,170000,169921,164900,164900,159900,164900,165000,170000,171700,174000,175000,170000,170900,162500,166500,169000,167450,162000,164900,165000,165000,166000,165000,167500,165000,175000,194500,190000,189900,182900,179000,179900,179000,175000,179900,179250,180000,179000,175000,170500,165000,169900,174450,179800,185000,185000,182000,179000,176767,174900,175000,177750,179000,179000,179000,180000,185000,189000,190000,189000,189900,190000,189900,189000,185000,185000,186000,185000,185000,185000,185000,185000,186000,187000,185000,187950,184900,182650,179999,179000,179900,180000,179900,180500,185000
"Vermont",48,175450,179900,179995,179900,179900,179900,179997.5,175000,180000,175000,175000,174950,174900,169900,173000,174000,169900,169950,172000,170000,170000,169900,169500,169900,169000,169900,169500,169000,169900,170000,169900,169000,165000,164900,165000,165000,159900,159900,162000,163750,163000,162950,162700,160000,164900,165000,164900,162900,164900,163000,169000,169900,170000,169900,169000,167000,164900,163900,160750,159000,159200,158750,159000,159000,167900,168000,165000,164900,162000,162750,163900,165000,169000,169000,169000,169000,169900,174900,175000,169900,165000,159900,164900,159950,165000,166250,164950,165950,168000,169500,169900,169900,169900
"District of Columbia",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,450000,463500,476000,472500,455000,462450,465000,487000,499900,524900,513000,497000,497000,499990,499000,489000,495000,499995,520000,547500,523500,532124.5,518500,499500,499900,499000,479900,469900,451950,485000,499995,539000,549500,539900,499900,499900,525000,532400,519900,517000,525000,565000,565000,568500,569900,574250,575000,569000,569000,569000,560000,562000,569950,550000,571000,569900,584900,599000,575000,559950,579900
"Wyoming",50,149000,144900,144900,142000,145000,146700,148500,147900,152000,154000,154000,149900,139900,139900,139999,146900,144000,139900,149000,149500,149000,149000,147500,143900,149000,140000,149900,149900,151400,159000,157950,155000,151450,152900,150000,150000,153150,149900,149900,149900,157950,158250,159900,158500,159250,159900,160000,159000,159000,159900,160000,165000,169500,171250,175000,170750,179900,175000,187500,185000,185000,184000,185000,184950,175000,179450,179900,185000,187950,189000,179700,179000,169000,169900,174900,174250,175000,180000,183025,179450,175000,175000,178000,174200,168000,172500,173700,175000,175000,179900,184900,179900,175000
