"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"California",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249900,249900,248888,249000,249900,255000,262900,269000,267894,265000,265000,259900,250000,239999.5,249000,249900,260000,275000,279900,285000,280000,285000,289000,289000,287500,285000,288495,295000,299000,3e+05,305000,315000,319000,319000,319000,315000,310000,304500,310000,318250,319000,329000,329949,327000,325000,325000,329000
"Texas",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,135000,139500,139000,140000,145000,140000,140750,149900,150000,150000,150000,155000,159000,154900,159900,164900,160000,164900,158500,158500,154900
"New York",3,224900,219000,215000,211000,229000,229000,223950,220000,224999.5,230000,229000,220000,220000,199900,225000,219000,209000,199000,199000,195000,193000,189000,190000,189000,189000,189000,189000,199000,199000,195000,190000,189000,189000,188000,195000,195000,195150,192000,189000,185000,179999,170000,169000,175000,176000,175000,189000,185000,189000,185000,189000,189000,194900,220000,207000,215000,214949.5,214000,199000,2e+05,219000,219000,218000,208000,209000,219990,219500,219000,219000,225000,225000,225000,249999,260000,233500,259000,239000,245000,245000,249000,255000,265000,275000,280000,288888,298000,289900,285000,289000,295000,289000,279000,289000
"Florida",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,124500,119500,119000,119000,120000,117000,115000,119900,124900,125000,125000,117400,114500,119900,129999,110000,113500,131500,130000,129000,129550,129000,128500,140000,134900,120000,135000,140000,140000,150000,157000,159250,158837.5,165000,169000,169900,169900,169000,169900,170900,174949.5,175000,179000,179900,179900,182000
"Illinois",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110950,112000,125000,125000,124900,119850,119000,116022.5,119700,118950,113250,105000,109000,111900,109500,114200,118400,118999,118949.5,118900
"Pennsylvania",6,,,,,,,,,,,,,,,,,,,,,,,,108000,109000,109000,109000,108900,106000,105000,106900,102000,97000,104000,104000,109947.5,109500,112450,115000,118700,123250,122450,110000,109900,109000,108900,112700,114950,109375,109899.5,116950,127000,125000,124900,119900,118900,115700,118250,97500,90000,104900,114900,119000,119900,119900,124600,122250,122500,119900,115900,118000,119000,119000,119900,120000,125250,130000,129900,128800,122900,123500,120750,120000,122500,119000,120000,124900,129000,128500,129999.5,129000,127500,127500
"Ohio",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59998.5,59900,64900,68900,69900,72950,72850,69900,69900,69900,68500,64500,61950,63000,65000,67000,69000,69900,74900,74000,69900,71700,71500,69250,67900,68780,68780,69900,69999,70000,70000,71500,72950,74900,74962.5,70900,65699.5,68500,69900,69900,74900,75000,79900,85000,84900,82500
"Michigan",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,75500,79900,79900,84900,84250,84900,84000,82000,84900,83950,84900,86000,87950,89900,89900,97900,90000,97900,99000
"Georgia",9,,,,,,,,,,,,,,,,,,,,,,,,84900,79900,89100,81400,84900,89000,90000,89900,85950,86400,89000,101200,105000,108900,109900,110000,109900,107000,109900,110000,110000,114000,105510,105000,99887.5,1e+05,110000,114900,114900,119200,119500,119900,120000,124900,125000,114900,110000,119900,127175,131000,134900,135000,135000,134650,135500,139900,139750,139875,137500,137000,139900,140000,145000,142000,139900,143900,144450,145000,148900,142700,145900,149700,149000,150000,150000,150000,158445,164900,165000,169900
"North Carolina",10,,,,,,,,,,,,,,,,,,,,,,,,93000,89900,89600,84900,79900,79000,82900,85000,85000,84900,88500,94500,95000,95000,99000,99949.5,1e+05,104900,104925,99500,99900,95000,95000,95000,99000,99000,104500,109500,109250,112000,110000,109000,109000,110000,109000,99900,95500,103137,118000,119500,119000,119900,118500,118900,117777,115000,119950,117638.5,119000,123850,124900,125000,125000,125000,120000,124900,125000,126000,129900,129900,129000,125900,126950,129000,129900,132750,134945,139000,139900,149000
"New Jersey",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000,166900,169000,167500,169900,169000,169000,169000,168500,165000,163450,169000,169900,169000,169000,167500,164900,160000,164850,159900,159900,155450,159000,163000,169900,175000,179000,177500,175000,170000,169900
"Virginia",12,,,,,,,,,,,,,,,,,,,,,,,,139000,130000,139900,145000,150000,158200,158000,154990,149000,144900,144990,150000,150000,149900,157000,167950,175000,180000,179900,178950,179000,179990,179950,177490,175000,168000,175000,184900,187500,189000,195000,198000,195000,190000,194900,191000,175000,179999,179999,185000,192450,198000,190000,187000,194000,194925,197725,190000,185000,188500,189000,199500,2e+05,203000,199900,199000,195000,197500,195000,190000,189000,188249.5,195000,197900,199995,211000,205000,205000,205000,209900
"Washington",13,192500,199900,200583.5,2e+05,199999,199900,199000,195000,195000,187000,173000,165000,159000,149900,149000,139950,139000,138500,131750,129000,125000,111900,125000,119000,114900,118200,119900,119500,129000,129900,129950,128500,119990,119900,139000,139000,138475,144500,145000,149950,157500,159900,160000,161000,168694,165000,155000,149950,150000,158000,165000,168000,169000,174450,179900,180000,179950,177450,153975,136000,150000,167500,179925,185000,189900,195500,189950,194500,195000,188000,185000,189900,189925,199000,197277.5,202500,210000,215000,215000,215750,220000,211721,199000,185000,188975,198000,207000,219444,219950,227103,239000,239000,239000
"Massachusetts",14,189900,214000,213000,219900,219000,219000,217250,2e+05,204900,199900,2e+05,198000,193917.5,190000,189999,195000,204900,199000,194900,189000,183750,179000,161395,154000,169950,175000,189900,195000,189800,189900,185000,179000,179000,179000,189900,185000,189900,199900,209900,212000,219000,219900,219052,206950,214900,215000,205000,195000,193500,209945,219000,219900,219900,219000,209000,199250,205000,210000,214900,209000,209000,205000,214900,225000,227400,234800,234000,227500,229900,229894,227500,219900,211032,225000,229000,249900,249000,249900,247700,239000,255000,249900,249900,242000,249000,259950,299000,299000,300950,310000,299000,279900,299000
"Indiana",15,,,,,,,,,,,,,,,,,,,,,,,,65000,67400,64900,64500,64900,66900,67900,65000,68000,64900,69250,67400,69900,65900,69900,69900,70000,71900,71700,72500,69900,69500,69000,66900,65000,65000,65000,69900,69900,69900,72500,69900,69900,69200,67900,67000,63000,62900,65000,68450,69700,69900,69900,69900,66900,69450,69000,65000,64900,64900,62500,67500,67500,71500,69900,71450,69900,69900,69900,69900,69900,69150,65000,72250,73550,70000,72250,75000,75000,77900
"Arizona",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73900,71950,76000,79900,81500,84900,80000,78000,79900,79000,76700,79500,79900,79900,79900,84250,85000,89600,89000,89000
"Tennessee",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118000,129900,139900,134900,135000,135950,134450,135000,132500,130000,129900,135000,127500,127500,132250,150900,154900,158000,159000,164900,159000,150217,155000,164900,164900,174500,189362.5,191950,198700,197750,196000,197500,196000,189500
"Missouri",18,,,,,,,,,,,,,,,,,,,,,,,,70000,74000,69900,69500,69000,69900,69000,68200,65000,65000,65250,70000,69900,69900,69900,69900,69900,71950,74900,74900,72400,70000,72000,70000,69900,69350,69900,69999,75000,74900,74900,73500,70000,74000,73950,69000,64900,69250,73900,74900,77500,79000,79000,76950,76575,74900,74900,74900,69900,69700,69900,73000,74900,74900,75000,75000,78900,79900,79900,79900,81512.5,79900,77000,78200,79000,79900,79900,79900,79900,79900
