"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-09-30,274772,"Northeast Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",0,290100,-0.00275008594018563,-0.0095595766473199,0.0503258508327299,0.113725476157428,0.0489424383368156,"2017-06","2017-Q2",292900,-0.0095595766473199,"2017-06"
2017-09-30,192689,"Paradise","NV","Las Vegas","Clark","Las Vegas",1,215500,0.0098406747891284,0.0315940641455242,0.123566214807091,0.136016685144313,-0.0200941852756351,"2006-07","2006-Q3",290500,-0.258175559380379,"2004-07"
2017-09-30,112345,"Maryvale","AZ","Phoenix","Maricopa","Phoenix",2,156100,0.00644745325596389,0.0236065573770492,0.092372288313506,0.183604822534217,-0.016682879390811,"2007-01","2007-Q1",192900,-0.190772420943494,"2005-10"
2017-09-30,27080,"Sherman Oaks","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",3,910200,0.00775022143489814,0.0214341824711031,0.0747431810131066,0.0824104282840232,0.0172253235845536,"2017-09","2017-Q3",910200,0,"2017-09"
2017-09-30,118208,"South Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",4,437500,0.00505398575694923,0.0181521992087503,0.129907024793388,0.119323809950802,-0.00214588317518094,"2007-05","2007-Q2",455400,-0.0393061045234958,"2006-08"
2017-09-30,192820,"Sunrise Manor","NV","Las Vegas","Clark","Las Vegas",5,176500,0.0097254004576659,0.0255665310865776,0.119213696892835,0.162875775182926,-0.0294117559161138,"2006-10","2006-Q4",258700,-0.317742558948589,"2004-07"
2017-09-30,194430,"East New York","NY","New York","Kings","New York",6,399200,-0.00224943764058985,-0.000250438266967193,0.106123579939041,0.0681480894530233,0.00504714189602651,"2017-07","2017-Q3",400800,-0.00399201596806387,"2017-06"
2017-09-30,192796,"Spring Valley","NV","Las Vegas","Clark","Las Vegas",7,235700,0.0107204116638079,0.0346795434591747,0.109176470588235,0.131291422354062,-0.0154816890769363,"2006-05","2006-Q2",303700,-0.223905169575239,"2004-07"
2017-09-30,268496,"Southeast Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",8,363300,0.00776699029126214,0.0187885586090858,0.115786240786241,0.118642535888036,-0.00967639033922219,"2007-04","2007-Q2",407700,-0.108903605592347,"2006-05"
2017-09-30,112547,"Paradise Valley","AZ","Phoenix","Maricopa","Phoenix",9,311000,0.00484652665589661,0.0123697916666667,0.0607094133697135,0.080778662273506,-0.00263035329666528,"2006-05","2006-Q2",342700,-0.0925007295010213,"2005-08"
2017-09-30,111818,"Deer Valley","AZ","Phoenix","Maricopa","Phoenix",10,233500,0.0043010752688172,0.0152173913043478,0.0780240073868883,0.107724521824186,-0.00274191867876572,"2006-03","2006-Q1",256100,-0.0882467786021086,"2005-09"
2017-09-30,41466,"Van Nuys","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",11,544900,0.0060930576070901,0.00702273147292552,0.0547812620983353,0.106579784063686,,"2017-09","2017-Q3",544900,0,"2017-09"
2017-09-30,272816,"Astoria","NY","New York","Queens","New York",12,761200,0.0194187759475023,0.0619419642857143,0.294557823129252,0.171008048408206,0.0918266519266182,"2017-09","2017-Q3",761200,0,"2017-09"
2017-09-30,273698,"Far North","TX","Dallas-Fort Worth","Dallas","Dallas",13,371900,0.00296655879180151,0.00242587601078167,0.0580369843527738,0.0947602161456711,0.0450334774915471,"2017-09","2017-Q3",371900,0,"2017-09"
2017-09-30,32059,"Hollywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",14,757800,-0.000131943528169943,0.012966180991846,0.049584487534626,0.103556878266949,0.0167372207747496,"2017-08","2017-Q3",757900,-0.000131943528169943,"2017-08"
2017-09-30,199001,"Williamsburg","NY","New York","Kings","New York",15,950900,-0.00178458954440479,-0.0175637979130075,-0.0219090722073647,0.0970556349802068,,"2016-10","2016-Q4",980500,-0.030188679245283,"2016-06"
2017-09-30,272902,"Bedford Stuyvesant","NY","New York","Kings","New York",16,846200,-0.00247553931392196,-0.0146716348393107,-0.0232021239755281,0.125759015350689,,"2016-10","2016-Q4",871500,-0.0290304073436604,"2016-08"
2017-09-30,273566,"East Side","TX","El Paso","El Paso","El Paso",17,118000,0.00169779286926995,0.000848176420695505,0.0128755364806867,-0.00517297904035907,-0.0130026825725054,"2007-12","2007-Q4",134700,-0.123979213066073,"2006-08"
2017-09-30,267908,"Camelback East","AZ","Phoenix","Maricopa","Phoenix",18,295000,0.00306018361101666,0.0109664153529815,0.0738987986894794,0.110467422280859,0.00635198142602222,"2017-09","2017-Q3",295000,0,"2017-09"
2017-09-30,403222,"Crown Heights","NY","New York","Kings","New York",19,966300,0.00031055900621118,-0.0116600184105554,0.049185667752443,0.137816467692303,,"2017-05","2017-Q2",978800,-0.0127707396812423,"2017-05"
2017-09-30,25294,"Jamaica","NY","New York","Queens","New York",20,435000,0.00741083835108847,0.013277428371768,0.0722208528469312,0.0742232983528621,0,"2007-05","2007-Q2",440600,-0.0127099409895597,"2006-12"
2017-09-30,195267,"Harlem","NY","New York","New York","New York",21,971600,-0.0185858585858586,-0.000925449871465296,0.112052191827859,0.111545468472139,0.0476489139469471,"2017-07","2017-Q3",992400,-0.0209592906086256,"2017-06"
2017-09-30,275237,"Roosevelt","CA","Fresno","Fresno","Fresno",22,171300,0.00351493848857645,0.0172209026128266,0.120340091563113,0.125377505646102,-0.0224204797889324,"2006-06","2006-Q2",233600,-0.266695205479452,"2004-12"
2017-09-30,193587,"Bushwick","NY","New York","Kings","New York",23,768200,-0.00298507462686567,-0.00659511185826975,0.00589236611234778,0.165109633929788,0.0757603217797571,"2016-10","2016-Q4",776100,-0.0101791006313619,"2016-10"
2017-09-30,274742,"North Scottsdale","AZ","Phoenix","Maricopa","Scottsdale",24,530000,0.00207978823974286,0.00321786863524513,0.0375880971025842,0.047374446436609,-0.0108347774360533,"2006-02","2006-Q1",624900,-0.151864298287726,"2005-06"
2017-09-30,194379,"East Flatbush","NY","New York","Kings","New York",25,493600,0.00488599348534202,0.0110610405571487,0.0988423864648264,0.0718520337244197,0.0098531189420592,"2017-09","2017-Q3",493600,0,"2017-09"
2017-09-30,35521,"Enterprise","NV","Las Vegas","Clark","Las Vegas",26,259200,0.0101325019485581,0.0257222002374357,0.0890756302521008,0.118902161002207,-0.0186208536382791,"2006-04","2006-Q2",344600,-0.247823563551944,"2004-05"
2017-09-30,273565,"East San Jose","CA","San Jose","Santa Clara","San Jose",27,677500,0.00908549299970212,0.0283849423193685,0.129543181060353,0.126360054994554,0.0100217250533252,"2017-09","2017-Q3",677500,0,"2017-09"
2017-09-30,267971,"South Mountain","AZ","Phoenix","Maricopa","Phoenix",28,167700,0.00841852074564041,0.0213154689403167,0.0903771131339402,0.155531347328186,-0.0171152961928391,"2007-01","2007-Q1",211800,-0.208215297450425,"2005-08"
2017-09-30,273555,"East Memphis-Colonial-Yorkshire","TN","Memphis","Shelby","Memphis",29,106000,0.00952380952380952,0.0281280310378274,0.104166666666667,0.0550110350096773,0.00494309365120382,"2017-09","2017-Q3",106000,0,"2017-09"
2017-09-30,10957,"Corona","NY","New York","Queens","New York",30,517200,0.0286396181384248,0.128026172300981,0.319051262433053,0.147723603773563,0.0626801945010558,"2017-09","2017-Q3",517200,0,"2017-09"
2017-09-30,270945,"Sunset Park","NY","New York","Kings","New York",31,585800,0.00878250387463406,0.0331569664902998,0.167630057803468,0.117256422228813,0.0650924977922163,"2017-09","2017-Q3",585800,0,"2017-09"
2017-09-30,275456,"South Side","TX","Corpus Christi","Nueces","Corpus Christi",32,166700,-0.00179640718562874,0.000600240096038415,0.0366915422885572,0.0519625149858916,0.0132084958176462,"2017-08","2017-Q3",167000,-0.00179640718562874,"2017-07"
2017-09-30,46795,"North Hollywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",33,542800,0.00723696418630544,0.0119313944817301,0.0587087965671933,0.113005189350347,0.00451312778161883,"2006-10","2006-Q4",557900,-0.0270657823982793,"2006-03"
2017-09-30,193406,"Borough Park","NY","New York","Kings","New York",34,949900,0.00582380347310462,0.0102095076039562,0.129220161673799,0.0980016507213879,,"2017-09","2017-Q3",949900,0,"2017-09"
2017-09-30,403223,"Elmhurst","NY","New York","Queens","New York",35,526900,0.0284989264103065,0.111603375527426,0.361850607392091,0.141300299828441,,"2017-09","2017-Q3",526900,0,"2017-09"
2017-09-30,273088,"Bullard","CA","Fresno","Fresno","Fresno",36,268100,0.00261780104712042,0.0128447298828863,0.0841083704003235,0.0828208764271487,-0.00998480235820587,"2006-04","2006-Q2",349500,-0.232904148783977,"2004-09"
2017-09-30,274514,"Mid City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",37,887000,0.00726777197365433,0.0263827817634807,0.108888611076385,0.0912099958436958,,"2017-09","2017-Q3",887000,0,"2017-09"
2017-09-30,193285,"Bensonhurst","NY","New York","Kings","New York",38,803700,0.00224466891133558,0.0155420773313116,0.112541528239203,0.0912352955340541,0.0466754292718743,"2017-09","2017-Q3",803700,0,"2017-09"
2017-09-30,271503,"Northeast","TX","El Paso","El Paso","El Paso",39,95400,0.00210084033613445,0.0127388535031847,0.0529801324503311,-0.00020951185581386,-0.00459850506967407,"2007-12","2007-Q4",100500,-0.0507462686567164,"2006-11"
2017-09-30,275501,"Southwest Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",40,142600,0.00777385159010601,0.00351864883884588,0.0594353640416047,0.110331250549792,0.0303966874161035,"2017-09","2017-Q3",142600,0,"2017-09"
2017-09-30,268236,"Koreatown","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",41,624500,0.00466537966537967,0.0156122946820621,0.0821348119909894,0.088652669524214,0.00671032688092454,"2017-09","2017-Q3",624500,0,"2017-09"
2017-09-30,276023,"Westlake","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",42,595000,0.00932994062765055,0.022864019253911,0.110488988428518,0.141128019143112,0.0151569298254375,"2017-09","2017-Q3",595000,0,"2017-09"
2017-09-30,276652,"West San Jose","CA","San Jose","Santa Clara","San Jose",43,1343500,0.0117478725807666,0.0350539291217257,0.0970929283031194,0.122257881671396,0.0524489538884954,"2017-09","2017-Q3",1343500,0,"2017-09"
2017-09-30,276659,"White Haven-Coro Lake","TN","Memphis","Shelby","Memphis",44,66700,-0.00149700598802395,0.013677811550152,0.0723472668810289,0.0355893163312457,-0.0128380531779009,"2007-05","2007-Q2",77200,-0.136010362694301,"2002-10"
2017-09-30,273527,"East","TX","Dallas-Fort Worth","Tarrant","Arlington",45,133800,0.00525920360631104,0.0136363636363636,0.0721153846153846,0.119769165106606,0.0338648035103459,"2017-09","2017-Q3",133800,0,"2017-09"
2017-09-30,276476,"North Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",46,423400,0.00522317188983856,0.0134035423647678,0.0667674477198287,0.103547128387321,-0.00401929085537189,"2006-09","2006-Q3",458500,-0.0765539803707743,"2005-11"
2017-09-30,271511,"Northwest","TX","El Paso","El Paso","El Paso",47,186500,0.000536480686695279,0.00161117078410311,0.00865332612222823,-0.00402598096465689,-0.00755811264081385,"2007-12","2007-Q4",202500,-0.0790123456790123,"2006-09"
2017-09-30,269592,"Logan Square","IL","Chicago","Cook","Chicago",48,296600,-0.00268997982515131,-0.00168293503870751,0.0462081128747795,0.0968793360757994,0.00246048358428475,"2006-08","2006-Q3",297900,-0.00436388049681101,"2006-07"
2017-09-30,343217,"South Bronx","NY","New York","Bronx","New York",49,354000,0,0.00825975505553973,0.0464085131540053,0.0520319283594282,0.0058927847378174,"2017-09","2017-Q3",354000,0,"2017-09"
2017-09-30,275454,"South Scottsdale","AZ","Phoenix","Maricopa","Scottsdale",50,315300,0.00350095480585614,0.0154589371980676,0.0955524669909659,0.105679149946612,0.00832992496611973,"2017-09","2017-Q3",315300,0,"2017-09"
2017-09-30,41131,"Sun Valley","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",51,498300,0.00727713765918739,0.0244654605263158,0.095646437994723,0.107403417918607,-0.000160404252682489,"2006-09","2006-Q3",524200,-0.0494086226631057,"2006-01"
2017-09-30,30731,"Canoga Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",52,495500,0.00425618159708148,0.0112244897959184,0.0897294919727293,0.100692422237957,-0.000282104684811491,"2006-06","2006-Q2",523300,-0.0531244028282056,"2005-11"
2017-09-30,273480,"Downtown","CA","San Jose","Santa Clara","San Jose",53,752800,0.00789931717766769,0.0228260869565217,0.0911726337150312,0.133286188926496,0.025416824029709,"2017-09","2017-Q3",752800,0,"2017-09"
2017-09-30,27182,"South Ozone Park","NY","New York","Queens","New York",54,484900,0.0150722210592422,0.0407812835372398,0.100794551645857,0.0736437589452772,-0.00270223424605698,"2007-04","2007-Q2",509500,-0.0482826300294406,"2006-09"
2017-09-30,267900,"Ahwatukee Foothills","AZ","Phoenix","Maricopa","Phoenix",55,303900,0.00297029702970297,0.00729201193238316,0.0421810699588477,0.0632901241723043,-0.0067207269528774,"2006-03","2006-Q1",360300,-0.156536219816819,"2005-06"
2017-09-30,113886,"Boyle Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",56,423400,0.00355534486845224,0.0165666266506603,0.0994546870942612,0.116901087870468,0.00405695299433817,"2017-09","2017-Q3",423400,0,"2017-09"
2017-09-30,274756,"North Valley","CA","San Jose","Santa Clara","San Jose",57,839700,0.00816424540761196,0.0266536251375474,0.112185430463576,0.131171690109412,0.0305316031014087,"2017-09","2017-Q3",839700,0,"2017-09"
2017-09-30,115003,"Evergreen","CA","San Jose","Santa Clara","San Jose",58,957200,0.0110911587620154,0.0291366519729061,0.100229885057471,0.100202175407467,0.0218283220265787,"2017-09","2017-Q3",957200,0,"2017-09"
2017-09-30,34213,"Sylmar","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",59,478700,0.00757735213639234,0.0148399406402374,0.0764560377782775,0.0978916609672191,-0.0048997946817344,"2006-11","2006-Q4",528400,-0.0940575321725965,"2005-10"
2017-09-30,403131,"Sheepshead Bay","NY","New York","Kings","New York",60,672500,0.00869956502174891,0.0203307540585647,0.15868366643694,0.0789610715799689,0.0316200829240885,"2017-09","2017-Q3",672500,0,"2017-09"
2017-09-30,118987,"Willow Glen","CA","San Jose","Santa Clara","San Jose",61,1136600,0.00816036899059784,0.0345894775168396,0.0912058371735791,0.106097528759591,0.0386613501338033,"2017-09","2017-Q3",1136600,0,"2017-09"
2017-09-30,275950,"West","TX","Dallas-Fort Worth","Tarrant","Arlington",62,194200,0.005175983436853,0.018887722980063,0.062363238512035,0.0829148938983191,0.0307895508056308,"2017-09","2017-Q3",194200,0,"2017-09"
2017-09-30,270318,"North Raleigh","NC","Raleigh","Wake","Raleigh",63,273600,0.00109769484083425,0.00699300699300699,0.0543352601156069,0.0521414799460185,0.0185782153138028,"2017-09","2017-Q3",273600,0,"2017-09"
2017-09-30,33183,"Northridge","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",64,685900,0.00175259237622316,0.0113535830138602,0.0673825085589791,0.0858844479680476,0.00805843806151496,"2017-09","2017-Q3",685900,0,"2017-09"
2017-09-30,54300,"San Pedro","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",65,582900,0.00778008298755187,0.0156821745948772,0.0493249324932493,0.0799520628792967,0.00122627795204044,"2006-08","2006-Q3",606600,-0.0390702274975272,"2005-12"
2017-09-30,403117,"Little Village","IL","Chicago","Cook","Chicago",66,136000,0.0111524163568773,-0.0101892285298399,-0.00293255131964809,0.0525000070989283,-0.0362788694540507,"2006-09","2006-Q3",202000,-0.326732673267327,"2003-02"
2017-09-30,343228,"Southwest","CA","San Diego","San Diego","Chula Vista",67,437700,0.000914703864623828,0.00551343900758098,0.0493886358187485,0.101689271087687,0.00149729228463547,"2006-05","2006-Q2",493000,-0.112170385395538,"2004-10"
2017-09-30,118872,"West Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",68,541700,0.000738961758728986,0.00426399703374119,0.0415304749086714,0.092976465108866,-0.000881807474351959,"2006-08","2006-Q3",592300,-0.0854296809049468,"2005-08"
2017-09-30,40215,"Pacoima","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",69,433700,0.00416763139615652,0.0114272388059702,0.0575469397707876,0.109465860981045,-0.00720012160239969,"2007-02","2007-Q1",487700,-0.110723805618208,"2005-11"
2017-09-30,116625,"Mira Mesa","CA","San Diego","San Diego","San Diego",70,555400,0.00470332850940666,0.00926767217881156,0.0493104099754393,0.0863955105061784,0.0202963050020881,"2017-09","2017-Q3",555400,0,"2017-09"
2017-09-30,276215,"Blossom Valley","CA","San Jose","Santa Clara","San Jose",71,849800,0.00818602443943528,0.0252141392206539,0.0980746866520222,0.112800921959762,0.0263314940320047,"2017-09","2017-Q3",849800,0,"2017-09"
2017-09-30,403169,"West Rogers Park","IL","Chicago","Cook","Chicago",72,171800,0.0207961972667855,0.0462850182704019,0.0598396051819864,0.0534817945683306,-0.038572642142182,"2007-07","2007-Q3",256000,-0.32890625,"2001-08"
2017-09-30,18071,"Far Rockaway","NY","New York","Queens","New York",73,439700,0.0145362251961237,0.0426843727768556,0.156800841883715,0.0464499790407116,-0.00124232199977259,"2006-11","2006-Q4",457800,-0.0395369156837047,"2006-05"
2017-09-30,273348,"Cordova-Appling","TN","Memphis","Shelby","Memphis",74,147300,0.0102880658436214,0.0300699300699301,0.0720524017467249,0.0392625884979678,-0.00121385251452522,"2007-03","2007-Q1",152900,-0.0366252452583388,"2005-05"
2017-09-30,275173,"Ridgewood","NY","New York","Queens","New York",75,699700,-0.00483572749253307,-0.0131170662905501,0.163258520365752,0.127088289641541,0.0427438951290231,"2017-05","2017-Q2",712000,-0.0172752808988764,"2017-04"
2017-09-30,273973,"Hickory Ridge-South Riverdale","TN","Memphis","Shelby","Memphis",76,95900,0.00735294117647059,0.0223880597014925,0.0775280898876405,0.0535007127192659,-0.011995017718851,"2007-04","2007-Q2",110900,-0.135256988277728,"2003-03"
2017-09-30,45032,"East Elmhurst","NY","New York","Queens","New York",77,677500,0.00743494423791822,0.00878499106611078,0.0807146275323018,0.0900636365930085,0.0133252339143668,"2017-09","2017-Q3",677500,0,"2017-09"
2017-09-30,40548,"Reseda","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",78,501000,0.00562023283821758,0.0143753796315044,0.0802069857697283,0.105005045784726,0.00191624981430727,"2006-06","2006-Q2",527200,-0.0496965098634294,"2005-11"
2017-09-30,13176,"Panorama City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",79,427200,0.00305235970885184,0.00730959679320915,0.0587360594795539,0.111867904992605,-0.00899539138644034,"2007-04","2007-Q2",490900,-0.129761662253005,"2005-08"
2017-09-30,114074,"Cambrian Park","CA","San Jose","Santa Clara","San Jose",80,1081400,0.00604707414643223,0.0177882352941176,0.089132843186625,0.108744505962617,0.0411104894730887,"2017-09","2017-Q3",1081400,0,"2017-09"
2017-09-30,275424,"South Dorchester","MA","Boston","Suffolk","Boston",81,469700,0.00449101796407186,0.0217533173809006,0.1,0.103078286180004,0.039742243272364,"2017-09","2017-Q3",469700,0,"2017-09"
2017-09-30,13017,"North Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",82,549200,0.00770642201834862,0.0104875804967801,0.0592092574734812,0.0994267146509833,0.00466980802740125,"2006-11","2006-Q4",556200,-0.0125854009349155,"2006-03"
2017-09-30,274526,"Midtown","TN","Memphis","Shelby","Memphis",83,67700,-0.0491573033707865,-0.0636237897648686,-0.0159883720930233,0.0227433369577581,-0.00418561226303005,"2017-07","2017-Q3",73100,-0.0738714090287278,"2016-08"
2017-09-30,246678,"Princess Anne","VA","Virginia Beach","Virginia Beach City","Virginia Beach",84,318000,0.00189035916824197,0.00410483107041364,0.0169491525423729,0.0249020474584609,-0.00303062670424015,"2007-07","2007-Q3",328500,-0.0319634703196347,"2005-12"
2017-09-30,275471,"Southeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",85,192800,0.00889586603872318,0.0337801608579088,0.138806851742469,0.0900117805807381,0.0271443957649935,"2017-09","2017-Q3",192800,0,"2017-09"
2017-09-30,343868,"Northwest Raleigh","NC","Raleigh","Wake","Raleigh",86,280300,0.0025035765379113,0.00754852624011503,0.036612426035503,0.0459569279357499,0.0166645165379053,"2017-09","2017-Q3",280300,0,"2017-09"
2017-09-30,48516,"Wilmington","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",87,420600,0.00405824779183576,0.00646087580760948,0.0426375805651958,0.0846265409729763,-0.0115053376550864,"2006-09","2006-Q3",495600,-0.151331719128329,"2005-09"
2017-09-30,273652,"Estrella","AZ","Phoenix","Maricopa","Phoenix",88,183400,0.0071389346512905,0.0200222469410456,0.0820058997050148,0.142293032309754,-0.0154041827305262,"2006-07","2006-Q3",232300,-0.210503659061558,"2005-06"
2017-09-30,270886,"Midwood","NY","New York","Kings","New York",89,847200,0.00725240756152657,0.0106167243230347,0.100545596258769,0.0946604727904288,0.0306881629720521,"2017-09","2017-Q3",847200,0,"2017-09"
2017-09-30,214232,"Oxford Circle","PA","Philadelphia","Philadelphia","Philadelphia",90,131700,0.00919540229885057,0.0233100233100233,0.0786240786240786,0.0342323597074976,-0.0037192797793959,"2006-01","2006-Q1",150800,-0.126657824933687,"2005-05"
2017-09-30,273540,"East Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",91,230700,0.00522875816993464,0.0189929328621908,0.0975261655566128,0.0727346625747896,0.0255833436524333,"2017-09","2017-Q3",230700,0,"2017-09"
2017-09-30,51128,"Brentwood","NY","New York","Suffolk","Town of Islip",92,287300,0.00489681706890521,0.0119760479041916,0.107555898226677,0.0828184907632299,-0.0240531544064528,"2007-03","2007-Q1",371900,-0.227480505512234,"2004-11"
2017-09-30,26352,"Ozone Park","NY","New York","Queens","New York",93,502100,0.0120943358193913,0.0303714344346399,0.103759067927017,0.0796973693633412,0.00533129975357638,"2017-09","2017-Q3",502100,0,"2017-09"
2017-09-30,274771,"Northeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",94,265300,0.00721336370539104,0.0207772220084648,0.0886335658596635,0.0632894072008847,0.0230676061266035,"2017-09","2017-Q3",265300,0,"2017-09"
2017-09-30,275115,"Queens Village","NY","New York","Queens","New York",95,475200,0.00934579439252336,0.0123561994034938,0.0630872483221477,0.061256456218497,-0.000733563645538671,"2006-11","2006-Q4",488300,-0.0268277698136392,"2006-08"
2017-09-30,276151,"Woodward Park","CA","Fresno","Fresno","Fresno",96,329100,0,0.011681524746388,0.0605865291653239,0.0667857972312984,-0.00496643228874538,"2006-04","2006-Q2",408400,-0.194172380019589,"2004-11"
2017-09-30,197044,"Park Slope","NY","New York","Kings","New York",97,1291100,0.0068626686422834,0.0210359826018189,0.284037792143212,0.1287327388586,0.0820491235546683,"2017-09","2017-Q3",1291100,0,"2017-09"
2017-09-30,274552,"Mission","CA","San Francisco","San Francisco","San Francisco",98,1357700,0.0157103314131817,0.0434214571165078,0.108507511430438,0.12101910993627,0.0516275099250232,"2017-09","2017-Q3",1357700,0,"2017-09"
2017-09-30,269566,"Albany Park","IL","Chicago","Cook","Chicago",99,232900,0.00953619419159081,0.0237362637362637,0.0752539242843952,0.0742442001306722,-0.0174039755194803,"2007-10","2007-Q4",278600,-0.164034458004307,"2003-11"
2017-09-30,417478,"Green Run","VA","Virginia Beach","Virginia Beach City","Virginia Beach",100,212600,0.00283018867924528,0.00901756051257712,0.0320388349514563,0.0247900331713831,-0.0026422827742919,"2007-07","2007-Q3",218600,-0.0274473924977127,"2006-12"
2017-09-30,118920,"Westwood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",101,1120000,0.00511531903437135,-0.00302652661563112,0.00755667506297229,0.08592029226022,0.0134426905796656,"2017-05","2017-Q2",1129500,-0.0084108012394865,"2017-04"
2017-09-30,273201,"Central Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",102,217900,0.00786308973172988,0.0312352106010412,0.128430864836872,0.0771089880748173,0.0286365852083685,"2017-09","2017-Q3",217900,0,"2017-09"
2017-09-30,193526,"Brownsville","NY","New York","Kings","New York",103,395800,0.00304105423213381,0.0109833971902937,0.121246458923513,0.0715995836750838,0.0092455862895735,"2017-09","2017-Q3",395800,0,"2017-09"
2017-09-30,269568,"Archer Heights","IL","Chicago","Cook","Chicago",104,176000,0.00227790432801822,-0.00677200902934537,0.0298420128730252,0.0679408782289708,-0.0264469876172734,"2006-04","2006-Q2",240000,-0.266666666666667,"2003-06"
2017-09-30,276128,"Richmond Hill","NY","New York","Queens","New York",105,518900,0.0101226396729609,0.0293592541162468,0.100763682647433,0.0802782748296766,0.00315684333376764,"2017-09","2017-Q3",518900,0,"2017-09"
2017-09-30,269605,"Rogers Park","IL","Chicago","Cook","Chicago",106,151400,0.0167897918065816,0.0278343516632722,0.018842530282638,0.0644302860346528,-0.0348666490254168,"2007-02","2007-Q1",221800,-0.317403065825068,"2001-08"
2017-09-30,274056,"Hoover","CA","Fresno","Fresno","Fresno",107,210100,0.00478240076518412,0.0218871595330739,0.105207785376118,0.100262540759443,-0.0139544542804225,"2006-03","2006-Q1",281200,-0.252844950213371,"2004-10"
2017-09-30,403120,"South Austin","IL","Chicago","Cook","Chicago",108,171500,0.0190136660724896,0.0482885085574572,0.151006711409396,0.0607539201289486,-0.0135157473253412,"2007-11","2007-Q4",198400,-0.135584677419355,"2005-10"
2017-09-30,273794,"Fresno High Roeding","CA","Fresno","Fresno","Fresno",109,166100,0.00483968542044767,0.0234134319162046,0.123815967523681,0.12420517451827,-0.0211558850677209,"2006-03","2006-Q1",235200,-0.293792517006803,"2004-09"
2017-09-30,275707,"The Heights","NJ","New York","Hudson","Jersey City",110,436900,0.0094731977818854,0.0326164027416686,0.219029017857143,0.136724826053034,0.00666997557348004,"2017-09","2017-Q3",436900,0,"2017-09"
2017-09-30,229214,"Raleigh","TN","Memphis","Shelby","Memphis",111,78900,-0.00378787878787879,0.0180645161290323,0.0604838709677419,0.0382450063918676,-0.0128570080824184,"2007-01","2007-Q1",92800,-0.149784482758621,"2001-03"
2017-09-30,267926,"Encanto","AZ","Phoenix","Maricopa","Phoenix",112,238800,0.00505050505050505,0.0222602739726027,0.101984310106138,0.137126908480314,0.00695929144823282,"2017-09","2017-Q3",238800,0,"2017-09"
2017-09-30,244707,"Kempsville","VA","Virginia Beach","Virginia Beach City","Virginia Beach",113,225600,0.00266666666666667,0.00849351810460438,0.0180505415162455,0.0249974578277357,-0.00403148884555604,"2007-10","2007-Q4",235000,-0.04,"2006-08"
2017-09-30,193182,"Bath Beach","NY","New York","Kings","New York",114,660000,0.00426049908703591,0.0152284263959391,0.122830894862198,0.0796084730466029,0.0407898926748838,"2017-09","2017-Q3",660000,0,"2017-09"
2017-09-30,269072,"Little Havana","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",115,155900,0.0143135979180221,0.029042904290429,0.00645577792123951,0.143322222258877,-0.0230776625694529,"2007-04","2007-Q2",212700,-0.267042783262811,"2005-04"
2017-09-30,271457,"Lower Valley","TX","El Paso","El Paso","El Paso",116,89400,0.00224215246636771,0.0113122171945701,0.0542452830188679,-0.000669792965536264,0,"2009-09","2009-Q3",92300,-0.0314192849404117,"2009-01"
