Region,Year,Month,MonthId,Zip_Listings_PriceCut_SeasAdj_AllHomes,Zip_Listings_PriceCut_SeasAdj_Condominum,Zip_Listings_PriceCut_SeasAdj_SingleFamilyResidence,Zip_MedianListingPricePerSqft_1Bedroom,Zip_MedianListingPricePerSqft_2Bedroom,Zip_MedianListingPricePerSqft_3Bedroom,Zip_MedianListingPricePerSqft_4Bedroom,Zip_MedianListingPricePerSqft_5BedroomOrMore,Zip_MedianListingPricePerSqft_AllHomes,Zip_MedianListingPricePerSqft_CondoCoop,Zip_MedianListingPricePerSqft_DuplexTriplex,Zip_MedianListingPricePerSqft_Sfr,Zip_MedianListingPrice_1Bedroom,Zip_MedianListingPrice_2Bedroom,Zip_MedianListingPrice_3Bedroom,Zip_MedianListingPrice_4Bedroom,Zip_MedianListingPrice_5BedroomOrMore,Zip_MedianListingPrice_AllHomes,Zip_MedianListingPrice_CondoCoop,Zip_MedianListingPrice_DuplexTriplex,Zip_MedianListingPrice_Sfr,Zip_MedianPctOfPriceReduction_AllHomes,Zip_MedianPctOfPriceReduction_Condominum,Zip_MedianPctOfPriceReduction_SingleFamilyResidence,Zip_MedianRentalPricePerSqft_1Bedroom,Zip_MedianRentalPricePerSqft_2Bedroom,Zip_MedianRentalPricePerSqft_3Bedroom,Zip_MedianRentalPricePerSqft_4Bedroom,Zip_MedianRentalPricePerSqft_5BedroomOrMore,Zip_MedianRentalPricePerSqft_AllHomes,Zip_MedianRentalPricePerSqft_CondoCoop,Zip_MedianRentalPricePerSqft_DuplexTriplex,Zip_MedianRentalPricePerSqft_Mfr5Plus,Zip_MedianRentalPricePerSqft_Sfr,Zip_MedianRentalPricePerSqft_Studio,Zip_MedianRentalPrice_1Bedroom,Zip_MedianRentalPrice_2Bedroom,Zip_MedianRentalPrice_3Bedroom,Zip_MedianRentalPrice_4Bedroom,Zip_MedianRentalPrice_5BedroomOrMore,Zip_MedianRentalPrice_AllHomes,Zip_MedianRentalPrice_CondoCoop,Zip_MedianRentalPrice_DuplexTriplex,Zip_MedianRentalPrice_Mfr5Plus,Zip_MedianRentalPrice_Sfr,Zip_MedianRentalPrice_Studio,Zip_MedianValuePerSqft_AllHomes,Zip_Median_PriceCut_Dollar_AllHomes,Zip_Median_PriceCut_Dollar_Condominum,Zip_Median_PriceCut_Dollar_SingleFamilyResidence,Zip_PctOfHomesDecreasingInValues_AllHomes,Zip_PctOfHomesIncreasingInValues_AllHomes,Zip_PctOfListingsWithPriceReductions_AllHomes,Zip_PctOfListingsWithPriceReductions_Condominum,Zip_PctOfListingsWithPriceReductions_SingleFamilyResidence,Zip_PriceToRentRatio_AllHomes,Zip_Zhvi_1bedroom,Zip_Zhvi_2bedroom,Zip_Zhvi_3bedroom,Zip_Zhvi_4bedroom,Zip_Zhvi_5BedroomOrMore,Zip_Zhvi_AllHomes,Zip_Zhvi_BottomTier,Zip_Zhvi_BottomTier_yoy,Zip_Zhvi_Condominum,Zip_Zhvi_MiddleTier,Zip_Zhvi_MiddleTier_yoy,Zip_Zhvi_SingleFamilyResidence,Zip_Zhvi_Summary_AllHomes,Zip_Zhvi_TopTier,Zip_Zhvi_TopTier_yoy,Zip_ZriPerSqft_AllHomes,Zip_Zri_AllHomes,Zip_Zri_AllHomesPlusMultifamily,Zip_Zri_AllHomesPlusMultifamily_Summary,Zip_Zri_AllHomes_Summary,Zip_Zri_MultiFamilyResidenceRental,Zip_Zri_MultiFamilyResidenceRental_Summary,Zip_Zri_SingleFamilyResidenceRental,Zip_Zri_SingleFamilyResidenceRental_Summary
92373-CA,2010,9,24129,15.7257757085964,,16.8790619718219,,,189.179104477612,,,185.200859166376,,,191.373885684321,,,,,,,,,,5.19602781742537,,5.12820512820513,,,,,,,,,,,,,,,,,,,,,,,182.0,22500.0,,24000.0,68.22,22.56,16.988416988417,,18.552036199095,,,220800.0,309400.0,388700.0,562600.0,338200.0,219400.0,-0.052267818574514,,338200.0,-0.0253602305475504,350700.0,,524600.0,-0.0595195410541413,,,,,,,,,
92373-CA,2010,10,24130,12.0990239248749,,13.5284417461191,,,190.10724604133,,,186.13266124238,,,191.629392971246,,,,,,,,,,4.34782608695652,,4.34782608695652,,,,,,,,,,,,,,,,,,,,,,,181.0,20000.0,,20000.0,64.85,25.48,13.5658914728682,,15.4545454545455,14.2,,218800.0,304300.0,385100.0,555900.0,337800.0,217500.0,-0.0468886941279579,,337800.0,-0.0191637630662021,351300.0,,521600.0,-0.0623764156030919,,,,,,,,,
92373-CA,2010,11,24131,11.4541640137009,,11.7496497181837,,,183.533447684391,,,183.617552571477,,,191.629392971246,,,,,,,,,,6.74536256323778,,6.12494895875868,,,,,,,,,,,,,,,,,,,,,,,181.0,16000.0,,20000.0,62.85,26.28,11.8367346938776,,12.1359223300971,14.15,,217300.0,303000.0,384100.0,550600.0,338100.0,215700.0,-0.0400534045393858,,338100.0,-0.0114035087719298,352400.0,,519500.0,-0.0612576797976147,1.08,1849.0,1819.0,,,1316.0,,1944.0,
92373-CA,2010,12,24132,17.3116039515023,,18.3233500895464,,,176.783337248454,,,177.131782945736,,,185.817683881064,,,,,,,,,,5.6960522907766,,5.04111991004126,,,,,,,,,,,,,,,,,,,,,,,180.0,20000.0,,20000.0,62.62,25.94,13.9737991266376,,14.8148148148148,14.02,,216900.0,303200.0,382500.0,543600.0,336900.0,213400.0,-0.0561698363555949,,336900.0,-0.0206395348837209,352300.0,,515900.0,-0.0677629201301048,1.09,1881.0,1847.0,,,1304.0,,1972.0,
92373-CA,2010,1,24121,,,,,,203.711790393013,,,206.100274725275,,,214.285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,,,,72.0,19.79,,,,,,234000.0,320600.0,406700.0,607000.0,347900.0,231300.0,-0.0814138204924543,,347900.0,-0.0325361512791991,361700.0,,556900.0,-0.0155559483825349,,,,,,,,,
92373-CA,2010,2,24122,,,,,,200.850661625709,,,205.280017114034,,,209.426521955796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,,,,74.83,17.18,,,,,,236000.0,321000.0,407100.0,615400.0,348000.0,234000.0,-0.0721649484536082,,348000.0,-0.0376106194690266,361600.0,,559300.0,-0.0210047260633643,,,,,,,,,
92373-CA,2010,3,24123,,,,,,190.704225352113,,,196.404196185526,,,206.398348813209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,,,,77.4,15.19,,,,,,233400.0,318600.0,399400.0,613100.0,344900.0,233000.0,-0.068,,344900.0,-0.0448629188590418,359100.0,,559200.0,-0.0192914766748509,,,,,,,,,
92373-CA,2010,4,24124,,,,,,188.626790227464,,,190.704225352113,,,198.275862068966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,,,,76.19,16.47,,,,,,230900.0,318500.0,395200.0,603400.0,343600.0,231500.0,-0.0608519269776876,,343600.0,-0.045290358432898,356800.0,,557400.0,-0.0179704016913319,,,,,,,,,
92373-CA,2010,5,24125,,,,,,190.704225352113,,,189.155749636099,,,194.158117009801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,,,,74.41,17.59,,,,,,226800.0,318500.0,393300.0,595300.0,342600.0,227200.0,-0.0657894736842105,,342600.0,-0.0422141459323455,355300.0,,553700.0,-0.0194793695767664,,,,,,,,,
92373-CA,2010,6,24126,,,,,,189.351851851852,,,184.369010984846,,,193.765154867661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,,,,73.09,18.66,,,,,,223000.0,316600.0,394100.0,587800.0,342300.0,222100.0,-0.0788054749066777,,342300.0,-0.0338696020321761,354400.0,,545200.0,-0.0319602272727273,,,,,,,,,
