Region,Year,Month,MonthId,Zip_Listings_PriceCut_SeasAdj_AllHomes,Zip_Listings_PriceCut_SeasAdj_Condominum,Zip_Listings_PriceCut_SeasAdj_SingleFamilyResidence,Zip_MedianListingPricePerSqft_1Bedroom,Zip_MedianListingPricePerSqft_2Bedroom,Zip_MedianListingPricePerSqft_3Bedroom,Zip_MedianListingPricePerSqft_4Bedroom,Zip_MedianListingPricePerSqft_5BedroomOrMore,Zip_MedianListingPricePerSqft_AllHomes,Zip_MedianListingPricePerSqft_CondoCoop,Zip_MedianListingPricePerSqft_DuplexTriplex,Zip_MedianListingPricePerSqft_Sfr,Zip_MedianListingPrice_1Bedroom,Zip_MedianListingPrice_2Bedroom,Zip_MedianListingPrice_3Bedroom,Zip_MedianListingPrice_4Bedroom,Zip_MedianListingPrice_5BedroomOrMore,Zip_MedianListingPrice_AllHomes,Zip_MedianListingPrice_CondoCoop,Zip_MedianListingPrice_DuplexTriplex,Zip_MedianListingPrice_Sfr,Zip_MedianPctOfPriceReduction_AllHomes,Zip_MedianPctOfPriceReduction_Condominum,Zip_MedianPctOfPriceReduction_SingleFamilyResidence,Zip_MedianRentalPricePerSqft_1Bedroom,Zip_MedianRentalPricePerSqft_2Bedroom,Zip_MedianRentalPricePerSqft_3Bedroom,Zip_MedianRentalPricePerSqft_4Bedroom,Zip_MedianRentalPricePerSqft_5BedroomOrMore,Zip_MedianRentalPricePerSqft_AllHomes,Zip_MedianRentalPricePerSqft_CondoCoop,Zip_MedianRentalPricePerSqft_DuplexTriplex,Zip_MedianRentalPricePerSqft_Mfr5Plus,Zip_MedianRentalPricePerSqft_Sfr,Zip_MedianRentalPricePerSqft_Studio,Zip_MedianRentalPrice_1Bedroom,Zip_MedianRentalPrice_2Bedroom,Zip_MedianRentalPrice_3Bedroom,Zip_MedianRentalPrice_4Bedroom,Zip_MedianRentalPrice_5BedroomOrMore,Zip_MedianRentalPrice_AllHomes,Zip_MedianRentalPrice_CondoCoop,Zip_MedianRentalPrice_DuplexTriplex,Zip_MedianRentalPrice_Mfr5Plus,Zip_MedianRentalPrice_Sfr,Zip_MedianRentalPrice_Studio,Zip_MedianValuePerSqft_AllHomes,Zip_Median_PriceCut_Dollar_AllHomes,Zip_Median_PriceCut_Dollar_Condominum,Zip_Median_PriceCut_Dollar_SingleFamilyResidence,Zip_PctOfHomesDecreasingInValues_AllHomes,Zip_PctOfHomesIncreasingInValues_AllHomes,Zip_PctOfListingsWithPriceReductions_AllHomes,Zip_PctOfListingsWithPriceReductions_Condominum,Zip_PctOfListingsWithPriceReductions_SingleFamilyResidence,Zip_PriceToRentRatio_AllHomes,Zip_Zhvi_1bedroom,Zip_Zhvi_2bedroom,Zip_Zhvi_3bedroom,Zip_Zhvi_4bedroom,Zip_Zhvi_5BedroomOrMore,Zip_Zhvi_AllHomes,Zip_Zhvi_BottomTier,Zip_Zhvi_BottomTier_yoy,Zip_Zhvi_Condominum,Zip_Zhvi_MiddleTier,Zip_Zhvi_MiddleTier_yoy,Zip_Zhvi_SingleFamilyResidence,Zip_Zhvi_Summary_AllHomes,Zip_Zhvi_TopTier,Zip_Zhvi_TopTier_yoy,Zip_ZriPerSqft_AllHomes,Zip_Zri_AllHomes,Zip_Zri_AllHomesPlusMultifamily,Zip_Zri_AllHomesPlusMultifamily_Summary,Zip_Zri_AllHomes_Summary,Zip_Zri_MultiFamilyResidenceRental,Zip_Zri_MultiFamilyResidenceRental_Summary,Zip_Zri_SingleFamilyResidenceRental,Zip_Zri_SingleFamilyResidenceRental_Summary
93460-CA,2010,9,24129,13.6156098601542,,13.6165032169507,,,,,,526.516008163606,,,526.516008163606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,,,,59.75,31.34,14.9253731343284,,14.9253731343284,,,,557100.0,780100.0,,596400.0,499000.0,-0.10187185025198,,596400.0,-0.199463087248322,596400.0,,810400.0,-0.195073500198649,,,,,,,,,
93460-CA,2010,10,24130,9.99070662830037,,9.99175515108019,,,,,,496.627782041443,,,496.627782041443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,,,,61.89,28.52,10.8108108108108,,10.8108108108108,18.15,,,549100.0,780700.0,,587800.0,490400.0,-0.124129308805144,,587800.0,-0.21238107999464,587900.0,,807700.0,-0.192784329402359,,,,,,,,,
93460-CA,2010,11,24131,6.33672433370675,,6.33778572901643,,,,,,489.255564082886,,,489.255564082886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,,,,74.52,16.23,5.83333333333333,,5.83333333333333,17.97,,,539300.0,782500.0,,586200.0,477400.0,-0.158173161699877,,586200.0,-0.220996677740864,586400.0,,805700.0,-0.200932262223545,,,,,,,,,
93460-CA,2010,12,24132,9.0922619903964,,9.09334101522921,,,,,,489.255564082886,,,489.255564082886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.0,,,,80.5,11.39,6.89655172413793,,6.89655172413793,17.9,,,531200.0,780800.0,,586600.0,468900.0,-0.164320085546248,,586600.0,-0.199071545603495,586600.0,,799900.0,-0.178325629173087,,,,,,,,,
93460-CA,2010,1,24121,,,,,,,,,593.021761820305,,,593.021761820305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,30.55,59.86,,,,,,,641600.0,816700.0,,698400.0,542500.0,-0.0525672371638142,,698400.0,-0.0554503651609413,698300.0,,904500.0,-0.0579106343089262,,,,,,,,,
93460-CA,2010,2,24122,,,,,,,,,559.68,,,559.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,,,,43.07,45.55,,,,,,,620100.0,784100.0,,681900.0,527800.0,-0.0876404494382022,,681900.0,-0.098731165741475,681700.0,,858000.0,-0.148218008537675,,,,,,,,,
93460-CA,2010,3,24123,,,,,,,,,546.875,,,546.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,,,,51.07,38.67,,,,,,,614700.0,785500.0,,675300.0,522900.0,-0.0967351874244256,,675300.0,-0.111681136543015,675100.0,,845900.0,-0.178099494753206,,,,,,,,,
93460-CA,2010,4,24124,,,,,,,,,553.2775,,,553.2775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0,,,,56.6,34.95,,,,,,,601300.0,781100.0,,654800.0,520500.0,-0.0946251522003827,,654800.0,-0.140456812811762,654800.0,,836600.0,-0.195886197616301,,,,,,,,,
93460-CA,2010,5,24125,,,,,,,,,488.372093023256,,,488.372093023256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0,,,,59.64,31.0,,,,,,,591300.0,781000.0,,640700.0,518700.0,-0.0861522198731501,,640700.0,-0.160398375049142,640800.0,,833200.0,-0.204961832061069,,,,,,,,,
93460-CA,2010,6,24126,,,,,,,,,521.408839779006,,,521.408839779006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0,,,,61.67,28.07,,,,,,,578600.0,783600.0,,628800.0,512400.0,-0.0859793078844096,,628800.0,-0.174911428946332,628800.0,,828000.0,-0.206136145733461,,,,,,,,,
93460-CA,2010,7,24127,,,,,,,,,533.878616098357,,,533.878616098357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0,,,,67.42,23.68,,,,,,,565900.0,786600.0,,615400.0,505600.0,-0.0899928005759539,,615400.0,-0.186946756506804,615400.0,,822400.0,-0.199766468813856,,,,,,,,,
93460-CA,2010,8,24128,,,,,,,,,527.628549501151,,,527.628549501151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0,,,,64.15,25.7,,,,,,,559200.0,784600.0,,603800.0,502800.0,-0.0919270363012462,,603800.0,-0.194396264176117,603800.0,,817700.0,-0.193589743589744,,,,,,,,,
93460-CA,2011,1,24133,8.61360751250651,,8.6144597820326,,,,,,475.0,,,475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,,,,82.98,10.82,6.66666666666667,,6.66666666666667,18.84,,,530400.0,775300.0,,586000.0,467000.0,-0.139170506912442,,586000.0,-0.160939289805269,585900.0,,791700.0,-0.124709784411277,,,,,,,,,
93460-CA,2011,2,24134,7.04551818067259,,7.04639949743103,,,,,,475.0,,,475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,,,,82.64,11.84,6.36363636363636,,6.36363636363636,19.59,,,528400.0,766800.0,,582600.0,469600.0,-0.110269041303524,,582600.0,-0.145622525296964,582300.0,,783800.0,-0.0864801864801865,,,,,,,,,
93460-CA,2011,3,24135,8.57210766612861,,8.57088200627729,,,,,,471.740908091895,,,471.740908091895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,,,,80.38,12.63,7.9646017699115,,7.9646017699115,19.86,,,523600.0,760300.0,,580000.0,468200.0,-0.104608911837828,,580000.0,-0.141122464090034,579800.0,,777300.0,-0.0810970563896442,,,,,,,,,
93460-CA,2011,4,24136,7.59160330640373,,7.58334107305706,,,,,,469.202898550725,,,469.202898550725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.0,,,,80.05,12.97,7.69230769230769,,7.69230769230769,21.42,,,518200.0,746300.0,,575200.0,464000.0,-0.108549471661864,,575200.0,-0.121563836285889,575100.0,,762800.0,-0.088214200334688,,,,,,,,,
93460-CA,2011,5,24137,7.82954793745257,,7.83047927121748,,,,,,467.772215269086,,,467.772215269086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0,,,,84.67,9.92,8.33333333333333,,8.33333333333333,21.75,,,516900.0,727000.0,,572400.0,463900.0,-0.105648737227685,,572400.0,-0.106602153894178,572500.0,,741900.0,-0.109577532405185,,,,,,,,,
93460-CA,2011,6,24138,9.45214167499912,,9.45306442399623,,,,,,472.815445975344,,,472.815445975344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,,,,88.39,5.64,10.7142857142857,,10.7142857142857,21.78,,,518300.0,713200.0,,574800.0,466700.0,-0.0891881342701015,,574800.0,-0.0858778625954199,574800.0,,727800.0,-0.121014492753623,,,,,,,,,
