Region,Year,Month,MonthId,Zip_Listings_PriceCut_SeasAdj_AllHomes,Zip_Listings_PriceCut_SeasAdj_Condominum,Zip_Listings_PriceCut_SeasAdj_SingleFamilyResidence,Zip_MedianListingPricePerSqft_1Bedroom,Zip_MedianListingPricePerSqft_2Bedroom,Zip_MedianListingPricePerSqft_3Bedroom,Zip_MedianListingPricePerSqft_4Bedroom,Zip_MedianListingPricePerSqft_5BedroomOrMore,Zip_MedianListingPricePerSqft_AllHomes,Zip_MedianListingPricePerSqft_CondoCoop,Zip_MedianListingPricePerSqft_DuplexTriplex,Zip_MedianListingPricePerSqft_Sfr,Zip_MedianListingPrice_1Bedroom,Zip_MedianListingPrice_2Bedroom,Zip_MedianListingPrice_3Bedroom,Zip_MedianListingPrice_4Bedroom,Zip_MedianListingPrice_5BedroomOrMore,Zip_MedianListingPrice_AllHomes,Zip_MedianListingPrice_CondoCoop,Zip_MedianListingPrice_DuplexTriplex,Zip_MedianListingPrice_Sfr,Zip_MedianPctOfPriceReduction_AllHomes,Zip_MedianPctOfPriceReduction_Condominum,Zip_MedianPctOfPriceReduction_SingleFamilyResidence,Zip_MedianRentalPricePerSqft_1Bedroom,Zip_MedianRentalPricePerSqft_2Bedroom,Zip_MedianRentalPricePerSqft_3Bedroom,Zip_MedianRentalPricePerSqft_4Bedroom,Zip_MedianRentalPricePerSqft_5BedroomOrMore,Zip_MedianRentalPricePerSqft_AllHomes,Zip_MedianRentalPricePerSqft_CondoCoop,Zip_MedianRentalPricePerSqft_DuplexTriplex,Zip_MedianRentalPricePerSqft_Mfr5Plus,Zip_MedianRentalPricePerSqft_Sfr,Zip_MedianRentalPricePerSqft_Studio,Zip_MedianRentalPrice_1Bedroom,Zip_MedianRentalPrice_2Bedroom,Zip_MedianRentalPrice_3Bedroom,Zip_MedianRentalPrice_4Bedroom,Zip_MedianRentalPrice_5BedroomOrMore,Zip_MedianRentalPrice_AllHomes,Zip_MedianRentalPrice_CondoCoop,Zip_MedianRentalPrice_DuplexTriplex,Zip_MedianRentalPrice_Mfr5Plus,Zip_MedianRentalPrice_Sfr,Zip_MedianRentalPrice_Studio,Zip_MedianValuePerSqft_AllHomes,Zip_Median_PriceCut_Dollar_AllHomes,Zip_Median_PriceCut_Dollar_Condominum,Zip_Median_PriceCut_Dollar_SingleFamilyResidence,Zip_PctOfHomesDecreasingInValues_AllHomes,Zip_PctOfHomesIncreasingInValues_AllHomes,Zip_PctOfListingsWithPriceReductions_AllHomes,Zip_PctOfListingsWithPriceReductions_Condominum,Zip_PctOfListingsWithPriceReductions_SingleFamilyResidence,Zip_PriceToRentRatio_AllHomes,Zip_Zhvi_1bedroom,Zip_Zhvi_2bedroom,Zip_Zhvi_3bedroom,Zip_Zhvi_4bedroom,Zip_Zhvi_5BedroomOrMore,Zip_Zhvi_AllHomes,Zip_Zhvi_BottomTier,Zip_Zhvi_BottomTier_yoy,Zip_Zhvi_Condominum,Zip_Zhvi_MiddleTier,Zip_Zhvi_MiddleTier_yoy,Zip_Zhvi_SingleFamilyResidence,Zip_Zhvi_Summary_AllHomes,Zip_Zhvi_TopTier,Zip_Zhvi_TopTier_yoy,Zip_ZriPerSqft_AllHomes,Zip_Zri_AllHomes,Zip_Zri_AllHomesPlusMultifamily,Zip_Zri_AllHomesPlusMultifamily_Summary,Zip_Zri_AllHomes_Summary,Zip_Zri_MultiFamilyResidenceRental,Zip_Zri_MultiFamilyResidenceRental_Summary,Zip_Zri_SingleFamilyResidenceRental,Zip_Zri_SingleFamilyResidenceRental_Summary
90064-CA,2010,9,24129,13.7798165925762,,12.8389362285444,,,,,,489.495798319328,,,541.583333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.0,,,,48.75,34.08,16.7741935483871,,15.4471544715447,,477500.0,655600.0,818400.0,1155000.0,1639900.0,810100.0,628900.0,0.00995664043680745,542100.0,810100.0,-0.00430186823992134,851900.0,,1379400.0,0.00936631055173423,,,,,,,,,
90064-CA,2010,10,24130,13.0655351371504,,13.9251549718167,,,,,,490.053050397878,,,543.805080352514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.0,,,,58.24,26.29,13.2450331125828,,14.0495867768595,20.26,475600.0,646300.0,816400.0,1143300.0,1650400.0,807900.0,617100.0,-0.0153183341311632,535500.0,807900.0,-0.0102903344358692,852700.0,,1377800.0,0.0172019195275009,,,,,,,,,
90064-CA,2010,11,24131,15.0365533401925,,14.8796385695471,,,,,,482.887951242382,,,534.202673669133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.0,,,,63.96,21.43,14.0845070422535,,13.5135135135135,20.12,473500.0,639700.0,817600.0,1133300.0,1658700.0,804000.0,605900.0,-0.0422067657287385,531400.0,804000.0,-0.0240349599417334,852900.0,,1374900.0,0.0177659338218965,2.224,3459.0,3326.0,,,2582.0,,3679.0,
90064-CA,2010,12,24132,13.2385419060295,,14.1437310758999,,,,,,478.729778310365,,,516.908212560386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.0,,,,68.32,18.77,8.52713178294574,,8.82352941176471,20.0,473000.0,639700.0,826400.0,1146300.0,1657500.0,803100.0,603200.0,-0.0454185788890647,533200.0,803100.0,-0.0327592436468746,859500.0,,1375000.0,0.00644122383252818,2.24,3474.0,3350.0,,,2599.0,,3714.0,
90064-CA,2010,1,24121,,,,,,,,,537.338109672086,,,556.184422942619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.0,,,,40.12,45.89,,,,,506400.0,656100.0,841600.0,1198600.0,1688300.0,827700.0,628300.0,-0.020576773187841,553500.0,827700.0,-0.0172168131085253,904700.0,,1387200.0,-0.0314201927105153,,,,,,,,,
90064-CA,2010,2,24122,,,,,,,,,520.652027360218,,,543.805080352514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.0,,,,38.58,45.21,,,,,507400.0,653000.0,831100.0,1195600.0,1682600.0,822700.0,628700.0,-0.0188826466916355,551500.0,822700.0,-0.0225733634311512,898300.0,,1395600.0,-0.019255094869993,,,,,,,,,
90064-CA,2010,3,24123,,,,,,,,,513.215859030837,,,543.805080352514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.0,,,,36.1,50.41,,,,,503400.0,654800.0,826500.0,1186200.0,1667200.0,817700.0,631500.0,-0.00878982891225867,550000.0,817700.0,-0.0217729393468118,897100.0,,1393900.0,-0.014354405317494,,,,,,,,,
90064-CA,2010,4,24124,,,,,,,,,517.030286049375,,,556.0903692545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.0,,,,32.32,53.97,,,,,498800.0,654700.0,824700.0,1184900.0,1656600.0,814300.0,631800.0,-0.000632711167352104,553600.0,814300.0,-0.0158327290306986,890200.0,,1390900.0,-0.00749250749250749,,,,,,,,,
90064-CA,2010,5,24125,,,,,,,,,517.030286049375,,,556.89343768814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.0,,,,32.48,52.38,,,,,494200.0,653700.0,824100.0,1170300.0,1641400.0,812200.0,631900.0,0.00621019108280255,557900.0,812200.0,-0.0102364123811845,877800.0,,1389700.0,0.000575995392036864,,,,,,,,,
90064-CA,2010,6,24126,,,,,,,,,543.805080352514,,,568.181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.0,,,,36.0,50.05,,,,,487400.0,654500.0,824400.0,1155200.0,1639200.0,812300.0,633200.0,0.0126339357108588,554900.0,812300.0,-0.00257858546168959,866900.0,,1393200.0,0.0108104186316477,,,,,,,,,
