Region,Year,Month,MonthId,Zip_Listings_PriceCut_SeasAdj_AllHomes,Zip_Listings_PriceCut_SeasAdj_Condominum,Zip_Listings_PriceCut_SeasAdj_SingleFamilyResidence,Zip_MedianListingPricePerSqft_1Bedroom,Zip_MedianListingPricePerSqft_2Bedroom,Zip_MedianListingPricePerSqft_3Bedroom,Zip_MedianListingPricePerSqft_4Bedroom,Zip_MedianListingPricePerSqft_5BedroomOrMore,Zip_MedianListingPricePerSqft_AllHomes,Zip_MedianListingPricePerSqft_CondoCoop,Zip_MedianListingPricePerSqft_DuplexTriplex,Zip_MedianListingPricePerSqft_Sfr,Zip_MedianListingPrice_1Bedroom,Zip_MedianListingPrice_2Bedroom,Zip_MedianListingPrice_3Bedroom,Zip_MedianListingPrice_4Bedroom,Zip_MedianListingPrice_5BedroomOrMore,Zip_MedianListingPrice_AllHomes,Zip_MedianListingPrice_CondoCoop,Zip_MedianListingPrice_DuplexTriplex,Zip_MedianListingPrice_Sfr,Zip_MedianPctOfPriceReduction_AllHomes,Zip_MedianPctOfPriceReduction_Condominum,Zip_MedianPctOfPriceReduction_SingleFamilyResidence,Zip_MedianRentalPricePerSqft_1Bedroom,Zip_MedianRentalPricePerSqft_2Bedroom,Zip_MedianRentalPricePerSqft_3Bedroom,Zip_MedianRentalPricePerSqft_4Bedroom,Zip_MedianRentalPricePerSqft_5BedroomOrMore,Zip_MedianRentalPricePerSqft_AllHomes,Zip_MedianRentalPricePerSqft_CondoCoop,Zip_MedianRentalPricePerSqft_DuplexTriplex,Zip_MedianRentalPricePerSqft_Mfr5Plus,Zip_MedianRentalPricePerSqft_Sfr,Zip_MedianRentalPricePerSqft_Studio,Zip_MedianRentalPrice_1Bedroom,Zip_MedianRentalPrice_2Bedroom,Zip_MedianRentalPrice_3Bedroom,Zip_MedianRentalPrice_4Bedroom,Zip_MedianRentalPrice_5BedroomOrMore,Zip_MedianRentalPrice_AllHomes,Zip_MedianRentalPrice_CondoCoop,Zip_MedianRentalPrice_DuplexTriplex,Zip_MedianRentalPrice_Mfr5Plus,Zip_MedianRentalPrice_Sfr,Zip_MedianRentalPrice_Studio,Zip_MedianValuePerSqft_AllHomes,Zip_Median_PriceCut_Dollar_AllHomes,Zip_Median_PriceCut_Dollar_Condominum,Zip_Median_PriceCut_Dollar_SingleFamilyResidence,Zip_PctOfHomesDecreasingInValues_AllHomes,Zip_PctOfHomesIncreasingInValues_AllHomes,Zip_PctOfListingsWithPriceReductions_AllHomes,Zip_PctOfListingsWithPriceReductions_Condominum,Zip_PctOfListingsWithPriceReductions_SingleFamilyResidence,Zip_PriceToRentRatio_AllHomes,Zip_Zhvi_1bedroom,Zip_Zhvi_2bedroom,Zip_Zhvi_3bedroom,Zip_Zhvi_4bedroom,Zip_Zhvi_5BedroomOrMore,Zip_Zhvi_AllHomes,Zip_Zhvi_BottomTier,Zip_Zhvi_BottomTier_yoy,Zip_Zhvi_Condominum,Zip_Zhvi_MiddleTier,Zip_Zhvi_MiddleTier_yoy,Zip_Zhvi_SingleFamilyResidence,Zip_Zhvi_Summary_AllHomes,Zip_Zhvi_TopTier,Zip_Zhvi_TopTier_yoy,Zip_ZriPerSqft_AllHomes,Zip_Zri_AllHomes,Zip_Zri_AllHomesPlusMultifamily,Zip_Zri_AllHomesPlusMultifamily_Summary,Zip_Zri_AllHomes_Summary,Zip_Zri_MultiFamilyResidenceRental,Zip_Zri_MultiFamilyResidenceRental_Summary,Zip_Zri_SingleFamilyResidenceRental,Zip_Zri_SingleFamilyResidenceRental_Summary
90403-CA,2010,9,24129,9.54683563632634,,,,,,,,611.368142762723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.0,,,,51.3,36.79,10.9243697478992,,,,453000.0,713300.0,1093900.0,1557100.0,2060200.0,762000.0,511600.0,-0.0299582859309822,690100.0,762000.0,-0.0609981515711645,,,1279400.0,-0.102553310886644,,,,,,,,,
90403-CA,2010,10,24130,13.0262523316252,,,,,,,,600.092678405931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.0,,,,58.07,30.39,15.9663865546218,,,19.95,443100.0,720500.0,1076100.0,1571800.0,2033700.0,760800.0,506000.0,-0.0460030165912519,698700.0,760800.0,-0.0792690306184195,,,1269800.0,-0.0981534090909091,,,,,,,,,
90403-CA,2010,11,24131,11.969529402488,,,,,,,,601.388888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.0,,,,59.01,28.21,12.9310344827586,,,19.89,434300.0,721400.0,1058300.0,1597500.0,2042100.0,754400.0,499100.0,-0.0621946636602781,699900.0,754400.0,-0.104569732937685,,,1258600.0,-0.105281865358641,2.506,3484.0,3373.0,,,3048.0,,6275.0,
90403-CA,2010,12,24132,13.5971737804828,,,,,,,,597.34663591339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.0,,,,63.21,25.13,8.82352941176471,,,19.74,434600.0,723100.0,1040100.0,1633300.0,2072800.0,756900.0,493400.0,-0.0796493191568737,702600.0,756900.0,-0.077063772710645,,,1260800.0,-0.0735542655595562,2.528,3485.0,3386.0,,,3050.0,,6272.0,
90403-CA,2010,1,24121,,,,,,,,,596.908481818933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.0,,,,32.53,60.89,,,,,,726500.0,1089100.0,1612400.0,2131100.0,778200.0,543200.0,0.0640548481880509,707100.0,778200.0,-0.028100412139378,,,1281200.0,-0.182647527910686,,,,,,,,,
90403-CA,2010,2,24122,,,,,,,,,622.37880344774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.0,,,,33.54,58.62,,,,,,716600.0,1078700.0,1544000.0,2049500.0,763200.0,550700.0,0.0889855645639707,695100.0,763200.0,-0.0446864438603079,,,1237600.0,-0.206514073219209,,,,,,,,,
90403-CA,2010,3,24123,,,,,,,,,611.267605633803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,,,,34.32,58.36,,,,,,717000.0,1091500.0,1567100.0,2039100.0,774400.0,553500.0,0.115927419354839,692700.0,774400.0,-0.0190017734988599,,,1258700.0,-0.182024954510008,,,,,,,,,
90403-CA,2010,4,24124,,,,,,,,,597.754911131899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.0,,,,31.42,60.19,,,,,,709200.0,1100900.0,1571100.0,2038900.0,768700.0,549200.0,0.11967380224261,683000.0,768700.0,-0.0198903480810914,,,1285600.0,-0.155654800998292,,,,,,,,,
90403-CA,2010,5,24125,,,,,,,,,612.471199165848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.0,,,,35.68,55.93,,,,,,709700.0,1117700.0,1566900.0,2063700.0,763500.0,543200.0,0.106088373040114,679600.0,763500.0,-0.0285023539890571,,,1307700.0,-0.134603930911257,,,,,,,,,
90403-CA,2010,6,24126,,,,,,,,,601.388888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0,,,,36.84,53.68,,,,,,712500.0,1135400.0,1562100.0,2058600.0,759300.0,537400.0,0.0858759345322287,679300.0,759300.0,-0.0350743423560808,,,1312100.0,-0.1226345703778,,,,,,,,,
