Region,Year,Month,MonthId,Zip_Listings_PriceCut_SeasAdj_AllHomes,Zip_Listings_PriceCut_SeasAdj_Condominum,Zip_Listings_PriceCut_SeasAdj_SingleFamilyResidence,Zip_MedianListingPricePerSqft_1Bedroom,Zip_MedianListingPricePerSqft_2Bedroom,Zip_MedianListingPricePerSqft_3Bedroom,Zip_MedianListingPricePerSqft_4Bedroom,Zip_MedianListingPricePerSqft_5BedroomOrMore,Zip_MedianListingPricePerSqft_AllHomes,Zip_MedianListingPricePerSqft_CondoCoop,Zip_MedianListingPricePerSqft_DuplexTriplex,Zip_MedianListingPricePerSqft_Sfr,Zip_MedianListingPrice_1Bedroom,Zip_MedianListingPrice_2Bedroom,Zip_MedianListingPrice_3Bedroom,Zip_MedianListingPrice_4Bedroom,Zip_MedianListingPrice_5BedroomOrMore,Zip_MedianListingPrice_AllHomes,Zip_MedianListingPrice_CondoCoop,Zip_MedianListingPrice_DuplexTriplex,Zip_MedianListingPrice_Sfr,Zip_MedianPctOfPriceReduction_AllHomes,Zip_MedianPctOfPriceReduction_Condominum,Zip_MedianPctOfPriceReduction_SingleFamilyResidence,Zip_MedianRentalPricePerSqft_1Bedroom,Zip_MedianRentalPricePerSqft_2Bedroom,Zip_MedianRentalPricePerSqft_3Bedroom,Zip_MedianRentalPricePerSqft_4Bedroom,Zip_MedianRentalPricePerSqft_5BedroomOrMore,Zip_MedianRentalPricePerSqft_AllHomes,Zip_MedianRentalPricePerSqft_CondoCoop,Zip_MedianRentalPricePerSqft_DuplexTriplex,Zip_MedianRentalPricePerSqft_Mfr5Plus,Zip_MedianRentalPricePerSqft_Sfr,Zip_MedianRentalPricePerSqft_Studio,Zip_MedianRentalPrice_1Bedroom,Zip_MedianRentalPrice_2Bedroom,Zip_MedianRentalPrice_3Bedroom,Zip_MedianRentalPrice_4Bedroom,Zip_MedianRentalPrice_5BedroomOrMore,Zip_MedianRentalPrice_AllHomes,Zip_MedianRentalPrice_CondoCoop,Zip_MedianRentalPrice_DuplexTriplex,Zip_MedianRentalPrice_Mfr5Plus,Zip_MedianRentalPrice_Sfr,Zip_MedianRentalPrice_Studio,Zip_MedianValuePerSqft_AllHomes,Zip_Median_PriceCut_Dollar_AllHomes,Zip_Median_PriceCut_Dollar_Condominum,Zip_Median_PriceCut_Dollar_SingleFamilyResidence,Zip_PctOfHomesDecreasingInValues_AllHomes,Zip_PctOfHomesIncreasingInValues_AllHomes,Zip_PctOfListingsWithPriceReductions_AllHomes,Zip_PctOfListingsWithPriceReductions_Condominum,Zip_PctOfListingsWithPriceReductions_SingleFamilyResidence,Zip_PriceToRentRatio_AllHomes,Zip_Zhvi_1bedroom,Zip_Zhvi_2bedroom,Zip_Zhvi_3bedroom,Zip_Zhvi_4bedroom,Zip_Zhvi_5BedroomOrMore,Zip_Zhvi_AllHomes,Zip_Zhvi_BottomTier,Zip_Zhvi_BottomTier_yoy,Zip_Zhvi_Condominum,Zip_Zhvi_MiddleTier,Zip_Zhvi_MiddleTier_yoy,Zip_Zhvi_SingleFamilyResidence,Zip_Zhvi_Summary_AllHomes,Zip_Zhvi_TopTier,Zip_Zhvi_TopTier_yoy,Zip_ZriPerSqft_AllHomes,Zip_Zri_AllHomes,Zip_Zri_AllHomesPlusMultifamily,Zip_Zri_AllHomesPlusMultifamily_Summary,Zip_Zri_AllHomes_Summary,Zip_Zri_MultiFamilyResidenceRental,Zip_Zri_MultiFamilyResidenceRental_Summary,Zip_Zri_SingleFamilyResidenceRental,Zip_Zri_SingleFamilyResidenceRental_Summary
93420-CA,2010,9,24129,18.7436851717609,,18.8172710097873,,,259.081560283688,250.808379596736,,260.36709721278,,,263.574797963734,,,,,,,,,,4.25724637681159,,4.16666666666666,,,,,,,,,,,,,,,,,,,,,,,249.0,25000.0,,25000.0,77.41,13.11,21.8543046357616,,22.3826714801444,,,309200.0,453600.0,650500.0,883800.0,485500.0,321400.0,-0.0700231481481482,271200.0,485500.0,-0.0380424014265901,516300.0,,726500.0,-0.0814262232899229,,,,,,,,,
93420-CA,2010,10,24130,17.8436103928776,,18.0733467390279,,,257.681278164687,246.011214084942,,257.366778151132,,,260.695959625421,,,,,,,,,,3.5781479155584,,3.0,,,,,,,,,,,,,,,,,,,,,,,246.0,20000.0,,20000.0,80.47,10.8,19.6666666666667,,19.8529411764706,16.05,,306300.0,447800.0,642700.0,882400.0,481700.0,318500.0,-0.0792136455623012,260700.0,481700.0,-0.039481555333998,508300.0,,723700.0,-0.0766777239091605,,,,,,,,,
93420-CA,2010,11,24131,17.7505139461386,,18.3061006095835,,,258.371496611101,246.011214084942,,256.225189462288,,,260.695959625421,,,,,,,,,,4.18410041841004,,4.23800644176979,,,,,,,,,,,,,,,,,,,,,,,244.0,20000.0,,20000.0,82.22,10.13,15.7534246575342,,15.7894736842105,16.21,,304600.0,444100.0,637200.0,889900.0,478900.0,316600.0,-0.0823188405797101,253500.0,478900.0,-0.0364185110663984,504200.0,,723700.0,-0.0655907036797934,,,,,,,,,
93420-CA,2010,12,24132,20.0673814318361,,20.3149581311662,,,253.32259363673,246.011214084942,,252.824602970989,,,258.541107209254,,,,,,,,,,3.48696301597685,,3.43347639484979,,,,,,,,,,,,,,,,,,,,,,,241.0,15000.0,,15000.0,86.18,7.35,13.3574007220217,,13.4387351778656,16.34,,300500.0,437000.0,628300.0,892900.0,472500.0,312800.0,-0.0993377483443709,247700.0,472500.0,-0.0656515720783073,497000.0,,720700.0,-0.0651186924374108,,,,,,,,,
93420-CA,2010,1,24121,,,,,,274.9343832021,269.626644443241,,282.754459118173,,,286.694987255735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0,,,,82.22,10.9,,,,,,337900.0,500500.0,703100.0,970300.0,524300.0,352900.0,-0.0589333333333333,314200.0,524300.0,-0.0496646728294363,551900.0,,774100.0,-0.133534810835012,,,,,,,,,
93420-CA,2010,2,24122,,,,,,276.505061267981,269.551388049709,,282.559785499215,,,282.92902066487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.0,,,,81.76,10.77,,,,,,342600.0,511200.0,703700.0,984800.0,534500.0,355600.0,-0.0355302413886629,314200.0,534500.0,-0.0136556560250969,564000.0,,777200.0,-0.11440291704649,,,,,,,,,
93420-CA,2010,3,24123,,,,,,273.930770563817,264.162561576355,,276.344818122321,,,280.150980574211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,,,,78.66,12.9,,,,,,342900.0,507600.0,698400.0,973500.0,532000.0,353600.0,-0.0204986149584488,311000.0,532000.0,-0.00542157412600486,561700.0,,775400.0,-0.0983720930232558,,,,,,,,,
93420-CA,2010,4,24124,,,,,,275.014628437683,265.136801928893,,276.281814828477,,,280.26515198569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0,,,,74.56,15.68,,,,,,342800.0,502700.0,696200.0,961500.0,529000.0,352500.0,-0.00423728813559322,310800.0,529000.0,0.00208372797878386,558600.0,,774100.0,-0.081186943620178,,,,,,,,,
93420-CA,2010,5,24125,,,,,,272.23597359736,265.99663573204,,272.307943130558,,,275.03787656603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,,,,69.73,19.15,,,,,,340200.0,494500.0,693000.0,940500.0,522300.0,350500.0,0.00429799426934097,308000.0,522300.0,0.000191497510532363,553300.0,,769600.0,-0.0714285714285714,,,,,,,,,
93420-CA,2010,6,24126,,,,,,274.109046603716,267.598320685018,,275.014628437683,,,277.777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,,,,70.57,17.84,,,,,,333100.0,485800.0,685400.0,915600.0,513200.0,344200.0,-0.00749711649365629,302000.0,513200.0,-0.00945763366145532,544400.0,,758600.0,-0.0731826511912034,,,,,,,,,
93420-CA,2010,7,24127,,,,,,269.238310708899,253.063709318551,,269.396551724138,,,273.759461732548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,,,,71.42,17.53,,,,,,323700.0,475600.0,674300.0,898400.0,502600.0,335300.0,-0.0314846909300982,293900.0,502600.0,-0.021417445482866,535100.0,,743400.0,-0.0810877626699629,,,,,,,,,
93420-CA,2010,8,24128,,,,,,260.709914320685,259.876783028548,,262.405382674516,,,266.964285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,,,,74.05,15.68,,,,,,315200.0,463700.0,662100.0,889200.0,492500.0,327200.0,-0.0535146080416546,283300.0,492500.0,-0.0312745869394178,526000.0,,732500.0,-0.083573126485675,,,,,,,,,
93420-CA,2011,1,24133,20.914938862106,,21.8811286974543,,,251.779935275081,244.186046511628,,251.7658800463,,,255.479115479115,,,,,,,,,,5.12820512820513,,5.00083347224537,,,,,,,,,,,,,,,,,,,,,,,238.0,29100.0,,22000.0,90.4,5.19,18.1818181818182,,18.6770428015564,17.42,,295400.0,426700.0,617900.0,885400.0,463900.0,308200.0,-0.126664777557382,246600.0,463900.0,-0.115201220675186,487500.0,,714700.0,-0.0767342720578737,,,,,,,,,
93420-CA,2011,2,24134,17.0347543746266,,16.6699062481844,,,247.158968932495,226.666666666667,,246.816770186335,,,250.814332247557,,,,,,,,,,3.64298724954463,,3.56092656963229,,,,,,,,,,,,,,,,,,,,,,,238.0,10000.0,,16500.0,91.43,4.35,13.7809187279152,,13.3858267716535,17.85,,294400.0,421300.0,616700.0,883100.0,459700.0,308200.0,-0.133295838020247,251500.0,459700.0,-0.139943872778297,484400.0,,713600.0,-0.0818322182192486,,,,,,,,,
