Region,Year,Month,MonthId,Zip_Listings_PriceCut_SeasAdj_AllHomes,Zip_Listings_PriceCut_SeasAdj_Condominum,Zip_Listings_PriceCut_SeasAdj_SingleFamilyResidence,Zip_MedianListingPricePerSqft_1Bedroom,Zip_MedianListingPricePerSqft_2Bedroom,Zip_MedianListingPricePerSqft_3Bedroom,Zip_MedianListingPricePerSqft_4Bedroom,Zip_MedianListingPricePerSqft_5BedroomOrMore,Zip_MedianListingPricePerSqft_AllHomes,Zip_MedianListingPricePerSqft_CondoCoop,Zip_MedianListingPricePerSqft_DuplexTriplex,Zip_MedianListingPricePerSqft_Sfr,Zip_MedianListingPrice_1Bedroom,Zip_MedianListingPrice_2Bedroom,Zip_MedianListingPrice_3Bedroom,Zip_MedianListingPrice_4Bedroom,Zip_MedianListingPrice_5BedroomOrMore,Zip_MedianListingPrice_AllHomes,Zip_MedianListingPrice_CondoCoop,Zip_MedianListingPrice_DuplexTriplex,Zip_MedianListingPrice_Sfr,Zip_MedianPctOfPriceReduction_AllHomes,Zip_MedianPctOfPriceReduction_Condominum,Zip_MedianPctOfPriceReduction_SingleFamilyResidence,Zip_MedianRentalPricePerSqft_1Bedroom,Zip_MedianRentalPricePerSqft_2Bedroom,Zip_MedianRentalPricePerSqft_3Bedroom,Zip_MedianRentalPricePerSqft_4Bedroom,Zip_MedianRentalPricePerSqft_5BedroomOrMore,Zip_MedianRentalPricePerSqft_AllHomes,Zip_MedianRentalPricePerSqft_CondoCoop,Zip_MedianRentalPricePerSqft_DuplexTriplex,Zip_MedianRentalPricePerSqft_Mfr5Plus,Zip_MedianRentalPricePerSqft_Sfr,Zip_MedianRentalPricePerSqft_Studio,Zip_MedianRentalPrice_1Bedroom,Zip_MedianRentalPrice_2Bedroom,Zip_MedianRentalPrice_3Bedroom,Zip_MedianRentalPrice_4Bedroom,Zip_MedianRentalPrice_5BedroomOrMore,Zip_MedianRentalPrice_AllHomes,Zip_MedianRentalPrice_CondoCoop,Zip_MedianRentalPrice_DuplexTriplex,Zip_MedianRentalPrice_Mfr5Plus,Zip_MedianRentalPrice_Sfr,Zip_MedianRentalPrice_Studio,Zip_MedianValuePerSqft_AllHomes,Zip_Median_PriceCut_Dollar_AllHomes,Zip_Median_PriceCut_Dollar_Condominum,Zip_Median_PriceCut_Dollar_SingleFamilyResidence,Zip_PctOfHomesDecreasingInValues_AllHomes,Zip_PctOfHomesIncreasingInValues_AllHomes,Zip_PctOfListingsWithPriceReductions_AllHomes,Zip_PctOfListingsWithPriceReductions_Condominum,Zip_PctOfListingsWithPriceReductions_SingleFamilyResidence,Zip_PriceToRentRatio_AllHomes,Zip_Zhvi_1bedroom,Zip_Zhvi_2bedroom,Zip_Zhvi_3bedroom,Zip_Zhvi_4bedroom,Zip_Zhvi_5BedroomOrMore,Zip_Zhvi_AllHomes,Zip_Zhvi_BottomTier,Zip_Zhvi_BottomTier_yoy,Zip_Zhvi_Condominum,Zip_Zhvi_MiddleTier,Zip_Zhvi_MiddleTier_yoy,Zip_Zhvi_SingleFamilyResidence,Zip_Zhvi_Summary_AllHomes,Zip_Zhvi_TopTier,Zip_Zhvi_TopTier_yoy,Zip_ZriPerSqft_AllHomes,Zip_Zri_AllHomes,Zip_Zri_AllHomesPlusMultifamily,Zip_Zri_AllHomesPlusMultifamily_Summary,Zip_Zri_AllHomes_Summary,Zip_Zri_MultiFamilyResidenceRental,Zip_Zri_MultiFamilyResidenceRental_Summary,Zip_Zri_SingleFamilyResidenceRental,Zip_Zri_SingleFamilyResidenceRental_Summary
92345-CA,2010,9,24129,15.9404044672739,,15.8702153789128,,,,,,,,,,,,,,,,,,,5.88803088803089,,5.88803088803089,,,,,,,,,,,,,,,,,,,,,,,69.0,6000.0,,6000.0,62.52,29.83,17.6642335766423,,17.6211453744493,,,75300.0,109200.0,141900.0,180000.0,114900.0,82000.0,-0.0272835112692764,,114900.0,0.00437062937062937,114900.0,,148000.0,-0.14252607184241,,,,,,,,,
92345-CA,2010,10,24130,14.876780771449,,14.9445520235804,,,,,,,,,,,,,,,,,,,5.48696844993142,,5.48696844993142,,,,,,,,,,,,,,,,,,,,,,,69.0,5000.0,,5000.0,57.91,34.68,15.3739612188366,,15.4596100278552,8.06,,75000.0,109900.0,141400.0,179800.0,114800.0,82300.0,0.00365853658536585,,114800.0,0.0177304964539007,114800.0,,147500.0,-0.129793510324484,,,,,,,,,
92345-CA,2010,11,24131,15.7106945252628,,15.9308156746038,,,,,,,,,,,,,,,,,,,6.90131124913733,,6.90131124913733,,,,,,,,,,,,,,,,,,,,,,,69.0,6850.0,,6850.0,55.1,37.38,16.0337552742616,,16.1702127659574,8.0,,75400.0,110400.0,140600.0,179400.0,115000.0,82600.0,0.0389937106918239,,115000.0,0.0304659498207885,115000.0,,146700.0,-0.116797110174594,0.732,1168.0,1167.0,,,1156.0,,1168.0,
92345-CA,2010,12,24132,20.1040625648495,,20.1810817120504,,,,,,,,,,,,,,,,,,,8.00640512409928,,8.08366233216458,,,,,,,,,,,,,,,,,,,,,,,69.0,7900.0,,7950.0,52.44,39.35,19.6275071633238,,19.6531791907514,7.89,,74900.0,111000.0,139700.0,178300.0,115100.0,82100.0,0.0340050377833753,,115100.0,0.0313620071684588,115100.0,,145500.0,-0.0962732919254658,0.74,1186.0,1183.0,,,1173.0,,1184.0,
92345-CA,2010,1,24121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,98.96,0.93,,,,,,75900.0,105300.0,145000.0,200600.0,111400.0,81100.0,-0.3512,,111400.0,-0.281753707285622,111400.0,,155700.0,-0.302106678619453,,,,,,,,,
92345-CA,2010,2,24122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,98.73,1.05,,,,,,77000.0,104400.0,143900.0,190900.0,110200.0,81400.0,-0.300085984522786,,110200.0,-0.256911665542819,110200.0,,153200.0,-0.290083410565338,,,,,,,,,
92345-CA,2010,3,24123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,98.15,1.51,,,,,,76000.0,104100.0,144300.0,188500.0,109400.0,80600.0,-0.257826887661142,,109400.0,-0.227946365561044,109400.0,,153000.0,-0.263715110683349,,,,,,,,,
92345-CA,2010,4,24124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,96.82,2.36,,,,,,76100.0,104200.0,145000.0,185900.0,110300.0,81500.0,-0.20873786407767,,110300.0,-0.190755685986794,110300.0,,152900.0,-0.240059642147117,,,,,,,,,
92345-CA,2010,5,24125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,94.2,4.16,,,,,,76200.0,104200.0,144300.0,183800.0,111400.0,82100.0,-0.168186423505572,,111400.0,-0.15220700152207,111400.0,,151800.0,-0.223529411764706,,,,,,,,,
92345-CA,2010,6,24126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,91.57,5.94,,,,,,76400.0,105000.0,143300.0,182300.0,112400.0,82200.0,-0.131995776135164,,112400.0,-0.110055423594616,112400.0,,150100.0,-0.206659619450317,,,,,,,,,
