Region,Year,Month,MonthId,Zip_Listings_PriceCut_SeasAdj_AllHomes,Zip_Listings_PriceCut_SeasAdj_Condominum,Zip_Listings_PriceCut_SeasAdj_SingleFamilyResidence,Zip_MedianListingPricePerSqft_1Bedroom,Zip_MedianListingPricePerSqft_2Bedroom,Zip_MedianListingPricePerSqft_3Bedroom,Zip_MedianListingPricePerSqft_4Bedroom,Zip_MedianListingPricePerSqft_5BedroomOrMore,Zip_MedianListingPricePerSqft_AllHomes,Zip_MedianListingPricePerSqft_CondoCoop,Zip_MedianListingPricePerSqft_DuplexTriplex,Zip_MedianListingPricePerSqft_Sfr,Zip_MedianListingPrice_1Bedroom,Zip_MedianListingPrice_2Bedroom,Zip_MedianListingPrice_3Bedroom,Zip_MedianListingPrice_4Bedroom,Zip_MedianListingPrice_5BedroomOrMore,Zip_MedianListingPrice_AllHomes,Zip_MedianListingPrice_CondoCoop,Zip_MedianListingPrice_DuplexTriplex,Zip_MedianListingPrice_Sfr,Zip_MedianPctOfPriceReduction_AllHomes,Zip_MedianPctOfPriceReduction_Condominum,Zip_MedianPctOfPriceReduction_SingleFamilyResidence,Zip_MedianRentalPricePerSqft_1Bedroom,Zip_MedianRentalPricePerSqft_2Bedroom,Zip_MedianRentalPricePerSqft_3Bedroom,Zip_MedianRentalPricePerSqft_4Bedroom,Zip_MedianRentalPricePerSqft_5BedroomOrMore,Zip_MedianRentalPricePerSqft_AllHomes,Zip_MedianRentalPricePerSqft_CondoCoop,Zip_MedianRentalPricePerSqft_DuplexTriplex,Zip_MedianRentalPricePerSqft_Mfr5Plus,Zip_MedianRentalPricePerSqft_Sfr,Zip_MedianRentalPricePerSqft_Studio,Zip_MedianRentalPrice_1Bedroom,Zip_MedianRentalPrice_2Bedroom,Zip_MedianRentalPrice_3Bedroom,Zip_MedianRentalPrice_4Bedroom,Zip_MedianRentalPrice_5BedroomOrMore,Zip_MedianRentalPrice_AllHomes,Zip_MedianRentalPrice_CondoCoop,Zip_MedianRentalPrice_DuplexTriplex,Zip_MedianRentalPrice_Mfr5Plus,Zip_MedianRentalPrice_Sfr,Zip_MedianRentalPrice_Studio,Zip_MedianValuePerSqft_AllHomes,Zip_Median_PriceCut_Dollar_AllHomes,Zip_Median_PriceCut_Dollar_Condominum,Zip_Median_PriceCut_Dollar_SingleFamilyResidence,Zip_PctOfHomesDecreasingInValues_AllHomes,Zip_PctOfHomesIncreasingInValues_AllHomes,Zip_PctOfListingsWithPriceReductions_AllHomes,Zip_PctOfListingsWithPriceReductions_Condominum,Zip_PctOfListingsWithPriceReductions_SingleFamilyResidence,Zip_PriceToRentRatio_AllHomes,Zip_Zhvi_1bedroom,Zip_Zhvi_2bedroom,Zip_Zhvi_3bedroom,Zip_Zhvi_4bedroom,Zip_Zhvi_5BedroomOrMore,Zip_Zhvi_AllHomes,Zip_Zhvi_BottomTier,Zip_Zhvi_BottomTier_yoy,Zip_Zhvi_Condominum,Zip_Zhvi_MiddleTier,Zip_Zhvi_MiddleTier_yoy,Zip_Zhvi_SingleFamilyResidence,Zip_Zhvi_Summary_AllHomes,Zip_Zhvi_TopTier,Zip_Zhvi_TopTier_yoy,Zip_ZriPerSqft_AllHomes,Zip_Zri_AllHomes,Zip_Zri_AllHomesPlusMultifamily,Zip_Zri_AllHomesPlusMultifamily_Summary,Zip_Zri_AllHomes_Summary,Zip_Zri_MultiFamilyResidenceRental,Zip_Zri_MultiFamilyResidenceRental_Summary,Zip_Zri_SingleFamilyResidenceRental,Zip_Zri_SingleFamilyResidenceRental_Summary
91316-CA,2010,9,24129,11.3429667557215,15.2870831121938,7.88322350637311,,,,,,,219.699041076054,,350.877192982456,,,,,,,,,,4.17014178482068,,3.60113421550095,,,,,,,,,,,,,,,,,,,,,,,272.0,19050.0,,20000.0,67.95,21.33,14.9152542372881,19.2592592592593,11.25,,155400.0,312900.0,445500.0,658400.0,1455800.0,400300.0,231000.0,0.00173460537727667,261800.0,400300.0,-0.037971641432348,504500.0,,1040000.0,-0.0504884506527892,,,,,,,,,
91316-CA,2010,10,24130,18.5573413618265,23.2063211210431,14.4114173676518,,,,,,,210.930009587728,,362.957059083078,,,,,,,,,,5.77243354873093,,5.1741979993101,,,,,,,,,,,,,,,,,,,,,,,271.0,25000.0,,30000.0,72.88,17.58,20.5696202531646,26.3888888888889,15.6976744186047,15.23,152700.0,309000.0,442700.0,660000.0,1463700.0,400400.0,232600.0,0.0228671943711522,261300.0,400400.0,-0.0407283181600383,506400.0,,1030100.0,-0.0533039242716662,,,,,,,,,
91316-CA,2010,11,24131,17.1183137054952,19.6748478350576,15.1608573307731,,,,,,,209.599439856432,,345.849802371542,,,,,,,,,,4.8960531884031,,4.86383593214406,,,,,,,,,,,,,,,,,,,,,,,269.0,22000.0,,40000.0,75.06,16.91,17.3770491803279,18.6567164179104,16.374269005848,15.17,152100.0,308900.0,441400.0,658000.0,1461400.0,400900.0,234600.0,0.0380530973451327,262200.0,400900.0,-0.0441106342393896,506800.0,,1021100.0,-0.0564590648678618,1.552,2331.0,2307.0,,,1837.0,,2603.0,
91316-CA,2010,12,24132,16.624101593829,16.9870748690807,16.3134476685516,,,,,,,210.356728016071,,331.157611825686,,,,,,,,,,5.32214175340271,,4.77379894609493,,,,,,,,,,,,,,,,,,,,,,,269.0,24950.0,,22700.0,77.67,14.87,13.4868421052632,14.0845070422535,12.962962962963,15.21,154500.0,313400.0,442900.0,661000.0,1449600.0,402900.0,234100.0,0.0169417897480452,260000.0,402900.0,-0.0409426327064984,507900.0,,1023900.0,-0.0430841121495327,1.548,2329.0,2315.0,,,1818.0,,2618.0,
91316-CA,2010,1,24121,,,,,,,,,,231.006959914441,,363.728271110338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.0,,,,67.93,24.16,,,,,158600.0,316000.0,458800.0,687500.0,1497900.0,418100.0,235400.0,-0.0793899100508408,266200.0,418100.0,-0.0203842549203374,522000.0,,1045000.0,-0.0720184708285232,,,,,,,,,
91316-CA,2010,2,24122,,,,,,,,,,229.499742135121,,349.036402569593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0,,,,67.24,25.08,,,,,160500.0,313700.0,459000.0,665800.0,1489500.0,414600.0,237400.0,-0.0579365079365079,265200.0,414600.0,-0.0247000705716302,516000.0,,1020800.0,-0.104639943864573,,,,,,,,,
91316-CA,2010,3,24123,,,,,,,,,,228.708133971292,,349.036402569593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0,,,,63.92,27.33,,,,,159700.0,315800.0,457800.0,673400.0,1464000.0,410000.0,235600.0,-0.062475129327497,263500.0,410000.0,-0.029585798816568,516200.0,,1024800.0,-0.10560307208937,,,,,,,,,
91316-CA,2010,4,24124,,,,,,,,,,228.784403669725,,349.815875459368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,,,,62.89,28.3,,,,,158500.0,317100.0,455900.0,670800.0,1456800.0,406500.0,232700.0,-0.0692,263000.0,406500.0,-0.0337532683622534,514400.0,,1043600.0,-0.0902275302937843,,,,,,,,,
91316-CA,2010,5,24125,,,,,,,,,,229.499742135121,,349.036402569593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0,,,,60.61,29.95,,,,,156400.0,322200.0,454900.0,673400.0,1467600.0,404300.0,229400.0,-0.0655804480651731,264200.0,404300.0,-0.0330064577852188,511700.0,,1053000.0,-0.0774487471526196,,,,,,,,,
91316-CA,2010,6,24126,,,,,,,,,,218.459553736994,,348.445219412961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0,,,,58.53,31.19,,,,,154400.0,326600.0,453000.0,677700.0,1485400.0,402800.0,227500.0,-0.0536605657237937,266700.0,402800.0,-0.0307988450433109,506500.0,,1059300.0,-0.0596537949400799,,,,,,,,,
