"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"United States",0,2e+05,207989,215000,209900,199900,199900,199000,189900,192000,197900,194900,189000,179900,179000,180000,179900,180000,184999,189900,189900,189900,189000,179900,175000,165000,179500,179000,178000,179000,174900,170000,169900,165900,169900,189500,194900,194000,199000,199000,199900,199999,199900,2e+05,2e+05,202000,210000,219900,215000,208990,215000,220000,215000,219000,219900,219900,218900,219900,219000,219000,215625,215900,219900,220995,220000,229000,239900,235000,229900,229000,228900,225000,224900,225000,228900,230000,237500,239800,240595,239900,239950,245000,245000,239900,240000,249000,249500,249900,250000,250000,253476,250000,250000,250000
"New York, NY",1,479900,479000,485000,479000,479000,475000,475000,475000,479000,475000,475000,469000,469000,459000,465000,459000,460000,465000,460000,459900,460000,459999,459000,459000,459000,459007,459000,459000,459000,459000,459000,459000,459000,459000,475000,475000,479000,489000,489000,495000,499000,489999,499000,499000,499000,509000,519000,520000,525000,525000,525000,520000,529000,539000,549000,549000,549000,549000,549000,549000,549000,529000,529900,549900,569000,575000,579000,589000,599000,599000,619000,620000,635000,639000,645000,650000,649999,669000,660000,650000,650000,650000,650000,675000,685000,679000,677250,679000,679000,695000,699000,699000,699000
"Los Angeles, CA",2,430000,425000,430000,429000,425000,415000,4e+05,403450,425000,425000,4e+05,399000,380000,375000,375000,370000,375000,379000,379000,384995,380000,395000,399000,390000,379900,385990,389900,388000,399900,4e+05,399900,399900,391000,419000,425000,429900,445000,450000,464888,484945,499000,509000,549000,550000,550000,565000,556000,579000,550000,558000,558000,579000,590000,599999,615000,625000,625000,625000,605000,615000,620000,628000,629000,665000,676250,687000,688000,699000,699000,699000,699900,699000,699000,699000,707000,704894,738944,749000,749900,750000,759000,769750,779000,755000,798000,798000,799000,8e+05,799900,799900,799900,810000,8e+05
"Chicago, IL",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,158490,154000,159900,169900,164945,169900,179945,182547.5,185000,189000,189900,184000,175000,162000,165000,175000,185000,195000,196999,195000,199000,193212.5,199000,195000,189900,189900,188500,199000,210000,210000,205000,2e+05,199900,2e+05,199900,195000,194450,187000,189900,205000,209450,220000,225000,220000,220000,220000
"Dallas, TX",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144900,150000,150000,149900,149400,150950,159900,150000,150000,139999,140000,139900,155000,155000,159900,164900,149000,149900,159450,150000,149900,145000,164900,165000,160000,159900,159900,155000,156000,164900,165000,154900,150000,152300,164950,156400,159900,165500,168950,179999.5,189250,198500,189700,195000,199900,199949.5,2e+05,225000,210000,225000,225000,220000,205000,220000,222500,225000
"Philadelphia, PA",5,189900,190000,199500,191000,190000,189900,188000,181000,184750,179900,179900,179000,179900,179775,179900,175000,178000,175000,176000,179200,178000,179900,180000,184994.5,181100,184900,182700,183995,180000,189900,205000,193000,188990,189500,189250,185000,175000,184900,184850,185000,189990,189990,187900,186500,194500,195990,195000,189900,184900,189249.5,190000,190000,194138.5,189900,189900,184900,187990,184900,190000,189900,184900,189000,195000,195000,184500,185000,184500,185000,185900,180000,179900,179900,180000,180000,179900,189000,185000,183750,189000,189850,189000,192500,192000,192000,192000,190000,199000,194900,199900,2e+05,199000,199000,199000
"Houston, TX",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,269000,265990,265000,249275,225000,255000,275000,269000,279000,262000,282500,285000,279995,280990,297000,299000,308495,322494.5,362250,325495,325990,329000,328995
"Washington, DC",7,,,,,,,,,,,,,,,,,,,,,,,,,,,297995,298000,299920,305992.5,320000,319990,324990,319990,324990,325040,329280,326495,336995,336490,332422.5,331740,338990,344990,346455,345990,345582.5,352990,350445,367990,350000,344990,359990,359000,365732.5,350769.5,349990,360000,349500,349050,348995,343400,343400,354745,367990,351495,329990,344900,355000,349900,347990,350000,359980,365445,362481,375000,369900,384990,388990,408490,396282.5,389990,394490,389890,399450,399990,395575,425000,442500,414990,409750,424800,389445
"Miami, FL",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000,249000,250000,249000,243900,249000,249900,250000,249949.5,259250,250000,245000,252450,250000,265000,269000,270000,260000,263000,269000,274950,285000,290000,3e+05,3e+05,313450,3e+05,295000,325000,329000,325000,330000,331200,350000,364000,355000,369900,380000,389900,385000,389450,379900,380000,385000,385000,399000
"Boston, MA",9,309250,319450,324999,339900,344950,340000,344400,339000,335900,333000,327200,315000,309000,299900,299900,299000,310000,323000,315000,310000,319900,318450,299900,299000,295000,299900,317000,329900,329999.5,339900,329900,329900,325000,324900,334900,329900,330000,339000,349000,359900,369900,394450,389900,380000,384447.5,389900,379900,369950,364900,378000,379675,399000,399900,4e+05,4e+05,399900,399999,410000,399999,399900,399900,399998,424900,439000,439900,439900,444450,433800,438000,444900,435000,430000,420000,419950,429900,439900,449900,459900,475000,467450,469000,469000,457000,439900,450000,449900,489000,499900,519900,505500,499900,499900,525000
