"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"United States",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,129900,130000,134900,137500,139500,139900,139500,139900,139900,139900,139000,137900,135000,139900,140000,145000,149500,149900,149750,149900,149500,149000,146500,143500,145000,149000,149900,150000,157500,159000,159000,159000,159500,159000,159000,157995.5,159000,159900,164000,168000,169736,169900,169900,169900,171500,172500,170000,169900,169900,172500,178000,180000,185000,188000,187990,185900,189000
"New York, NY",1,284900,279900,289000,282000,288900,280000,279000,272900,279000,280000,279000,275000,273945,264900,275000,269900,269000,269000,264900,259900,259000,254999.5,249999,249900,250000,250000,258000,259999,264900,259900,255000,249900,249900,249000,270000,269000,270000,275000,275000,274999,275000,268900,265000,269000,269000,269888,279900,279000,280000,279000,285000,284990,289000,3e+05,299000,299000,299777,299900,299000,299900,3e+05,299000,299000,299000,290000,299000,309000,3e+05,308000,317950,319000,319900,349000,349000,324900,344900,325000,325000,325000,325000,329000,333000,339000,339000,349000,349500,349900,349900,350000,350000,349999,349000,349900
"Los Angeles, CA",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379000,375000,368000,375000,380000,389999,397000,399000,399500,399000,399990,399000,399000,385000,389000,399900,410000,420000,435000,438000,439000,439000,439900,439000,430000,430000,435000,445000,449000,449900,450000,459900,464972.5,465000,469900,475000,475000,466400,474672,479000,489900,499000,499000,499000,499990,5e+05,505000
"Chicago, IL",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119000,118900,119000,119900,123000,125000,129900,129900,129900,129900,129900,125000,125000,124900,129900,134990,139900,143900,145000,145000,144900,144900,141500,139900,137000,136000,139900,145000,149000,150000,152900,154900,151000,150000,149900,148500,144900,144900,149000,150000,155000,159900,160000,159900,159000,158000,159000,156000,153000,150000,159900,165000,169000,169900,174500,172000,172000,170000
"Dallas, TX",4,114900,115000,119250,119900,118825,119900,119900,119250,131715,125000,119900,110000,107000,110000,112000,114999,119900,120000,116200,109900,102100,94500,110000,109900,99900,110750,109900,109900,110000,110000,110000,107850,102000,107500,124900,129900,129500,134000,143000,145000,139900,139900,144680,142000,142250,144400,139500,130000,124000,129000,142750,147000,154950,139900,139500,147000,140000,139000,132500,139900,148750,152725,159900,174000,172500,170000,165000,174900,179000,184450,185250,189000,185000,195000,212950,217495,225000,225000,220000,229900,229900,230000,226500,235000,235000,239900,249500,255000,265000,259000,255000,250000,255000
"Philadelphia, PA",5,179900,184900,189900,189000,187900,187900,184900,179990,184900,179900,179900,178000,174900,174900,172500,169900,172800,169889,168500,168000,163000,159900,164900,159000,159900,164900,165000,169000,165450,165000,169900,161900,159900,159900,174900,174900,169900,172000,174945,176000,179250,179900,174900,174900,172800,174900,174900,174900,174900,174900,182000,185000,189000,188600,181736,179990,180550,179900,179900,174900,174470,179900,185000,189250,185000,185000,182000,180000,182000,183900,184199,178900,179000,182250,185500,189000,189900,189900,189900,189500,184900,187000,185000,179900,179999,184900,189900,199900,199900,199900,199900,199900,199900
"Houston, TX",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900,199990,2e+05,209999,220000,219700,228500,225000,230000,229900,229250,230000,225000,229650,229000,220000,214913.5,220000,228500,230000,230000,231684,225000,228000,230000
"Washington, DC",7,209900,215000,225000,230000,228000,225000,228250,221900,234087.5,230000,229900,225000,215000,215000,217000,219900,225000,226000,196307.5,220000,219000,210000,214900,209900,209000,222000,229000,239900,249900,254990,249900,245000,248888,249900,266395,258999,255995,269900,275000,287745,292000,295000,294500,290000,299000,299900,290000,280500,275000,289900,295000,299950,305000,302500,299900,299900,306245,305000,299900,294990,295900,299000,299500,299900,3e+05,299990,279000,294900,298000,298997.5,290000,295000,299000,3e+05,313450,315000,314900,315000,312572,310000,316895,319900,324900,319000,320000,325000,329900,335000,334900,336997.5,334999,326000,339500
"Miami, FL",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170000,169500,164900,163500,162000,165000,164900,164900,164500,164900,167000,167900,170000,174900,170995,178949.5,178000,175000,175000,178900,184900,189900,192000,196900,209900,214000,215000,219900,215000,225000,225000,229900,233000,235000,239900,243700,245000,244450,240000,245000,249000,249849.5,249900,249900,250000,250000,255000
"Atlanta, GA",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117000,109900,109250,119900,120000,125000,125000,129500,125000,127500,129900,129900,124000,120000,124900,129450,130000,132000,134900,135000,132650,135000,135000,134900,134000,134245,130000,136500,139900,145000,149900,149900,150000,150000,152250,157000,157000,153000,157925,159900,169900,174900,172700,174900,179022,180000,185000
