"RegionID","RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
102001,"United States",0,4.990499049905,4.76947535771065,4.84652665589661,5.26371196968102,5.07936507936508,5.01078877966914,4.84429065743944,4.54618641299318,4.34971726837755,4.34782608695652,4.35406698564593,4.37773608505316,4.44642063139173,4.48430493273543,4.65769676200019,5,4.74119182253153,4.45859872611465,4.25149700598802,4.13793103448276,4.04858299595142,4.04,4.03846153846153,4.0650406504065,4.04,4.06121247792819,4.16671875072339,4.59136822773186,4.44543231829295,4.18410041841004,4.02123103375611,3.85989992852037,3.84763370527126,3.78927945017961,3.7878931360132,3.77891623600264,3.76222723852521,3.80915736821854,3.88461538461539,4.36681222707423,4.08164098294078,3.84911470361817,3.63636363636364,3.51000351000351,3.45065562456867,3.4494653328734,3.48712446351931,3.45065562456867,3.48918353105373,3.51000351000351,3.57398141529665,3.90850728655008,3.70507595405706,3.5483870967742,3.42995169082125,3.35195530726257,3.33889816360601,3.34075723830735,3.36134453781513,3.3567662565905,3.36666666666666,3.35130722619165,3.36134453781513,3.70370370370371,3.4494653328734,3.33889816360601,3.29032258064517,3.20297951582867,3.17510715986664,3.18627450980392,3.13479623824452,3.19490158115521,3.1986531986532,3.22581685747373,3.22595734316605,3.3816425120773,3.22788896061975,3.11111111111111,3.03214069132808,3.000600120024,3.00141836633514,2.99065420560748,2.98552022689954,3.00375469336671,2.98953662182362
394913,"New York, NY",1,4.54763741436142,4.44938820912124,4.4543429844098,4.80961923847696,4.77326968973747,4.66667444447037,4.4004795042177,4.18410041841004,4.16840350145894,4.26216821170403,4.283122374925,4.34858236214994,4.44775484145563,4.4543429844098,4.52173913043479,4.76947535771065,4.55235204855842,4.41826215022091,4.2411309682582,4.16,4.14850223316472,4.16,4.11522633744856,4.11522633744856,4.14507772020726,4.11522633744856,4.3010752688172,4.55580865603644,4.29184549356223,4.12087912087912,4.00762404496029,4.00801603206413,3.85185185185185,3.86100386100386,3.89972144846796,3.96158463385354,3.98782853248552,3.9647577092511,4.03849716419186,4.17618023265728,4.12979351032449,4.02666666666667,3.86100386100386,3.82950891789439,3.79523389232127,3.78378378378378,3.80961923847696,3.81818181818182,3.84685839897417,3.84615384615384,3.86100386100386,4.16840350145894,3.85542168674698,4.00801603206413,3.81857063581937,3.66771766527268,3.70370370370371,3.68936774285831,3.70507595405706,3.69953775038521,3.80069103473358,3.79310344827586,3.7940379403794,4.25622472866567,4.00667779632721,3.87096774193548,3.80934974990381,3.6979969183359,3.63454484828276,3.63937690961269,3.64243444419568,3.65111561866126,3.76569037656904,3.84615384615384,3.78111547076297,4.09054656999442,3.84763370527126,3.82165605095541,3.6979969183359,3.59964881474978,3.58620689655172,3.57270453733476,3.584229390681,3.63855421686747,3.64298724954463
753899,"Los Angeles-Long Beach-Anaheim, CA",2,4.60508985536766,4.1998083996168,4.16840350145894,4.56521739130434,4.44444444444444,4.3978021978022,4.26439232409381,4.17444451338033,4.004004004004,4.01606425702812,4.00628679230374,3.92822831510112,4,3.92492087811315,4.00801603206413,4.28693912546442,4.07986111111112,4.000200020002,4.000800160032,4,3.76569037656904,3.68421052631579,3.71799531873882,3.60128766298432,3.584229390681,3.67122602168474,3.50938761186173,3.58620689655172,3.58554196925496,3.71201791276141,3.73831775700935,3.70885568820164,3.73207635691875,3.49996783332261,3.41122381654446,3.12548835755587,3.19745627980922,3.15625,3.09090909090909,3.23101777059773,3.03490136570561,3.09278350515464,3.00100066711141,3.04208917905264,2.90410446516082,2.96855809383444,2.94294840343862,2.7960257541589,2.91508470966652,2.97115694762753,2.94550810014728,2.97142857142857,3.00987109134007,3.00375469336671,3.03004222288441,3.1217487317929,3.03030303030303,3.05745999564276,2.98775022408126,2.89719626168224,2.94947590009404,3.00375469336671,2.98507462686567,2.95146602427427,3.18627450980392,2.86285714285714,3.00337884818486,2.89855072463768,3.03050046052818,2.93951478896644,2.90541977810369,2.78438097805856,2.88538353655584,2.81308411214953,2.78164116828929,2.65750286368843,2.86123032904149,2.82051282051282,2.78551532033426,2.81081081081082,2.94290759270159,2.8,2.80649926144756,2.67379679144385,2.64150943396226
394463,"Chicago, IL",3,4.54959053685169,4.35161009573543,4.4543429844098,5.00096172340835,5.0126582278481,4.85672656629432,4.67641640597409,4.35161009573543,4.11422156738932,4.16666666666666,4.16840350145894,4.25543232833797,4.18410041841004,4.34782608695652,4.71589610540107,4.86867610215628,4.76417341591234,4.35161009573543,4.1095890410959,4.11071526445601,4.01606425702812,4.00320256204964,4.0016006402561,4.04448938321537,4.01785714285714,4.03652183551319,4.14141414141415,4.54959053685169,4.44444444444444,4.18901057857786,4.00734691419567,3.84911470361817,3.80915736821854,3.65459334207921,3.64298724954463,3.57270453733476,3.63636363636364,3.63856882959369,3.92208134061254,4.96832277425808,4.4543429844098,4.25531914893616,3.75965785453631,3.40280793168332,3.23624595469255,3.16417710777121,3.33383340927093,3.33555703802535,3.4494653328734,3.51493848857645,3.78048780487805,4.36521739130434,4.00320256204964,3.65461847389559,3.35483870967742,3.10769230769231,3.0778701138812,3.03214069132808,3.07692307692308,3.03122158229766,3.0778701138812,3.07692307692308,3.10880829015544,3.58744394618834,3.125,3.03122158229766,3.03030303030303,2.85795941697627,2.80460600973123,2.8279348852714,2.77777777777778,2.85266457680251,2.84005979073244,2.85722449212835,2.8411214953271,3.17510723988971,2.85795941697627,2.66702226963595,2.66666666666666,2.63852242744064,2.66737796745798,2.66667377779674,2.64100713879397,2.69333333333334,2.67379679144385
394514,"Dallas-Fort Worth, TX",4,3.84763370527126,3.84911470361817,3.6714089031666,3.84615384615384,3.77983063895304,3.78071833648393,3.62903225806451,3.45438844402575,3.33555703802535,3.27027571767629,3.24324324324324,3.34448160535117,3.3587786259542,3.50877192982456,3.51000351000351,3.84911470361817,3.70507595405706,3.4494653328734,3.25769675317852,3.1538942909406,3.07692307692308,2.97142857142857,3.0256012412723,3.06122448979592,3.03214069132808,3.11004784688995,3.22655732561269,3.22684737011939,3.26388888888889,3.0523143745663,2.91300970873787,2.7585996127014,2.85877644368211,2.83604631649605,2.78703827176957,2.85714285714286,2.79314314344167,2.94117647058824,2.951763012065,3.16455696202531,3.00218991180109,2.91361148319185,2.92449322343088,2.77932184546971,2.7779514063055,2.85714285714286,2.78551532033426,2.77932184546971,2.83960236687587,2.77854959711031,2.83598351001178,2.9126213592233,2.94550810014728,3.0778701138812,2.85730613177896,2.80501241464928,2.77854959711031,2.83102354316246,2.80558338900022,2.77854959711031,2.80561122244489,2.85686530453643,2.80373831775701,2.77854959711031,2.85898078795971,2.77932184546971,2.73728532555005,2.66666666666666,2.70797039209808,2.60298329193642,2.53355279817675,2.52724315235403,2.55905511811023,2.50125062531266,2.37539862866701,2.35294117647059,2.33820500053696,2.38095238095238,2.36602735212998,2.38192217491278,2.44502038301389,2.30769230769231,2.29885057471264,2.32558680370282,2.22271615914648
394974,"Philadelphia, PA",5,4.0016006402561,3.89105058365758,3.84615384615384,4.14908078523558,4.00935560961496,4,3.6714089031666,3.60406091370559,3.57792601576713,3.63636363636364,3.70425248184916,3.75164147509673,3.75093773443361,3.72950819672131,3.85542168674698,4.15711119048887,4.01929260450161,3.84615384615384,3.68156395589646,3.50877192982456,3.57270453733476,3.57270453733476,3.584229390681,3.63855421686747,3.59209373376447,3.75,3.63768643142961,3.97379912663756,3.94988762840325,3.64963503649635,3.4487515519382,3.34504107032363,3.45172586293147,3.40731478587059,3.4613304488913,3.51000351000351,3.5296194015905,3.45065562456867,3.51725250637024,4.04040404040404,3.84615384615384,3.77777777777778,3.5438596491228,3.33444481493831,3.26884589726484,3.22684737011939,3.26164874551972,3.33444481493831,3.24272023092017,3.2520325203252,3.4494653328734,3.84615384615384,3.70370370370371,3.57270453733476,3.3348220961529,3.16397675919948,3.1559053844705,3.1578947368421,3.2258064516129,3.22788896061975,3.22549427578799,3.26613533364588,3.33333333333333,3.84615384615384,3.70644922164566,3.53283105093329,3.25775244436273,3.15371403214824,3.07929176289453,3.1496062992126,3.16330565440885,3.2258064516129,3.21331784746419,3.14878892733564,3.39328286587897,3.70507595405706,3.66265060240963,3.33889816360601,3.25946704067321,3.14663310258024,3.05666895100883,3.07692307692308,3.03030303030303,3.11111111111111,3.12597686777117
394692,"Houston, TX",6,4.02057798807935,4,4.00320256204964,4.22770488631422,4.08163265306123,4.17014178482068,3.8560411311054,3.76827761325572,3.63636363636364,3.57270453733476,3.48612007746933,3.69477911646586,3.7467700258398,3.80710659898477,3.85542168674698,4.00800801603207,3.954802259887,3.84615384615384,3.46020761245674,3.52733686067019,3.46954348767597,3.33555703802535,3.33372227593414,3.38206926377222,3.42007434944238,3.51724137931034,3.57270453733476,3.63636363636364,3.57398141529665,3.06513409961686,3.12812812812813,3.09230769230769,3.22788896061975,3.03030303030303,3.12597686777117,3.22549427578799,3.2258064516129,3.09090909090909,3.22797956802917,3.25806451612903,3.24675324675324,3.04047535288822,2.89608177172062,3.07739652254193,2.96892287982607,2.89256198347108,3.00325706004778,2.94290759270159,3.03030303030303,3.07401276897612,2.94204177699323,3.14183873776807,3.20085356094959,2.95610630038817,2.97227779365533,3.10720873457297,2.94985250737463,2.98596595998806,2.90873764215098,2.98507462686567,3.07692307692308,2.97545776322505,2.94150813164036,3.03214069132808,3.04347826086957,3.03122158229766,2.97297297297298,2.85795941697627,2.89855072463768,2.83185840707965,2.7809825999629,2.87945339189849,2.85714285714286,2.88404944084756,2.84167794316644,2.88582183186951,2.85795941697627,2.85714285714286,2.7507641011392,2.70343336036767,2.65565063440543,2.68970137306653,2.63227165043433,2.70807151304165,2.7568244936666
395209,"Washington, DC",7,4.78571428571428,4.37158469945356,4.54595875283109,4.99348879846437,4.99946111011317,4.85599275084516,4.65116279069767,4.11015215277595,3.85282233523637,3.84674565317741,3.84615384615384,3.84615384615384,3.85134242003531,3.84911470361817,3.90801221804511,4.00762404496029,4.0016006402561,3.7956204379562,3.60570893518221,3.4494653328734,3.39325842696629,3.38713343941804,3.33333333333333,3.43347639484979,3.39040515341583,3.42565909172674,3.49014694682238,3.70466421795311,3.6988175510603,3.58620689655172,3.3522573668559,3.32833407165846,3.22762868909521,3.23089350068348,3.14878892733564,3.07692307692308,3.06141192827982,3.0718954248366,3.12597686777117,3.45616171268717,3.48050974512744,3.11286478903248,3.030670384289,2.91666666666667,2.79069767441861,2.70321413936861,2.77779706808342,2.72241192196723,2.77777777777778,2.84005979073244,2.85877644368211,3.12597686777117,3.14095596559746,3.01507537688442,2.94204177699323,2.78164116828929,2.76166944510598,2.72373540856031,2.77854959711031,2.66737796745798,2.77854959711031,2.84886749966886,2.85755107872553,3.125,3.0778701138812,3.01003344481605,2.76885814418614,2.6103577606256,2.60914941728997,2.54793299970056,2.50312891113892,2.53196607165463,2.65068504608796,2.5990387113536,2.70343336036767,2.89382198139408,2.77854959711031,2.8169014084507,2.66688002465504,2.55555555555556,2.53164556962026,2.46341463414634,2.38095238095238,2.38095238095238,2.50312891113892
394856,"Miami-Fort Lauderdale, FL",8,6.54205607476636,5.93251686065071,5.88352941176471,6.06060606060606,6.10209977875835,6.06060606060606,6.08121624324865,5.71673574389023,5.56173526140156,5.62721915246079,5.66393958464443,5.55864369093941,5.55555555555556,5.45454545454546,5.37974683544303,5.45454545454546,5.26870389884089,5.29100529100529,5.34521158129176,5.18134715025906,5.10822046137632,5,4.77187216999187,4.76190476190477,4.80952380952381,4.62068965517242,4.8,4.99833930827143,4.82142857142858,4.77955468876971,4.47368094148565,4.44543253791809,4.47977116633224,4.25460834952376,4.55847255369929,4.3691984632639,4.42890442890443,4.3010752688172,4.35827016183364,4.77326968973747,4.58715596330275,4.2,3.94840747565148,3.85196598755921,3.77128523362899,3.6867676478994,3.52941176470588,3.63396595289474,3.63431503065767,3.78572683098179,3.63672727272727,3.9743931715124,3.79310344827586,3.63636363636364,3.52941176470588,3.63702491362066,3.6036036036036,3.48614303934376,3.43137254901961,3.38713343941804,3.50877192982456,3.39211921009217,3.4494653328734,3.57270453733476,3.50877192982456,3.35965144956572,3.34448160535117,3.2671527572503,3.17346906372342,3.20427236315087,2.9760873268016,2.99009541371555,2.92820252698804,3.00375469336671,3.03306063692618,3.10197751066305,3.0756783669405,3.03643724696356,2.98507462686567,2.94829755056465,2.89473684210526,2.78551532033426,2.7264770738139,2.71002710027101,2.77842093672889
394347,"Atlanta, GA",9,6.0756,5.81162324649298,5.8055152394775,6.34920634920635,6.28930817610063,6.57698056801196,6.25195373554236,5.72390572390572,5.66037735849056,5.66037735849056,5.63380281690141,5.56173526140156,5.66037735849056,5.77068645640074,5.73986308583465,6.25390869293309,5.72286554916727,5.56173526140156,5.26426616129712,4.95238095238095,4.8,4.5662100456621,4.52261306532663,4.48888888888889,4.44444444444444,4.52261306532663,4.54545454545454,5,4.78095238095239,4.62695199537305,4.17014178482068,4.0650406504065,4.0016006402561,3.82457592782877,3.82765916522408,3.71747211895911,3.83546414674819,3.78902328025448,3.84911470361817,4.44444444444444,4.29447922032659,3.70644922164566,3.6979969183359,3.44827586206896,3.34448160535117,3.23627226991418,3.33555703802535,3.22710770471965,3.26884589726484,3.34448160535117,3.5,3.63636363636364,3.50907977084314,3.44271113501883,3.26207437275986,3.25396825396825,3.09016999260902,3.00390507659958,2.96901568741538,3.02164148632095,3.07486631016043,3.04347826086957,3.1707558906707,3.36496980155306,3.125,3.06441525953721,2.94290759270159,2.89448130126658,2.78556739577491,2.81081081081082,2.77777777777778,2.77777777777778,2.9126213592233,2.94117647058824,2.85877644368211,2.94117647058824,2.88611544461779,2.77932184546971,2.67307039029133,2.63227165043433,2.62473178994918,2.56410256410257,2.58379888268156,2.5066435405059,2.54777070063694
