"RegionID","Date","RegionName","State","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
394383,2017-09-30,"Berlin, NH","NH",597,113100,0.0044404973357016,0.021680216802168,0.021680216802168,-0.00158395726792082,-0.022636084236821,"2007-02","2007-Q1",158600,-0.286885245901639,"2004-03"
394799,2017-09-30,"Lock Haven, PA","PA",598,140500,-0.0028388928317956,0.00142551674982181,0.0774539877300613,0.0329081015312731,0.018995660197334,"2017-08","2017-Q3",140900,-0.0028388928317956,"2017-07"
395099,2017-09-30,"Sikeston, MO","MO",599,102200,0.00988142292490119,0.0365111561866126,0.0826271186440678,0.0289717102768994,,"2011-11","2011-Q4",103000,-0.00776699029126214,"2011-09"
394354,2017-09-30,"Austin, MN","MN",600,96100,-0.00311203319502075,-0.00311203319502075,0.0713489409141583,0.0290007167077815,-0.00276699367447109,"2006-06","2006-Q2",106300,-0.0959548447789276,"2006-03"
394476,2017-09-30,"Clewiston, FL","FL",601,115500,-0.0077319587628866,0.00785340314136126,0.1279296875,0.128881320730198,-0.0282952259790983,"2006-09","2006-Q3",175400,-0.341505131128848,"2005-03"
394981,2017-09-30,"Pittsburg, KS","KS",602,64900,0.00309119010819165,-0.00153846153846154,0.0156494522691706,0.00564122294180214,-0.0140967235786179,"2009-02","2009-Q1",81200,-0.200738916256158,
394526,2017-09-30,"Defiance, OH","OH",603,107300,-0.0119705340699816,-0.00278810408921933,0.140276301806589,0.0406918881158687,0.00188329422482703,"2017-07","2017-Q3",109100,-0.0164986251145738,"2017-06"
395072,2017-09-30,"Scottsbluff, NE","NE",604,124900,0.00401929260450161,0.00725806451612903,0.00807102502017756,0.0341408746062217,,"2017-09","2017-Q3",124900,0,"2017-09"
394801,2017-09-30,"Logansport, IN","IN",605,73700,-0.0013550135501355,0.00683060109289617,0.0307692307692308,0.0263905419917401,0.000407969554433674,"2004-10","2004-Q4",91300,-0.192771084337349,"2001-05"
394992,2017-09-30,"Pontiac, IL","IL",606,90500,-0.00220507166482911,-0.00549450549450549,0.0672169811320755,0.00653503129357436,-0.00629573338710154,"2005-06","2005-Q2",101000,-0.103960396039604,"2004-07"
395176,2017-09-30,"Union City, TN","TN",607,65800,0.00765696784073507,0.0297339593114241,0.115254237288136,0.0387843517254729,0.0102850928755678,"2017-09","2017-Q3",65800,0,"2017-09"
395192,2017-09-30,"Vincennes, IN","IN",608,73600,-0.00135685210312076,-0.0067476383265857,0.00136054421768707,0.0322470112979449,0.00883883461754609,"2005-11","2005-Q4",83300,-0.116446578631453,"2004-08"
394550,2017-09-30,"Dyersburg, TN","TN",609,69900,-0.0196353436185133,-0.0450819672131148,-0.00851063829787234,0.0259363367636711,0.00320306581963292,"2017-04","2017-Q2",74900,-0.0667556742323097,"2016-09"
394507,2017-09-30,"Crawfordsville, IN","IN",610,108500,0.00277264325323475,0.00930232558139535,0.0533980582524272,0.0315322368416473,0.00869685266213982,"2005-06","2005-Q2",113400,-0.0432098765432099,"2004-07"
394422,2017-09-30,"Brownwood, TX","TX",611,81400,-0.0180940892641737,-0.0263157894736842,-0.00245098039215686,0.0375454906986856,,"2015-04","2015-Q2",85600,-0.0490654205607477,"2014-12"
394603,2017-09-30,"Fort Dodge, IA","IA",612,87100,0.00577367205542725,0.0247058823529412,0.12970168612192,0.0649082899201887,0.0213695445251711,"2015-06","2015-Q2",88200,-0.0124716553287982,"2015-05"
394554,2017-09-30,"Easton, MD","MD",613,296900,0.0129648584100989,0.0454225352112676,0.0800291014914514,0.0260314314418617,-0.0164034290235623,"2006-08","2006-Q3",369200,-0.195828819068256,"2005-02"
394920,2017-09-30,"North Platte, NE","NE",614,140800,-0.00705218617771509,-0.0112359550561798,0.0421909696521095,0.0449724537299627,0.0218777898651588,"2017-07","2017-Q3",142600,-0.0126227208976157,"2017-04"
394300,2017-09-30,"Ada, OK","OK",615,104200,-0.000958772770853308,-0.0113851992409867,0.0482897384305835,0.0749449398220383,0.0445296737532077,"2017-06","2017-Q2",105400,-0.0113851992409867,"2017-05"
394881,2017-09-30,"Moscow, ID","ID",616,219800,-0.00045475216007276,-0.00226963231956423,0.0422000948316738,0.0386919405435797,0.00390419845711198,"2017-07","2017-Q3",220400,-0.00272232304900181,"2017-05"
395046,2017-09-30,"Safford, AZ","AZ",617,142800,0.00210526315789474,0.00634249471458774,0.02,0.0318165955317662,-0.0106261417547703,"2008-07","2008-Q3",181500,-0.213223140495868,"2006-09"
394894,2017-09-30,"Murray, KY","KY",618,134700,-0.00443458980044346,-0.00369822485207101,0.0458074534161491,0.0147350307347505,0.0207422631485028,"2017-03","2017-Q1",137600,-0.0210755813953488,"2017-01"
394382,2017-09-30,"Bennington, VT","VT",619,189400,-0.00733752620545073,0.00959488272921109,0.0941652224147891,0.0115852588585961,,"2009-06","2009-Q2",225400,-0.159716060337178,
394696,2017-09-30,"Huntington, IN","IN",620,89800,0.00335195530726257,0,0.0454016298020955,0.0267396197356751,0.0107419246092344,"2005-11","2005-Q4",97500,-0.078974358974359,"2004-06"
394573,2017-09-30,"Escanaba, MI","MI",621,87000,0,0,0.0175438596491228,0.042365353620148,,"2017-02","2017-Q1",92600,-0.060475161987041,"2016-11"
394499,2017-09-30,"Corinth, MS","MS",622,106300,0,0.0143129770992366,-0.0166512488436633,0.0401687550910756,0.0403082059639319,"2009-11","2009-Q4",119200,-0.108221476510067,"2009-06"
394973,2017-09-30,"Peru, IN","IN",623,75700,0,-0.0104575163398693,0.0470262793914246,0.0550753172866807,0.00872698935454208,"2005-11","2005-Q4",86000,-0.119767441860465,"2004-01"
394506,2017-09-30,"Coshocton, OH","OH",624,86700,-0.00230149597238205,-0.0225479143179256,-0.0147727272727273,0.0369938004975443,0.00832752042778684,"2004-04","2004-Q2",95500,-0.0921465968586387,"2003-07"
394916,2017-09-30,"Newton, IA","IA",625,125000,-0.00398406374501992,0.0016025641025641,-0.0196078431372549,0.031008054717218,,"2017-01","2017-Q1",130500,-0.0421455938697318,"2016-09"
394370,2017-09-30,"Bay City, TX","TX",626,133100,0,-0.00299625468164794,-0.0177121771217712,0.0366082326512693,-0.0142871485603161,"2007-09","2007-Q3",153700,-0.134027325959662,
394617,2017-09-30,"Fremont, NE","NE",627,124600,0.00322061191626409,0.0154849225753871,0.0444258172673931,0.0426856038032168,0.0104476742284649,"2017-09","2017-Q3",124600,0,"2017-09"
394702,2017-09-30,"Hutchinson, MN","MN",628,147400,-0.010073875083949,-0.0378590078328982,-0.010073875083949,0.056278339827706,-0.00952238836423303,"2008-02","2008-Q1",181100,-0.186085035891772,"2003-10"
394366,2017-09-30,"Batesville, AR","AR",629,97400,0.0188284518828452,0.058695652173913,0.0156412930135558,0.0360334072893576,0.0120559475564466,"2017-01","2017-Q1",99500,-0.021105527638191,"2016-10"
394948,2017-09-30,"Owatonna, MN","MN",630,159400,0.0056782334384858,0.00758533501896334,0.110801393728223,0.0469895341538313,0.00164591888400789,"2006-08","2006-Q3",166800,-0.0443645083932854,"2005-11"
395191,2017-09-30,"Vidalia, GA","GA",631,111600,0.00540540540540541,0.0247933884297521,0.0608365019011407,0.0486638679110161,0.0101300775952606,"2017-09","2017-Q3",111600,0,"2017-09"
753864,2017-09-30,"Arkansas City-Winfield, KS","KS",632,64100,0,-0.0046583850931677,-0.0302571860816944,0.0133077303622116,,"2009-02","2009-Q1",70700,-0.0933521923620934,
394771,2017-09-30,"Laramie, WY","WY",633,209200,-0.00759013282732448,0.00722195474241695,0.0346191889218595,,,"2017-08","2017-Q3",210800,-0.00759013282732448,"2017-07"
