"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"United States",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000,165000,169000,169900,174900,175990,179000,179000,179000,179800,179000,175000,175000,174750,178000,179900,184900,188500,189000,189800,189900,189000,187500,184950,180000,184900,189000,189900,195000,199700,199900,199900,199900,199900,199900,199500,199000,199000,199500,200990,209900,214500,215000,215000,215000,215000,215000,214900,210000,210000,215000,219950,225000,229900,230000,230000,229999,230449
"New York, NY",1,359000,359000,364999,359000,356425,349900,349000,345000,349900,347500,339000,329900,320990,319000,328950,325000,329000,329000,329000,325000,324999,320000,319222,315000,319000,319000,325000,329000,329900,325000,319000,309000,304999,3e+05,349000,349000,349000,349900,354900,350000,359000,349990,349900,349000,349900,349900,359000,350000,355000,359000,359900,365000,369000,370000,369000,369000,369900,375000,370000,375000,379000,379000,379000,375000,379000,379500,379000,375000,369900,375000,369000,367000,379990,386900,379000,395000,389000,390000,395000,390000,395850,399000,399000,399000,409900,415000,4e+05,399999,399000,399000,399000,389000,395000
"Los Angeles, CA",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486000,477500,469000,474950,484900,499000,5e+05,515000,520000,519000,519000,509000,499900,485000,494000,509900,520000,535000,550000,558800,559000,560000,563500,565000,559900,559900,558945,569000,579000,589900,598000,599900,599000,599000,597500,595000,595000,589000,590000,599000,6e+05,624652.5,629000,624894,625000,625000,620000
"Chicago, IL",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158900,157000,159900,162500,168900,169900,174900,173900,174600,174900,169900,164900,164900,159900,168500,175000,181000,185990,189900,189900,189900,184900,179900,178000,170000,169900,174900,184900,189900,199500,199900,199900,199900,199000,195900,189900,188000,187869,189900,199900,209500,213550,219000,215000,210000,210500,209900,204900,199900,199900,210900,219900,225000,229000,229900,229999,229900,229900
"Dallas, TX",4,128500,129900,130000,132450,132000,131999.5,129950,131283,139900,134999,129900,125000,125000,124900,124990,125000,127900,129990,129900,127051,124000,123000,120000,119000,119900,120990,119900,119900,121500,125000,124900,123000,119900,124000,142500,144450,143995,147595,150000,155000,159000,159900,159550,159693,159000,159500,157990,159000,155999.5,159550,162900,166000,169900,165000,167157,172500,171000,172000,169900,170000,175300,180000,187500,188725,187900,189000,187990,189500,190000,189950,193000,194500,196000,193945,199900,205000,210000,215000,215990,217516,217500,223990,223000,223000,225000,229990.5,235000,239900,243000,245000,245000,245000,245994.5
"Philadelphia, PA",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,169900,174900,179900,184900,189900,194900,189000,180000,184000,180000,179850,179900,174900,177515,185000,189900,196735,198000,189900,189000,189000,185000,180000,174900,175000,184900,194500,199900,205000,2e+05,195000,192995,198000,192000,189900,180300,179900,180000,189999,199900,199999,204900,199900,199900,199000,199900,195000,185000,187900,189900,204900,214000,219000,218700,217995,215000,217870.5
"Houston, TX",6,123128,125000,128000,129000,127500,126900,125000,125900,134500,132500,134500,130000,129900,129900,128900,127654.5,129250,130000,129990,129990,125000,126200,123500,124900,125000,124900,125000,126999,128579,129000,129000,129900,129000,129900,139500,139950,139990,148000,149900,153110,155000,156000,157500,159000,160000,164950,159900,159990,162990,169000,171516,179000,179900,179900,179900,183990,184900,186997.5,189495,199990,208000,215950,219500,229311,217779,210010,225000,229500,233490,235000,235000,239990,245000,230000,235000,234990,234000,235000,232000,230000,229000,229500,225000,225000,228000,229990,232500,235000,235925,235000,231990,233970,238640
"Washington, DC",7,220000,229000,239900,249947.5,249500,244900,244900,244900,260000,259000,245000,239000,225000,229900,229900,225000,230000,245000,220000,245000,249911,249855,247000,239900,234950,239900,245000,255000,265000,274990,274000,268750,264900,272900,299900,299900,299990,310000,320996,329000,331834,338690,330000,330000,337995,335000,327770,324990,323500,329990,339900,344900,349900,349900,349900,345000,345995,345990,345900,340000,337600,339000,344990,349900,350375,354900,339999,349500,349990,350000,349900,349900,349900,349000,355000,366067.5,369900,374900,369900,365000,369000,369900,367990,369000,365000,374900,382745,389000,389900,390000,390451,388485,389890
"Miami, FL",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249000,249000,249000,250000,249900,250000,252000,258999,250000,250000,255000,259140,264900,265000,265000,275000,284500,279500,268000,269900,285000,289000,292999.5,297555,299999,309000,310000,315000,315000,324000,324989,324990,325000,325000,330000,332500,339000,339900,340000,345000,347000,349900,350000,357000,355000,354195,359900
"Atlanta, GA",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,134900,129900,135000,143000,149900,150000,155000,155000,154900,150990,149900,142000,139900,140900,148495,150000,154158,159000,159900,159000,159900,159900,157900,154900,154999,155000,157000,160000,165000,169900,170000,174900,173900,173426,174900,171441,169900,169900,173000,182000,189900,191900,195000,198900,198900,199900
