"RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Las Vegas, NV",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.680727699920527,0.653819683413627,0.695515949841725,0.678571428571429,0.665559246954596,0.678715008933889,0.713536116761923,0.721357907796787,0.720502523740673,0.715364442958485,0.717154331612163,0.708333333333333,0.708789559129456,0.709450861991743,0.708184253309097,0.710577547047372,0.720939860362364,0.721311475409836,0.726881026599166,0.725265207566789,0.72192513368984,0.708257986738999,0.708147582762611,0.71882951653944,0.708588213535774,0.722543352601156,0.730821773854561,0.746268656716418,0.748495430400801,0.763583381465794,0.767692307692308,0.770882849965302,0.759494304092859,0.742861675856392,0.75536928391271,0.764805068056257,0.774197430295849,0.775844299468258,0.772144522144522,0.77372764786795,0.787806339149347,0.80041782729805,0.780615421100999,0.782848151062156,0.779807254989942,0.779206662998213,0.771157835644388,0.8,0.79933110367893,0.81125,0.81125,0.81125,0.811030405405405,0.807223264540338,0.813953488372093,0.821917808219178,0.788555194805195
"San Jose, CA",29,,,,,,,,,,,,,,,,,,,,,,,1.61875,1.60604166666667,1.55272727272727,1.72727272727273,1.70714285714286,1.809375,1.82285714285714,1.828125,1.828125,1.92307692307692,2.01133651551313,2.14240254574383,2.11789274182227,2.08391608391608,2.16757062146893,2.07006326034063,2.08333333333333,2.13961038961039,2.03571428571429,2.05357142857143,2.10625695659087,2.14615384615385,2.18181818181818,2.25616148292141,2.36363636363636,2.5,2.43194444444444,2.45041666666667,2.48,2.44643527204503,2.532,2.78571428571429,2.84091096260895,2.7503063057376,2.99285714285714,2.99305555555556,2.859375,3.15337924407431,2.64530120481928,2.62531328320802,2.69230769230769,2.7,2.96976241900648,3.00880887634859,3.20857142857143,2.90615622241836,3.20933263816476,2.96,3.06923076923077,2.70651260504202,2.77777777777778,2.55,2.51612903225806,2.63434782608696,2.60869565217391,2.755,2.84920634920635,2.88888888888889,2.92307692307692,2.92194092827004,2.8908466819222,2.86811594202899,2.81507352941177
"Austin, TX",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18737279511533,1.18055555555556,1.17052781813085,1.19649805447471,1.13076923076923,1.08928571428571,1.10632911392405,1.25350140056022,1.38520420021797,1.24390243902439,1.0934393638171,1.06696428571429,1.10235732009926,1.08637212425123,1.09023190567512,1.14170163413974,1.09375,1.09620754325431,1.0741127348643,1.09359468190855,1.20844195809271,1.10619469026549,1.12985913585263,1.14265046800648,1.14532967460083,1.12785225992121,1.1349650773756,1.13331078033378,1.11111111111111,1.11055555555556,1.08695652173913,1.1068281938326,1.1025641025641,1.11,1.14893617021277,1.15755102040816,1.1703187250996,1.15168539325843,1.12559241706161,1.18349494532701,1.16,1.19225037257824,1.18285714285714,1.22086570477248,1.25445931987923,1.25,1.22705642897249,1.22771215271215,1.19584235209235,1.19225037257824
"Virginia Beach, VA",31,,,,,,,,0.779967159277504,0.817597167210178,0.81304347826087,0.805555555555556,0.825242718446602,0.825242718446602,0.841688654353562,0.853632478632479,0.858546858546859,0.86875,0.871875,0.875,0.887392900856793,0.872689938398357,0.847504378283713,0.833333333333333,0.875,0.886038961038961,0.888060189145518,0.879744469129944,0.873117579987448,0.876777251184834,0.876850164053955,0.876923076923077,0.881818181818182,0.881818181818182,0.882352941176471,0.898421052631579,0.917992656058752,0.936842105263158,0.952950558213716,0.964285714285714,0.964070567986231,0.962012826837691,0.951063829787234,0.95,0.962116656644618,0.96875,0.950987564008778,0.946969696969697,0.9375,0.925925925925926,0.930457559480456,0.924571494938628,0.934786234081261,0.914285714285714,0.919743520479975,0.950435816164818,0.944444444444444,0.956067760865579,0.976909413854352,0.970319634703196,0.95636680392778,0.972027972027972,0.954545454545455,0.90625,0.91372729875004,0.902692954051728,0.883333333333333,0.875186688311688,0.888888888888889,0.925462731365683,0.844594594594595,0.844594594594595,0.844594594594595,0.844594594594595,0.876821159675369,0.90625,0.914897867311913,0.937654244817374,0.894736842105263,0.885714285714286,0.9180606154822,0.877940576078387,0.883256528417819,0.903333333333333,0.909090909090909,0.885714285714286
"Nashville, TN",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0005577244841,0.883333333333333,0.873078256026025,0.877371273712737,0.877371273712737,0.954861111111111,1.04166666666667,1.04166666666667,1.10494698963009,1.10412474849095,1.16657695279603,1.2,1.07819287576021,1.02854743912678
"Providence, RI",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933333333333333,0.969669117647059,1,1,0.956521739130435,0.966666666666667,0.9375,0.962068965517241,1,1.03703703703704,1.05,1.03571428571429,1.01533253969392,1,1,1.02400895140665,1,1.06,1.08461538461538,1.0625,1.01538825757576,1,1,1.03333333333333,1.05555555555556,1.0502988527909,1.0752688172043,1.1,1.08936170212766,1.02430130211878,1.06,1.00235849056604,1,1.01449275362319,0.94737261993405,0.964285714285714,0.993831391363948,1,1.03571428571429,1.13988551446637,1,1.1,1.0854198254313,0.897920604914934,0.9,1,1.11010261854211,0.93342175066313,0.96056622851365,0.996875,1,1.07142857142857,1.03426829669066,1.05424836601307,1.07544672402383,1.11111111111111,1.13396495290686
"Jacksonville, FL",34,,,,,0.781094411252178,0.80952380952381,0.846880229500359,0.883163521608289,0.839382940108893,0.833333333333333,0.825,0.819148936170213,0.818181818181818,0.800970873786408,0.80112646253423,0.771103896103896,0.795,0.830243516056308,0.885729872948482,0.934224724372508,0.931445603576751,0.875,0.814495530012771,0.818609022556391,0.815789473684211,0.83697270471464,0.844277673545966,0.829166666666667,0.821428571428571,0.844277673545966,0.856134196797985,0.851063829787234,0.852941176470588,0.854368932038835,0.867398119122257,0.862068965517241,0.852413793103448,0.868524316426633,0.82152767330291,0.845744680851064,0.855308219178082,0.851063829787234,0.817901234567901,0.833333333333333,0.899280575539568,0.88646288209607,0.887345679012346,0.871394230769231,0.824154135338346,0.839691470054446,0.88,0.879814814814815,0.867234848484848,0.872641509433962,0.88,0.88,0.88,0.893987341772152,0.872938894277401,0.867072997128144,0.8525406271458,0.864304235090752,0.816767502160761,0.819778747109523,0.846666666666667,0.875,0.890873015873016,0.877880184331797,0.916567357131127,0.890243902439024,0.941526263627354,0.931542461005199,0.926296296296296,0.895638629283489,0.89288809189835,0.89135017359881,0.888825657493598,0.922680412371134,0.94949494949495,0.958333333333333,0.958333333333333,0.965340909090909,0.964285714285714,0.926195632282072,0.969874476987448
"Oklahoma City, OK",35,,,,,,,,,,,,,,,,,,,,,,,,,0.660594439117929,0.646551724137931,0.648924670539357,0.629520697167756,0.633932189652843,0.641505636070853,0.65,0.658823529411765,0.670598504511185,0.7,0.667618984342126,0.648414985590778,0.656498673740053,0.669411764705882,0.686378035902851,0.687568756875688,0.703666997026759,0.708333333333333,0.713470319634703,0.725223214285714,0.731850117096019,0.733333333333333,0.713470319634703,0.703666997026759,0.694736842105263,0.697297297297297,0.7,0.714285714285714,0.713470319634703,0.719223484848485,0.723180076628352,0.713470319634703,0.713470319634703,0.7,0.7,0.708333333333333,0.708333333333333,0.7,0.7,0.680871710526316,0.708333333333333,0.708333333333333,0.686745409196067,0.711887744837859,0.7,0.722222222222222,0.666666666666667,0.699013157894737,0.68703399122807,0.713513513513514,0.697629226583754,0.719263308393533,0.697085138029875,0.703125,0.721703011422638,0.75,0.74375,0.74370709382151,0.731578947368421,0.75,0.737847222222222
"Louisville, KY",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.712256493506493,0.706521739130435,0.706521739130435,0.706521739130435,0.706521739130435,0.75,0.742857142857143,0.736040609137056,0.721212121212121,0.721212121212121,0.722222222222222,0.723611111111111,0.719981060606061,0.721212121212121,0.715951862123613,0.713153724247227,0.65,0.67156862745098,0.738228980322004,0.772727272727273,0.705746380056725,0.741642441860465,0.805235602094241,0.757692307692308,0.73953488372093,0.725,0.738228980322004,0.725,0.789772727272727,0.766199095022624,0.794166666666667,0.802951388888889,0.845576923076923,0.845603813559322,0.823863636363636,0.807692307692308,0.805555555555556
"Hartford, CT",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995833333333333,1.01351351351351,1.02259422453011,1.03125,1.04705882352941,1.04347826086957,1.03986135181976,1.04166666666667,1.05107215299913,1.03415867254343,1.04736842105263,1.0454233409611,1.05978260869565,1.03034218499376,1.02704678362573,1.03571428571429,1,0.933001412040857,0.933908045977011,0.978832442067736,0.972222222222222,0.981767180925666,0.992857142857143,0.985117527859868,0.973214285714286,1,0.948484848484848,0.920141700404858,0.921052631578947,0.935704022988506,0.95,0.9475,0.979477611940298,0.970788912579957,0.979519954099197,0.979519954099197,0.977272727272727,0.975815850815851,0.977272727272727,0.974025974025974,0.947368421052632,0.980392156862745,1,1,1.02083333333333,0.973214285714286,1.02083333333333,1,1,0.93984962406015
"Richmond, VA",38,,,,,,,,,,,,,,,,0.877926421404682,0.87815239989153,0.833333333333333,0.923245614035088,0.933333333333333,0.916666666666667,0.897849462365591,0.87375,0.838709677419355,0.806451612903226,0.775240384615385,0.844017094017094,0.87765413080246,0.911458333333333,0.94,0.982587064676617,0.982587064676617,1.03571428571429,0.982587064676617,1,0.982587064676617,1.03571428571429,1.01998985409218,0.996666666666667,1,0.956439393939394,0.956439393939394,0.948157894736842,0.946315789473684,0.915643872978765,0.953065134099617,0.963804713804714,1.04166666666667,1,0.998333333333333,0.947222222222222,0.942539947974731,0.949011713030747,0.964285714285714,0.916666666666667,0.958333333333333,1,1,1.05380654024522,1,0.976358326541701,0.95,0.995576923076923,1.04761904761905,1,1.07158687943262,1.0875,1.08578389830508,1.07145313295976,1.0875,1.1,1.05371900826446,1.0636972524766,1.02291275458616,1.0875,1.07367549668874,1.08652173913043,1.07721639656816,1.13035714285714,1.16913484021824,1.17647058823529,1.23239436619718,1.2,1.16611111111111,1.08181818181818
"New Orleans, LA",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33333333333333,1.33333333333333,1.35,1.3530135301353,1.26566985645933,1.25,1.18294776539457,1.17647058823529,1.15497489014438,1.1914497264667,1.22920833333333,1.16954022988506,1.12745098039216,1.21019144144144,1.15789473684211,1.12,1.2,1.31818181818182,1.18438914027149,1.2,1.28,1.21428571428571,1.33333333333333,1.39130434782609,1.41666666666667,1.38888888888889,1.36602870813397,1.36875,1.3
"Buffalo, NY",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438350680544436,0.383468257349808,0.393553223388306,0.400124069478908,0.404271548436308,0.384059270293133,0.405844155844156,0.39214231193283,0.398506860371267,0.387989203778677,0.391747131355819,0.391061233452538,0.363994097393015,0.363994097393015,0.36628717157778,0.370553359683794,0.36956355150814,0.366427644003777,0.360787172011662,0.375791139240506,0.361197110423117,0.36575123707737,0.361592459584161,0.369318181818182,0.377786226944621,0.379846211298208,0.368485095452687,0.422916666666667,0.412740294006785,0.413135593220339,0.418138987043581,0.427123746891761,0.405844155844156,0.380663856691254,0.389333662167861,0.3808717731697,0.380143112701252,0.388965517241379,0.39589319458466,0.404448938321537,0.425170068027211,0.422855858399715,0.416666666666667,0.416666666666667,0.429799426934097,0.427217928011075
"Raleigh, NC",41,,,,,,,,,,,,,,,,,,,,,,,,,,,0.729545099875156,0.752643603029349,0.70919175911252,0.711734693877551,0.699789686573828,0.642106055142032,0.698016164584864,0.646914662962442,0.70540450928382,0.725245098039216,0.844633774160732,0.850018024513338,0.836372617590488,0.770740410347904,0.749659863945578,0.756314214241044,0.757692307692308,0.778369565217391,0.754287598944591,0.796719858156028,0.863636363636364,0.880148592283629,0.843962203715567,0.82192513368984,0.837924407431134,0.804106526870007,0.857519788918206,0.8328,0.870206896551724,0.895450145208132,0.877106741573034,0.866408518877057,0.871794871794872,0.808189655172414,0.837568818105616,0.795454545454545,0.767317907655271,0.793315972222222,0.758474576271186,0.847400287347108,0.883339085843893,0.885830410465447,0.882055602358888,0.775435303079769,0.868311171422616,0.850988700564972,0.876761429525249,0.802457466918715,0.772222222222222,0.736434108527132,0.828125,0.825,0.875875875875876,0.883333333333333,0.885297184567258,0.885212410263651,0.923076923076923,0.894781864841745,0.877367896311067
"Salt Lake City, UT",42,,,,,,,,,,,,,,,,,,,,,,,,,,0.829070523236919,0.813156121496942,0.82089552238806,0.801282051282051,0.833333333333333,0.84190188172043,0.861329418849744,0.878378378378378,0.890804597701149,0.89622641509434,0.861111111111111,0.856,0.868421052631579,0.888157894736842,0.898357453754081,0.875,0.868421052631579,0.868421052631579,0.883846153846154,0.919540229885057,0.912162162162162,0.907291666666667,0.86875,0.849802371541502,0.873655913978495,0.873655913978495,0.887777777777778,0.887777777777778,0.886524822695035,0.914685494223363,0.928571428571429,0.949683544303797,0.944444444444444,0.925308641975309,0.917317073170732,0.934146341463415,0.943333333333333,0.936,0.836834733893557,0.876627290260366,0.926333333333333,0.941914794007491,0.894736842105263,0.911764705882353,0.972222222222222,0.965128390017226,0.928587962962963,0.978835978835979,0.936268068331143,0.939516129032258,0.983796296296296,1.0408488372093,1.06666666666667,1.07984293193717,1.11875,1.06476745771959,1.04758376949918,1.05555555555556,1.0628591954023,1.03963048498845
"Grand Rapids, MI",43,,,,,,,,,,,,,,0.676470588235294,0.67183257918552,0.624566574202497,0.625,0.638888888888889,0.661111111111111,0.68442054129077,0.695,0.689707104279186,0.704545454545455,0.658947368421053,0.682291666666667,0.7475,0.694722222222222,0.689599802371542,0.700441176470588,0.694722222222222,0.729166666666667,0.75,0.780357142857143,0.772222222222222,0.786190476190476,0.805214285714286,0.852941176470588,0.846153846153846,0.823529411764706,0.85,0.862446488487794,0.857142857142857,0.852941176470588,0.851363636363636,0.871710526315789,0.85,0.8109375,0.818181818181818,0.8984375,0.884615384615385,0.86875,0.852510838150289,0.87719298245614,0.866666666666667,0.903125,0.871428571428571,0.934831460674157,0.977364864864865,0.944444444444444,0.938888888888889,0.958333333333333,0.89247784925355,0.866666666666667,0.91421568627451,0.912132352941176,0.863888888888889,0.905882352941176,0.916666666666667,0.964285714285714,1.04659346846847,1.02460703592814,0.982986111111111,0.855555555555556,0.993340732519423,0.954134129168534,0.99375,0.967540574282147,1,1.02824295587453,1.09154929577465,1.08333333333333,1.1,1.10555555555556,1.0126582278481,1.04166666666667
"Tucson, AZ",44,,,,,,,,,,,,,,0.747126436781609,0.741666666666667,0.74375,0.75,0.79,0.812645348837209,0.826666666666667,0.818841687041565,0.763157894736842,0.761325782811459,0.755455850681981,0.74375,0.75,0.763429800917388,0.78119804400978,0.796465104440096,0.779569892473118,0.775708812260536,0.777777777777778,0.786796536796537,0.775555555555556,0.778644986449865,0.773809523809524,0.774159663865546,0.78125,0.790005096839959,0.794136333059272,0.793051359516616,0.789736842105263,0.793051359516616,0.833333333333333,0.833333333333333,0.818536585365854,0.790909090909091,0.803212851405622,0.823834196891192,0.807692307692308,0.771523178807947,0.766666666666667,0.775555555555556,0.777363184079602,0.78125,0.79582875960483,0.788751714677641,0.807692307692308,0.822784810126582,0.8,0.800300601202405,0.787878787878788,0.778752853881278,0.766650594664095,0.769230769230769,0.769230769230769,0.79582875960483,0.846153846153846,0.853441127694859,0.796850550015181,0.815926892950392,0.849001259157509,0.82010582010582,0.821287779237845,0.866141732283465,0.798994974874372,0.835654596100279,0.846153846153846,0.931122448979592,0.979895546427516,0.953126633901495,0.957831325301205,0.918154761904762,0.89367627785059,0.902350427350427
"Honolulu, HI",45,,,,,,,,,,,,,,,,,,1.83946488294314,1.81204710144928,1.76056338028169,1.84049079754601,1.80096221641574,1.81872537431048,2.07979626485569,2,1.98240574923832,2.03723909943391,2.20671936758893,2.21783047870004,2.23364700697209,2.16025641025641,2.16666666666667,2.19005270092227,2.23097112860892,2.18778390835161,2.23171936758893,2.17028985507246,2.14285714285714,2.29771925061091,2.26814516129032,2.164247477867,2.08868472121714,2.08333333333333,2.10843373493976,2.30179028132992,2.26515151515152,2.2,2.36024844720497,2.34375,2.19649122807018,2.3,2.3960113960114,2.5,2.3,2.45970664471825,2.57142857142857,2.55387071029529,2.44852540422697,2.4,2.4,2.38879736408567,2.39735755573906,2.35783881315156,2.34231517509728,2.34037558685446,2.25,2.33055555555556,2.325,2.40740740740741,2.35506993006993,2.65151515151515,2.35864135864136,2.39808153477218,2.33126293995859,2.38219895287958,2.5,2.36440677966102,2.39,2.35109717868339,2.43140243902439,2.44444444444444,2.4,2.49038461538462,2.44618395303327,2.41545893719807
"Fresno, CA",46,,,,,,,,,,,,,,,,,,,,,,,,,0.82739328985727,0.825986005089059,0.821590909090909,0.808452792881859,0.797933409873708,0.807381776239908,0.791172938043453,0.791666666666667,0.833333333333333,0.823529411764706,0.806794055201699,0.825242718446602,0.813636363636364,0.813636363636364,0.833333333333333,0.883333333333333,0.876623376623377,0.875,0.872222222222222,0.873609799291617,0.866666666666667,0.88961038961039,0.875,0.857142857142857,0.85,0.864455592716462,0.870031836461126,0.87396694214876,0.875,0.874125874125874,0.858369098712446,0.875,0.863636363636364,0.858596314062106,0.866336633663366,0.866841786219438,0.86875,0.858369098712446,0.866336633663366,0.882352941176471,0.897368421052632,0.874125874125874,0.863214188391316,0.880681818181818,0.886363636363636,0.910462962962963,0.843439911797133,0.894736842105263,0.86875,0.888063047527075,0.874915881561238,0.875,0.872919891640867,0.875,0.86875,0.888544891640867,0.925,0.975,0.944444444444444,0.958041958041958,0.944444444444444
"Bridgeport, CT",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38461538461538,1.36904761904762,1.36825728677621,1.33333333333333,1.33154876418417,1.34920634920635,1.3671875,1.35669913336912,1.41643059490085,1.41666666666667,1.42536297640653,1.38461538461538,1.40625,1.3713682941531,1.30769230769231,1.31428571428571,1.27777777777778,1.37627551020408,1.39444444444444,1.3855320577375,1.36055121349239,1.33333333333333,1.32265041721563,1.35928858722976,1.4367816091954,1.54,1.50925024342746,1.52714932126697,1.55075187969925,1.55127764585986,1.49863760217984,1.36961285609934,1.46520146520147,1.37466063348416,1.45654712350391,1.48183174224344,1.43567769897557,1.53457111941767,1.566,1.53994225216554,1.58730158730159,1.54545454545455,1.5,1.36911281489595
"Albuquerque, NM",48,,,,,,,,,,,,,,,,,,,,,,0.866666666666667,0.84,0.808621933621934,0.780833333333333,0.795880149812734,0.798882681564246,0.827380952380952,0.866666666666667,0.861148197596796,0.86875,0.835576923076923,0.895085339317286,0.891304347826087,0.885793018983466,0.871974616292798,0.880281690140845,0.871889526934646,0.846660395108184,0.902777777777778,0.831202046035806,0.812094155844156,0.786026200873362,0.792857142857143,0.8125,0.8,0.793333333333333,0.810982905982906,0.78196872125115,0.772727272727273,0.773460410557185,0.785714285714286,0.78125,0.792307692307692,0.785714285714286,0.814814814814815,0.78125,0.780625,0.795,0.795,0.785714285714286,0.815740740740741,0.827845719661336,0.8125,0.814783050632107,0.818181818181818,0.846153846153846,0.833333333333333,0.847272727272727,0.846660395108184,0.857012514220705,0.846660395108184,0.833333333333333,0.832409031591949,0.8536935193534,0.886752136752137,0.875,0.856115107913669,0.835385878489327,0.900626535626536,0.924924262302903,0.946427806570437,0.9375,0.916666666666667,0.905505952380952
"Omaha, NE",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.772222222222222,0.825,0.780860805860806,0.793333333333333,0.825,0.805124961431657,0.825,0.775,0.833333333333333,0.85,0.830372807017544,0.792857142857143,0.825,0.847605224963716,1,0.998888888888889,0.87482782369146,0.91304347826087,0.935294117647059,0.879501385041551,0.90188679245283
"New Haven, CT",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00020008003201,0.989505494505495,0.975,0.96875,0.941176470588235,0.85989361802015,0.874125874125874,0.869565217391304,0.905292479108635,0.925925925925926,0.909947464595706,0.957446808510638,0.923076923076923,0.87220602526725,0.849382716049383,0.82693673146644,0.76575682382134,0.762466613247863,0.791666666666667,0.820324817036774,0.889005113900511,0.939306358381503,0.953516090584029,0.9279091094355,1,0.933333333333333,0.928571428571429,0.894243117000409,0.905292479108635,0.888888888888889,0.916666666666667,0.966517857142857,0.982142857142857,0.981502453756134,0.882352941176471,0.870967741935484,0.818181818181818,0.828729281767956
"Knoxville, TN",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.641379310344828,0.720651747153514,0.726693802521008,0.75,0.734176305465368,0.680555555555556,0.741990982439487,0.732259530850384,0.751674107142857,0.784438775510204,0.821449481431917,0.783482142857143
"Allentown, PA",52,,,,,,,,,,,,,,,,,,,,0.852701674207622,0.845219228737454,0.895,0.941208871152127,0.911266909137315,0.90625,0.869642857142857,0.870535714285714,0.942857142857143,1,0.890919328419328,0.872747747747748,0.96875,0.944359367023992,0.901400862068966,0.917721518987342,0.881944444444444,0.898148148148148,0.925,0.933333333333333,0.895,0.889444444444444,0.9375,0.94327485380117,0.95,0.991875,0.983446624823241,0.951666666666667,0.875,0.889655172413793,0.908732476635514,0.911764705882353,0.923076923076923,0.925,0.888888888888889,0.928174603174603,0.925925925925926,0.925925925925926,0.915172413793103,0.966517857142857,1,0.935754189944134,0.907821229050279,0.96875,0.945408342096039,0.995,0.981420972644377,0.936397058823529,1.00990853658537,0.992301829268293,1,0.961538461538462,0.961538461538462,0.927643784786642,0.984375,0.9,0.96875,1,1,1.05,1.15625,1.02777777777778,1.05992063492063,1.06339285714286,1.02678571428571,1.06666666666667
"El Paso, TX",53,,,,,,,,,,0.684351276742581,0.711401641046946,0.676818950930626,0.676638176638177,0.665071770334928,0.676767700641941,0.728940217391304,0.710227272727273,0.717821782178218,0.729613733905579,0.714066339066339,0.729166666666667,0.763056491504767,0.736793327154773,0.717592592592593,0.718232044198895,0.730810797225294,0.727334712686918,0.784132841328413,0.778686923918138,0.730868443680138,0.750750750750751,0.753119429590018,0.752971258082336,0.754310344827586,0.758885941644562,0.745596996603153,0.73955792241013,0.728699551569507,0.749583333333333,0.743174924165824,0.725138121546961,0.727272727272727,0.731528895391368,0.74375,0.755555555555556,0.75,0.75,0.753768844221106,0.772432535762751,0.751445086705202,0.761776753712238,0.745738636363636,0.735912531539109,0.762476894639556,0.742698127446215,0.757575757575758,0.776338718341784,0.776674387659553,0.77319587628866,0.774127342232249,0.76735822246872,0.765672375520224,0.766666666666667,0.75683545889195,0.766666666666667,0.751995089011664,0.747679169961963,0.749974040358589,0.723145983850404,0.730698529411765,0.774117626624053,0.744416873449132,0.743647552606205,0.75944170771757,0.754261596413916,0.778301886792453,0.747542041292041,0.73877130960603,0.74036822898883,0.771749298409729,0.758823529411765,0.767520522955306,0.795135640785781,0.782122905027933,0.762869952345122
"Bradenton, FL",54,,,,,,,1.10645933014354,1.02925243770314,1.00431200500112,1.0608598548297,1.07358468931961,1.04018912529551,1.10756192959583,1.20886501007388,1.18149148308817,1.16589906145704,1.09364319890636,1.17656655896539,1.11683168018512,1.03950407604305,1.02605479028014,1.03972504763621,1.04302477183833,1.0423457192525,1.02417605805092,1.02156640181612,1.04688211197087,1.01457155284906,1.00362610797744,1.01674641148325,1.02095475280593,1.02678571428571,1.0220320855615,1.07608715994086,1.25,1.31578947368421,1.33572703556787,1.16487455197133,1.17194674012856,1.19521912350598,1.3,1.12914608327452,1.1,1.12167609682026,1.29097105791983,1.25989920806335,1.22734203843033,1.21633857588914,1.37732730538782,1.36697065820777,1.5317634905769,1.3877874702617,1.33744855967078,1.40041493775934,1.27970460911637,1.21951219512195,1.25,1.28923766816144,1.22555880675216,1.22313505565339,1.2300435413643,1.1875,1.32492113564669,1.27485795454545,1.43137254901961,1.45264381173736,1.38532038365725,1.28600823045267,1.30841121495327,1.23694374931999,1.15125240847784,1.17030201342282,1.14661214953271,1.30372807017544,1.44114849064626,1.24148280337443,1.19632451502402,1.17263893415906,1.17697921193684,1.19907407407407,1.23203285420945,1.28624528266105,1.30378096479791,1.32827698079397,1.3142986777288
"Little Rock, AR",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.696969696969697,0.722222222222222,0.686107698607699,0.694883410591375,0.701731601731602,0.681306306306306,0.65625,0.65,0.676301301301301,0.680019668990257,0.677204353674942,0.673131955484897,0.666666666666667
"Colorado Springs, CO",56,,,,,,,,,,,,,0.795053003533569,0.785714285714286,0.825,0.833333333333333,0.833333333333333,0.826388888888889,0.82,0.826388888888889,0.85,0.804328733883819,0.764705882352941,0.857142857142857,0.811120621627126,0.792517006802721,0.838405797101449,0.808423913043478,0.787878787878788,0.790606060606061,0.782268578878748,0.829759490002898,0.821523415977961,0.8,0.782268578878748,0.825,0.843478260869565,0.833333333333333,0.84375,0.822589285714286,0.832051282051282,0.814211695040711,0.817647058823529,0.843478260869565,0.862068965517241,0.853018372703412,0.858024691358025,0.867708333333333,0.853571428571429,0.85,0.86875,0.874057788944724,0.86875,0.9,0.900581395348837,0.933333333333333,0.933333333333333,0.909090909090909,0.933333333333333,0.918635170603675,0.94140642303433,0.96551724137931,0.941176470588235,0.940952380952381,0.95163502654827,1,1.0093896713615,0.9375,0.921538461538462,0.93922619047619,0.940952380952381,0.996875,0.967413441955194,0.985631084116815,1,1,1,1,1.02402464633068,1,1,1,1.02597402597403,1.03225806451613,1.03427300948066
"Springfield, MA",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.825518249699755,0.909577574459801,0.91336545324768,0.892857142857143,0.977991452991453,0.9375,0.994017094017094,1.04090909090909,1,1,0.997222222222222,1
"Fort Myers, FL",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.968783638320775,0.982186984987932,1.02272727272727,1.01773811546264,0.992527956888764,1.00120918984281,1.05165525114155,1.06666666666667,1.06060606060606,1.05714285714286,1.06131407533277,1.0625,1.05769230769231
