"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"United States",0,,,,,,,,,,,,,0.808080808080808,0.804472763618191,0.842034355001684,0.834223409240207,0.83580056585759,0.825,0.816617436743461,0.784868466210397,0.782537067545305,0.789808374879465,0.811314833250021,0.824855650261204,0.812466884493112,0.85143863769818,0.853432282003711,0.848467117045233,0.855316645271716,0.836528508739959,0.818946436476317,0.787806809184481,0.786924939467312,0.789990186457311,0.785413394782953,0.788743559254855,0.80166270783848,0.815789473684211,0.81950063981129,0.815909090909091,0.786246167323697,0.81039755351682,0.79482831708351,0.79784067128445,0.782992612025342,0.777646620249772,0.794713975380159,0.805767599660729,0.78740157480315,0.778092874867068,0.78952850877193,0.832392651755574,0.84411930219471,0.833333333333333,0.810064935064935,0.797509983556495,0.77918186099187,0.790747534299645,0.798160173160173,0.825545171339564,0.824668339906777,0.841879743415334,0.863747038875834,0.85397843194404,0.854399655892835,0.853115727002967,0.86590796635329,0.85,0.833099762409666,0.831266172771042,0.845256483921921,0.869264460068137,0.879546809779368,0.901639344262295,0.900378556330508,0.906710482183339,0.868809730668983,0.88268488131949,0.85828025477707,0.863756115920211,0.843647280669574,0.843307563280195,0.829462508294625,0.848484848484849,0.863636363636364,0.893176134333691,0.913711151736746,0.930773705642816,0.925925925925926,0.920218894009217,0.904977375565611,0.925925925925926
"Los Angeles, CA",1,,1.42848461587667,1.42247510668563,1.4147445654295,1.4320987654321,1.42418930762489,1.42067876874507,1.39350683147273,1.42215568862275,1.42215568862275,1.45137880986938,1.26957257723233,1.31111718109806,1.30753138075314,1.33102558537855,1.30881894671237,1.332928802589,1.35322839935696,1.35288560632085,1.35054665622351,1.3356474261313,1.30825242718447,1.35091669347057,1.31350754651594,1.31600899100899,1.30662020905923,1.30263468850135,1.31281122679946,1.31073067393822,1.29614438063987,1.2914334911752,1.25516372301093,1.13560454241817,1.14625774578799,1.06821863378961,1.0913364674278,1.13888888888889,1.1267870579383,1.11809923130678,1.1835220277874,1.22103944896681,1.24707823019625,1.2264930522127,1.26332412159495,1.24464112847462,1.14908662345315,1.21147540983607,1.14949164564943,1.11848557836655,1.11578146971704,1.13945078509059,1.26133974166416,1.28424657534247,1.27442650807137,1.29785853341986,1.32608077360637,1.30898539940371,1.30377993344138,1.287520898163,1.28709331426528,1.28012048192771,1.31116216100972,1.33777380627961,1.35526588040555,1.398189497009,1.38273661962696,1.38284391666372,1.40507309380727,1.34726606756264,1.25686523024926,1.27737226277372,1.33774000629525,1.33774000629525,1.37913088732761,1.37756665645112,1.40870185449358,1.37992831541219,1.40025676471014,1.3916587763498,1.44536271808999,1.28437594439408,1.4442079659471,1.30563798219585,1.32405518797131,1.37761943273862,1.49457538346427,1.44889843637412,1.5028901734104,1.5306680292935,1.5359245226645,1.51077538324817,1.48073022312373
"Chicago, IL",2,,,,,,,,,,,,,0.957396726422447,0.920758928571429,0.928571428571429,0.932400932400932,1.04623902633679,1.038,1.01154144604834,1.03234373678423,0.99975,0.908308008661947,0.921435499515034,0.945179584120983,0.939764492753623,1.0075976845152,0.966067048242028,1,1,1,1.01686106727165,1,0.959423355226539,0.945179584120983,0.912131346913956,0.928868247372281,0.9,0.907821229050279,0.964285714285714,1.00384451089278,1.00961538461538,1,0.939290098199673,0.917431192660551,0.912131346913956,0.916712504583792,0.928107606679035,0.913922816314121,0.902898550724638,0.899390243902439,0.907995203169404,0.986842105263158,1.06024808033077,0.982142857142857,1.01798461924577,1,0.941754916792738,0.991596638655462,1,0.984324893232214,0.945179584120983,0.98,1.03626999780846,1.05334281650071,1.05561905009286,1.05405405405405,1.04054659498208,1.02987231305427,0.982318271119843,1,1.00066755674232,1.01852423587527,0.9875,0.957831874544128,0.973826575871426,1.05718404613167,1.1,1.08166666666667,0.97227426002248,0.957113483739531,1,0.928571428571429,0.988433494730846,0.953665207877462,0.974415343987368,0.999230769230769,1.04786036036036,1.11111111111111,1.11111111111111,1.11994219653179,1.13464447806354,1.02923013585838
"Dallas, TX",3,,,,,,,,,0.688607756912216,0.66283694211224,0.665059439687422,0.657242779827069,0.617087856292108,0.60029931365397,0.633243183356017,0.622312740439013,0.628426749318807,0.626191124421454,0.612903225806452,0.601903695408735,0.584335491828554,0.579903010881767,0.569227080985951,0.574977000919963,0.559462915601023,0.586793069630598,0.598532844281427,0.60011458034947,0.611664295874822,0.632606621779873,0.606327372458311,0.589387987168684,0.601145038167939,0.6152133540855,0.59089465528105,0.588730025231287,0.601306018759771,0.614485022568732,0.623225440090857,0.625532635824201,0.633815264593519,0.626982793598528,0.627442286403181,0.628068621797512,0.631967406875771,0.651418645049218,0.655054232922399,0.648665713000821,0.644725370531822,0.649841929849259,0.65036231884058,0.666222518321119,0.692948940604377,0.683596357713157,0.68486096807415,0.690753045404208,0.663976396741575,0.661408934201237,0.678673975463326,0.670574676036357,0.692676547515257,0.695262785764789,0.698080279232112,0.710522846795343,0.717688457929309,0.723787167449139,0.710526315789474,0.715478060762071,0.717980436853735,0.714898484415213,0.701076779026217,0.697935035762028,0.71076573161486,0.731051344743276,0.732064421669107,0.729394602479942,0.745059928733398,0.735809390329362,0.757886112249078,0.745244451005236,0.715200683176772,0.707311320754717,0.699018798991925,0.711153740750891,0.716490299823633,0.729375602881023,0.743718318541818,0.744806896625726,0.761654776524649,0.77174125150516,0.761575052212681,0.763005780346821
"Philadelphia, PA",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.937113816114681,0.949257852951329,0.890817724988579,0.788821162541288,0.795212765957447,0.752785305630834,0.712274774774775,0.774246128769356,0.771887550200803,0.783699059561129,0.822820903734611,0.817867516848636,0.890823924911178,0.923341664460488,0.908236696424442,0.908236696424442,0.869749385566396,0.808126571776723,0.793656561864228,0.86820005148226,0.887118835887231,0.916666666666667,0.95532452936218,1,1.01204819277108,1.014179283826,1.02941176470588,1.03836024473273,0.923678516228748,0.927357032457496,0.897435897435897,0.959935897435897,0.922573189522342,0.951814396192742,0.965250965250965,0.963793097026044,0.960120263217608,1.0047879780954,0.965600482800241,0.96060736476854,0.839125260167287,0.834656084656085,0.773078672123693,0.857030548068284,0.859659693579854,0.901105558079661,0.887345103015826,0.895359383078697,0.963969658659924,0.944605943152455,0.942587832047986,0.915750915750916,0.945179584120983,0.931034482758621
"Houston, TX",5,,,,,,,,,,,,,0.620310921181534,0.616126439860702,0.703834039031416,0.703834039031416,0.700026051212823,0.710675793072609,0.668586710553384,0.695488721804511,0.691699604743083,0.694411027568922,0.722200452803901,0.703266787658802,0.676459219172787,0.737643797720148,0.735087267764796,0.7274490785645,0.739535951214685,0.706927893354878,0.725952813067151,0.708925750394945,0.71285140562249,0.744958599800664,0.739327450512759,0.708833151581243,0.734214390602056,0.729356603282105,0.770010131712259,0.766684455169107,0.750294874544285,0.795764311176347,0.739327450512759,0.69596996086454,0.683344915450544,0.705443548387097,0.717766001705105,0.695048309178744,0.700574712643678,0.710178453403833,0.737912497760471,0.786817102137767,0.815056312981624,0.843672456575682,0.813028444968236,0.792891334024952,0.755001887504719,0.760340632603406,0.778859527121001,0.781643466703973,0.776372696896375,0.785906465820095,0.791274593669803,0.798006689509594,0.839746348932441,0.851917979483491,0.833649109511178,0.789473684210526,0.791908372704795,0.810440170189765,0.801168874129567,0.809828779551842,0.816459851946658,0.828116468210252,0.827142117893252,0.797719627187124,0.799041150619257,0.812122802414065,0.792684133590191,0.793860809738026,0.773694712337878,0.768994155644417,0.743578188373141,0.75885328836425,0.752162467092892,0.761498629302467,0.773411371237458,0.77473429359436,0.783444694498745,0.765322902796272,0.773514851485149,0.781268237032718
"Washington, DC",6,,1.10867412135584,1.14335971855761,1.21559633027523,1.20621980676328,1.32046779014812,1.21559633027523,1.23400365630713,1.35135135135135,1.29411764705882,1.26707025200619,1.23675073099415,1.24330527926549,1.18835790543976,1.29706604583188,1.33333333333333,1.30576713819369,1.23092072870507,1.23092072870507,1.25488946927721,1.23288290588823,1.22820546239175,1.25,1.22516854510833,1.19159226190476,1.17403314917127,1.18660865361373,1.22549019607843,1.19982927051027,1.18655452857665,1.17773019271949,1.17436643816938,1.15799695863004,1.1604546656093,1.21412803532009,1.19888208677136,1.16808025996642,1.162452775356,1.16230801162308,1.16344873501997,1.14010085507564,1.13639346960902,1.15740740740741,1.14202305125872,1.07370517928287,1.08823529411765,1.07509784735812,1.07142857142857,1.08758715796597,1.03484066542829,1.0625,1.21807277877474,1.25182661369618,1.2448132780083,1.15740740740741,1.09184755750407,1.06007067137809,1.05913586478957,1.0625,1.06100795755968,1.06157112526539,1.09953703703704,1.20621282220753,1.26064788866251,1.29716981132075,1.2496367335077,1.14431023521933,1.15596405366168,1.15658362989324,1.14705882352941,1.15995719892557,1.20552400186021,1.20535714285714,1.23839009287926,1.25305303558967,1.13386686390194,1.2603305785124,1.20523415977961,1.30662020905923,1.15658362989324,1.17050587172538,1.10923897781522,1.30005417118093,1.16892911010558,1.2546468401487,1.30932896890344,1.35239567233385,1.34113927779504,1.29404482648154,1.26238319167543,1.24983728195782,1.2416364900837
"Miami, FL",7,,,,,,,,,,,,,,,,,,1.04672656288455,1.07142857142857,1.07142857142857,1.0763518860459,1.09294810872458,1.1043123075579,1.11896880785987,1.11399326749867,1.18375562396401,1.16639097517049,1.15301834221733,1.14036906489737,1.09630014067387,1.08932461873638,1.07646679747523,1.07456140350877,1.0418837710157,1.04705592510471,1.06453592146363,1.04853205512283,1.0662177328844,1.03243265608873,1.0662177328844,1.06584811479555,1.08160879674233,1.0662177328844,1.05085458211327,1.03320018491992,1.03044496487119,1.01496007495079,0.992121388969945,0.988364917750605,0.994575045207957,0.996191034280691,1.01956461835216,1.05792933442892,1.06671117044949,1.07378854625551,1.0762331838565,1.05485232067511,1.0832769126608,1.08323831242873,1.09522360815333,1.09382734591522,1.11008184202558,1.1898342231413,1.15669021554853,1.1560832798353,1.15010428998252,1.16173120728929,1.12732642913874,1.14418458146311,1.15638766519824,1.14696273166219,1.13870440649378,1.13673536146549,1.15160349854227,1.19468787190306,1.17765814266487,1.19250432957353,1.15158251029326,1.13609184405645,1.18,1.13849658314351,1.29697372796807,1.12806901128069,1.19019281123542,1.17795540597392,1.21232962394454,1.23419170064187,1.21130551816958,1.2119650514436,1.23419170064187,1.23507616303005,1.22313305646065
"Atlanta, GA",8,0.636132315521629,0.606428138265615,0.655575861085262,0.648929266709929,0.653531018337885,0.636063784388792,0.649501275806078,0.663079767772815,0.657746326540072,0.659801591534041,0.67106587630019,0.598984757406612,0.614429347120106,0.604229607250755,0.604229607250755,0.610699323235579,0.613915416098226,0.612830464982229,0.608214849921011,0.59041394335512,0.604728705668384,0.6096914992796,0.598086124401914,0.599421248449773,0.595426067221323,0.602700096432015,0.601760945855615,0.598595578731959,0.607495881383855,0.607111882046834,0.591995221027479,0.552413209956597,0.578201792425556,0.573778335552287,0.57399794262034,0.572916666666667,0.566215791129286,0.575518315608551,0.5720823798627,0.572373441872297,0.575406972277611,0.575039372676822,0.558213716108453,0.563838560546078,0.548446069469835,0.535199670646357,0.546875,0.543641192949315,0.5377907431205,0.541215653621982,0.546889483685577,0.559738494969039,0.562142273098937,0.569651011580017,0.577016273727124,0.582969205160216,0.593246121083054,0.593542260208927,0.600100097376469,0.603070175438597,0.599315068493151,0.602693153951284,0.602976669348351,0.611353711790393,0.624133148404993,0.626896113636711,0.634690446562717,0.610860822461389,0.602012434226999,0.598048987705874,0.613120784794605,0.62036789381761,0.626892974195281,0.626896113636711,0.627704116344142,0.63983137829912,0.634802091112771,0.631472594089416,0.633920352249526,0.641428571428571,0.644049346879536,0.639244024458032,0.626984126984127,0.629577425004237,0.637809170075593,0.648119723714505,0.668061728352626,0.68457391374058,0.691010732981536,0.692457551092639,0.678244625718652,0.673253804970081
"Boston, MA",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23047820823245,1.15548033425484,1.15488582522888,1.05540978737097,1.02923013585838,1.12554112554113,1.29735339906591,1.44166666666667,1.356837247224,1.286817692854,1.348757424006,1.26735578192928,1.27413127413127,1.21259842519685,1.1887072808321
