"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Metro","Riverside, CA",,"CA","Riverside, CA","""Riverside-San Bernardino-Ontario, CA""",13,6.49762282091918,88.75,5.36,2.0819,333000,0.482800241400121,5.98345003182686,0.047894894894895,,0.10088753738458,0.0388837278512679,70
"Metro","Phoenix, AZ",,"AZ","Phoenix, AZ","""Phoenix-Mesa-Scottsdale, AZ""",14,7.59112519809826,87.39,4.6733,0.4991,240500,0.543478260869565,6.51018600531444,0.0282702702702702,,0.105845499781153,0.0212267039681108,64
"Metro","Seattle, WA",,"WA","Seattle, WA","""Seattle-Tacoma-Bellevue, WA""",15,9.11251980982567,97.1,4.2235,2.102,455800,0.751547303271441,12.4321657622102,0.0518867924528301,,0.0647115677829374,0.0252853749981196,46
"Metro","Minneapolis, MN",,"MN","Minneapolis-St Paul, MN","""Minneapolis-St. Paul-Bloomington, MN-WI""",16,5.92709984152139,86.56,5.5591,1.8503,247200,0.406173842404549,6.64365832614323,0.0232241100323625,,0.0717634697123666,0.0197667785143743,66
"Metro","San Diego, CA",,"CA","San Diego, CA","""San Diego-Carlsbad, CA""",17,8.65293185419968,94.92,2.8949,0.7866,553900,0.489840348330914,6.4987502403384,0.028895107420112,,0.0620227311599331,0.0211419919974046,55
"Metro","Saint Louis, MO",,"MO","St. Louis, MO","""St. Louis, MO-IL""",18,0.665610142630745,80.27,,,148300,0.0674763832658569,1.43638850889193,0.0224140256237357,,0.124155172512901,0.0348739480144089,69
"Metro","Tampa, FL",,"FL","Tampa, FL","""Tampa-St. Petersburg-Clearwater, FL""",19,7.00475435816165,86.01,,,188300,0.587606837606838,8.84393063583815,0.0339033457249072,,0.0901832206722978,0.073002597067835,77
"Metro","Baltimore, MD",,"MD","Baltimore, MD","""Baltimore-Columbia-Towson, MD""",20,1.75911251980983,79.58,7.2021,1.9455,262000,0.575815738963532,3.80348652931854,0.0291526717557251,,0.138471773468114,0.054867724994579,87
"Metro","Denver, CO",,"CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",21,9.77812995245642,98.33,1.2398,0.0787,372800,0.485175202156334,7.15722908881863,0.0291469957081545,,0.0475260803250474,0.0046309237449802,49
"Metro","Pittsburgh, PA",,"PA","Pittsburgh, PA","""Pittsburgh, PA""",22,6.54516640253566,91.26,1.8652,1.0692,137800,0.291120815138282,4.55235204855842,0.0263062409288823,,0.0788184129633388,0.0342993576439327,83
"Metro","Portland, OR",,"OR","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",23,8.84310618066561,98.12,3.4389,2.6098,369700,0.407387289516567,7.19048999710061,0.0369164187178794,,0.0415495912171552,0.0240077545562603,56
"Metro","Charlotte, NC",,"NC","Charlotte, NC","""Charlotte-Concord-Gastonia, NC-SC""",24,7.63866877971474,90.07,5.1498,1.4488,178700,0.789622109419064,9.02989627821843,0.0415332960268606,,0.0798248052690664,0.0312700446338491,61
"Metro","Sacramento, CA",,"CA","Sacramento, CA","""Sacramento--Roseville--Arden-Arcade, CA""",25,8.62123613312203,90.9,3.7678,0.8543,373600,0.34918076819769,8.13314037626628,0.0394432548179871,,0.0713108732867941,0.0240651593129711,53
"Metro","San Antonio, TX",,"TX","San Antonio, TX","""San Antonio-New Braunfels, TX""",26,1.64817749603803,33.33,,,166100,-0.0601684717208183,7.29974160206718,0.026580373269115,,,,68
"Metro","Orlando, FL",,"FL","Orlando, FL","""Orlando-Kissimmee-Sanford, FL""",27,7.30586370839937,82.52,,,209600,0.479386385426654,8.88311688311688,0.0418129770992366,,0.100374637475015,0.0584590040635917,80
"Metro","Cincinnati, OH",,"OH","Cincinnati, OH","""Cincinnati, OH-KY-IN""",28,3.51822503961965,86.94,3.5912,1.8749,154100,0.26024723487313,5.76527110501029,0.0267748215444517,,0.0973263788778935,0.0363953930198735,66
"Metro","Cleveland, OH",,"OH","Cleveland, OH","""Cleveland-Elyria, OH""",29,1.0459587955626,83.33,7.5249,3.9542,136300,0.664697193500739,6.6510172143975,0.0252824651504036,,0.134028901976508,0.0609188012310017,71
"Metro","Kansas City, MO",,"MO","Kansas City, MO","""Kansas City, MO-KS""",30,3.18541996830428,79.5,,,161100,0.248911014312383,6.6887417218543,0.0296337678460583,,0.119764779588885,0.0256778612863201,58
"Metro","Las Vegas, NV",,"NV","Las Vegas, NV","""Las Vegas-Henderson-Paradise, NV""",31,4.34231378763867,81.17,7.0906,1.7433,233600,0.950734658599827,10.2406795658329,0.0587756849315069,,0.158927667277542,0.0611801855141109,60
"Metro","Columbus, OH",,"OH","Columbus, OH","""Columbus, OH""",32,4.48494453248811,88.38,5.2498,4.3275,166400,0.665456745311555,5.98726114649682,0.0339663461538462,,0.0871703644828873,0.0343879018411156,58
"Metro","Indianapolis, IN",,"IN","Indianapolis, IN","""Indianapolis-Carmel-Anderson, IN""",33,2.25039619651347,98.75,,,138700,-0.143988480921526,4.28571428571429,0.0323359769286229,,0.122037609121421,0.0395440884583139,62
"Metro","San Jose, CA",,"CA","San Jose, CA","""San Jose-Sunnyvale-Santa Clara, CA""",34,9.96830427892234,98.24,1.7246,0.3755,1052500,0.852817171330011,10.313384341264,0.0341406175771972,,0.0280988088335392,0.0110226174354083,41
"Metro","Austin, TX",,"TX","Austin, TX","""Austin-Round Rock, TX""",35,7.89223454833598,89.66,,,274700,0.365363536719035,6.47286821705426,0.0333818711321441,,,,60
"Metro","Virginia Beach, VA",,"VA","Virginia Beach, VA","""Virginia Beach-Norfolk-Newport News, VA-NC""",36,0.412044374009509,80.8,6.2268,5.4648,222000,0.13531799729364,2.82538212135248,0.0163783783783784,,0.160794906479134,0.0382577625591349,84
"Metro","Nashville, TN",,"TN","Nashville, TN","""Nashville-Davidson--Murfreesboro--Franklin, TN""",37,9.85736925515056,95.24,2.0753,0.8649,225400,0.850111856823266,13.4373427277302,0.0386246672582076,,0.0614893785165317,0.0101013467314266,60
"Metro","Providence, RI",,"RI","Providence, RI","""Providence-Warwick, RI-MA""",38,3.6608557844691,85.29,5.9486,4.1934,273500,0.440690414983474,7.25490196078431,0.0377989031078612,,0.0947899074098784,0.0635386856774494,80
"Metro","Milwaukee, WI",,"WI","Milwaukee, WI","""Milwaukee-Waukesha-West Allis, WI""",39,3.12202852614897,87.61,2.7875,1.9109,215800,0.418799441600745,4.6556741028128,0.0300185356811862,,0.134456815893607,0.0447815930974587,70
"Metro","Jacksonville, FL",,"FL","Jacksonville, FL","""Jacksonville, FL""",40,3.75594294770206,79.23,,,184600,0.380641653072322,7.95321637426901,0.0338461538461539,,0.130456603570896,0.0566222832659291,81
"Metro","Memphis, TN",,"TN","Memphis, TN","""Memphis, TN-MS-AR""",41,2.4405705229794,82.06,7.5189,3.1098,121600,0.495867768595041,6.38670166229221,0.0395888157894737,,0.136154312189132,0.0558103349254095,70
"Metro","Oklahoma City, OK",,"OK","Oklahoma City, OK","""Oklahoma City, OK""",42,7.78129952456418,91.27,2.2059,0.4145,136400,0.367917586460633,2.24887556221889,0.0310703812316715,,0.0846153966533125,0.0344984756006455,75
"Metro","Louisville, KY",,"KY","Louisville/Jefferson County, KY","""Louisville/Jefferson County, KY-IN""",43,6.84627575277338,90.46,,,147300,0.477489768076398,4.54222853087296,0.0332993890020366,,0.0934087140207343,0.0235040597936195,64
"Metro","Hartford, CT",,"CT","Hartford, CT","""Hartford-West Hartford-East Hartford, CT""",44,3.70839936608558,76.23,1.5674,1.0658,224500,0.582437275985663,2.55824577432618,0.0311893095768374,,0.131999932001018,0.0626046726916619,87
"Metro","Richmond, VA",,"VA","Richmond, VA","""Richmond, VA""",45,5.59429477020602,85.62,4.2337,2.184,211400,0.666666666666667,7.20081135902637,0.0318826868495743,,0.108223378872409,0.0299432061572374,70
"Metro","Buffalo, NY",,"NY","Buffalo, NY","""Buffalo-Cheektowaga-Niagara Falls, NY""",46,9.25515055467512,100,,,148600,0.745762711864407,10.8128262490679,0.0510228802153432,,0.0404367633176545,0.0760359026897036,85
"Metro","Raleigh, NC",,"NC","Raleigh, NC","""Raleigh, NC""",47,8.70047543581616,94.1,2.2372,0.2312,230600,0.260869565217391,5.34490634993148,0.0350563746747614,,0.0677146950875201,0.0190999152099543,56
"Metro","Birmingham, AL",,"AL","Birmingham, AL","""Birmingham-Hoover, AL""",48,3.88272583201268,83.66,,,132900,0.529500756429652,3.1832298136646,0.0365838976674191,,0.127837509121425,0.0339526920726092,78
"Metro","Salt Lake City, UT",,"UT","Salt Lake City, UT","""Salt Lake City, UT""",49,2.77337559429477,0,,,264500,0.227358848048503,7.17179902755267,0.0211115311909262,,0.123237800556517,0.0131747960816184,56
"Metro","Rochester, NY",,"NY","Rochester, NY","""Rochester, NY""",50,3.39144215530903,83.33,3.4932,0.1841,139000,0.506146059291396,-0.997150997150997,0.0179928057553957,,0.0590909122691087,0.0769391215486242,78
"Metro","Grand Rapids, MI",,"MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",51,9.09667194928685,96.2,,,171300,0.469208211143695,6.66251556662516,0.037729130180969,,0.0574210911114754,0.0109128931991986,59
"Metro","Tucson, AZ",,"AZ","Tucson, AZ","""Tucson, AZ""",52,4.73851030110935,83.06,5.4307,1.5389,183900,0.217983651226158,7.0430733410943,0.0377596519847743,,0.140854489164087,0.0327647851825802,73
"Metro","Honolulu, HI",,"HI","Urban Honolulu, HI","""Urban Honolulu, HI""",53,8.74801901743265,96.14,0.4849,0.023,660600,-0.0302663438256659,4.26136363636364,0.0187662730850742,,0.0434748105334162,0.0301186492242166,72
"Metro","Tulsa, OK",,"OK","Tulsa, OK","""Tulsa, OK""",54,4.29477020602219,83.33,0.3572,1.1266,124900,0.160384923817161,1.05177993527508,0.0240752602081666,,0.0960550305533659,0.0352228397867966,77
"Metro","Fresno, CA",,"CA","Fresno, CA","""Fresno, CA""",55,3.45483359746434,87.16,5.6585,2.184,226000,0.266193433895297,6.90633869441816,0.0277477876106196,,0.121010350352951,0.0353404312427306,62
"Metro","Worcester, MA",,"MA","Worcester, MA","""Worcester, MA-CT""",56,2.74167987321712,88.03,6.2844,8.2614,251700,0.479041916167665,5.62316407889215,0.0350814461660707,,0.0981512210289636,0.0787514761295437,77
"Metro","Bridgeport, CT",,"CT","Stamford, CT","""Bridgeport-Stamford-Norwalk, CT""",57,2.69413629160063,75.72,2.022,0.4328,399100,0.200853627918654,1.34586084306755,0.0158782260085191,,0.121456416653672,0.0770317113878547,104
"Metro","Albuquerque, NM",,"NM","Albuquerque, NM","""Albuquerque, NM""",58,0.110935023771791,80,,,176400,-0.619718309859155,4.50236966824645,0.0117630385487528,,0.147922594672939,0.0602581616778819,76.5
"Metro","Albany, NY",,"NY","Albany, NY","""Albany-Schenectady-Troy, NY""",59,1.96513470681458,85,2.1616,0.8911,199000,0,3.21576763485477,0.0149798994974875,,0.0853228367059958,0.0759542993231864,86
"Metro","Omaha, NE",,"NE","Omaha, NE","""Omaha-Council Bluffs, NE-IA""",60,8.20919175911252,97.31,,,159000,0.760456273764259,7.14285714285714,0.0329999999999999,,0.0854186189961168,0.027627096182312,57
"Metro","New Haven, CT",,"CT","New Haven, CT","""New Haven-Milford, CT""",61,1.10935023771791,70.53,1.72,0.5968,217200,0.138312586445367,0.97629009762901,0.0102486187845303,,0.163938437652936,0.072108703484482,98
"Metro","Bakersfield, CA",,"CA","Bakersfield, CA","""Bakersfield, CA""",62,1.85419968304279,85.38,6.7043,3.3064,194300,0.0514933058702369,4.85698866702644,0.0292640247040659,,0.155944928161953,0.0378374221333538,78
"Metro","Knoxville, TN",,"TN","Knoxville, TN","""Knoxville, TN""",63,7.41679873217116,86.38,9.5579,0.9153,149700,0.876010781671159,7.62041696621136,0.0469806279225118,,0.0985629719825167,0.0179803411608379,74
"Metro","Greenville, SC",,"SC","Greenville, SC","""Greenville-Anderson-Mauldin, SC""",64,6.29160063391442,92.54,2.3253,0.4007,153300,-0.0651890482398957,4.14402173913043,0.0276451402478799,,0.0707255206969079,0.0326581863429811,73
"Metro","Oxnard, CA",,"CA","Ventura, CA","""Oxnard-Thousand Oaks-Ventura, CA""",65,6.35499207606973,90.46,2.7095,0.9683,565000,0.212841433132316,4.07073125805857,0.0234230088495575,,0.0597711790217249,0.0296296296296296,59
"Metro","Allentown, PA",,"PA","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",66,1.67987321711569,83.26,5.5902,2.6705,188500,0.319318786588611,5.01392757660167,0.0306578249336871,,0.11083449451006,0.0787679600753741,85
"Metro","El Paso, TX",,"TX","El Paso, TX","""El Paso, TX""",67,0.253565768621236,0,,,112100,-0.355555555555556,0.628366247755835,0.0255753791257805,,,,97
"Metro","Baton Rouge, LA",,"LA","Baton Rouge, LA","""Baton Rouge, LA""",68,4.9445324881141,91.91,,,172000,0.291545189504373,6.76598386095593,0.0300348837209303,,0.103865523792888,0.0403526131865888,66
"Metro","Dayton, OH",,"OH","Dayton, OH","""Dayton, OH""",69,1.743264659271,84.11,7.8004,3.2681,114600,0.70298769771529,7.40393626991565,0.0246771378708552,,0.13245930482469,0.0423371107723868,70
"Metro","Columbia, SC",,"SC","Columbia, SC","""Columbia, SC""",70,2.12361331220285,78.3,5.6267,2.0023,126300,0.158604282315623,3.35515548281506,0.0345764053840063,,0.118259527441824,0.0543028323644491,95
"Metro","Akron, OH",,"OH","Akron, OH","""Akron, OH""",71,1.55309033280507,77.78,6.4828,5.9185,133600,0.678221552373775,5.0314465408805,0.0297305389221556,,0.110879034879579,0.0417646153310927,68
"Metro","Bradenton, FL",,"FL","North Port-Sarasota-Bradenton, FL","""North Port-Sarasota-Bradenton, FL""",72,6.27575277337559,85.42,2.2741,0.5328,245800,0.203832042397065,4.32937181663837,0.00834011391375111,,0.0590466314787687,0.0588640077997286,108
"Metro","Little Rock, AR",,"AR","Little Rock, AR","""Little Rock-North Little Rock-Conway, AR""",73,3.37559429477021,82.11,7.5294,0.9972,132900,0.226244343891403,2.78422273781903,0.0311211437170804,,0.109762652521042,0.0367679222887628,87
"Metro","Stockton, CA",,"CA","Stockton, CA","""Stockton-Lodi, CA""",74,8.44690966719493,91.44,5.2349,1.2564,323700,0.621697233447311,10.0646038762326,0.0556904541241892,,0.0923740164071656,0.0300558827971605,57
"Metro","Syracuse, NY",,"NY","Syracuse, NY","""Syracuse, NY""",75,1.66402535657686,79.25,,,124100,0.40453074433657,1.72131147540984,0.0267123287671234,,0.0863246849681122,0.0669699443321259,91
"Metro","Colorado Springs, CO",,"CO","Colorado Springs, CO","""Colorado Springs, CO""",76,9.88906497622821,97.44,1.3326,0.0272,262300,0.729646697388633,8.79303193695562,0.0398818147159741,,0.0811026245595505,0.0130136582811166,55
"Metro","Winston-Salem, NC",,"NC","Winston-Salem, NC","""Winston-Salem, NC""",77,3.72424722662441,82.92,4.9414,2.5217,131800,0.380807311500381,4.43740095087163,0.0356069802731411,,0.0829133876259346,0.0345950860681606,76
"Metro","Springfield, MA",,"MA","Springfield, MA","""Springfield, MA""",78,1.14104595879556,89.62,6.2768,5.4333,212000,0.141709966934341,4.17690417690418,0.0262075471698113,,0.0899541827025735,0.0825401586778794,81
"Metro","Fort Myers, FL",,"FL","Fort Myers, FL","""Cape Coral-Fort Myers, FL""",79,6.81458003169572,90,,,222900,0.54127198917456,1.64158686730506,0.0288739344997757,,0.0722490446880077,0.0414885193982581,130
"Metro","Boise, ID",,"ID","Boise City, ID","""Boise City, ID""",80,7.98732171156894,90.23,,,204300,0.442477876106195,10.1347708894879,0.0290553108174254,,0.109568324767637,0.0132545241810505,55
"Metro","Toledo, OH",,"OH","Toledo, OH","""Toledo, OH""",81,0.966719492868463,91.67,3.7307,2.6707,108100,-0.0924214417744917,4.54545454545455,0.0163922294172063,,0.13864954163537,0.0443562030273741,69
"Metro","Madison, WI",,"WI","Madison, WI","""Madison, WI""",82,9.22345483359747,94.47,1.6107,0.275,235300,0.383959044368601,7.05186533212011,0.0316787080322991,,0.0616624224527215,0.0155032298736729,68
"Metro","Lakeland, FL",,"FL","Lakeland, FL","""Lakeland-Winter Haven, FL""",83,3.16957210776545,73.95,,,159300,0,6.98455339153795,0.0311362209667294,,0.106375982374799,0.0738794435857805,92
"Metro","Ogden, UT",,"UT","Ogden, UT","""Ogden-Clearfield, UT""",84,5.1188589540412,91.57,,,229100,0.131118881118881,6.70703306939916,0.022697512003492,,0.0977516801452211,0.0133964993932486,54
"Metro","Palm Coast, FL",,"FL","Daytona Beach, FL","""Deltona-Daytona Beach-Ormond Beach, FL""",85,7.11568938193344,83.41,,,180900,0.611790878754171,7.93556085918854,0.03828634604754,,0.0942124688612849,0.0651520271500636,89
"Metro","Des Moines, IA",,"IA","Des Moines, IA","""Des Moines-West Des Moines, IA""",86,6.62440570522979,91.88,2.3904,0.5259,167200,0.179748352306771,1.14942528735632,0.0369138755980862,,0.0813715827787063,0.0277495084945937,66
"Metro","Jackson, MS",,"MS","Jackson, MS","""Jackson, MS""",87,0.332805071315372,,,,125800,-0.158730158730159,1.61550888529887,0.0310492845786963,,0.163594494875553,0.0491979374858703,80
"Metro","Youngstown, OH",,"OH","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",88,2.21870047543582,86.81,,,86700,0.347222222222222,5.60292326431181,0.0183391003460207,,0.134198431490726,0.0455866739273147,87
"Metro","Augusta, GA",,"SC","Augusta, SC","""Augusta-Richmond County, GA-SC""",89,5.72107765451664,86.75,,,109900,0.457038391224863,7.95677799607073,0.0362329390354867,,0.142120681366236,0.0349561135308898,84
"Metro","Scranton, PA",,"PA","Scranton, PA","""Scranton--Wilkes-Barre--Hazleton, PA""",90,0.45958795562599,78.43,,,116200,-0.171821305841924,4.40251572327044,0.0218244406196213,,0.170176807433664,0.0465128040710735,109
"Metro","Harrisburg, PA",,"PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",91,3.99366085578447,86.7,,,167300,0.48048048048048,4.10703173615433,0.0261207411835027,,0.077520942296229,0.0420330453035236,79
"Metro","Palm Bay, FL",,"FL","Melbourne, FL","""Palm Bay-Melbourne-Titusville, FL""",92,8.27258320126783,87.96,,,191100,0.791139240506329,10.4624277456647,0.0360910518053374,,0.0762511052166225,0.0556586270871985,73
"Metro","Chattanooga, TN",,"TN","Chattanooga, TN","""Chattanooga, TN-GA""",93,6.90966719492868,90.88,,,141600,0.354358610914245,6.06741573033708,0.0342372881355932,,0.0974058602692631,0.0193228510679621,69
"Metro","Spokane, WA",,"WA","Spokane, WA","""Spokane-Spokane Valley, WA""",94,8.22503961965135,93.84,4.8265,3.3124,205400,0.933660933660934,9.78086584714057,0.0472103213242454,,0.0659653386199399,0.0307804168686379,62
"Metro","Provo, UT",,"UT","Provo, UT","""Provo-Orem, UT""",95,5.2931854199683,,,,265900,0.150659133709981,8.48633210934313,0.0153177886423468,,0.103374500698433,0.0110317685255743,57
"Metro","Lancaster, PA",,"PA","Lancaster, PA","""Lancaster, PA""",96,4.5958795562599,88.89,3.0804,1.4902,194200,0.309917355371901,3.68392952482648,0.0281565396498455,,0.0551775147928994,0.0443577869851328,75
"Metro","Modesto, CA",,"CA","Modesto, CA","""Modesto, CA""",97,6.18066561014263,91.81,5.8852,1.1106,276400,0.108656283955089,8.22239624119029,0.0229269175108537,,0.0877992333839589,0.0247116968698517,63
"Metro","Portland, ME",,"ME","Portland, ME","""Portland-South Portland, ME""",98,3.96196513470681,,,,265500,0.302228938420854,7.27272727272727,0.0301167608286252,,0.0856758752644102,0.0642561377302969,71
"Metro","Durham, NC",,"NC","Durham, NC","""Durham-Chapel Hill, NC""",99,9.35023771790808,93.62,,,218300,0.691881918819188,7.80246913580247,0.0420705451213925,,0.0685512979625977,0.0205135253498514,62
"Metro","Santa Rosa, CA",,"CA","Santa Rosa, CA","""Santa Rosa, CA""",100,7.9080824088748,97.43,2.5535,0.5791,596300,-0.13398090772065,5.55850593025314,-0.000825088042931466,,0.0381665646491197,0.0150943396226415,49
"Metro","Lexington, KY",,"KY","Lexington, KY","""Lexington-Fayette, KY""",101,7.46434231378764,92.76,,,160900,0.374298190892077,7.26666666666667,0.0344313238036047,,0.0833939978492584,0.0225696361208339,60
"Metro","Lafayette, LA",,"LA","Lafayette, LA","""Lafayette, LA""",102,0.903328050713154,81.61,,,138200,-0.503959683225342,2.29459659511473,0.0182344428364689,,0.13536529509905,0.0401792774431622,95
"Metro","Lansing, MI",,"MI","Lansing, MI","""Lansing-East Lansing, MI""",103,5.75277337559429,81.73,,,143300,0.632022471910112,6.30563798219585,0.0372784368457781,,0.116049831669364,0.0228062137139634,72
"Metro","Fayetteville, AR",,"AR","Fayetteville, AR","""Fayetteville-Springdale-Rogers, AR-MO""",104,8.01901743264659,90.91,,,164000,0.183262064752596,7.25964682799215,0.031280487804878,,0.0861990199795637,0.0136968714090013,77
"Metro","Pensacola, FL",,"FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",105,4.97622820919176,88.54,,,156900,0.383877159309021,6.95296523517382,0.0362205226258763,,0.116029098469516,0.0567954501378581,80.5
"Metro","Visalia, CA",,"CA","Visalia, CA","""Visalia-Porterville, CA""",106,6.8621236133122,83.78,6.1053,2.2877,190700,0.527148128624143,7.67927724449464,0.0434556895647613,,0.122689755238933,0.0257851880573866,75
"Metro","Shreveport, LA",,"LA","Shreveport, LA","""Shreveport-Bossier City, LA""",107,3.24881141045959,75,,,124600,0.322061191626409,4.44258172673931,0.0253932584269663,,0.122641846952779,0.044235150657941,101
"Metro","Springfield, MO",,"MO","Springfield, MO","""Springfield, MO""",108,1.87004754358162,,,,119300,0,-1.15990057995029,0.0272757753562447,,0.130959660311865,0.0175158576810148,65
"Metro","York Township, PA",,"PA","York, PA","""York-Hanover, PA""",109,0.316957210776545,75.5,7.5908,4.1472,164500,0.121728545343883,2.94117647058824,0.021550151975684,,0.0931046015775245,0.0610687022900763,80
"Metro","Flint, MI",,"MI","Flint, MI","""Flint, MI""",110,5.84786053882726,81.77,,,98200,0.82135523613963,11.2117780294451,0.0424032586558045,,0.179237844940867,0.0304985337243402,71
"Metro","Reno, NV",,"NV","Reno, NV","""Reno, NV""",111,8.256735340729,85.88,2.5949,0.6561,320600,0.659340659340659,7.22408026755853,0.0286088583905177,,0.0646015684867379,0.0359428730169027,62
"Metro","Asheville, NC",,"NC","Asheville, NC","""Asheville, NC""",112,8.51030110935024,92.03,,,223500,0.269179004037685,8.97123354461238,0.0214854586129753,,0.0447661709603278,0.0194638351752256,93
"Metro","Port Saint Lucie, FL",,"FL","Port St. Lucie, FL","""Port St. Lucie, FL""",113,7.82884310618067,86.98,,,205700,0.243664717348928,7.86575773466177,0.037413709285367,,0.0693518257959143,0.0692741011733737,97
"Metro","Santa Maria, CA",,"CA","Santa Maria-Santa Barbara, CA","""Santa Maria-Santa Barbara, CA""",114,8.85895404120444,89.81,3.645,1.1026,570500,1.0270940322295,3.05274566473988,0.0487730061349694,,0.0804992657856094,0.0280919372491791,75
"Metro","Fort Wayne, IN",,"IN","Fort Wayne, IN","""Fort Wayne, IN""",115,3.8351822503962,100,,,113900,-0.087719298245614,4.78380864765409,0.0294907813871816,,0.0847772832013192,0.0395967042642711,57
"Metro","Salinas, CA",,"CA","Salinas, CA","""Salinas, CA""",116,8.05071315372425,95.59,6.509,1.2957,521000,0.54033191817831,8.33853191931795,0.032792706333973,,0.0663546164749316,0.0332836562344759,71
"Metro","Vallejo, CA",,"CA","Vallejo, CA","""Vallejo-Fairfield, CA""",117,5.32488114104596,92.78,6.147,1.2305,397800,0.201511335012594,6.93548387096774,0.0233283056812468,,0.0814039253782359,0.0282872928176796,52
"Metro","Mobile, AL",,"AL","Mobile, AL","""Mobile, AL""",118,5.07131537242472,,,,110200,0.364298724954463,4.15879017013232,0.0331941923774954,,0.14686068445163,0.0374617737003058,104
"Metro","Reading, PA",,"PA","Reading, PA","""Reading, PA""",119,2.2662440570523,79.73,,,170500,0.176263219741481,5.50742574257426,0.0281231671554252,,0.0733664708540443,0.0561714708056172,84
"Metro","Brownsville, TX",,"TX","Brownsville, TX","""Brownsville-Harlingen, TX""",120,9.61965134706815,100,,,82900,-0.120481927710843,9.80132450331126,0.041990349819059,,,,115
"Metro","Canton, OH",,"OH","Canton, OH","""Canton-Massillon, OH""",122,2.02852614896989,79.59,5.7156,4.1464,119900,0.334728033472803,6.29432624113475,0.0272810675562969,,0.102079038606718,0.043081552762032,70
