"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"United States",0,,,,,,,,,,,,,,,,,,,,,,,,109900,105000,109900,110000,112000,114900,115000,115000,112000,109900,112000,129900,133000,134900,135000,138900,139000,139900,139000,137500,139000,139900,139000,139900,139000,138900,139900,140000,145000,148900,149900,149000,149900,149900,149000,130000,124900,131900,147000,146900,149900,157500,159000,159000,159000,159000,159000,159900,158500,155555,160000,160000,168000,169000,169900,169900,169000,172500,174000,171950,169900,169900,174900,178000,179900,181000,185000,185000,184000,187000
"New York, NY",1,229000,224900,219000,219000,230000,229000,225000,224990,228000,234999.5,229500,225000,220450,209000,221999.5,218000,209000,199900,199000,195000,194888,189999,189990,189000,189000,189900,189700,199000,199000,195000,189000,186000,189000,185000,195000,194500,195000,192250,189000,189000,189000,179000,179000,184900,185000,180000,195000,190000,194900,189888,198000,195500,199000,225000,215000,219000,219000,218000,199000,199900,209000,215000,215000,210000,214550,224000,225000,225000,225000,229900,229000,229000,250000,259000,235000,258000,239900,248000,249000,249000,259000,265000,272000,279000,280000,289000,289000,285000,289900,299000,299000,289000,299000
"Los Angeles, CA",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,299000,289000,299000,299900,299900,299000,299000,3e+05,299000,295000,289000,299000,312500,310000,325000,330000,337900,328000,333900,339500,339000,335000,339000,349900,349900,349000,353500,359000,369000,375000,369900,369000,360000,375000,375000,380000,378000,375000,389900,399000,399000,399000,399000,399998
"Chicago, IL",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,115000,133000,135000,135000,129900,125000,129000,130000,129950,126000,115000,119900,128500,122000,124178,125000,126936,129000,125000
"Philadelphia, PA",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156999,159900,160000,173500,169950,169000,159900,159900,159000,159900,159450,158000,161000,165000,179900,178400,189500,195000,195000,199000
"Houston, TX",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000,139900,143500,139601,147500,150000,148000,149000,155630,158450,153000,155000,159000,159425,159000,163000,160000,152950,155000,149888,147000,147000
"Washington, DC",6,219000,215000,227000,242500,240000,229000,228500,224900,244950,249000,249000,234900,229900,235000,240000,239900,249000,249000,224900,243000,229999,198949.5,229999,221750,191250,224000,234000,249000,254900,263000,262500,250000,259900,251000,268000,269900,268250,254900,274900,276000,279900,289900,286750,290000,294950,292944,283750,278500,283450,279000,289500,294900,295900,295000,292700,289000,289000,292478,250000,249000,255000,269900,280000,279990,279000,282825,259000,279000,279990,287775,279000,275000,275000,285000,289900,295000,294850,289500,289000,282400,284900,287900,280000,279900,281950,298500,299000,295000,299900,299999.5,309000,299000,299900
"Miami, FL",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168000,159000,154900,154000,155000,149900,155000,154900,161000,165000,164000,165000,164900,159900,168000,159900,159900,168950,165000,164900,170000,174900,170000,195000,194250,189000,195000,188900,190000,197250,199500,207000,2e+05,210000,216000,219000,218000,209450,209900,210000,210500,215000,215000,217300,214999,215352.5
"Atlanta, GA",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000,115000,108394,109900,119450,124900,120000,125000,129900,130000,137000,138250,137000,120000,114955.5,129900,138447.5,140000,145000,145000,149500,147950,150000,154900,151900,154250,149900,149900,150000,154900,159900,155000,155000,155000,159500,160000,164900,165000,169900,167250,165000,169800,167949.5,167700,174900,175000,179900,180000
"Boston, MA",9,195000,224950,229000,235450,229000,229000,225000,219000,219000,219000,219900,209250,205000,209000,209900,215000,225000,215000,209900,204900,195000,188500,169900,159900,179900,185000,199999,209900,209000,209900,199900,189900,194900,189900,195000,189950,195000,209900,229000,225000,229950,233500,235000,224900,229000,229000,219700,205000,209900,229000,239500,239999,244950,240000,229900,219900,224900,229900,239000,234900,239000,239900,249000,256999.5,249900,259510,255000,249000,250000,250000,249900,239900,237900,259995,269000,289000,279950,282000,279000,270000,299000,299900,299000,285000,299000,311995,339900,340000,349995,365000,349000,329450,339900
"San Francisco, CA",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379000,355000,359000,364900,350000,389000,397000,379000,374900,375000,380000,399000,379000,352500,340000,360000,379000,379000,418500,448444,438000,439000,450000,472500,475000,450000,449000,469000,495000,489444,476500,484000,459475,482500,499000,489000,469000,460000,470000,495000,498500,512500,529000,5e+05,485000,469944,479500
"Riverside, CA",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e+05,111250,116375,116000,121900,122449.5,123500,125000,124950,120999,120000,120000,124900,120950,125000,108000,119000,130000,134900,138000,139000,135000,135000,138367.5,139000,139000,139900,139500,142000,145000,145000,145000,149000,145000,146000,141750,139900,145000,144250,142000,144500,148500,149000,149900,150000,150000,155250
